target_island,target_island_name,repeat,repeat_seed,trait,model,weight_scheme,order_seed,weighted_fit_used,analysis,method,n_individuals,corr_eval,mse_adj
4,Gjerøy,0,14,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,2000,0.0855875757202975,1.4355422258377075
4,Gjerøy,0,14,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,2500,0.0930062226640887,1.4338932037353516
4,Gjerøy,0,14,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,3000,0.1007774163345115,1.428982496261597
4,Gjerøy,0,14,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,3500,0.1022801745462111,1.4282102584838867
4,Gjerøy,0,14,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,4000,0.0962038960957336,1.4316473007202148
4,Gjerøy,0,14,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,4500,0.0892923382937626,1.4369511604309082
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,-2,False,full_baseline,full_source_unweighted,5139,0.0728098743481804,1.4780296087265017
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,50,0.2012897372679565,1.6445130109786987
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,100,0.223994498180725,1.4481557607650757
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,250,0.2378182385587569,1.439852952957153
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,500,0.2528982703235188,1.4144814014434814
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,1000,0.2576365523031055,1.4032361507415771
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,1500,0.2574885000828676,1.4000177383422852
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,2000,0.2523046363171587,1.403590440750122
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,2500,0.2545248262914629,1.4013280868530271
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,3000,0.2576335744568503,1.399479627609253
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,3500,0.2604328396499652,1.3982746601104736
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,4000,0.2542794610571696,1.403402328491211
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,4500,0.2332537740934563,1.4162108898162842
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,50,0.0097168190805218,1.4871498346328735
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,100,-0.0111228690605871,1.48756742477417
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,250,0.0237587306080115,1.487176537513733
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,500,-0.0313079923617117,1.4928326606750488
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,1000,-0.0724969452772645,1.5064631700515747
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,1500,-0.0672553088186524,1.5107721090316772
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,2000,-0.0591357716793452,1.5136454105377195
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,2500,-0.0508385003616165,1.5168757438659668
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,3000,-0.028427112511627,1.5086735486984253
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,3500,-0.0134694152877949,1.5030242204666138
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,4000,-0.0043754807025907,1.5005252361297607
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,4500,0.029629899407432,1.4904568195343018
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,50,-0.0500118680492183,1.5004202127456665
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,100,-0.0599294328712184,1.4942821264266968
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,250,0.0072878860911054,1.488417625427246
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,500,0.0200758362208209,1.4867737293243408
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,1000,0.0427826814085288,1.487957000732422
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,1500,0.0511688682401401,1.4964101314544678
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,2000,0.0404122803039747,1.4914897680282593
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,2500,0.0209069376409758,1.4915152788162231
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,3000,0.0111067356783649,1.493947148323059
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,3500,0.0044716855165849,1.4994982481002808
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,4000,0.0128696778516661,1.4974758625030518
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,4500,0.0440672940274041,1.4873872995376587
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,50,0.0414889614256734,1.4982805252075195
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,100,0.0274152798558373,1.5114498138427734
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,250,0.0517793719992098,1.488371968269348
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,500,0.0391684514456961,1.4862208366394043
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,1000,0.021645389178109,1.4913960695266724
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,1500,0.0667908049470674,1.4796463251113892
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,2000,0.0600884752914523,1.4836947917938232
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,2500,0.0337535899987123,1.490890383720398
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,3000,0.0695050641265412,1.479748010635376
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,3500,0.0438038067092326,1.4841119050979614
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,4000,0.0594429652698457,1.4832156896591189
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,4500,0.0713050731176744,1.4780465364456177
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,50,-0.0299408165640634,1.5424935817718506
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,100,-0.0067235774325401,1.5148396492004397
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,250,0.0554412588931517,1.4821394681930542
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,500,0.08952095507562,1.4784703254699707
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,1000,0.0506336315635413,1.478214979171753
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,1500,0.0581042105137481,1.4789066314697266
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,2000,0.1098384192412772,1.468666911125183
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,2500,0.109263641286408,1.468508243560791
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,3000,0.0700944145939415,1.476876735687256
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,3500,0.0840982883474978,1.474434733390808
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,4000,0.077926454670373,1.4777061939239502
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,4500,0.0752502049924091,1.4782278537750244
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,50,-0.0479082273949573,1.522463083267212
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,100,-0.1043028793065966,1.5356382131576538
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,250,-0.036503897336431,1.5052971839904783
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,500,-0.0124186722397917,1.4922304153442385
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,1000,0.0057870906364521,1.4919081926345823
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,1500,0.0612721873715905,1.484526753425598
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,2000,0.078275824829226,1.478543758392334
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,2500,0.0659949908060931,1.479220628738403
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,3000,0.0746121039961088,1.4767236709594729
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,3500,0.05710773584609,1.4836716651916504
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,4000,0.0658030352805069,1.48185932636261
4,Gjerøy,1,1014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,4500,0.0684011891223151,1.4811922311782837
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,-2,False,full_baseline,full_source_unweighted,5139,0.104155679212237,1.489405632019043
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,50,0.0398458666442836,1.5237891674041748
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,100,0.0700785967937127,1.5160309076309204
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,250,0.0872805652382139,1.5052103996276855
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,500,0.1014575564215523,1.5063706636428833
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,1000,0.1206743617594137,1.507458209991455
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,1500,0.1190205138546419,1.5120713710784912
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,2000,0.1222692849801644,1.5152121782302856
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,2500,0.1262229748091424,1.5139142274856567
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,3000,0.1319162172051332,1.5079143047332764
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,3500,0.1268443256015028,1.507376194000244
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,4000,0.1219334085102319,1.5040221214294434
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,4500,0.144347330806129,1.4846810102462769
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,50,0.1389939172895974,1.5109727382659912
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,100,0.1721948048051605,1.5205919742584229
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,250,0.0679204291016658,1.506572127342224
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,500,0.0724621692181959,1.5151259899139404
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,1000,0.1042992080305475,1.5038132667541504
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,1500,0.10539342798898,1.492689609527588
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,2000,0.0957874301738975,1.493508219718933
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,2500,0.1114199250087715,1.4872281551361084
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,3000,0.071351658722476,1.497208595275879
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,3500,0.0784748378458966,1.4990768432617188
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,4000,0.0941934862667906,1.4953519105911257
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,4500,0.1064366376735402,1.491823673248291
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,50,-0.0573230671029388,1.521141767501831
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,100,-0.0290408251215295,1.5331038236618042
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,250,0.0250376752409368,1.5212156772613523
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,500,0.0386856333493652,1.5126441717147827
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,1000,0.0270530764964175,1.5070396661758425
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,1500,0.0270216111277281,1.511900782585144
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,2000,0.0252278741070089,1.5128799676895142
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,2500,0.0328515169007403,1.515214443206787
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,3000,0.0471936221746286,1.5128220319747925
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,3500,0.0580336419101315,1.5103106498718262
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,4000,0.0806975662492018,1.5000861883163452
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,4500,0.1004460676694361,1.4912859201431274
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,50,0.0553162280787949,1.5140053033828735
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,100,0.0864902687275265,1.513800024986267
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,250,0.0524193004788849,1.511476993560791
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,500,0.0707492792445432,1.5085078477859497
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,1000,0.0329180893575389,1.517104148864746
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,1500,0.0300809172703041,1.5093412399291992
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,2000,0.0383336869108222,1.5090157985687256
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,2500,0.0491437782037497,1.5079857110977173
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,3000,0.0395077796824165,1.5117040872573853
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,3500,0.0840387174091267,1.4966771602630615
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,4000,0.0950610706237839,1.493183970451355
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,4500,0.1193267821554578,1.484731912612915
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,50,0.043607769606439,1.5135809183120728
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,100,0.0742257979158543,1.5127297639846802
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,250,0.0566535493930973,1.503236174583435
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,500,0.1327009604804027,1.4955512285232544
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,1000,0.0960380376425105,1.499353051185608
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,1500,0.0802662021212856,1.4991775751113892
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,2000,0.0744988890683635,1.496944546699524
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,2500,0.0995176588260144,1.4906151294708252
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,3000,0.0818861091321364,1.499003529548645
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,3500,0.0812381976745625,1.5001834630966189
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,4000,0.111919170928828,1.4889576435089111
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,3,False,ranked_subset,random_individual,4500,0.109539145514976,1.489006757736206
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,50,0.0546160177025989,1.522044062614441
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,100,0.0494584364163775,1.5139274597167969
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,250,-0.045294438405404,1.5173295736312866
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,500,-0.0121827858294599,1.5153752565383911
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,1000,0.0442169894059818,1.5049926042556765
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,1500,0.0542819366054221,1.5031726360321045
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,2000,0.0462103016946458,1.504388451576233
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,2500,0.0586810951834794,1.5023887157440186
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,3000,0.0899488319567981,1.4950220584869385
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,3500,0.102762674764919,1.493232250213623
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,4000,0.1031208507134986,1.491523265838623
4,Gjerøy,2,2014,body_mass,ridge_tmc_individual,none,4,False,ranked_subset,random_individual,4500,0.1003742901986799,1.4932355880737305
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,-2,False,full_baseline,full_source_unweighted,5139,0.0827127136185297,1.5047762393951416
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,50,0.0631716829984173,1.5339845418930054
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,100,0.0689803917596499,1.5303601026535034
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,250,0.1221538790995486,1.4997915029525757
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,500,0.1525011499624829,1.4895522594451904
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,1000,0.1577532230147184,1.4899111986160278
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,1500,0.1549047133558612,1.492519736289978
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,2000,0.1588464079816633,1.4910842180252075
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,2500,0.1693719488120824,1.4852828979492188
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,3000,0.1705336501141917,1.4840136766433716
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,3500,0.1739269176665761,1.4791873693466189
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,4000,0.173744448890548,1.4766287803649902
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,-1,False,ranked_subset,tmc_shapley_topk,4500,0.1767821488953444,1.4722398519515991
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,50,0.0399782439365286,1.5343607664108276
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,100,-0.0072648206443927,1.5196771621704102
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,250,0.0373871822321091,1.5226060152053833
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,500,0.0320768847704447,1.5149285793304443
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,1000,0.037666444623014,1.51335346698761
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,1500,0.0399617407080237,1.510925054550171
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,2000,0.0553234587306678,1.5102779865264893
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,2500,0.0507560382432699,1.5137344598770142
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,3000,0.0536895121857633,1.5140929222106934
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,3500,0.0621612155498824,1.5101027488708496
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,4000,0.0762765192882719,1.510829210281372
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,0,False,ranked_subset,random_individual,4500,0.0730539959656073,1.510450839996338
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,50,0.0605991185546166,1.5144691467285156
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,100,0.1698639962820948,1.5100773572921753
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,250,0.150409476995206,1.5050618648529053
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,500,0.0995755543742153,1.507334589958191
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,1000,0.0240508043985275,1.5171658992767334
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,1500,0.025374948717894,1.516141414642334
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,2000,0.0543861334989476,1.5114350318908691
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,2500,0.1180444120890727,1.4936110973358154
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,3000,0.0894512271575541,1.5020079612731934
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,3500,0.0953343357469964,1.5008084774017334
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,4000,0.0659329550464499,1.5081361532211304
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,1,False,ranked_subset,random_individual,4500,0.065346474438685,1.5103205442428589
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,50,-0.0198756953557178,1.5177143812179563
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,100,0.0461268924032828,1.5129464864730835
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,250,0.1078711060455374,1.5079540014266968
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,500,0.103063228193495,1.5061568021774292
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,1000,-0.0069826595683765,1.518532156944275
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,1500,0.0113826242941031,1.520593285560608
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,2000,0.0302851942750762,1.5192756652832031
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,2500,0.054447431328542,1.5117709636688232
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,3000,0.0456221876036786,1.5140950679779053
4,Gjerøy,3,3014,body_mass,ridge_tmc_individual,none,2,False,ranked_subset,random_individual,3500,0.0413202374325334,1.515684723854065
