target_island,target_island_name,repeat,split_seed,player_index,source_pool_index,source_id,source_island,source_island_name,phi,rank_phi,v_full,n_permutations,n_evals
13,Vikna,4,4014,1205,1205,8N05127,14,Lauvøya,0.002925594979286406,1,0.4588034473887624,300,178
13,Vikna,4,4014,2912,2912,8N73626,11,Leka,0.0028337006400377773,2,0.4588034473887624,300,186
13,Vikna,4,4014,3573,3573,8N14980,6,Indre Kvarøy,0.0027521218261849557,3,0.4588034473887624,300,182
13,Vikna,4,4014,4212,4212,8747732,7,Onøy og Lurøy,0.002600890537608225,4,0.4588034473887624,300,185
13,Vikna,4,4014,799,799,8M31765,11,Leka,0.0023559035030773032,5,0.4588034473887624,300,182
13,Vikna,4,4014,1649,1649,8N06853,11,Leka,0.002217551587418708,6,0.4588034473887624,300,194
13,Vikna,4,4014,611,611,8M31789,11,Leka,0.0021755490812727083,7,0.4588034473887624,300,180
13,Vikna,4,4014,3430,3430,8P14196,5,Hestmannøy,0.002097193144644136,8,0.4588034473887624,300,178
13,Vikna,4,4014,4246,4246,8747875,1,Myken,0.0020259282235800735,9,0.4588034473887624,300,177
13,Vikna,4,4014,4314,4314,8800102,10,Aldra,0.0020110469157878998,10,0.4588034473887624,300,176
13,Vikna,4,4014,1977,1977,8N14543,11,Leka,0.001966550662887309,11,0.4588034473887624,300,180
13,Vikna,4,4014,3817,3817,8681009,0,Nesøy,0.001966217784720266,12,0.4588034473887624,300,188
13,Vikna,4,4014,1965,1965,8N14531,11,Leka,0.0019391442774236464,13,0.4588034473887624,300,182
13,Vikna,4,4014,4187,4187,8747636,4,Gjerøy,0.0019358600116815342,14,0.4588034473887624,300,197
13,Vikna,4,4014,112,112,8L30468,12,Vega,0.0019258068614036027,15,0.4588034473887624,300,173
13,Vikna,4,4014,4930,4930,8943470,2,Træna,0.001923138660872793,16,0.4588034473887624,300,185
13,Vikna,4,4014,3173,3173,8N87592,11,Leka,0.0019095479774197662,17,0.4588034473887624,300,180
13,Vikna,4,4014,434,434,8L57927,3,Selvær,0.0019000291238433179,18,0.4588034473887624,300,182
13,Vikna,4,4014,2023,2023,8N14591,11,Leka,0.00183985042194672,19,0.4588034473887624,300,187
13,Vikna,4,4014,3135,3135,8N87553,11,Leka,0.0018284342641105018,20,0.4588034473887624,300,185
13,Vikna,4,4014,3804,3804,8651952,5,Hestmannøy,0.0017406899890685386,21,0.4588034473887624,300,187
13,Vikna,4,4014,2754,2754,8N73241,12,Vega,0.0017385743720756393,22,0.4588034473887624,300,183
13,Vikna,4,4014,4220,4220,8747741,6,Indre Kvarøy,0.0017224734985729743,23,0.4588034473887624,300,185
13,Vikna,4,4014,3905,3905,8681396,7,Onøy og Lurøy,0.0017128388672834596,24,0.4588034473887624,300,179
13,Vikna,4,4014,439,439,8L64075,11,Leka,0.0016846622457142753,25,0.4588034473887624,300,188
13,Vikna,4,4014,2815,2815,8N73450,11,Leka,0.001652774540794133,26,0.4588034473887624,300,178
13,Vikna,4,4014,1522,1522,8N06462,12,Vega,0.0016463579668323384,27,0.4588034473887624,300,174
13,Vikna,4,4014,5108,5108,8981962,2,Træna,0.0016307715525365806,28,0.4588034473887624,300,178
13,Vikna,4,4014,4745,4745,8934888,7,Onøy og Lurøy,0.001618938196225103,29,0.4588034473887624,300,180
13,Vikna,4,4014,3942,3942,8730448,1,Myken,0.0016000788117132116,30,0.4588034473887624,300,173
13,Vikna,4,4014,3809,3809,8668476,5,Hestmannøy,0.001553303989585964,31,0.4588034473887624,300,180
13,Vikna,4,4014,1046,1046,8M72535,11,Leka,0.00152568051114748,32,0.4588034473887624,300,184
13,Vikna,4,4014,1245,1245,8N05167,12,Vega,0.0015148351582545095,33,0.4588034473887624,300,177
13,Vikna,4,4014,3378,3378,8P11750,7,Onøy og Lurøy,0.0015022416236816082,34,0.4588034473887624,300,185
13,Vikna,4,4014,243,243,8L48651,5,Hestmannøy,0.001489127287281856,35,0.4588034473887624,300,163
13,Vikna,4,4014,2058,2058,8N14937,4,Gjerøy,0.0014565606028886953,36,0.4588034473887624,300,180
13,Vikna,4,4014,3162,3162,8N87580,11,Leka,0.0014564042148723928,37,0.4588034473887624,300,190
13,Vikna,4,4014,4279,4279,8794352,1,Myken,0.001453025180675603,38,0.4588034473887624,300,187
13,Vikna,4,4014,703,703,8M31255,8,Lovund,0.0014442624301935218,39,0.4588034473887624,300,178
