permutation_index,source_island,phi_running,rank_running,source_island_name,target_island
1,0,-0.0043794738170647995,10,Nesøy,4
1,1,0.03468157736638775,4,Myken,4
1,2,0.001357703143364572,9,Træna,4
1,3,-0.06785345579872021,14,Selvær,4
1,5,0.2172013759419903,1,Hestmannøy,4
1,6,0.06568988381626924,2,Indre Kvarøy,4
1,7,0.009040691454691274,7,Onøy og Lurøy,4
1,8,0.05235714162936018,3,Lovund,4
1,9,-0.09736656382234234,15,Sleneset,4
1,10,0.021390412837552303,5,Aldra,4
1,11,0.019518388367963352,6,Southern 1,4
1,12,-0.004665378620210207,11,Southern 2,4
1,13,-0.02431470329289602,12,Southern 3,4
1,14,0.0021826138549699836,8,Southern 4,4
1,15,-0.03689462092529342,13,Southern 5,4
2,0,0.0362299358658103,4,Nesøy,4
2,1,0.024060707434149255,6,Myken,4
2,2,-0.002124635153940818,10,Træna,4
2,3,-0.12263281673747617,15,Selvær,4
2,5,0.15852018462818346,1,Hestmannøy,4
2,6,0.08885856925425228,2,Indre Kvarøy,4
2,7,0.04608664056479386,3,Onøy og Lurøy,4
2,8,0.030459010358366134,5,Lovund,4
2,9,-0.07552624154239515,14,Sleneset,4
2,10,0.018143860617799643,9,Aldra,4
2,11,0.019518388367963352,8,Southern 1,4
2,12,-0.003180436582075539,11,Southern 2,4
2,13,-0.027477277541934082,13,Southern 3,4
2,14,0.0195852084530381,7,Southern 4,4
2,15,-0.022575505850512687,12,Southern 5,4
3,0,0.05820563755563535,3,Nesøy,4
3,1,0.019685325490873925,5,Myken,4
3,2,-0.0015158447216002773,10,Træna,4
3,3,-0.09393055175302738,15,Selvær,4
3,5,0.14545885435626324,1,Hestmannøy,4
3,6,0.07836004467449915,2,Indre Kvarøy,4
3,7,0.0185727612625227,7,Onøy og Lurøy,4
3,8,0.02169098087757162,4,Lovund,4
3,9,-0.05980769727558974,14,Sleneset,4
3,10,0.01891480674784805,6,Aldra,4
3,11,0.01855825432118231,8,Southern 1,4
3,12,-0.0020042872251255363,11,Southern 2,4
3,13,-0.029391591602511632,13,Southern 3,4
3,14,0.014742994087289065,9,Southern 4,4
3,15,-0.01959409465980892,12,Southern 5,4
4,0,0.04421903000611546,3,Nesøy,4
4,1,0.015081449743011375,7,Myken,4
4,2,6.797903535881583e-05,10,Træna,4
4,3,-0.07954677106883459,14,Selvær,4
4,5,0.1914519835876311,1,Hestmannøy,4
4,6,0.07506120828114385,2,Indre Kvarøy,4
4,7,0.011852783081176516,9,Onøy og Lurøy,4
4,8,0.017046368185267297,6,Lovund,4
4,9,-0.08991913399260962,15,Sleneset,4
4,10,0.019439249344729875,4,Aldra,4
4,11,0.017390627648893278,5,Southern 1,4
4,12,-0.002276035818594788,11,Southern 2,4
4,13,-0.029354166338285744,13,Southern 3,4
4,14,0.013863993898559704,8,Southern 4,4
4,15,-0.016432973457540564,12,Southern 5,4
5,0,0.0380414125217418,3,Nesøy,4
5,1,0.016254110574136477,7,Myken,4
5,2,-0.00024575070822064336,10,Træna,4
5,3,-0.07270735373604502,14,Selvær,4
5,5,0.17263763956749656,1,Hestmannøy,4
5,6,0.08220766026686055,2,Indre Kvarøy,4
5,7,0.004675863653052248,9,Onøy og Lurøy,4
5,8,0.024108522874085873,4,Lovund,4
5,9,-0.08414060516632425,15,Sleneset,4
5,10,0.022918510133509252,5,Aldra,4
5,11,0.017492355995349707,6,Southern 1,4
5,12,-0.0022560012508477047,11,Southern 2,4
5,13,-0.029418734399368252,13,Southern 3,4
5,14,0.012102908190005961,8,Southern 4,4
5,15,-0.013724946379410592,12,Southern 5,4
6,0,0.032259416741714564,3,Nesøy,4
6,1,0.013947420072257341,8,Myken,4
6,2,0.0003795113795807409,10,Træna,4
6,3,-0.06576570809914807,14,Selvær,4
6,5,0.15520160276405345,1,Hestmannøy,4
6,6,0.07804922619460625,2,Indre Kvarøy,4
6,7,0.004149442550406769,9,Onøy og Lurøy,4
6,8,0.019931180285060093,7,Lovund,4
6,9,-0.07547460039027969,15,Sleneset,4
6,10,0.02171624743631966,6,Aldra,4
6,11,0.02657818966838763,4,Southern 1,4
6,12,-0.0026073603002069166,11,Southern 2,4
6,13,-0.029359080448757475,13,Southern 3,4
6,14,0.022677305465521564,5,Southern 4,4
6,15,-0.013737201183493938,12,Southern 5,4
7,0,0.02809721848186813,3,Nesøy,4
7,1,0.012104279004775826,8,Myken,4
7,2,0.00042793544380780236,11,Træna,4
7,3,-0.08171520375301722,15,Selvær,4
7,5,0.17107265683610956,1,Hestmannøy,4
7,6,0.07635611068348333,2,Indre Kvarøy,4
7,7,0.002369929119939797,10,Onøy og Lurøy,4
7,8,0.01699624748575975,7,Lovund,4
7,9,-0.06947584098611563,14,Sleneset,4
7,10,0.02212519681637806,5,Aldra,4
7,11,0.0252273557776178,4,Southern 1,4
7,12,0.005577556845171946,9,Southern 2,4
7,13,-0.029468749419410484,13,Southern 3,4
7,14,0.021196534744878794,6,Southern 4,4
7,15,-0.012945634945225474,12,Southern 5,4
8,0,0.027448596842065694,4,Nesøy,4
8,1,0.012434274220586078,8,Myken,4
8,2,0.000407544330263368,11,Træna,4
8,3,-0.07927599016190773,14,Selvær,4
8,5,0.15882578465448027,1,Hestmannøy,4
8,6,0.08810764027452915,2,Indre Kvarøy,4
8,7,0.0017636087123446206,10,Onøy og Lurøy,4
8,8,0.017493180620702327,7,Lovund,4
8,9,-0.08332304138080984,15,Sleneset,4
8,10,0.02139298403267233,6,Aldra,4
8,11,0.02709635553291048,5,Southern 1,4
8,12,0.004033069084703801,9,Southern 2,4
8,13,-0.02951326577394287,13,Southern 3,4
8,14,0.03304913926549399,3,Southern 4,4
8,15,-0.011994288118069714,12,Southern 5,4
9,0,0.024256223848732366,5,Nesøy,4
9,1,0.012917272784771708,8,Myken,4
9,2,0.0002339303617449475,11,Træna,4
9,3,-0.07399457532388705,14,Selvær,4
9,5,0.15620549858638388,1,Hestmannøy,4
9,6,0.08473518732917869,2,Indre Kvarøy,4
9,7,0.0003740725290654049,10,Onøy og Lurøy,4
9,8,0.018350535119331744,7,Lovund,4
9,9,-0.09409308613223866,15,Sleneset,4
9,10,0.02113796837082739,6,Aldra,4
9,11,0.04342612262046453,3,Southern 1,4
9,12,0.0023135714246057103,9,Southern 2,4
9,13,-0.02948938952654147,13,Southern 3,4
9,14,0.033024559406094806,4,Southern 4,4
9,15,-0.011452299262512046,12,Southern 5,4
10,0,0.0287971124644176,5,Nesøy,4
10,1,0.011948189889038525,8,Myken,4
10,2,-5.579131308398114e-05,10,Træna,4
10,3,-0.07733173030501761,14,Selvær,4
10,5,0.1469475598575638,1,Hestmannøy,4
10,6,0.08592574564755145,2,Indre Kvarøy,4
10,7,-0.0004940498701273395,11,Onøy og Lurøy,4
10,8,0.01695560728201647,7,Lovund,4
10,9,-0.08750274282889141,15,Sleneset,4
10,10,0.021255168941832357,6,Aldra,4
10,11,0.050566899275790236,3,Southern 1,4
10,12,0.0017265391134896693,9,Southern 2,4
10,13,-0.030573728904346203,13,Southern 3,4
10,14,0.030343191635170474,4,Southern 4,4
10,15,-0.0105623787493821,12,Southern 5,4
11,0,0.02875011389662191,4,Nesøy,4
11,1,0.016653363490212934,7,Myken,4
11,2,-0.0003617710155454147,10,Træna,4
11,3,-0.07505939715022308,14,Selvær,4
11,5,0.14154037104837502,1,Hestmannøy,4
11,6,0.08619760879320428,2,Indre Kvarøy,4
11,7,-0.0028265267476600352,11,Onøy og Lurøy,4
11,8,0.016181416641823296,8,Lovund,4
11,9,-0.08357681895739154,15,Sleneset,4
11,10,0.021710016160537585,6,Aldra,4
11,11,0.050289224393974784,3,Southern 1,4
11,12,0.001147511765454355,9,Southern 2,4
11,13,-0.030490897247467307,13,Southern 3,4
11,14,0.028044589246135974,5,Southern 4,4
11,15,-0.010253212182030815,12,Southern 5,4
12,0,0.028894491477568247,5,Nesøy,4
12,1,0.01595023310602874,7,Myken,4
12,2,-0.0009754179036469106,10,Træna,4
12,3,-0.07168713753723442,14,Selvær,4
12,5,0.13938450455640863,1,Hestmannøy,4
12,6,0.0832251026027893,2,Indre Kvarøy,4
12,7,-0.005547812518903866,11,Onøy og Lurøy,4
12,8,0.015114894859202747,8,Lovund,4
12,9,-0.07971851410461382,15,Sleneset,4
12,10,0.022333194463113992,6,Aldra,4
12,11,0.04772498805847383,3,Southern 1,4
12,12,0.0009524246683553121,9,Southern 2,4
12,13,-0.030076089192503902,13,Southern 3,4
12,14,0.03200331446254961,4,Southern 4,4
12,15,-0.009632584861565574,12,Southern 5,4
13,0,0.02689346980421814,5,Nesøy,4
13,1,0.015004189034590344,7,Myken,4
13,2,-0.0010240541185992098,11,Træna,4
13,3,-0.06875837965624064,14,Selvær,4
13,5,0.1377233406764511,1,Hestmannøy,4
13,6,0.09030764836670123,2,Indre Kvarøy,4
13,7,0.0023821538117932365,9,Onøy og Lurøy,4
13,8,0.014241319854265851,8,Lovund,4
13,9,-0.08745197026146423,15,Sleneset,4
13,10,0.02186752685018356,6,Aldra,4
13,11,0.04559886770737601,3,Southern 1,4
13,12,0.0006628652920270249,10,Southern 2,4
13,13,-0.0298677260605954,13,Southern 3,4
13,14,0.029251488110801346,4,Southern 4,4
13,15,-0.008885147275486418,12,Southern 5,4
14,0,0.027052639459299803,5,Nesøy,4
14,1,0.016409716772575873,8,Myken,4
14,2,-0.0012431993527736718,11,Træna,4
14,3,-0.06788585316705846,14,Selvær,4
14,5,0.13494625231029408,1,Hestmannøy,4
14,6,0.08763812309106656,2,Indre Kvarøy,4
14,7,0.0015204864741080275,9,Onøy og Lurøy,4
14,8,0.016963878552486874,7,Lovund,4
14,9,-0.08312864955776074,15,Sleneset,4
14,10,0.021244545705598784,6,Aldra,4
14,11,0.04447882537508056,3,Southern 1,4
14,12,0.0004249513356989538,10,Southern 2,4
14,13,-0.0306667339326094,13,Southern 3,4
14,14,0.028456653786743884,4,Southern 4,4
14,15,-0.008266044716729216,12,Southern 5,4
15,0,0.025239245054158057,5,Nesøy,4
15,1,0.01551276021244532,8,Myken,4
15,2,-0.001162816936274876,11,Træna,4
15,3,-0.07518760813433671,14,Selvær,4
15,5,0.147571422743238,1,Hestmannøy,4
15,6,0.08623728424708292,2,Indre Kvarøy,4
15,7,0.0014469798502420672,9,Onøy og Lurøy,4
15,8,0.01608351463532262,7,Lovund,4
15,9,-0.079812216576146,15,Sleneset,4
15,10,0.020874963839079243,6,Aldra,4
15,11,0.04262765007362827,3,Southern 1,4
15,12,0.00015337286958808858,10,Southern 2,4
15,13,-0.030639354720538203,13,Southern 3,4
15,14,0.02682600576408611,4,Southern 4,4
15,15,-0.007825610785553017,12,Southern 5,4
16,0,0.023460279430720876,5,Nesøy,4
16,1,0.014832721949518285,8,Myken,4
16,2,-0.0010969947452664792,11,Træna,4
16,3,-0.0725705311736272,14,Selvær,4
16,5,0.14546159698940814,1,Hestmannøy,4
16,6,0.09375604433783086,2,Indre Kvarøy,4
