target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
0,5,Hestmannøy,0.3505082324612886,0.00032514678335926586,1078,1,1
0,4,Gjerøy,0.11833885000087321,0.00021207679211626023,558,2,2
0,11,Southern 1,0.11600543982349336,0.0001989801712238308,583,3,3
0,13,Southern 3,0.05353753487579525,9.167386108869049e-05,584,4,6
0,10,Aldra,0.02311675389064476,0.00013362285485921826,173,5,4
0,3,Selvær,0.018607570277526974,9.591531070890193e-05,194,6,5
0,12,Southern 2,0.005905294045805931,1.4874796085153479e-05,397,7,7
0,6,Indre Kvarøy,-0.006957024382427335,-1.9542203321425096e-05,356,8,8
0,9,Sleneset,-0.01143923371564597,-6.8911046479795e-05,166,9,10
0,14,Southern 4,-0.030317316809669138,-6.238131030796118e-05,486,10,9
0,7,Onøy og Lurøy,-0.035779006755910815,-0.00013814288322745488,259,11,11
0,15,Southern 5,-0.0523853182210587,-0.0002593332585200926,202,12,13
0,2,Træna,-0.06241685587156098,-0.00021375635572452392,292,13,12
0,1,Myken,-0.07624455457553267,-0.0008287451584297029,92,14,15
0,8,Lovund,-0.1167761533317389,-0.0007390895780489804,158,15,14
