trait,target_island,target_island_name,analysis,method,selection_method,n_components,selection_n_components,n_individuals,corr_mean,corr_std,mse_mean,n_rows
body_mass,15,Southern 5,full_baseline,full_source_unweighted,none,500,,5495,0.1325033864049682,,2.964820792444114,1
body_mass,15,Southern 5,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,500,0.1801638196543668,,2.9338235280541185,1
body_mass,15,Southern 5,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,1000,0.2259894394567314,,2.916505251747052,1
body_mass,15,Southern 5,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,1500,0.2100945469139108,,2.9245218003408118,1
body_mass,15,Southern 5,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,2000,-0.003528608723488,,3.7044536902671865,1
body_mass,15,Southern 5,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,2500,0.0583362985804802,,3.2458236006790835,1
body_mass,15,Southern 5,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,3000,0.0155219376432393,,3.529558300438212,1
body_mass,15,Southern 5,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,3500,0.0419699552966167,,3.2486943236396875,1
body_mass,15,Southern 5,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,4000,0.0190868669634496,,3.280492954462028,1
body_mass,15,Southern 5,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,4500,0.0757891413294187,,3.071947622133391,1
body_mass,15,Southern 5,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,500,0.1651930809508575,,2.952230836096156,1
body_mass,15,Southern 5,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,1000,0.2043527796980014,,2.917244841372386,1
body_mass,15,Southern 5,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,1500,0.0017400317125134,,3.8672211262710494,1
body_mass,15,Southern 5,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,2000,0.0189142131127624,,3.5646118554990336,1
body_mass,15,Southern 5,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,2500,0.0006814228217113,,3.504373694797413,1
body_mass,15,Southern 5,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,3000,0.0103926754919015,,3.48671029034336,1
body_mass,15,Southern 5,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,3500,-0.0035144791494655,,3.5530538537996144,1
body_mass,15,Southern 5,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,4000,0.0157621836403451,,3.316413609328157,1
body_mass,15,Southern 5,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,4500,0.0870448593398164,,3.0489658599534293,1
body_mass,15,Southern 5,ranked_subset,random_individual,random,500,,500,0.05256675298043238,0.11010344152569151,3.5822639431683343,5
body_mass,15,Southern 5,ranked_subset,random_individual,random,500,,1000,0.04954902700776224,0.09210699409506197,3.254896965796951,5
body_mass,15,Southern 5,ranked_subset,random_individual,random,500,,1500,0.03267614468194138,0.0817934312619352,3.2394216451151623,5
body_mass,15,Southern 5,ranked_subset,random_individual,random,500,,2000,0.04040852008126774,0.0913102127690489,3.2859848000946243,5
body_mass,15,Southern 5,ranked_subset,random_individual,random,500,,2500,0.06711251534867554,0.09457188823377174,3.1998127752144634,5
body_mass,15,Southern 5,ranked_subset,random_individual,random,500,,3000,0.11659281586942835,0.10749767863056,3.074323447354054,5
body_mass,15,Southern 5,ranked_subset,random_individual,random,500,,3500,0.09634849499487091,0.09368088152004554,3.0802561237079367,5
body_mass,15,Southern 5,ranked_subset,random_individual,random,500,,4000,0.11963821543655417,0.06410620926733453,2.9949747815227097,5
body_mass,15,Southern 5,ranked_subset,random_individual,random,500,,4500,0.12426696214040209,0.019866178786805907,2.9831790100857747,5
