analysis,method,selection_method,order_seed,weighted_fit_used,n_individuals,corr_eval,mse_adj,target_island,target_island_name,repeat,repeat_seed,trait,n_components,selection_n_components,avg_grm_obj,pca_dist_obj
full_baseline,full_source_unweighted,none,-2,False,5495,0.1325033864049682,2.964820792444114,15,Southern 5,0,929754402,body_mass,500,,-0.002507729787105793,
ranked_subset,random_individual,random,0,False,500,0.033982014488933544,3.5244547822662495,15,Southern 5,0,929754402,body_mass,500,,,
ranked_subset,random_individual,random,0,False,1000,-0.004920376856031874,3.500965969852902,15,Southern 5,0,929754402,body_mass,500,,,
ranked_subset,random_individual,random,0,False,1500,0.021194754158597947,3.2587580386570743,15,Southern 5,0,929754402,body_mass,500,,,
ranked_subset,random_individual,random,0,False,2000,-0.004884998188602044,3.439734341235412,15,Southern 5,0,929754402,body_mass,500,,,
ranked_subset,random_individual,random,0,False,2500,0.026203426963672352,3.3600171222742516,15,Southern 5,0,929754402,body_mass,500,,,
ranked_subset,random_individual,random,0,False,3000,0.14427849858623543,2.9699926142562294,15,Southern 5,0,929754402,body_mass,500,,,
ranked_subset,random_individual,random,0,False,3500,0.07000961354282219,3.151214146921739,15,Southern 5,0,929754402,body_mass,500,,,
ranked_subset,random_individual,random,0,False,4000,0.0876857657481619,3.065785622909031,15,Southern 5,0,929754402,body_mass,500,,,
ranked_subset,random_individual,random,0,False,4500,0.11643121808409919,2.9993504560729574,15,Southern 5,0,929754402,body_mass,500,,,
ranked_subset,random_individual,random,1,False,500,0.20147330327358404,2.9014564007040726,15,Southern 5,0,929754402,body_mass,500,,,
ranked_subset,random_individual,random,1,False,1000,0.11142352607213658,3.295033861578649,15,Southern 5,0,929754402,body_mass,500,,,
ranked_subset,random_individual,random,1,False,1500,0.17550360425479034,2.914696594552846,15,Southern 5,0,929754402,body_mass,500,,,
ranked_subset,random_individual,random,1,False,2000,0.1878474763980643,2.8921054644882513,15,Southern 5,0,929754402,body_mass,500,,,
ranked_subset,random_individual,random,1,False,2500,0.22177093668243822,2.8518101244560548,15,Southern 5,0,929754402,body_mass,500,,,
ranked_subset,random_individual,random,1,False,3000,0.21551498293196636,2.860467957713753,15,Southern 5,0,929754402,body_mass,500,,,
ranked_subset,random_individual,random,1,False,3500,0.19137440159402805,2.8958331050458135,15,Southern 5,0,929754402,body_mass,500,,,
