target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
9,0,Nesøy,0.09291079259292649,0.0007807629629657688,119,1,1
9,14,Southern 4,0.08391541705889394,0.00017266546719937024,486,2,3
9,13,Southern 3,0.026891744529721574,4.604750775637256e-05,584,3,8
9,12,Southern 2,0.025997537262742586,6.548498051068661e-05,397,4,6
9,3,Selvær,0.025787785678953776,0.00013292673030388543,194,5,4
9,10,Aldra,0.02211521532065275,0.00012783361457024712,173,6,5
9,1,Myken,0.021597860986452885,0.00023475935854840092,92,7,2
9,8,Lovund,0.007730326176354821,4.892611504022039e-05,158,8,7
9,11,Southern 1,0.002202561019230298,3.777977734528813e-06,583,9,10
9,5,Hestmannøy,0.0019077338806689286,1.7696974774294328e-06,1078,10,11
9,2,Træna,0.0011623605315909998,3.980686752023972e-06,292,11,9
9,15,Southern 5,-0.0002653436897792622,-1.313582622669615e-06,202,12,12
9,7,Onøy og Lurøy,-0.00833442124380563,-3.217923260156614e-05,259,13,13
9,6,Indre Kvarøy,-0.02606892276976551,-7.32273111510267e-05,356,14,14
9,4,Gjerøy,-0.05288166271629344,-9.477000486790938e-05,558,15,15
