trait,method,target_island,target_island_name,repeat,repeat_seed,n_train_size,n_train,n_pcs,n_pcs_requested,alpha,pearson_r,mse_adj,fit_time_seconds,n_test
thr_tarsus,pevmean_ga_pc_ridge,6,Indre Kvarøy,3,1125825237,500,500,3500,3500,156026.34,0.3625108353355208,376.2618408203125,0.03289083100025891,348
thr_tarsus,pevmean_ga_pc_ridge,6,Indre Kvarøy,4,395063024,500,500,3500,3500,156026.34,0.3570366553352395,377.5635681152344,0.032736485001805704,348
thr_tarsus,pevmean_ga_pc_ridge,7,Onøy og Lurøy,0,546911525,500,500,3500,3500,156026.34,0.14829772873109054,372.72137451171875,0.03316712499872665,257
thr_tarsus,pevmean_ga_pc_ridge,7,Onøy og Lurøy,1,474736456,500,500,3500,3500,156026.34,0.19295138321631528,374.8537902832031,0.034927854998386465,257
thr_tarsus,pevmean_ga_pc_ridge,7,Onøy og Lurøy,2,657790576,500,500,3500,3500,156026.34,0.24774518785331545,374.5293273925781,0.034786811000230955,257
thr_tarsus,pevmean_ga_pc_ridge,7,Onøy og Lurøy,3,86106131,500,500,3500,3500,156026.34,0.12235484172931146,375.4486999511719,0.0604511330020614,257
thr_tarsus,pevmean_ga_pc_ridge,7,Onøy og Lurøy,4,1471991796,500,500,3500,3500,156026.34,0.18888066872780224,374.8377380371094,0.05977056499978062,257
thr_tarsus,pevmean_ga_pc_ridge,8,Lovund,0,1690148911,500,500,3500,3500,156026.34,0.3007437840899504,383.5236511230469,0.04045417100132909,152
thr_tarsus,pevmean_ga_pc_ridge,8,Lovund,1,1276499927,500,500,3500,3500,156026.34,0.2956821209245092,382.21026611328125,0.04391480200138176,152
thr_tarsus,pevmean_ga_pc_ridge,8,Lovund,2,454522896,500,500,3500,3500,156026.34,0.26836452634865327,383.434326171875,0.02766188999885344,152
thr_tarsus,pevmean_ga_pc_ridge,8,Lovund,3,1603208544,500,500,3500,3500,156026.34,0.2718979735138905,382.9134521484375,0.0316734850021021,152
thr_tarsus,pevmean_ga_pc_ridge,8,Lovund,4,853280976,500,500,3500,3500,156026.34,0.2769754144389945,384.26153564453125,0.03287207299945294,152
