target_island,target_island_name,repeat,split_seed,player_index,source_pool_index,source_id,source_island,source_island_name,phi,rank_phi,v_full,n_permutations,n_evals
14,Lauvøya,0,14,967,967,8M71328,11,Leka,0.0027939604397596704,1,-0.365913592537953,300,215
14,Lauvøya,0,14,1996,1996,8N14591,11,Leka,0.002390405342228032,2,-0.365913592537953,300,210
14,Lauvøya,0,14,4644,4644,8934893,5,Hestmannøy,0.002319152177625866,3,-0.365913592537953,300,217
14,Lauvøya,0,14,2357,2357,8N28695,5,Hestmannøy,0.0021701342221803286,4,-0.365913592537953,300,216
14,Lauvøya,0,14,983,983,8M71372,12,Vega,0.0021455423613348,5,-0.365913592537953,300,225
14,Lauvøya,0,14,4448,4448,8887310,5,Hestmannøy,0.001947101390233124,6,-0.365913592537953,300,222
14,Lauvøya,0,14,3424,3424,8P14126,7,Onøy og Lurøy,0.0018587360600783795,7,-0.365913592537953,300,216
14,Lauvøya,0,14,3359,3359,8P11051,9,Sleneset,0.0018458182554667753,8,-0.365913592537953,300,223
14,Lauvøya,0,14,1543,1543,8N05881,11,Leka,0.001841436805067758,9,-0.365913592537953,300,219
14,Lauvøya,0,14,1906,1906,8N14181,6,Indre Kvarøy,0.0018295329388298036,10,-0.365913592537953,300,223
14,Lauvøya,0,14,450,450,8L64058,11,Leka,0.0017721845996748172,11,-0.365913592537953,300,216
14,Lauvøya,0,14,835,835,8L89486,11,Leka,0.0017449237668262115,12,-0.365913592537953,300,218
14,Lauvøya,0,14,2942,2942,8N73678,13,Vikna,0.0017303380946201916,13,-0.365913592537953,300,228
14,Lauvøya,0,14,3762,3762,8681200,4,Gjerøy,0.0017298960495080666,14,-0.365913592537953,300,230
14,Lauvøya,0,14,3118,3118,8N87339,4,Gjerøy,0.001725657976255072,15,-0.365913592537953,300,229
14,Lauvøya,0,14,647,647,8L89655,5,Hestmannøy,0.00171742008789897,16,-0.365913592537953,300,224
14,Lauvøya,0,14,4951,4951,8981657,2,Træna,0.00168336604176876,17,-0.365913592537953,300,214
14,Lauvøya,0,14,1297,1297,8N05170,12,Vega,0.0016640616828689113,18,-0.365913592537953,300,213
14,Lauvøya,0,14,2844,2844,8N73493,12,Vega,0.0016525777038740924,19,-0.365913592537953,300,210
14,Lauvøya,0,14,1296,1296,8N05168,12,Vega,0.0016477985354290284,20,-0.365913592537953,300,229
14,Lauvøya,0,14,3965,3965,8732678,4,Gjerøy,0.0016275211069139573,21,-0.365913592537953,300,221
14,Lauvøya,0,14,43,43,8L19930,10,Aldra,0.0015828424476828622,22,-0.365913592537953,300,219
14,Lauvøya,0,14,4304,4304,8800663,12,Vega,0.0015722952094871067,23,-0.365913592537953,300,217
14,Lauvøya,0,14,1582,1582,8N06311,5,Hestmannøy,0.0015551545461265923,24,-0.365913592537953,300,218
14,Lauvøya,0,14,3525,3525,8P26743,7,Onøy og Lurøy,0.001542784050986321,25,-0.365913592537953,300,214
14,Lauvøya,0,14,78,78,8L26595,6,Indre Kvarøy,0.0015414104663784168,26,-0.365913592537953,300,220
14,Lauvøya,0,14,1011,1011,8M71489,13,Vikna,0.0015375889554581094,27,-0.365913592537953,300,216
14,Lauvøya,0,14,1062,1062,8M72016,2,Træna,0.0015278117411798595,28,-0.365913592537953,300,208
