n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,trait,target_island,repeat,split_seed
12,5010,0.1545148233063136,1.462073564529419,shapley_mean,-1,body_mass,10,8,8014
13,5366,0.1634283228279902,1.4510774612426758,shapley_mean,-1,body_mass,10,8,8014
14,5524,0.1851061592572504,1.4441701173782349,shapley_mean,-1,body_mass,10,8,8014
1,166,0.0383369231698475,1.4223437309265137,shapley_mean,-1,body_mass,10,9,9014
2,258,0.0697698562141104,1.415859341621399,shapley_mean,-1,body_mass,10,9,9014
3,517,0.1382590428004831,1.4004616737365725,shapley_mean,-1,body_mass,10,9,9014
4,873,0.124748976270898,1.399305820465088,shapley_mean,-1,body_mass,10,9,9014
5,1951,0.1678349469855342,1.3819774389266968,shapley_mean,-1,body_mass,10,9,9014
6,2535,0.1768942850553423,1.3786466121673584,shapley_mean,-1,body_mass,10,9,9014
7,3118,0.1594334417862905,1.3856844902038574,shapley_mean,-1,body_mass,10,9,9014
8,3676,0.1763153928710159,1.3816547393798828,shapley_mean,-1,body_mass,10,9,9014
9,3870,0.1809179606497302,1.3821407556533811,shapley_mean,-1,body_mass,10,9,9014
10,3989,0.197182833403037,1.3784520626068115,shapley_mean,-1,body_mass,10,9,9014
11,4677,0.199139152777947,1.374994158744812,shapley_mean,-1,body_mass,10,9,9014
12,4969,0.1875169273399617,1.379533052444458,shapley_mean,-1,body_mass,10,9,9014
13,5366,0.1801744634283441,1.3834643363952637,shapley_mean,-1,body_mass,10,9,9014
14,5524,0.2026788746520375,1.37647807598114,shapley_mean,-1,body_mass,10,9,9014
1,166,0.0201921793387599,0.9610849618911744,shapley_mean,-1,body_mass,11,0,14
2,285,0.0053412810083511,0.9670729637145996,shapley_mean,-1,body_mass,11,0,14
3,843,0.030898802543342,0.9596914052963256,shapley_mean,-1,body_mass,11,0,14
4,1531,0.1175078436207261,0.952330470085144,shapley_mean,-1,body_mass,11,0,14
5,2609,0.1380410288383424,0.9480085372924804,shapley_mean,-1,body_mass,11,0,14
6,2767,0.1564235288448542,0.944672167301178,shapley_mean,-1,body_mass,11,0,14
7,3351,0.1779025284168823,0.9375404715538024,shapley_mean,-1,body_mass,11,0,14
8,3707,0.1849554584717224,0.9354771971702576,shapley_mean,-1,body_mass,11,0,14
9,4104,0.1869082179043577,0.935701549053192,shapley_mean,-1,body_mass,11,0,14
10,4298,0.1912087207373914,0.9346845149993896,shapley_mean,-1,body_mass,11,0,14
11,4590,0.2004048882122996,0.9321179389953612,shapley_mean,-1,body_mass,11,0,14
12,4849,0.1757433375373968,0.9385328888893129,shapley_mean,-1,body_mass,11,0,14
13,4941,0.1733926046577357,0.9382275938987732,shapley_mean,-1,body_mass,11,0,14
14,5114,0.1704376948648153,0.9386385679244996,shapley_mean,-1,body_mass,11,0,14
1,158,0.0964097236277949,0.9766097664833068,shapley_mean,-1,body_mass,11,1,1014
2,1236,0.0998886003208048,0.9715372920036316,shapley_mean,-1,body_mass,11,1,1014
3,1924,0.1406332755834192,0.9665918946266174,shapley_mean,-1,body_mass,11,1,1014
4,2090,0.1434999624251106,0.965416669845581,shapley_mean,-1,body_mass,11,1,1014
5,2446,0.1558257761515174,0.9626232981681824,shapley_mean,-1,body_mass,11,1,1014
6,2705,0.1153068447865238,0.9696305394172668,shapley_mean,-1,body_mass,11,1,1014
7,2997,0.1254420264620076,0.9685045480728148,shapley_mean,-1,body_mass,11,1,1014
8,3089,0.1239152347873113,0.9677563905715942,shapley_mean,-1,body_mass,11,1,1014
9,3647,0.1431564118341177,0.9621474742889404,shapley_mean,-1,body_mass,11,1,1014
10,4044,0.1446817137371129,0.9622507691383362,shapley_mean,-1,body_mass,11,1,1014
11,4217,0.1396379600432463,0.9628023505210876,shapley_mean,-1,body_mass,11,1,1014
12,4801,0.1656524120110354,0.9552319049835204,shapley_mean,-1,body_mass,11,1,1014
13,4995,0.1670507546944852,0.9547942876815796,shapley_mean,-1,body_mass,11,1,1014
14,5114,0.166286379465355,0.954561173915863,shapley_mean,-1,body_mass,11,1,1014
1,119,-0.0078533506099997,1.006245493888855,shapley_mean,-1,body_mass,11,2,2014
2,703,0.0712472772922064,0.983150601387024,shapley_mean,-1,body_mass,11,2,2014
3,795,0.0746552547547166,0.9807680249214172,shapley_mean,-1,body_mass,11,2,2014
4,953,0.0942156174499676,0.9769237637519836,shapley_mean,-1,body_mass,11,2,2014
5,1212,0.0606166721134115,0.9837301969528198,shapley_mean,-1,body_mass,11,2,2014
6,1568,0.0706600666401453,0.9836207032203674,shapley_mean,-1,body_mass,11,2,2014
7,1762,0.0695732141959832,0.9843291640281676,shapley_mean,-1,body_mass,11,2,2014
8,1928,0.0764455756516556,0.9819339513778688,shapley_mean,-1,body_mass,11,2,2014
9,2220,0.0833819365246263,0.9815495610237122,shapley_mean,-1,body_mass,11,2,2014
10,3298,0.1094726364075264,0.9753766059875488,shapley_mean,-1,body_mass,11,2,2014
11,3471,0.1040465148354168,0.9765610694885254,shapley_mean,-1,body_mass,11,2,2014
12,4159,0.1322458542679649,0.9722287654876708,shapley_mean,-1,body_mass,11,2,2014
13,4556,0.1375434374726764,0.971567928791046,shapley_mean,-1,body_mass,11,2,2014
14,5114,0.1536736814586041,0.9654768705368042,shapley_mean,-1,body_mass,11,2,2014
1,356,0.0554002105521193,0.9841415882110596,shapley_mean,-1,body_mass,11,3,3014
2,522,0.0578627343549014,0.9763774275779724,shapley_mean,-1,body_mass,11,3,3014
3,1106,0.0954380152140174,0.9651121497154236,shapley_mean,-1,body_mass,11,3,3014
4,1503,0.0967591529695734,0.9641964435577391,shapley_mean,-1,body_mass,11,3,3014
5,2191,0.1329059075288153,0.9596809148788452,shapley_mean,-1,body_mass,11,3,3014
6,2349,0.1490535368613972,0.9556035995483398,shapley_mean,-1,body_mass,11,3,3014
7,3427,0.1615182731715359,0.9515599608421326,shapley_mean,-1,body_mass,11,3,3014
8,3686,0.1343519058540561,0.9587723016738892,shapley_mean,-1,body_mass,11,3,3014
9,3978,0.1425675498965996,0.9570580720901488,shapley_mean,-1,body_mass,11,3,3014
10,4172,0.1443477752542392,0.956614315509796,shapley_mean,-1,body_mass,11,3,3014
11,4264,0.1417881589240315,0.9566267728805542,shapley_mean,-1,body_mass,11,3,3014
12,4822,0.1587914262286913,0.9505199790000916,shapley_mean,-1,body_mass,11,3,3014
13,4995,0.1549192782406727,0.9510661959648132,shapley_mean,-1,body_mass,11,3,3014
14,5114,0.1550761013018143,0.9505350589752196,shapley_mean,-1,body_mass,11,3,3014
1,158,0.0914074354469133,0.9735269546508788,shapley_mean,-1,body_mass,11,4,4014
2,352,0.071132471431934,0.9734254479408264,shapley_mean,-1,body_mass,11,4,4014
3,518,0.0744339828481625,0.9722762703895568,shapley_mean,-1,body_mass,11,4,4014
4,874,0.1053517559616545,0.9732012152671814,shapley_mean,-1,body_mass,11,4,4014
5,1952,0.124822060717438,0.9650264382362366,shapley_mean,-1,body_mass,11,4,4014
6,2640,0.1632097830098427,0.9598153233528136,shapley_mean,-1,body_mass,11,4,4014
7,2899,0.1198289123608269,0.9672421813011168,shapley_mean,-1,body_mass,11,4,4014
8,3483,0.1451942135338101,0.9614347219467164,shapley_mean,-1,body_mass,11,4,4014
9,3775,0.1526037140725812,0.9601499438285828,shapley_mean,-1,body_mass,11,4,4014
10,4172,0.1578431733617056,0.9593420624732972,shapley_mean,-1,body_mass,11,4,4014
11,4730,0.1755487981072472,0.9532439112663268,shapley_mean,-1,body_mass,11,4,4014
12,4822,0.1724803733595364,0.9531501531600952,shapley_mean,-1,body_mass,11,4,4014
13,4995,0.1687284313033377,0.9536570310592652,shapley_mean,-1,body_mass,11,4,4014
14,5114,0.168299669236667,0.9531515836715698,shapley_mean,-1,body_mass,11,4,4014
1,688,0.1030625078721647,0.9672520160675048,shapley_mean,-1,body_mass,11,5,5014
2,861,0.0816443739983678,0.967236578464508,shapley_mean,-1,body_mass,11,5,5014
3,1419,0.1031368816603384,0.9630231857299804,shapley_mean,-1,body_mass,11,5,5014
4,1775,0.1200368132691048,0.960127294063568,shapley_mean,-1,body_mass,11,5,5014
5,1941,0.1273492434930211,0.958390772342682,shapley_mean,-1,body_mass,11,5,5014
6,2233,0.1372908365404612,0.9571736454963684,shapley_mean,-1,body_mass,11,5,5014
7,2492,0.090681261692387,0.9646137356758118,shapley_mean,-1,body_mass,11,5,5014
8,3570,0.1168107931957634,0.9603350162506104,shapley_mean,-1,body_mass,11,5,5014
9,3728,0.1346349333261063,0.9566915035247804,shapley_mean,-1,body_mass,11,5,5014
10,4312,0.1576019483545839,0.9518457651138306,shapley_mean,-1,body_mass,11,5,5014
11,4709,0.1592438819469777,0.9521436095237732,shapley_mean,-1,body_mass,11,5,5014
12,4801,0.1574193926722799,0.951698124408722,shapley_mean,-1,body_mass,11,5,5014
13,4920,0.1568657427069625,0.951547920703888,shapley_mean,-1,body_mass,11,5,5014
14,5114,0.1587461884151109,0.9511088728904724,shapley_mean,-1,body_mass,11,5,5014
1,688,0.103438374993778,0.941041111946106,shapley_mean,-1,body_mass,11,6,6014
2,846,0.1324579343101651,0.9369165301322936,shapley_mean,-1,body_mass,11,6,6014
3,1012,0.1345128258839688,0.9354986548423768,shapley_mean,-1,body_mass,11,6,6014
4,2090,0.1478356494286112,0.9312422275543212,shapley_mean,-1,body_mass,11,6,6014
5,2487,0.1452736401565481,0.9319515824317932,shapley_mean,-1,body_mass,11,6,6014
6,2843,0.1570294525856926,0.928905427455902,shapley_mean,-1,body_mass,11,6,6014
7,3401,0.1738450978493043,0.9242836833000184,shapley_mean,-1,body_mass,11,6,6014
8,3660,0.1386013481722596,0.9306830763816832,shapley_mean,-1,body_mass,11,6,6014
9,3952,0.1500796007530372,0.9285433888435364,shapley_mean,-1,body_mass,11,6,6014
10,4125,0.1443602678063767,0.9294021129608154,shapley_mean,-1,body_mass,11,6,6014
11,4709,0.1740122650324953,0.9211865663528442,shapley_mean,-1,body_mass,11,6,6014
12,4801,0.1719201265069285,0.9208899140357972,shapley_mean,-1,body_mass,11,6,6014
13,4995,0.1744862177802766,0.9200505018234252,shapley_mean,-1,body_mass,11,6,6014
14,5114,0.1744645566136723,0.9196569323539734,shapley_mean,-1,body_mass,11,6,6014
1,158,0.1003617120987416,0.9677953124046326,shapley_mean,-1,body_mass,11,7,7014
2,277,0.0646832283740354,0.9693531394004822,shapley_mean,-1,body_mass,11,7,7014
3,450,0.0345022471069463,0.9713817238807678,shapley_mean,-1,body_mass,11,7,7014
4,1138,0.1053065288837649,0.963629961013794,shapley_mean,-1,body_mass,11,7,7014
5,1332,0.1052087012927353,0.9636027216911316,shapley_mean,-1,body_mass,11,7,7014
6,1916,0.1263145680676277,0.9581394791603088,shapley_mean,-1,body_mass,11,7,7014
7,2272,0.1331007687560707,0.9573820233345032,shapley_mean,-1,body_mass,11,7,7014
8,3350,0.1486772136642385,0.952798068523407,shapley_mean,-1,body_mass,11,7,7014
9,3516,0.1549487890918719,0.9505960941314696,shapley_mean,-1,body_mass,11,7,7014
10,3808,0.1609351105013381,0.9494242668151855,shapley_mean,-1,body_mass,11,7,7014
11,4366,0.1776880272215531,0.9438207745552064,shapley_mean,-1,body_mass,11,7,7014
12,4763,0.1818590673402228,0.9433803558349608,shapley_mean,-1,body_mass,11,7,7014
13,5022,0.1567519307463436,0.9500745534896852,shapley_mean,-1,body_mass,11,7,7014
14,5114,0.1550656407255589,0.9497089982032776,shapley_mean,-1,body_mass,11,7,7014
1,356,0.0685688398619215,0.9835649132728576,shapley_mean,-1,body_mass,11,8,8014
2,615,-0.0258869941934897,0.9857529997825624,shapley_mean,-1,body_mass,11,8,8014
3,773,0.022539956164424,0.9791780710220336,shapley_mean,-1,body_mass,11,8,8014
4,1357,0.0793573127156008,0.9715838432312012,shapley_mean,-1,body_mass,11,8,8014
5,1649,0.0877475659394902,0.9709380865097046,shapley_mean,-1,body_mass,11,8,8014
6,1843,0.0865053116936497,0.9717678427696228,shapley_mean,-1,body_mass,11,8,8014
7,2401,0.1040259335400836,0.9653970003128052,shapley_mean,-1,body_mass,11,8,8014
8,2520,0.1007258781137006,0.9659391045570374,shapley_mean,-1,body_mass,11,8,8014
9,3208,0.1393309530067739,0.9592374563217164,shapley_mean,-1,body_mass,11,8,8014
10,3605,0.1454625943208714,0.9583708643913268,shapley_mean,-1,body_mass,11,8,8014
11,4683,0.1630842010487643,0.9536877870559692,shapley_mean,-1,body_mass,11,8,8014
12,4775,0.1604337713916473,0.9535684585571288,shapley_mean,-1,body_mass,11,8,8014
13,4948,0.1572316177531804,0.9539746642112732,shapley_mean,-1,body_mass,11,8,8014
14,5114,0.1650363792017835,0.9513077139854432,shapley_mean,-1,body_mass,11,8,8014
1,584,0.081534417489819,0.9692491292953492,shapley_mean,-1,body_mass,11,9,9014
2,676,0.0858568430248573,0.9668526649475098,shapley_mean,-1,body_mass,11,9,9014
3,1364,0.1267534406470911,0.9611595273017884,shapley_mean,-1,body_mass,11,9,9014
4,1530,0.1299797540074606,0.9601710438728333,shapley_mean,-1,body_mass,11,9,9014
5,1688,0.1461807381570151,0.9565533399581908,shapley_mean,-1,body_mass,11,9,9014
6,1980,0.1493720753981571,0.95598042011261,shapley_mean,-1,body_mass,11,9,9014
7,2538,0.1708623270840978,0.9497155547142028,shapley_mean,-1,body_mass,11,9,9014
8,2894,0.1753034812059905,0.9488629102706908,shapley_mean,-1,body_mass,11,9,9014
9,3972,0.1886216755113692,0.944590151309967,shapley_mean,-1,body_mass,11,9,9014
10,4369,0.1889871591712674,0.9447941184043884,shapley_mean,-1,body_mass,11,9,9014
11,4628,0.1632346253598832,0.9516597390174866,shapley_mean,-1,body_mass,11,9,9014
12,4747,0.1619439397820368,0.951563000679016,shapley_mean,-1,body_mass,11,9,9014
13,4920,0.1592948561158714,0.9517095685005188,shapley_mean,-1,body_mass,11,9,9014
14,5114,0.1624712441791736,0.9507458209991456,shapley_mean,-1,body_mass,11,9,9014
1,158,0.057768271942464,1.2233229875564575,shapley_mean,-1,body_mass,12,0,14
2,846,0.1365847970640374,1.2109158039093018,shapley_mean,-1,body_mass,12,0,14
3,1429,0.1203071425597286,1.21280038356781,shapley_mean,-1,body_mass,12,0,14
4,1721,0.1049989566744111,1.2146199941635132,shapley_mean,-1,body_mass,12,0,14
5,2305,0.1158774337580671,1.2164102792739868,shapley_mean,-1,body_mass,12,0,14
6,2661,0.0900495768001718,1.22645902633667,shapley_mean,-1,body_mass,12,0,14
7,2920,0.066730451657572,1.234236717224121,shapley_mean,-1,body_mass,12,0,14
8,3998,0.1173591172633672,1.2231465578079224,shapley_mean,-1,body_mass,12,0,14
9,4556,0.1309262879588646,1.215609431266785,shapley_mean,-1,body_mass,12,0,14
10,4675,0.132244808623048,1.2172071933746338,shapley_mean,-1,body_mass,12,0,14
11,4848,0.1183670091847729,1.2203937768936155,shapley_mean,-1,body_mass,12,0,14
12,5042,0.1010149298674845,1.2275315523147583,shapley_mean,-1,body_mass,12,0,14
13,5208,0.1070802069688087,1.2258737087249756,shapley_mean,-1,body_mass,12,0,14
14,5300,0.0961960711700214,1.2305554151535034,shapley_mean,-1,body_mass,12,0,14
1,119,-0.034068535980993,1.2250969409942627,shapley_mean,-1,body_mass,12,1,1014
2,411,-0.0208785857470401,1.2130122184753418,shapley_mean,-1,body_mass,12,1,1014
3,577,-0.0298912158852582,1.2128760814666748,shapley_mean,-1,body_mass,12,1,1014
4,1655,0.0479204179098367,1.204680562019348,shapley_mean,-1,body_mass,12,1,1014
5,2343,0.1330591993117709,1.1874836683273315,shapley_mean,-1,body_mass,12,1,1014
6,2927,0.1443376562924032,1.1881775856018066,shapley_mean,-1,body_mass,12,1,1014
7,3019,0.1276658174041548,1.1930826902389526,shapley_mean,-1,body_mass,12,1,1014
8,3192,0.1112637590919902,1.1969373226165771,shapley_mean,-1,body_mass,12,1,1014
9,3775,0.1036632614473141,1.199811935424805,shapley_mean,-1,body_mass,12,1,1014
10,3969,0.081159011735506,1.207800269126892,shapley_mean,-1,body_mass,12,1,1014
11,4527,0.0981084160680389,1.2002620697021484,shapley_mean,-1,body_mass,12,1,1014
12,4883,0.0832896841329147,1.2067135572433472,shapley_mean,-1,body_mass,12,1,1014
13,5041,0.0956752857684358,1.2050219774246216,shapley_mean,-1,body_mass,12,1,1014
14,5300,0.0830944427546016,1.2117257118225098,shapley_mean,-1,body_mass,12,1,1014
1,158,0.0557893572105426,1.221275806427002,shapley_mean,-1,body_mass,12,2,2014
2,277,0.0432690430182085,1.2229809761047363,shapley_mean,-1,body_mass,12,2,2014
3,633,-0.0157575133770839,1.2392958402633667,shapley_mean,-1,body_mass,12,2,2014
4,1216,-0.0227883906139556,1.2411268949508667,shapley_mean,-1,body_mass,12,2,2014
5,1904,0.0948742179938474,1.2174330949783323,shapley_mean,-1,body_mass,12,2,2014
6,2462,0.0990521804800616,1.215073823928833,shapley_mean,-1,body_mass,12,2,2014
7,3046,0.1074684832614888,1.2153093814849854,shapley_mean,-1,body_mass,12,2,2014
8,3219,0.0908138325425343,1.219036340713501,shapley_mean,-1,body_mass,12,2,2014
9,3311,0.0761178184396728,1.2233927249908447,shapley_mean,-1,body_mass,12,2,2014
10,4389,0.1315262208406977,1.2095824480056765,shapley_mean,-1,body_mass,12,2,2014
11,4681,0.1301513615828271,1.2093333005905151,shapley_mean,-1,body_mass,12,2,2014
12,4847,0.1332573820419815,1.208093762397766,shapley_mean,-1,body_mass,12,2,2014
13,5106,0.1183604857499866,1.214312195777893,shapley_mean,-1,body_mass,12,2,2014
14,5300,0.1018444246164351,1.2208021879196167,shapley_mean,-1,body_mass,12,2,2014
1,158,0.0675780334592594,1.2391356229782104,shapley_mean,-1,body_mass,12,3,3014
2,450,0.0179375999655537,1.2408019304275513,shapley_mean,-1,body_mass,12,3,3014
3,1008,0.0433446802204402,1.2371487617492676,shapley_mean,-1,body_mass,12,3,3014
4,1267,-0.0019002850508997,1.2470837831497192,shapley_mean,-1,body_mass,12,3,3014
5,1851,0.0374546171804984,1.2445616722106934,shapley_mean,-1,body_mass,12,3,3014
6,2434,0.0333213112348397,1.2470039129257202,shapley_mean,-1,body_mass,12,3,3014
7,2790,0.0094047412600235,1.257778882980347,shapley_mean,-1,body_mass,12,3,3014
8,3868,0.0838256721527327,1.2454688549041748,shapley_mean,-1,body_mass,12,3,3014
9,4034,0.0902632308439084,1.243028998374939,shapley_mean,-1,body_mass,12,3,3014
10,4722,0.1625367478215224,1.2199150323867798,shapley_mean,-1,body_mass,12,3,3014
11,4841,0.164935351728381,1.220165491104126,shapley_mean,-1,body_mass,12,3,3014
12,5014,0.1538902579499347,1.222692370414734,shapley_mean,-1,body_mass,12,3,3014
13,5208,0.1387577444559012,1.2289777994155884,shapley_mean,-1,body_mass,12,3,3014
14,5300,0.126908754445027,1.233313798904419,shapley_mean,-1,body_mass,12,3,3014
1,119,-0.0118243110491878,1.2516975402832031,shapley_mean,-1,body_mass,12,4,4014
2,211,-0.069345883642374,1.237999439239502,shapley_mean,-1,body_mass,12,4,4014
3,899,0.0988191699819379,1.2182029485702517,shapley_mean,-1,body_mass,12,4,4014
4,1057,0.1148774222066607,1.2164055109024048,shapley_mean,-1,body_mass,12,4,4014
5,1223,0.1052282900962334,1.2186707258224487,shapley_mean,-1,body_mass,12,4,4014
6,1579,0.0768992163922088,1.2266579866409302,shapley_mean,-1,body_mass,12,4,4014
7,2657,0.1245668953702253,1.217235803604126,shapley_mean,-1,body_mass,12,4,4014
8,3240,0.1210766108134745,1.218612790107727,shapley_mean,-1,body_mass,12,4,4014
9,3824,0.1342399600941216,1.2202304601669312,shapley_mean,-1,body_mass,12,4,4014
10,3997,0.1231970113747563,1.2223585844039917,shapley_mean,-1,body_mass,12,4,4014
11,4555,0.1413352131590807,1.2141549587249756,shapley_mean,-1,body_mass,12,4,4014
12,4847,0.1382704491652879,1.2151001691818235,shapley_mean,-1,body_mass,12,4,4014
13,5106,0.1232176867795802,1.2214841842651367,shapley_mean,-1,body_mass,12,4,4014
14,5300,0.1061592617011741,1.2283796072006226,shapley_mean,-1,body_mass,12,4,4014
1,292,-0.019145871078988,1.2557374238967896,shapley_mean,-1,body_mass,12,5,5014
2,450,0.0094379659787142,1.254962682723999,shapley_mean,-1,body_mass,12,5,5014
3,644,-0.035613197750011,1.2632542848587036,shapley_mean,-1,body_mass,12,5,5014
4,1227,-0.0345281492419398,1.2665059566497805,shapley_mean,-1,body_mass,12,5,5014
5,1400,-0.0622982369332408,1.271491765975952,shapley_mean,-1,body_mass,12,5,5014
6,1756,-0.0833832702233766,1.2840720415115356,shapley_mean,-1,body_mass,12,5,5014
7,2340,-0.047003059897926,1.2886987924575806,shapley_mean,-1,body_mass,12,5,5014
8,2599,-0.0699313426492561,1.2969146966934204,shapley_mean,-1,body_mass,12,5,5014
9,2765,-0.0624752225660129,1.2944557666778564,shapley_mean,-1,body_mass,12,5,5014
10,3843,0.023647351110061,1.281593918800354,shapley_mean,-1,body_mass,12,5,5014
11,4531,0.1048987941616381,1.253911375999451,shapley_mean,-1,body_mass,12,5,5014
12,5089,0.1186528267180083,1.246720790863037,shapley_mean,-1,body_mass,12,5,5014
13,5208,0.121471526071693,1.247107982635498,shapley_mean,-1,body_mass,12,5,5014
14,5300,0.1095159518140573,1.2518967390060425,shapley_mean,-1,body_mass,12,5,5014
1,259,-0.1192054009026421,1.2714595794677734,shapley_mean,-1,body_mass,12,6,6014
2,947,0.0942203468946311,1.256410002708435,shapley_mean,-1,body_mass,12,6,6014
3,1530,0.08452976252883,1.257411003112793,shapley_mean,-1,body_mass,12,6,6014
4,1886,0.0561947789002684,1.2634316682815552,shapley_mean,-1,body_mass,12,6,6014
5,2178,0.0481876347213126,1.264504313468933,shapley_mean,-1,body_mass,12,6,6014
6,3256,0.0998489257256366,1.2545591592788696,shapley_mean,-1,body_mass,12,6,6014
7,3840,0.1151050313059546,1.2553879022598269,shapley_mean,-1,body_mass,12,6,6014
8,3998,0.1222817751223041,1.2558256387710571,shapley_mean,-1,body_mass,12,6,6014
9,4556,0.1330436104689643,1.249316692352295,shapley_mean,-1,body_mass,12,6,6014
10,4722,0.1343768180335167,1.2489845752716064,shapley_mean,-1,body_mass,12,6,6014
11,4916,0.1157271616563373,1.2564438581466677,shapley_mean,-1,body_mass,12,6,6014
12,5089,0.1052694647660081,1.2591434717178345,shapley_mean,-1,body_mass,12,6,6014
13,5181,0.0934215070186409,1.2638280391693115,shapley_mean,-1,body_mass,12,6,6014
14,5300,0.097397998790891,1.2644191980361938,shapley_mean,-1,body_mass,12,6,6014
1,558,0.0238406016247537,1.2569971084594729,shapley_mean,-1,body_mass,12,7,7014
2,914,-0.0294725529100965,1.2654393911361694,shapley_mean,-1,body_mass,12,7,7014
3,1087,-0.0649072904797465,1.2700872421264648,shapley_mean,-1,body_mass,12,7,7014
4,1206,-0.0611405581807983,1.2716660499572754,shapley_mean,-1,body_mass,12,7,7014
5,1789,-0.0596109062670966,1.2750954627990725,shapley_mean,-1,body_mass,12,7,7014
6,2048,-0.084635911790308,1.283281922340393,shapley_mean,-1,body_mass,12,7,7014
7,3126,0.0130178565869137,1.270532727241516,shapley_mean,-1,body_mass,12,7,7014
8,3418,0.004810408334367,1.2730624675750732,shapley_mean,-1,body_mass,12,7,7014
9,4106,0.0976640143643339,1.2501226663589478,shapley_mean,-1,body_mass,12,7,7014
10,4264,0.105086410250366,1.2497910261154177,shapley_mean,-1,body_mass,12,7,7014
11,4848,0.1189102914248616,1.2511368989944458,shapley_mean,-1,body_mass,12,7,7014
12,5042,0.1001222728554048,1.2584800720214844,shapley_mean,-1,body_mass,12,7,7014
13,5208,0.1049937073511093,1.2570226192474363,shapley_mean,-1,body_mass,12,7,7014
14,5300,0.0938186748303849,1.261400818824768,shapley_mean,-1,body_mass,12,7,7014
1,173,-0.1088476342360506,1.2469180822372437,shapley_mean,-1,body_mass,12,8,8014
2,731,-0.0371486554472611,1.2269556522369385,shapley_mean,-1,body_mass,12,8,8014
3,1419,0.0914385655865488,1.2139315605163574,shapley_mean,-1,body_mass,12,8,8014
4,2003,0.095118012066523,1.2139428853988647,shapley_mean,-1,body_mass,12,8,8014
5,2122,0.0916061462133977,1.215247392654419,shapley_mean,-1,body_mass,12,8,8014
6,3200,0.1408662875444841,1.2037981748580933,shapley_mean,-1,body_mass,12,8,8014
7,3783,0.129068189566777,1.2066404819488523,shapley_mean,-1,body_mass,12,8,8014
8,4075,0.1271234739039566,1.2075275182724,shapley_mean,-1,body_mass,12,8,8014
9,4233,0.1344167267071196,1.207000732421875,shapley_mean,-1,body_mass,12,8,8014
10,4492,0.1176742213944507,1.214491367340088,shapley_mean,-1,body_mass,12,8,8014
11,4848,0.1133201599041073,1.2186591625213623,shapley_mean,-1,body_mass,12,8,8014
12,5014,0.1186319726751891,1.2171481847763062,shapley_mean,-1,body_mass,12,8,8014
13,5106,0.1088690833152111,1.2212272882461548,shapley_mean,-1,body_mass,12,8,8014
14,5300,0.0957676407297764,1.227283000946045,shapley_mean,-1,body_mass,12,8,8014
1,166,-0.0414899576115932,1.2324243783950806,shapley_mean,-1,body_mass,12,9,9014
2,360,-0.0761206814894617,1.2370436191558838,shapley_mean,-1,body_mass,12,9,9014
3,479,-0.0541236120905998,1.239196538925171,shapley_mean,-1,body_mass,12,9,9014
4,1063,0.0028182698152414,1.2424936294555664,shapley_mean,-1,body_mass,12,9,9014
5,1355,-0.0092247142173066,1.249284029006958,shapley_mean,-1,body_mass,12,9,9014
6,1513,0.012601583877685,1.2477569580078125,shapley_mean,-1,body_mass,12,9,9014
7,1869,-0.0140347564935038,1.262126326560974,shapley_mean,-1,body_mass,12,9,9014
8,2947,0.0625601990604679,1.2505159378051758,shapley_mean,-1,body_mass,12,9,9014
9,3530,0.0605752067064947,1.252936601638794,shapley_mean,-1,body_mass,12,9,9014
10,4088,0.0816948602296309,1.2414767742156982,shapley_mean,-1,body_mass,12,9,9014
11,4776,0.1621048312292689,1.212710738182068,shapley_mean,-1,body_mass,12,9,9014
12,5035,0.1464453718964045,1.2189419269561768,shapley_mean,-1,body_mass,12,9,9014
13,5208,0.1359063135976843,1.2212567329406738,shapley_mean,-1,body_mass,12,9,9014
14,5300,0.1248736190905807,1.2255911827087402,shapley_mean,-1,body_mass,12,9,9014
1,158,0.0453558890232807,1.0129239559173584,shapley_mean,-1,body_mass,13,0,14
2,277,0.0500436564219961,1.0169436931610107,shapley_mean,-1,body_mass,13,0,14
3,471,0.0864423043854003,1.0135154724121094,shapley_mean,-1,body_mass,13,0,14
4,637,0.0972190312521856,1.0113848447799685,shapley_mean,-1,body_mass,13,0,14
5,1220,0.1133255702173296,1.0080705881118774,shapley_mean,-1,body_mass,13,0,14
6,1479,0.1012112184421535,1.0079185962677002,shapley_mean,-1,body_mass,13,0,14
7,1652,0.1064119389079206,1.0070292949676514,shapley_mean,-1,body_mass,13,0,14
8,1744,0.1142017557180771,1.0056146383285522,shapley_mean,-1,body_mass,13,0,14
9,2100,0.1495308056068628,0.9993581771850586,shapley_mean,-1,body_mass,13,0,14
10,2788,0.1882858370944891,0.9851422309875488,shapley_mean,-1,body_mass,13,0,14
11,3866,0.1351905537422601,0.9960206151008606,shapley_mean,-1,body_mass,13,0,14
12,4424,0.0817821304379392,1.0085663795471191,shapley_mean,-1,body_mass,13,0,14
13,4716,0.0854484244579428,1.0084084272384644,shapley_mean,-1,body_mass,13,0,14
14,5113,0.0881287074837876,1.0067015886306765,shapley_mean,-1,body_mass,13,0,14
1,92,0.0526195461022546,1.0416786670684814,shapley_mean,-1,body_mass,13,1,1014
2,265,0.0612928824410468,1.038280367851257,shapley_mean,-1,body_mass,13,1,1014
3,459,0.1122968462511002,1.0355417728424072,shapley_mean,-1,body_mass,13,1,1014
