trait,target_island,target_island_name,repeat,split_seed,source_island,source_island_name,n_island,phi,phi_per_individual,v_full
body_mass,0,Nesøy,8,8014,4,Gjerøy,558,0.214970858176074,0.0003852524340073,0.1812660106217202
body_mass,0,Nesøy,8,8014,5,Hestmannøy,1078,-0.0714265381764227,-6.625838420818431e-05,0.1812660106217202
body_mass,0,Nesøy,8,8014,6,Indre Kvarøy,356,0.025306281373805,7.108506003877837e-05,0.1812660106217202
body_mass,0,Nesøy,8,8014,7,Onøy og Lurøy,259,-0.1564817565477079,-0.0006041766662073,0.1812660106217202
body_mass,0,Nesøy,8,8014,8,Lovund,158,0.027065644787919,0.0001713015492906,0.1812660106217202
body_mass,0,Nesøy,8,8014,9,Sleneset,166,0.0595077425051693,0.0003584803765371,0.1812660106217202
body_mass,0,Nesøy,8,8014,10,Aldra,173,0.0027372487268687,1.5822246976119764e-05,0.1812660106217202
body_mass,0,Nesøy,8,8014,11,Leka,583,0.0236569084764976,4.057788760977304e-05,0.1812660106217202
body_mass,0,Nesøy,8,8014,12,Vega,397,-0.0464066668930972,-0.0001168933674889,0.1812660106217202
body_mass,0,Nesøy,8,8014,13,Vikna,584,0.0104615982787447,1.7913695682782156e-05,0.1812660106217202
body_mass,0,Nesøy,8,8014,14,Lauvøya,688,0.1032954589032861,0.0001501387484059,0.1812660106217202
body_mass,0,Nesøy,9,9014,1,Myken,92,-0.0490643870052248,-0.0005333085544046,0.4279666156475107
body_mass,0,Nesøy,9,9014,2,Træna,292,-0.0077801296647718,-2.6644279673876317e-05,0.4279666156475107
body_mass,0,Nesøy,9,9014,3,Selvær,194,0.0041781624127863,2.153691965353795e-05,0.4279666156475107
body_mass,0,Nesøy,9,9014,4,Gjerøy,558,0.1714765130922076,0.0003073055790182,0.4279666156475107
body_mass,0,Nesøy,9,9014,5,Hestmannøy,1078,0.1369505777404098,0.0001270413522638,0.4279666156475107
body_mass,0,Nesøy,9,9014,6,Indre Kvarøy,356,0.1581905658906294,0.0004443555221646,0.4279666156475107
body_mass,0,Nesøy,9,9014,7,Onøy og Lurøy,259,0.0020159946247231,7.783763029819118e-06,0.4279666156475107
body_mass,0,Nesøy,9,9014,8,Lovund,158,0.0229660692906345,0.000145354868928,0.4279666156475107
body_mass,0,Nesøy,9,9014,9,Sleneset,166,0.0551853541054225,0.0003324418922013,0.4279666156475107
body_mass,0,Nesøy,9,9014,10,Aldra,173,0.0063552083370709,3.673530830676831e-05,0.4279666156475107
body_mass,0,Nesøy,9,9014,11,Leka,583,-0.0791186987430628,-0.0001357096033328,0.4279666156475107
body_mass,0,Nesøy,9,9014,12,Vega,397,0.0316278384718664,7.966709942535621e-05,0.4279666156475107
body_mass,0,Nesøy,9,9014,13,Vikna,584,-0.0308110918572719,-5.275871893368482e-05,0.4279666156475107
body_mass,0,Nesøy,9,9014,14,Lauvøya,688,0.0057946389520914,8.422440337342264e-06,0.4279666156475107
body_mass,1,Myken,0,14,0,Nesøy,119,0.0809888176003879,0.0006805782991629,0.5849519507410713
body_mass,1,Myken,0,14,2,Træna,292,0.0205477234184051,7.036891581645604e-05,0.5849519507410713
body_mass,1,Myken,0,14,3,Selvær,194,-0.0815098517132165,-0.0004201538748103,0.5849519507410713
body_mass,1,Myken,0,14,4,Gjerøy,558,0.0754085146883307,0.0001351407073267,0.5849519507410713
body_mass,1,Myken,0,14,5,Hestmannøy,1078,0.0747859212503163,6.93746950373992e-05,0.5849519507410713
body_mass,1,Myken,0,14,6,Indre Kvarøy,356,0.0887412307936908,0.0002492731202069,0.5849519507410713
body_mass,1,Myken,0,14,7,Onøy og Lurøy,259,0.0097793325957365,3.775804091017956e-05,0.5849519507410713
body_mass,1,Myken,0,14,8,Lovund,158,0.0051279381866251,3.2455304978639924e-05,0.5849519507410713
body_mass,1,Myken,0,14,9,Sleneset,166,0.1231604238272331,0.0007419302640194,0.5849519507410713
body_mass,1,Myken,0,14,10,Aldra,173,0.0730580006166424,0.000422300581599,0.5849519507410713
body_mass,1,Myken,0,14,11,Leka,583,0.0463961640259438,7.958175647674761e-05,0.5849519507410713
body_mass,1,Myken,0,14,12,Vega,397,-0.0789168606372346,-0.0001987830242751,0.5849519507410713
body_mass,1,Myken,0,14,13,Vikna,584,0.1748758743958381,0.0002994449904038,0.5849519507410713
body_mass,1,Myken,0,14,14,Lauvøya,688,-0.0274912783076277,-3.9958253354110165e-05,0.5849519507410713
body_mass,1,Myken,1,1014,0,Nesøy,119,0.0069995921510488,5.882010210965445e-05,0.291217365942611
body_mass,1,Myken,1,1014,2,Træna,292,0.1188324989221619,0.0004069606127471,0.291217365942611
body_mass,1,Myken,1,1014,3,Selvær,194,0.0726279766741836,0.0003743710137844,0.291217365942611
body_mass,1,Myken,1,1014,4,Gjerøy,558,0.1740315963173286,0.0003118845812138,0.291217365942611
body_mass,1,Myken,1,1014,5,Hestmannøy,1078,0.1514261783798884,0.000140469553228,0.291217365942611
body_mass,1,Myken,1,1014,6,Indre Kvarøy,356,-0.0420692498998546,-0.0001181720502804,0.291217365942611
body_mass,1,Myken,1,1014,7,Onøy og Lurøy,259,-0.0344180421278063,-0.0001328881935436,0.291217365942611
body_mass,1,Myken,1,1014,8,Lovund,158,0.0605692123491269,0.0003833494452476,0.291217365942611
body_mass,1,Myken,1,1014,9,Sleneset,166,-0.0419404639688634,-0.0002526533974027,0.291217365942611
body_mass,1,Myken,1,1014,10,Aldra,173,0.0094306602253418,5.451248685168724e-05,0.291217365942611
body_mass,1,Myken,1,1014,11,Leka,583,-0.112036327771468,-0.0001921720888018,0.291217365942611
body_mass,1,Myken,1,1014,12,Vega,397,-0.1163228962825884,-0.0002930047765304,0.291217365942611
body_mass,1,Myken,1,1014,13,Vikna,584,0.0097495719666517,1.6694472545636484e-05,0.291217365942611
body_mass,1,Myken,1,1014,14,Lauvøya,688,0.0343370590074598,4.990851599921488e-05,0.291217365942611
body_mass,1,Myken,2,2014,0,Nesøy,119,-0.0101615969314438,-8.539157085246928e-05,0.5007742441052695
body_mass,1,Myken,2,2014,2,Træna,292,0.0900449598491116,0.0003083731501681,0.5007742441052695
body_mass,1,Myken,2,2014,3,Selvær,194,0.0850754651569832,0.0004385333255514,0.5007742441052695
body_mass,1,Myken,2,2014,4,Gjerøy,558,-0.0166137682711393,-2.977377826369055e-05,0.5007742441052695
body_mass,1,Myken,2,2014,5,Hestmannøy,1078,0.0543248676487127,5.039412583368531e-05,0.5007742441052695
body_mass,1,Myken,2,2014,6,Indre Kvarøy,356,-0.0745931697102884,-0.0002095313755906,0.5007742441052695
body_mass,1,Myken,2,2014,7,Onøy og Lurøy,259,-0.0562944471794663,-0.0002173530779129,0.5007742441052695
body_mass,1,Myken,2,2014,8,Lovund,158,0.1279534976173965,0.0008098322634012,0.5007742441052695
body_mass,1,Myken,2,2014,9,Sleneset,166,0.0444549186419499,0.0002678007147105,0.5007742441052695
body_mass,1,Myken,2,2014,10,Aldra,173,0.1176224485944982,0.000679898546789,0.5007742441052695
body_mass,1,Myken,2,2014,11,Leka,583,0.1089446182883192,0.0001868689850571,0.5007742441052695
body_mass,1,Myken,2,2014,12,Vega,397,-0.0535928695132814,-0.0001349946335347,0.5007742441052695
body_mass,1,Myken,2,2014,13,Vikna,584,0.0724142670091521,0.0001239970325499,0.5007742441052695
body_mass,1,Myken,2,2014,14,Lauvøya,688,0.0111950529047652,1.6271879222042533e-05,0.5007742441052695
body_mass,1,Myken,3,3014,0,Nesøy,119,0.0381145459180753,0.0003202903018325,0.1831641908469492
body_mass,1,Myken,3,3014,2,Træna,292,-0.0154532265039999,-5.292200857534212e-05,0.1831641908469492
body_mass,1,Myken,3,3014,3,Selvær,194,-0.103779728045481,-0.0005349470517808,0.1831641908469492
body_mass,1,Myken,3,3014,4,Gjerøy,558,0.0168144125204779,3.0133355771465847e-05,0.1831641908469492
body_mass,1,Myken,3,3014,5,Hestmannøy,1078,0.3319987017999286,0.0003079765322819,0.1831641908469492
body_mass,1,Myken,3,3014,6,Indre Kvarøy,356,0.0888019334773662,0.0002494436333633,0.1831641908469492
body_mass,1,Myken,3,3014,7,Onøy og Lurøy,259,-0.1203767796766332,-0.0004647752111066,0.1831641908469492
body_mass,1,Myken,3,3014,8,Lovund,158,-0.0166120634126288,-0.000105139641852,0.1831641908469492
body_mass,1,Myken,3,3014,9,Sleneset,166,0.0509841785675707,0.0003071336058287,0.1831641908469492
body_mass,1,Myken,3,3014,10,Aldra,173,0.0518344941478417,0.0002996213534557,0.1831641908469492
body_mass,1,Myken,3,3014,11,Leka,583,-0.0061261687739911,-1.0508008188664045e-05,0.1831641908469492
body_mass,1,Myken,3,3014,12,Vega,397,-0.1790406959424852,-0.0004509841207619,0.1831641908469492
body_mass,1,Myken,3,3014,13,Vikna,584,0.0700856538945431,0.0001200096813262,0.1831641908469492
body_mass,1,Myken,3,3014,14,Lauvøya,688,-0.0240810671236352,-3.500155105179535e-05,0.1831641908469492
body_mass,1,Myken,4,4014,0,Nesøy,119,0.0515633859392835,0.0004333057641956,0.4914834961034675
body_mass,1,Myken,4,4014,2,Træna,292,-0.0472032025754258,-0.0001616548033404,0.4914834961034675
body_mass,1,Myken,4,4014,3,Selvær,194,0.0165032013082376,8.506804798060649e-05,0.4914834961034675
body_mass,1,Myken,4,4014,4,Gjerøy,558,0.0821176932038302,0.000147164324738,0.4914834961034675
body_mass,1,Myken,4,4014,5,Hestmannøy,1078,0.0631841242801875,5.861236018570271e-05,0.4914834961034675
body_mass,1,Myken,4,4014,6,Indre Kvarøy,356,0.1482468061218818,0.0004164236127019,0.4914834961034675
body_mass,1,Myken,4,4014,7,Onøy og Lurøy,259,0.0072469450085975,2.7980482658677717e-05,0.4914834961034675
body_mass,1,Myken,4,4014,8,Lovund,158,0.0089787477593213,5.682751746405926e-05,0.4914834961034675
body_mass,1,Myken,4,4014,9,Sleneset,166,0.0626871289131276,0.0003776333067055,0.4914834961034675
body_mass,1,Myken,4,4014,10,Aldra,173,0.0686125245053408,0.0003966041878921,0.4914834961034675
body_mass,1,Myken,4,4014,11,Leka,583,-0.0195788710726286,-3.358296924979182e-05,0.4914834961034675
body_mass,1,Myken,4,4014,12,Vega,397,-0.0578061165064543,-0.0001456073463638,0.4914834961034675
body_mass,1,Myken,4,4014,13,Vikna,584,0.1551527958497334,0.0002656725956331,0.4914834961034675
body_mass,1,Myken,4,4014,14,Lauvøya,688,-0.0482216666315652,-7.008963173192616e-05,0.4914834961034675
body_mass,1,Myken,5,5014,0,Nesøy,119,0.0938075727914551,0.0007882989310206,0.4534113902786368
body_mass,1,Myken,5,5014,2,Træna,292,0.0456903490340994,0.0001564737980619,0.4534113902786368
body_mass,1,Myken,5,5014,3,Selvær,194,0.0321365708392712,0.0001656524270065,0.4534113902786368
body_mass,1,Myken,5,5014,4,Gjerøy,558,0.0712416642240333,0.0001276732333764,0.4534113902786368
body_mass,1,Myken,5,5014,5,Hestmannøy,1078,0.2127410345457122,0.0001973478984654,0.4534113902786368
body_mass,1,Myken,5,5014,6,Indre Kvarøy,356,0.0264698513547471,7.435351504142465e-05,0.4534113902786368
body_mass,1,Myken,5,5014,7,Onøy og Lurøy,259,-0.0866845445724947,-0.0003346893612837,0.4534113902786368
body_mass,1,Myken,5,5014,8,Lovund,158,0.0705607277508228,0.0004465868844988,0.4534113902786368
body_mass,1,Myken,5,5014,9,Sleneset,166,0.00508947179279,3.065946863126529e-05,0.4534113902786368
body_mass,1,Myken,5,5014,10,Aldra,173,0.0757461485196755,0.0004378390087842,0.4534113902786368
body_mass,1,Myken,5,5014,11,Leka,583,-0.024383579200139,-4.18243210980086e-05,0.4534113902786368
