trait,target_island,target_island_name,repeat,split_seed,n_islands,n_individuals,corr_eval,mse_adj,method,order_seed
body_mass,0,Nesøy,3,3014,3,614,-0.021766719343789712,1.3467788696289062,random_individual,0
body_mass,0,Nesøy,3,3014,4,787,0.11501614432944003,1.330136775970459,random_individual,0
body_mass,0,Nesøy,3,3014,5,1345,0.16244320812400054,1.3020110130310059,random_individual,0
body_mass,0,Nesøy,3,3014,6,1742,0.1927305204654635,1.2919589281082153,random_individual,0
body_mass,0,Nesøy,3,3014,7,2326,0.2116542780947028,1.2821028232574463,random_individual,0
body_mass,0,Nesøy,3,3014,8,2618,0.26775611725372167,1.262605905532837,random_individual,0
body_mass,0,Nesøy,3,3014,9,2812,0.30216665109238156,1.262432336807251,random_individual,0
body_mass,0,Nesøy,3,3014,10,3500,0.29826844431284005,1.267146110534668,random_individual,0
body_mass,0,Nesøy,3,3014,11,4083,0.27977244911446747,1.2697489261627197,random_individual,0
body_mass,0,Nesøy,3,3014,12,4241,0.2803826697041085,1.2711236476898193,random_individual,0
body_mass,0,Nesøy,3,3014,13,5319,0.26542067295205113,1.275387167930603,random_individual,0
body_mass,0,Nesøy,3,3014,14,5578,0.2468052584796474,1.2810909748077393,random_individual,0
body_mass,0,Nesøy,3,3014,1,92,0.0006617293258389842,1.3332774639129639,random_individual,1
body_mass,0,Nesøy,3,3014,2,258,-0.1318654255953596,1.3736275434494019,random_individual,1
body_mass,0,Nesøy,3,3014,3,614,0.0219388162625614,1.3408204317092896,random_individual,1
body_mass,0,Nesøy,3,3014,4,787,0.002639849477438053,1.3542367219924927,random_individual,1
body_mass,0,Nesøy,3,3014,5,1345,-0.024284363854881814,1.3535383939743042,random_individual,1
body_mass,0,Nesøy,3,3014,6,1742,-0.025813037097706597,1.3534924983978271,random_individual,1
body_mass,0,Nesøy,3,3014,7,2326,-0.02040043772941371,1.3521260023117065,random_individual,1
body_mass,0,Nesøy,3,3014,8,2618,-0.025810595153125476,1.3616746664047241,random_individual,1
body_mass,0,Nesøy,3,3014,9,2812,0.07433401392712788,1.3389517068862915,random_individual,1
body_mass,0,Nesøy,3,3014,10,3500,0.13696828673442388,1.327676773071289,random_individual,1
body_mass,0,Nesøy,3,3014,11,4083,0.2105210821188413,1.3036538362503052,random_individual,1
body_mass,0,Nesøy,3,3014,12,4241,0.20419205211083086,1.3007161617279053,random_individual,1
body_mass,0,Nesøy,3,3014,13,5319,0.23167155971116105,1.2830268144607544,random_individual,1
body_mass,0,Nesøy,3,3014,14,5578,0.2468052584796474,1.2810909748077393,random_individual,1
body_mass,0,Nesøy,3,3014,1,92,-0.09700653456111243,1.3166528940200806,random_individual,2
body_mass,0,Nesøy,3,3014,2,258,-0.06736223990952701,1.3187017440795898,random_individual,2
body_mass,0,Nesøy,3,3014,3,614,0.006061614212231322,1.3082737922668457,random_individual,2
body_mass,0,Nesøy,3,3014,4,787,-0.07355458846868212,1.3189905881881714,random_individual,2
body_mass,0,Nesøy,3,3014,5,1345,0.16154334345990815,1.2921608686447144,random_individual,2
body_mass,0,Nesøy,3,3014,6,1742,0.16053073454976535,1.2954318523406982,random_individual,2
body_mass,0,Nesøy,3,3014,7,2326,0.18293440402832972,1.2955037355422974,random_individual,2
body_mass,0,Nesøy,3,3014,8,2618,0.15796193748500953,1.2984874248504639,random_individual,2
body_mass,0,Nesøy,3,3014,9,2812,0.18047514288411748,1.2940069437026978,random_individual,2
body_mass,0,Nesøy,3,3014,10,3500,0.2132522511804711,1.2773644924163818,random_individual,2
