permutation_index,source_island,phi_running,rank_running,source_island_name,target_island,trait,repeat,split_seed
15,13,-0.0795299339763062,12,Vikna,0,body_mass,0,14
15,14,0.1253574169271656,3,Lauvøya,0,body_mass,0,14
16,1,0.0517882381130532,6,Myken,0,body_mass,0,14
16,2,-0.0418273933935735,10,Træna,0,body_mass,0,14
16,3,-0.0649140409895331,11,Selvær,0,body_mass,0,14
16,4,-0.150962510018645,14,Gjerøy,0,body_mass,0,14
16,5,0.1728313893432825,2,Hestmannøy,0,body_mass,0,14
16,6,0.2109133893630258,1,Indre Kvarøy,0,body_mass,0,14
16,7,-0.1387171429502189,13,Onøy og Lurøy,0,body_mass,0,14
16,8,0.0564726682881454,5,Lovund,0,body_mass,0,14
16,9,0.0884570382577839,4,Sleneset,0,body_mass,0,14
16,10,-0.0171880806624623,9,Aldra,0,body_mass,0,14
16,11,0.0282425782143689,7,Leka,0,body_mass,0,14
16,12,-0.002294143449707,8,Vega,0,body_mass,0,14
16,13,-0.0756618744440043,12,Vikna,0,body_mass,0,14
16,14,0.1370869279259921,3,Lauvøya,0,body_mass,0,14
17,1,0.0516488129008792,6,Myken,0,body_mass,0,14
17,2,-0.0406491921361265,10,Træna,0,body_mass,0,14
17,3,-0.0650135958531056,11,Selvær,0,body_mass,0,14
17,4,-0.1519232237838556,14,Gjerøy,0,body_mass,0,14
17,5,0.1703945500268386,2,Hestmannøy,0,body_mass,0,14
17,6,0.2114779846073878,1,Indre Kvarøy,0,body_mass,0,14
17,7,-0.1398906725816349,13,Onøy og Lurøy,0,body_mass,0,14
17,8,0.0629858439536879,5,Lovund,0,body_mass,0,14
17,9,0.0888072619142913,4,Sleneset,0,body_mass,0,14
17,10,-0.021688577792829,9,Aldra,0,body_mass,0,14
17,11,0.0280233618798809,7,Leka,0,body_mass,0,14
17,12,-0.0019972179840981,8,Vega,0,body_mass,0,14
17,13,-0.0756708884518407,12,Vikna,0,body_mass,0,14
17,14,0.1377225968980325,3,Lauvøya,0,body_mass,0,14
18,1,0.060626176080131,6,Myken,0,body_mass,0,14
18,2,-0.042690510992291,10,Træna,0,body_mass,0,14
