n_individuals,corr_eval,mse_adj,method,order_seed,pevmean_obj,target_island,target_island_name,repeat,repeat_seed,trait
1500,0.25605666953563505,0.8910332322120667,pevmean_ga,-1,17788.97762443408,3,Selvær,0,261820732,body_mass
2500,0.2410839813138582,0.895060122013092,pevmean_ga,-1,17371.986249731708,3,Selvær,0,261820732,body_mass
3000,0.21532534790165495,0.8999099731445312,pevmean_ga,-1,17167.180693534854,3,Selvær,0,261820732,body_mass
1500,0.1492173555717381,0.9069135189056396,random_individual,0,,3,Selvær,0,261820732,body_mass
2500,0.19059222961165678,0.898436427116394,random_individual,0,,3,Selvær,0,261820732,body_mass
3000,0.19393463927581112,0.8998151421546936,random_individual,0,,3,Selvær,0,261820732,body_mass
1500,0.13461986243492458,0.913843035697937,random_individual,1,,3,Selvær,0,261820732,body_mass
2500,0.1370111569867799,0.9162125587463379,random_individual,1,,3,Selvær,0,261820732,body_mass
3000,0.13430228594918436,0.9184661507606506,random_individual,1,,3,Selvær,0,261820732,body_mass
1500,0.15542386798424532,0.9061378240585327,random_individual,2,,3,Selvær,0,261820732,body_mass
2500,0.1969739882222291,0.9023265838623047,random_individual,2,,3,Selvær,0,261820732,body_mass
3000,0.1869740709065481,0.9078272581100464,random_individual,2,,3,Selvær,0,261820732,body_mass
1500,0.1640215721594537,0.903900146484375,random_individual,3,,3,Selvær,0,261820732,body_mass
2500,0.2090115171343893,0.8982644081115723,random_individual,3,,3,Selvær,0,261820732,body_mass
3000,0.2101000222304866,0.9009706974029541,random_individual,3,,3,Selvær,0,261820732,body_mass
1500,0.09249473359084505,0.914239227771759,random_individual,4,,3,Selvær,0,261820732,body_mass
2500,0.11777620392891598,0.9179104566574097,random_individual,4,,3,Selvær,0,261820732,body_mass
3000,0.1195696339009755,0.9194813966751099,random_individual,4,,3,Selvær,0,261820732,body_mass
