trait,model_type,target_island,target_island_name,analysis,method,selection_method,lambda_label,lambda_div,n_components,n_individuals,corr_mean,corr_std,mse_mean,avg_grm_target_mean,avg_grm_train_train_mean,objective_mean,n_rows
body_mass,ridge,0,Nesøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,500,0.252988283930152,,1.253870964050293,0.0116191738540661,0.007924078215788,0.0076571347461721,1
body_mass,ridge,0,Nesøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,1000,0.2169064982559639,,1.2749357223510742,0.0080735521240251,0.0050313292858345,0.0055578874811078,1
body_mass,ridge,0,Nesøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,1500,0.2239502584392327,,1.2735711336135864,0.0062415743685742,0.0037929572999955,0.0043450957185764,1
body_mass,ridge,0,Nesøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,2000,0.20125152878379,,1.2857205867767334,0.0050061157572079,0.0030726062460319,0.0034698126341919,1
body_mass,ridge,0,Nesøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,2500,0.2042856681579933,,1.2867326736450195,0.0040185345407085,0.002506777475575,0.002765145802921,1
body_mass,ridge,0,Nesøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,3000,0.1925099602503448,,1.2917875051498413,0.0031603052482876,0.0020198841840126,0.0021503631562813,1
body_mass,ridge,0,Nesøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,3500,0.1846159696724761,,1.2932026386260986,0.0023658719954821,0.0015860027635165,0.0015728706137238,1
body_mass,ridge,0,Nesøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,4000,0.1943821242138928,,1.286049246788025,0.0016021543793319,0.0011909041364757,0.0010067023110941,1
body_mass,ridge,0,Nesøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,4500,0.2197533277964743,,1.275062084197998,0.0007974086304198,0.0007557801342951,0.0004195185632722,1
body_mass,ridge,5,Hestmannøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,500,0.1495344815060366,,1.5842136144638062,0.0062203014800684,0.0071292771456238,0.0026556629072565,1
