target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
3,8,Lovund,0.06742432585522008,0.0004267362395900005,158,1,1
3,2,Træna,0.05660528876195223,0.0001938537286368227,292,2,2
3,6,Indre Kvarøy,0.054115828910124446,0.0001520107553655181,356,3,4
3,10,Aldra,0.03229976712898509,0.000186703856236908,173,4,3
3,13,Southern 3,0.018675806442709185,3.197912062107737e-05,584,5,8
3,15,Southern 5,0.014694902222088814,7.274704070340996e-05,202,6,6
3,14,Southern 4,0.012072825775892655,2.4841205300190647e-05,486,7,9
3,0,Nesøy,0.011673765977088753,9.809887375704834e-05,119,8,5
3,11,Southern 1,0.011085466882124523,1.9014522953901413e-05,583,9,10
3,5,Hestmannøy,0.010870970026601763,1.0084387779779001e-05,1078,10,11
3,7,Onøy og Lurøy,0.009882494079177049,3.815634779605038e-05,259,11,7
3,1,Myken,-0.0025963595598824233,-2.8221299563939385e-05,92,12,12
3,9,Sleneset,-0.01223382026330407,-7.369771242954259e-05,166,13,14
3,12,Southern 2,-0.026301788459387836,-6.625135632087617e-05,397,14,13
3,4,Gjerøy,-0.08013634695646922,-0.0001436135250115936,558,15,15
