n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
14,1,92,0.06537740361169436,1.606993317604065,shapley_mean,-1,1,92,5
13,2,448,0.12231540602729138,1.5798932313919067,shapley_mean,-1,2,448,5
12,3,606,0.12791019544968427,1.5756609439849854,shapley_mean,-1,3,606,5
11,4,1164,0.13952611299644904,1.5668777227401733,shapley_mean,-1,4,1164,5
10,5,1456,0.1403006879534465,1.5661228895187378,shapley_mean,-1,5,1456,5
9,6,1715,0.12240289388161993,1.5726993083953857,shapley_mean,-1,6,1715,5
8,7,2112,0.12065749991895515,1.573734998703003,shapley_mean,-1,7,2112,5
7,8,2598,0.12052428726730445,1.573490023612976,shapley_mean,-1,8,2598,5
6,9,3182,0.11477631745813013,1.5768253803253174,shapley_mean,-1,9,3182,5
5,10,3355,0.1282781188857985,1.5712199211120605,shapley_mean,-1,10,3355,5
4,11,3938,0.13226978464218245,1.570231556892395,shapley_mean,-1,11,3938,5
3,12,4132,0.12686706952316107,1.572904348373413,shapley_mean,-1,12,4132,5
2,13,4334,0.12317629751183827,1.574432373046875,shapley_mean,-1,13,4334,5
1,14,4500,0.12554458805154425,1.5734589099884033,shapley_mean,-1,14,4500,5
0,15,4619,0.12230333136417933,1.574568271636963,shapley_mean,-1,15,4619,5
14,1,92,0.06988888718567741,1.6030386686325073,random_individual,0,1,92,5
13,2,448,0.0778360080139623,1.5963605642318726,random_individual,0,2,448,5
12,3,606,0.08308398382657545,1.5946934223175049,random_individual,0,3,606,5
11,4,1164,0.08395250173675532,1.5917187929153442,random_individual,0,4,1164,5
10,5,1456,0.05792615598130763,1.5978223085403442,random_individual,0,5,1456,5
9,6,1715,0.07393644680035173,1.595483660697937,random_individual,0,6,1715,5
8,7,2112,0.0840561162303304,1.5925053358078003,random_individual,0,7,2112,5
7,8,2598,0.06939186786933453,1.5974359512329102,random_individual,0,8,2598,5
6,9,3182,0.10473194741928199,1.5832035541534424,random_individual,0,9,3182,5
5,10,3355,0.10459174970729317,1.583216905593872,random_individual,0,10,3355,5
4,11,3938,0.12892564437990697,1.5728875398635864,random_individual,0,11,3938,5
3,12,4132,0.13641650837706937,1.5702540874481201,random_individual,0,12,4132,5
2,13,4334,0.13199668336578524,1.5714926719665527,random_individual,0,13,4334,5
1,14,4500,0.1279453142421975,1.572536587715149,random_individual,0,14,4500,5
0,15,4619,0.12230333136417933,1.574568271636963,random_individual,0,15,4619,5
14,1,92,0.04025444394352298,1.621986746788025,random_individual,1,1,92,5
13,2,448,0.0518103129783716,1.6025235652923584,random_individual,1,2,448,5
12,3,606,0.06743040001706957,1.597841501235962,random_individual,1,3,606,5
11,4,1164,0.05197744059497504,1.6021915674209595,random_individual,1,4,1164,5
10,5,1456,0.01760322712629253,1.6073715686798096,random_individual,1,5,1456,5
9,6,1715,0.023549762528241855,1.6051173210144043,random_individual,1,6,1715,5
8,7,2112,0.03451352716765116,1.604570746421814,random_individual,1,7,2112,5
7,8,2598,0.07018719392344629,1.5972368717193604,random_individual,1,8,2598,5
6,9,3182,0.0877321660491093,1.5914430618286133,random_individual,1,9,3182,5
5,10,3355,0.08729687412031366,1.5910886526107788,random_individual,1,10,3355,5
4,11,3938,0.10965605732967466,1.580145001411438,random_individual,1,11,3938,5
3,12,4132,0.11074053379925454,1.5801517963409424,random_individual,1,12,4132,5
2,13,4334,0.11109868451882257,1.5798205137252808,random_individual,1,13,4334,5
1,14,4500,0.11395497330317378,1.5781190395355225,random_individual,1,14,4500,5
0,15,4619,0.12230333136417933,1.574568271636963,random_individual,1,15,4619,5
14,1,92,0.003745539572510028,1.6308735609054565,random_individual,2,1,92,5
13,2,448,0.06428172241780075,1.6119105815887451,random_individual,2,2,448,5
12,3,606,0.04406009158091443,1.607175350189209,random_individual,2,3,606,5
11,4,1164,0.055634080237207006,1.6034694910049438,random_individual,2,4,1164,5
10,5,1456,0.0704618191778534,1.6021784543991089,random_individual,2,5,1456,5
9,6,1715,0.06458229443937179,1.6019126176834106,random_individual,2,6,1715,5
8,7,2112,0.06608390292788513,1.6015899181365967,random_individual,2,7,2112,5
7,8,2598,0.06562127230316099,1.6008139848709106,random_individual,2,8,2598,5
6,9,3182,0.09139191017566754,1.5905135869979858,random_individual,2,9,3182,5
5,10,3355,0.10590642125591028,1.585353136062622,random_individual,2,10,3355,5
4,11,3938,0.11150017127083306,1.580763578414917,random_individual,2,11,3938,5
3,12,4132,0.10160490402286465,1.5846586227416992,random_individual,2,12,4132,5
2,13,4334,0.1095094652899383,1.5807549953460693,random_individual,2,13,4334,5
1,14,4500,0.11677665412855952,1.5772461891174316,random_individual,2,14,4500,5
0,15,4619,0.12230333136417933,1.574568271636963,random_individual,2,15,4619,5
14,1,92,0.049119089163763244,1.619335651397705,random_individual,3,1,92,5
13,2,448,0.0912550961044843,1.594512701034546,random_individual,3,2,448,5
12,3,606,0.10576833823502976,1.5902858972549438,random_individual,3,3,606,5
11,4,1164,0.05292488779710162,1.6007425785064697,random_individual,3,4,1164,5
10,5,1456,0.056036473712732474,1.600006103515625,random_individual,3,5,1456,5
9,6,1715,0.06541454740671516,1.5988904237747192,random_individual,3,6,1715,5
8,7,2112,0.08796087460075874,1.591247320175171,random_individual,3,7,2112,5
7,8,2598,0.08354127081266392,1.5916324853897095,random_individual,3,8,2598,5
6,9,3182,0.12264240073984864,1.5792254209518433,random_individual,3,9,3182,5
5,10,3355,0.12124545094053434,1.5793825387954712,random_individual,3,10,3355,5
4,11,3938,0.1188089240385999,1.5777066946029663,random_individual,3,11,3938,5
3,12,4132,0.1305840490599149,1.5727887153625488,random_individual,3,12,4132,5
2,13,4334,0.13218334809352497,1.5714263916015625,random_individual,3,13,4334,5
1,14,4500,0.1313178295722971,1.571492075920105,random_individual,3,14,4500,5
0,15,4619,0.12230333136417933,1.574568271636963,random_individual,3,15,4619,5
14,1,92,0.039851708235036885,1.603848934173584,random_individual,4,1,92,5
13,2,448,0.043616018461964175,1.6111465692520142,random_individual,4,2,448,5
12,3,606,0.07259969533306276,1.5984525680541992,random_individual,4,3,606,5
11,4,1164,0.0860856027220243,1.5912588834762573,random_individual,4,4,1164,5
10,5,1456,0.09909722352283558,1.5870553255081177,random_individual,4,5,1456,5
9,6,1715,0.08635279909977836,1.5919945240020752,random_individual,4,6,1715,5
8,7,2112,0.08061961876599234,1.5915199518203735,random_individual,4,7,2112,5
7,8,2598,0.07065666741435346,1.5952938795089722,random_individual,4,8,2598,5
6,9,3182,0.09642807693927409,1.5852556228637695,random_individual,4,9,3182,5
5,10,3355,0.1044844138577545,1.5820330381393433,random_individual,4,10,3355,5
4,11,3938,0.12207539260849073,1.5763554573059082,random_individual,4,11,3938,5
