n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,158,0.20809084888183482,0.7646923065185547,shapley_mean,-1,3
2,450,0.3842971469758793,0.6933465600013733,shapley_mean,-1,3
3,623,0.4018921492609242,0.6921022534370422,shapley_mean,-1,3
4,979,0.37915591632072576,0.6892495155334473,shapley_mean,-1,3
5,1098,0.3505699599352299,0.6957309246063232,shapley_mean,-1,3
6,1300,0.35463434969583063,0.6884390711784363,shapley_mean,-1,3
7,1559,0.3229880600065926,0.6880074739456177,shapley_mean,-1,3
8,2143,0.33593574461793474,0.6807286739349365,shapley_mean,-1,3
9,2629,0.3364512062786685,0.6813331246376038,shapley_mean,-1,3
10,3212,0.31669957015701655,0.6846616268157959,shapley_mean,-1,3
11,4290,0.3249637638272223,0.682508111000061,shapley_mean,-1,3
12,4382,0.3110844869284288,0.6815887093544006,shapley_mean,-1,3
13,4779,0.2727177637453309,0.6953629851341248,shapley_mean,-1,3
14,4945,0.30225137621984255,0.6802770495414734,shapley_mean,-1,3
15,5503,0.26813391189306207,0.682569146156311,shapley_mean,-1,3
1,158,0.07419112528218419,0.7779929637908936,random_individual,0,3
2,450,0.19782143968326538,0.7816879749298096,random_individual,0,3
3,623,0.15570602485478807,0.7835630774497986,random_individual,0,3
4,979,0.1420216027570214,0.7598087191581726,random_individual,0,3
5,1098,0.19379853093403734,0.7449759840965271,random_individual,0,3
6,1300,0.19640044014930874,0.7381651401519775,random_individual,0,3
7,1559,0.13706966702906695,0.7433578372001648,random_individual,0,3
8,2143,0.1715331676106006,0.7248227596282959,random_individual,0,3
9,2629,0.1287307708992942,0.7373298406600952,random_individual,0,3
10,3212,0.18300502775860142,0.7243508696556091,random_individual,0,3
11,4290,0.24539842230416734,0.6945633888244629,random_individual,0,3
12,4382,0.25406147593387973,0.6896871328353882,random_individual,0,3
13,4779,0.25403707556537947,0.6970087885856628,random_individual,0,3
14,4945,0.237522610922442,0.7013178467750549,random_individual,0,3
15,5503,0.26813391189306207,0.682569146156311,random_individual,0,3
1,158,-0.13825062396504062,0.7330968976020813,random_individual,1,3
2,450,-0.010843928242991522,0.7828744649887085,random_individual,1,3
3,623,0.10390319735172665,0.7413511276245117,random_individual,1,3
4,979,0.11428378088434697,0.7516477108001709,random_individual,1,3
5,1098,0.18317358336392628,0.7440641522407532,random_individual,1,3
6,1300,0.15656884385062925,0.7564684152603149,random_individual,1,3
7,1559,0.1967004619200961,0.7474318146705627,random_individual,1,3
8,2143,0.23057767189826636,0.7327730655670166,random_individual,1,3
9,2629,0.1869491990608437,0.73885577917099,random_individual,1,3
10,3212,0.22206722675943505,0.7262338995933533,random_individual,1,3
11,4290,0.28434645799917113,0.6985238194465637,random_individual,1,3
12,4382,0.2842138696753341,0.6980481743812561,random_individual,1,3
13,4779,0.2998332483968807,0.6872259378433228,random_individual,1,3
14,4945,0.2764049710863776,0.6910219788551331,random_individual,1,3
15,5503,0.26813391189306207,0.682569146156311,random_individual,1,3
1,158,0.3120601227058898,0.8021547198295593,random_individual,2,3
2,450,0.2472009805247063,0.7619909644126892,random_individual,2,3
3,623,0.15632651688452207,0.7274994254112244,random_individual,2,3
4,979,0.1055116522255269,0.7668113708496094,random_individual,2,3
5,1098,0.10645928667707388,0.7724370956420898,random_individual,2,3
6,1300,0.17486363114555492,0.7508648037910461,random_individual,2,3
7,1559,0.13744475939204254,0.740669310092926,random_individual,2,3
8,2143,0.23565288649835556,0.7217849493026733,random_individual,2,3
9,2629,0.2620314078012638,0.7089086771011353,random_individual,2,3
10,3212,0.28999530131704276,0.6961246132850647,random_individual,2,3
11,4290,0.311209652171413,0.6749401092529297,random_individual,2,3
12,4382,0.3075099628988314,0.6711477637290955,random_individual,2,3
13,4779,0.29095062306156755,0.6828444004058838,random_individual,2,3
14,4945,0.29384848476822373,0.6828426122665405,random_individual,2,3
15,5503,0.26813391189306207,0.682569146156311,random_individual,2,3
1,158,0.269164514409212,0.7335596680641174,random_individual,3,3
2,450,0.08147462022509916,0.7789250016212463,random_individual,3,3
3,623,0.052071952017008385,0.7870738506317139,random_individual,3,3
4,979,-0.011450949590806279,0.7785497903823853,random_individual,3,3
5,1098,-0.036267969039461244,0.7879018187522888,random_individual,3,3
6,1300,-0.014037537404909116,0.8001434803009033,random_individual,3,3
7,1559,-0.06700913665077421,0.8110488653182983,random_individual,3,3
8,2143,0.06065522681781593,0.7573598623275757,random_individual,3,3
9,2629,0.1554807714855591,0.7396141290664673,random_individual,3,3
10,3212,0.24470113065477328,0.7188826203346252,random_individual,3,3
11,4290,0.28191102363326137,0.7206724286079407,random_individual,3,3
12,4382,0.2678629941164867,0.7227113246917725,random_individual,3,3
13,4779,0.26343179286636076,0.6987976431846619,random_individual,3,3
14,4945,0.2620258744368338,0.7015340328216553,random_individual,3,3
15,5503,0.26813391189306207,0.682569146156311,random_individual,3,3
1,158,-0.39980187040044335,0.7951065301895142,random_individual,4,3
2,450,-0.27303387139726365,0.8091424703598022,random_individual,4,3
3,623,-0.21957482727166297,0.8180046081542969,random_individual,4,3
4,979,-0.030588943032216855,0.7823331356048584,random_individual,4,3
5,1098,0.126998796418707,0.7472236156463623,random_individual,4,3
6,1300,0.041908225817076754,0.7627794742584229,random_individual,4,3
7,1559,0.08640490303112253,0.7637569904327393,random_individual,4,3
8,2143,0.08579199036029571,0.745429277420044,random_individual,4,3
9,2629,0.1332342220238094,0.7186250686645508,random_individual,4,3
10,3212,0.17510773639850044,0.70526522397995,random_individual,4,3
11,4290,0.2679096085257982,0.6820418834686279,random_individual,4,3
12,4382,0.25613297150689085,0.6876800060272217,random_individual,4,3
13,4779,0.28709868834804886,0.6757199764251709,random_individual,4,3
14,4945,0.294295009583518,0.6753035187721252,random_individual,4,3
15,5503,0.26813391189306207,0.682569146156311,random_individual,4,3
