target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
5,6,Indre Kvarøy,0.11564473741186115,0.0003248447680108459,356,1,2
5,4,Gjerøy,0.08085585161019522,0.00014490295987490184,558,2,4
5,1,Myken,0.06617714486688496,0.0007193167920313583,92,3,1
5,8,Lovund,0.02428362130248789,0.00015369380571194868,158,4,3
5,2,Træna,0.020751238585524107,7.106588556686338e-05,292,5,5
5,12,Southern 2,0.01660787137940528,4.1833429167267714e-05,397,6,7
5,7,Onøy og Lurøy,0.016421194463599735,6.34022952262538e-05,259,7,6
5,14,Southern 4,0.00869020600576766,1.7881082316394363e-05,486,8,8
5,10,Aldra,-0.0021079086126715874,-1.2184442847812644e-05,173,9,10
5,13,Southern 3,-0.0023362605363459604,-4.000446123880069e-06,584,10,9
5,3,Selvær,-0.011032785567510096,-5.687002869850565e-05,194,11,12
5,11,Southern 1,-0.01970016916505756,-3.379102772737146e-05,583,12,11
5,9,Sleneset,-0.022774438848338706,-0.00013719541474902834,166,13,14
5,15,Southern 5,-0.02457253527673908,-0.00012164621424128257,202,14,13
5,0,Nesøy,-0.0436979732687589,-0.00036720985940133527,119,15,15
