n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,558,0.27979964931098894,1.1482555866241455,shapley_mean,-1,0
2,724,0.30784935493567595,1.1371012926101685,shapley_mean,-1,0
3,918,0.29837595037171444,1.1393096446990967,shapley_mean,-1,0
4,1996,0.20275356011749288,1.1686500310897827,shapley_mean,-1,0
5,2579,0.19060023513196056,1.164588451385498,shapley_mean,-1,0
6,2737,0.19229138788239825,1.1645921468734741,shapley_mean,-1,0
7,3093,0.22746833999590896,1.1466834545135498,shapley_mean,-1,0
8,3579,0.22804166647412322,1.1416332721710205,shapley_mean,-1,0
9,3781,0.2325510527102656,1.1392366886138916,shapley_mean,-1,0
10,4365,0.21707795331053248,1.138691782951355,shapley_mean,-1,0
11,4762,0.23519582338254283,1.1391541957855225,shapley_mean,-1,0
12,5054,0.23131291966432072,1.1443629264831543,shapley_mean,-1,0
13,5227,0.24231794634266648,1.1374483108520508,shapley_mean,-1,0
14,5486,0.21118497297980446,1.1549395322799683,shapley_mean,-1,0
15,5578,0.22856334390177116,1.1490824222564697,shapley_mean,-1,0
1,558,-0.07543557402260616,1.214359998703003,random_individual,0,0
2,724,-0.07799942611225105,1.2222236394882202,random_individual,0,0
3,918,-0.06519074731240017,1.2162978649139404,random_individual,0,0
4,1996,-0.027569118495565346,1.1984158754348755,random_individual,0,0
5,2579,0.13187109703620223,1.1740107536315918,random_individual,0,0
6,2737,0.14025016657926706,1.1755017042160034,random_individual,0,0
7,3093,0.1344074931707596,1.1810215711593628,random_individual,0,0
8,3579,0.16786210589363507,1.1768996715545654,random_individual,0,0
9,3781,0.139325674228612,1.1818171739578247,random_individual,0,0
10,4365,0.14002746794552148,1.187245488166809,random_individual,0,0
11,4762,0.15349850159507822,1.1839982271194458,random_individual,0,0
12,5054,0.13437534645615706,1.1911320686340332,random_individual,0,0
13,5227,0.1951005150595277,1.1682684421539307,random_individual,0,0
14,5486,0.2161048383079965,1.155336618423462,random_individual,0,0
15,5578,0.22856334390177116,1.1490824222564697,random_individual,0,0
1,558,0.1132450549791822,1.1603401899337769,random_individual,1,0
2,724,0.12332877094333394,1.158846378326416,random_individual,1,0
3,918,0.1867224485972834,1.1441179513931274,random_individual,1,0
4,1996,0.2465871264052543,1.1430867910385132,random_individual,1,0
5,2579,0.16222372019783957,1.164535641670227,random_individual,1,0
6,2737,0.14596798141532122,1.1728646755218506,random_individual,1,0
7,3093,0.14097435818324508,1.1793049573898315,random_individual,1,0
8,3579,0.15973333930742503,1.1679610013961792,random_individual,1,0
9,3781,0.17336147340501246,1.1604219675064087,random_individual,1,0
10,4365,0.11238910386801934,1.1806162595748901,random_individual,1,0
11,4762,0.1868338730858336,1.1659655570983887,random_individual,1,0
12,5054,0.22376362157348823,1.1542478799819946,random_individual,1,0
13,5227,0.215768495604463,1.1561720371246338,random_individual,1,0
14,5486,0.22548440055109606,1.150333285331726,random_individual,1,0
15,5578,0.22856334390177116,1.1490824222564697,random_individual,1,0
1,558,0.15544025651783028,1.1634985208511353,random_individual,2,0
2,724,0.14131885605955422,1.1623566150665283,random_individual,2,0
3,918,0.10255879314429235,1.1705126762390137,random_individual,2,0
4,1996,0.09294718931225478,1.1825828552246094,random_individual,2,0
5,2579,0.1776196459708621,1.1646192073822021,random_individual,2,0
6,2737,0.1440564377710317,1.1750547885894775,random_individual,2,0
