target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
5,14,Southern 4,0.045127589710813897,9.285512286175699e-05,486,1,6
5,6,Indre Kvarøy,0.040130853532280956,0.00011498811900367037,349,2,4
5,10,Aldra,0.03141505079148482,0.00018158988896812035,173,3,2
5,15,Southern 5,0.029965124112554222,0.0001483421985770011,202,4,3
5,0,Nesøy,0.026591043625425345,0.0002253478273341131,118,5,1
5,7,Onøy og Lurøy,0.02621197353831986,0.00010239052163406195,256,6,5
5,2,Træna,0.005205231076859525,1.820010866034799e-05,286,7,8
5,12,Southern 2,0.004931497693814465,1.2421908548651045e-05,397,8,9
5,9,Sleneset,0.0029792438846130928,1.862027427883183e-05,160,9,7
5,1,Myken,0.0010265211529290677,1.1157838618794215e-05,92,10,10
5,4,Gjerøy,-0.0003001261165255024,-5.427235380208e-07,553,11,11
5,3,Selvær,-0.0007469682341129562,-3.9108284508531735e-06,191,12,12
5,8,Lovund,-0.006319520479744659,-4.1851129004931516e-05,151,13,14
5,11,Southern 1,-0.008783340854643893,-1.5117626255841467e-05,581,14,13
5,13,Southern 3,-0.03418193294277443,-5.863110281779491e-05,583,15,15
