n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,151,0.22315672579757562,1.271772861480713,shapley_mean,-1,3
2,243,0.17719997154291925,1.254639744758606,shapley_mean,-1,3
3,529,0.18477273809266848,1.208558440208435,shapley_mean,-1,3
4,689,0.19417275810755608,1.2078866958618164,shapley_mean,-1,3
5,807,0.13086507130044597,1.2149837017059326,shapley_mean,-1,3
6,1063,0.11306411885581781,1.224073886871338,shapley_mean,-1,3
7,1644,0.15861504979962532,1.2040587663650513,shapley_mean,-1,3
8,1993,0.15722706123950608,1.189493179321289,shapley_mean,-1,3
9,2166,0.13929159041770817,1.1927207708358765,shapley_mean,-1,3
10,3221,0.16108248682814594,1.2039780616760254,shapley_mean,-1,3
11,3707,0.14857912933234885,1.214235782623291,shapley_mean,-1,3
12,4290,0.13748835640725085,1.21377432346344,shapley_mean,-1,3
13,4843,0.13638750159791443,1.2167019844055176,shapley_mean,-1,3
14,5240,0.14819721595748178,1.205222249031067,shapley_mean,-1,3
15,5442,0.1508782760754683,1.2072867155075073,shapley_mean,-1,3
1,151,-0.0840723620364566,1.3648700714111328,random_individual,0,3
2,243,0.04271779658826682,1.3231182098388672,random_individual,0,3
3,529,-0.10656944674956904,1.3067072629928589,random_individual,0,3
4,689,-0.22535795241013404,1.3235090970993042,random_individual,0,3
5,807,-0.20965051875117008,1.3162567615509033,random_individual,0,3
6,1063,-0.20679185170897024,1.2978529930114746,random_individual,0,3
7,1644,-0.0024160357194184575,1.259570837020874,random_individual,0,3
8,1993,0.09439240706223276,1.240573525428772,random_individual,0,3
9,2166,-0.004677951617313016,1.2527798414230347,random_individual,0,3
10,3221,-0.026179470629316505,1.2567527294158936,random_individual,0,3
11,3707,-0.001812526658186654,1.2560056447982788,random_individual,0,3
12,4290,0.045012781945447215,1.2476485967636108,random_individual,0,3
13,4843,0.16970209236277584,1.2061306238174438,random_individual,0,3
14,5240,0.15618811581850264,1.2124851942062378,random_individual,0,3
15,5442,0.1508782760754683,1.2072867155075073,random_individual,0,3
1,151,-0.029284809439598335,1.3447691202163696,random_individual,1,3
2,243,0.18430730364675768,1.2897905111312866,random_individual,1,3
3,529,-0.021386167990590104,1.2752200365066528,random_individual,1,3
4,689,0.2176578909114432,1.2370405197143555,random_individual,1,3
5,807,0.20177073746045912,1.234058141708374,random_individual,1,3
6,1063,0.18515584947377972,1.2384322881698608,random_individual,1,3
