permutation_index,source_island,phi_running,rank_running,source_island_name,target_island
1,0,0.01224193761318551,5,Nesøy,5
1,1,0.0037239004081152105,10,Myken,5
1,2,-0.0023947508147967866,11,Træna,5
1,3,0.0274240846454087,2,Selvær,5
1,4,0.008303279997915788,7,Gjerøy,5
1,6,0.10121949895159649,1,Indre Kvarøy,5
1,7,0.008003436615596854,8,Onøy og Lurøy,5
1,8,-0.016329656191800827,14,Lovund,5
1,9,-0.002558730701852252,12,Sleneset,5
1,10,0.016082926921035023,4,Aldra,5
1,11,-0.0038967335237992014,13,Southern 1,5
1,12,0.00681481440230855,9,Southern 2,5
1,13,-0.03235863598478822,15,Southern 3,5
1,14,0.025501806395257676,3,Southern 4,5
1,15,0.011475061757911298,6,Southern 5,5
2,0,0.017327672406600728,4,Nesøy,5
2,1,0.003873610713016583,10,Myken,5
2,2,0.026525043984937283,2,Træna,5
2,3,0.009686543742998162,7,Selvær,5
2,4,0.002712143646722877,12,Gjerøy,5
2,6,0.07609695331538033,1,Indre Kvarøy,5
2,7,0.006995801472828897,8,Onøy og Lurøy,5
2,8,-0.008390322889686915,14,Lovund,5
2,9,0.003467484329908996,11,Sleneset,5
2,10,0.015202924311479904,5,Aldra,5
2,11,-0.003935653060694428,13,Southern 1,5
2,12,0.004034272123304997,9,Southern 2,5
2,13,-0.02700299869260367,15,Southern 3,5
2,14,0.025384541927095786,3,Southern 4,5
2,15,0.011274223160004274,6,Southern 5,5
3,0,0.04285092992403827,2,Nesøy,5
3,1,0.0038115336125971407,9,Myken,5
3,2,0.018867220798264334,4,Træna,5
3,3,0.0019490859738364775,11,Selvær,5
3,4,-0.00029166626481850105,12,Gjerøy,5
3,6,0.05996581412712909,1,Indre Kvarøy,5
3,7,0.013683927658228309,5,Onøy og Lurøy,5
3,8,-0.006476539208828209,13,Lovund,5
3,9,0.007957462618864514,8,Sleneset,5
3,10,0.01351730627787647,7,Aldra,5
3,11,-0.010062017076072096,14,Southern 1,5
3,12,0.0025151951060539226,10,Southern 2,5
3,13,-0.029024998137197406,15,Southern 3,5
3,14,0.030406939986207113,3,Southern 4,5
3,15,0.013582045095114367,6,Southern 5,5
4,0,0.038533431573412075,2,Nesøy,5
4,1,0.004256570502574563,9,Myken,5
4,2,0.013327744254094775,5,Træna,5
4,3,-0.0005750564490738207,11,Selvær,5
4,4,-0.001976422969160039,12,Gjerøy,5
4,6,0.07230382825637882,1,Indre Kvarøy,5
4,7,0.012841290259059716,7,Onøy og Lurøy,5
4,8,-0.006039031093303887,13,Lovund,5
4,9,0.0052393039346892364,8,Sleneset,5
4,10,0.016151155208991894,4,Aldra,5
4,11,-0.008591318721634062,14,Southern 1,5
4,12,0.002411907813968217,10,Southern 2,5
4,13,-0.027818502044943766,15,Southern 3,5
4,14,0.030027765864452317,3,Southern 4,5
4,15,0.013159574101787759,6,Southern 5,5
5,0,0.05020075755292306,2,Nesøy,5
5,1,0.0041427322844113015,9,Myken,5
5,2,0.010797509931553229,7,Træna,5
5,3,-0.00276983490581417,12,Selvær,5
5,4,-0.002476609624852413,11,Gjerøy,5
5,6,0.06821087060587228,1,Indre Kvarøy,5
5,7,0.013465308013647714,6,Onøy og Lurøy,5
5,8,-0.008097156113003275,13,Lovund,5
5,9,0.004453739167672571,8,Sleneset,5
5,10,0.015073847288683263,4,Aldra,5
5,11,-0.00835603337595909,14,Southern 1,5
5,12,0.0026390742334992277,10,Southern 2,5
5,13,-0.02576757508160938,15,Southern 3,5
5,14,0.027755499947500907,3,Southern 4,5
5,15,0.013980110566768567,5,Southern 5,5
6,0,0.055150359101759895,2,Nesøy,5
6,1,0.0040826864229962815,8,Myken,5
6,2,0.008555877668257217,7,Træna,5
6,3,-0.0038374882121452966,12,Selvær,5
6,4,-0.001957360146022713,11,Gjerøy,5
6,6,0.06155716551283615,1,Indre Kvarøy,5
6,7,0.012196361058877872,6,Onøy og Lurøy,5
6,8,-0.007368074669634333,13,Lovund,5
6,9,0.0032980496553519554,9,Sleneset,5
6,10,0.022124607251097717,4,Aldra,5
6,11,-0.008891321019942363,14,Southern 1,5
6,12,0.002543987616511955,10,Southern 2,5
6,13,-0.02523363327655979,15,Southern 3,5
6,14,0.027233282106268603,3,Southern 4,5
6,15,0.013797741421640627,5,Southern 5,5
7,0,0.04863849439559652,2,Nesøy,5
7,1,0.0036463666908038705,8,Myken,5
7,2,0.008946329204340816,7,Træna,5
7,3,0.002600135367065098,10,Selvær,5
7,4,-0.0013393162894169916,12,Gjerøy,5
7,6,0.05694004826743986,1,Indre Kvarøy,5
7,7,0.012565169974096138,6,Onøy og Lurøy,5
7,8,-0.006294049006450587,13,Lovund,5
7,9,0.0025986126260663417,11,Sleneset,5
7,10,0.028759384241721215,4,Aldra,5
7,11,-0.012082908360991379,14,Southern 1,5
7,12,0.0031770994359537025,9,Southern 2,5
7,13,-0.02816082098667145,15,Southern 3,5
7,14,0.0299866950235461,3,Southern 4,5
7,15,0.013270999908194525,5,Southern 5,5
8,0,0.054295863216011125,1,Nesøy,5
8,1,0.003651493280923169,8,Myken,5
8,2,0.007237519612997741,7,Træna,5
8,3,0.0011131654388492566,11,Selvær,5
8,4,-0.003358538770086886,12,Gjerøy,5
8,6,0.049780865980215305,2,Indre Kvarøy,5
8,7,0.013388890295073555,5,Onøy og Lurøy,5
8,8,-0.005616137001278156,13,Lovund,5
8,9,0.0017514486830354503,10,Sleneset,5
8,10,0.026590073373136097,4,Aldra,5
8,11,-0.01098317907467962,14,Southern 1,5
8,12,0.003021699926559058,9,Southern 2,5
8,13,-0.027293701327022205,15,Southern 3,5
8,14,0.03639912675446257,3,Southern 4,5
8,15,0.013273650103097313,6,Southern 5,5
