n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,173,0.0021160881820894402,0.9893393516540527,shapley_mean,-1,14
2,754,0.10700186259579779,0.98309725522995,shapley_mean,-1,14
3,945,0.0675564204485199,0.9838349223136902,shapley_mean,-1,14
4,1105,0.07546719814402988,0.9838823676109314,shapley_mean,-1,14
5,1361,0.08115601298372362,0.9862450361251831,shapley_mean,-1,14
6,1758,0.10044948517950802,0.9730082750320435,shapley_mean,-1,14
7,1909,0.10281350914797889,0.9740753173828125,shapley_mean,-1,14
8,2964,0.13366501333705777,0.97239750623703,shapley_mean,-1,14
9,3313,0.11598272029133255,0.9768422245979309,shapley_mean,-1,14
10,3405,0.11005830581132268,0.9783893823623657,shapley_mean,-1,14
11,3988,0.09912236524223547,0.9819546937942505,shapley_mean,-1,14
12,4274,0.09943045406548616,0.9792431592941284,shapley_mean,-1,14
13,4392,0.10578711027330069,0.9769122004508972,shapley_mean,-1,14
14,4945,0.1021693076765785,0.9808524250984192,shapley_mean,-1,14
15,5147,0.13955329545962494,0.9626355767250061,shapley_mean,-1,14
1,173,-0.025829002309212715,1.0052809715270996,random_individual,0,14
2,754,0.1542851872894896,0.9798442125320435,random_individual,0,14
3,945,0.13289121486514283,0.9827152490615845,random_individual,0,14
4,1105,0.14365886986608445,0.9795951843261719,random_individual,0,14
5,1361,0.10090258040910065,0.9790111780166626,random_individual,0,14
6,1758,0.11556536716281528,0.9763091206550598,random_individual,0,14
7,1909,0.10301170983942426,0.9796955585479736,random_individual,0,14
8,2964,0.14271058769634,0.9602973461151123,random_individual,0,14
9,3313,0.13222152042629015,0.9604414701461792,random_individual,0,14
10,3405,0.13980854598657033,0.9595850110054016,random_individual,0,14
11,3988,0.13156433454007105,0.9610845446586609,random_individual,0,14
12,4274,0.12490471347373874,0.9602570533752441,random_individual,0,14
13,4392,0.13931080410826363,0.9581338167190552,random_individual,0,14
14,4945,0.13876392866189113,0.961991548538208,random_individual,0,14
15,5147,0.13955329545962494,0.9626355767250061,random_individual,0,14
1,173,0.04986104939324454,0.9901880621910095,random_individual,1,14
2,754,0.11088027296594949,0.9862102270126343,random_individual,1,14
3,945,0.07392339947510299,0.9883154034614563,random_individual,1,14
4,1105,0.1008817105358984,0.9848965406417847,random_individual,1,14
5,1361,0.13571684148597188,0.9800997972488403,random_individual,1,14
6,1758,0.15427389173589093,0.9752627611160278,random_individual,1,14
7,1909,0.14432424029366245,0.9776803255081177,random_individual,1,14
8,2964,0.10604600304248145,0.9738070368766785,random_individual,1,14
9,3313,0.11111638952462032,0.9696188569068909,random_individual,1,14
10,3405,0.12711035231565895,0.9650523066520691,random_individual,1,14
11,3988,0.13664595510283212,0.9665465354919434,random_individual,1,14
12,4274,0.13155647799070927,0.9657065868377686,random_individual,1,14
13,4392,0.1384759397307386,0.9645687937736511,random_individual,1,14
14,4945,0.14947702620182565,0.9588343501091003,random_individual,1,14
15,5147,0.13955329545962494,0.9626355767250061,random_individual,1,14
1,173,0.04428296369353275,0.9972092509269714,random_individual,2,14
2,754,0.07500903232171438,0.9906445741653442,random_individual,2,14
3,945,0.06651443822662362,0.9845688343048096,random_individual,2,14
4,1105,0.07415502659773231,0.9829496741294861,random_individual,2,14
5,1361,0.12517572993773526,0.9769183397293091,random_individual,2,14
6,1758,0.1473705230127866,0.9752030372619629,random_individual,2,14
7,1909,0.12319921011721056,0.9779701232910156,random_individual,2,14
8,2964,0.1531256197306128,0.9682667851448059,random_individual,2,14
9,3313,0.14186108605183123,0.9684121012687683,random_individual,2,14
10,3405,0.1300291995991258,0.9716134071350098,random_individual,2,14
11,3988,0.13634911222971713,0.9709214568138123,random_individual,2,14
12,4274,0.14645595690982235,0.9686431884765625,random_individual,2,14
13,4392,0.13921845543326314,0.9705460667610168,random_individual,2,14
14,4945,0.1364584400101164,0.9662370085716248,random_individual,2,14
15,5147,0.13955329545962494,0.9626355767250061,random_individual,2,14
1,173,-0.05068635259936543,1.0084280967712402,random_individual,3,14
2,754,0.021559414429096323,0.9921587705612183,random_individual,3,14
3,945,0.009310131973200892,0.9904271364212036,random_individual,3,14
4,1105,-0.015510788311264892,0.9903746843338013,random_individual,3,14
5,1361,-0.00434517975211559,0.9913733601570129,random_individual,3,14
6,1758,0.029182400773953992,0.9862217903137207,random_individual,3,14
7,1909,0.04918979750806129,0.9854403734207153,random_individual,3,14
8,2964,0.07767909056388499,0.971948504447937,random_individual,3,14
9,3313,0.09123447075001163,0.9722945094108582,random_individual,3,14
10,3405,0.08904048431935446,0.9752193689346313,random_individual,3,14
11,3988,0.10543116462510768,0.9706254601478577,random_individual,3,14
12,4274,0.09973897025305561,0.9743973612785339,random_individual,3,14
13,4392,0.10370926077282319,0.9729812145233154,random_individual,3,14
14,4945,0.12701260963220384,0.9671367406845093,random_individual,3,14
15,5147,0.13955329545962494,0.9626355767250061,random_individual,3,14
1,173,0.12063771175346014,0.9850947260856628,random_individual,4,14
2,754,0.08589148279746386,0.9838531017303467,random_individual,4,14
3,945,0.10555194818247458,0.9831114411354065,random_individual,4,14
4,1105,0.09914707470542511,0.9797452092170715,random_individual,4,14
5,1361,0.09899305645700743,0.9799181818962097,random_individual,4,14
6,1758,0.09623336437307099,0.9774186015129089,random_individual,4,14
7,1909,0.11208636727884234,0.9761624932289124,random_individual,4,14
8,2964,0.16970922366492838,0.9693443775177002,random_individual,4,14
9,3313,0.1730579467386771,0.9709163904190063,random_individual,4,14
10,3405,0.18218736717206302,0.9675695300102234,random_individual,4,14
11,3988,0.1643316082942144,0.9620553851127625,random_individual,4,14
12,4274,0.14864747476562404,0.9657086133956909,random_individual,4,14
13,4392,0.14279754202344438,0.964897632598877,random_individual,4,14
14,4945,0.128116702271951,0.9691354632377625,random_individual,4,14
