n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
14,1,118,0.053094529328384085,1.3397703170776367,shapley_mean,-1,1,118,5
13,2,291,0.064358247077413,1.3329403400421143,shapley_mean,-1,2,291,5
12,3,493,0.05251322134930647,1.3352890014648438,shapley_mean,-1,3,493,5
11,4,842,0.1013793957106769,1.333588719367981,shapley_mean,-1,4,842,5
10,5,1098,0.14309118910637048,1.3095606565475464,shapley_mean,-1,5,1098,5
9,6,1584,0.14876881003464193,1.3074567317962646,shapley_mean,-1,6,1584,5
8,7,1744,0.15059935261524093,1.306344747543335,shapley_mean,-1,7,1744,5
7,8,2030,0.16304188533671657,1.3025333881378174,shapley_mean,-1,8,2030,5
6,9,2427,0.15720652282642641,1.3043513298034668,shapley_mean,-1,9,2427,5
5,10,2519,0.15574656014330726,1.3050743341445923,shapley_mean,-1,10,2519,5
4,11,3072,0.15449606958527853,1.3114650249481201,shapley_mean,-1,11,3072,5
3,12,3263,0.1576921155194748,1.3110687732696533,shapley_mean,-1,12,3263,5
2,13,3844,0.16208749126484723,1.3072823286056519,shapley_mean,-1,13,3844,5
1,14,3995,0.1625461006978015,1.3069086074829102,shapley_mean,-1,14,3995,5
0,15,4578,0.15091196689393008,1.307922124862671,shapley_mean,-1,15,4578,5
14,1,118,0.03246687030351503,1.3410866260528564,random_individual,0,1,118,5
13,2,291,0.09505199111557291,1.3387264013290405,random_individual,0,2,291,5
12,3,493,0.11234850593752412,1.3293412923812866,random_individual,0,3,493,5
11,4,842,0.12926012750297533,1.3192272186279297,random_individual,0,4,842,5
10,5,1098,0.10768195763308111,1.3201712369918823,random_individual,0,5,1098,5
9,6,1584,0.1566340801333798,1.303483009338379,random_individual,0,6,1584,5
8,7,1744,0.1544959041765308,1.3010578155517578,random_individual,0,7,1744,5
7,8,2030,0.15006640962724146,1.3017680644989014,random_individual,0,8,2030,5
6,9,2427,0.13987719344127506,1.3030211925506592,random_individual,0,9,2427,5
5,10,2519,0.13958180919045843,1.301384687423706,random_individual,0,10,2519,5
4,11,3072,0.1280217066336453,1.3063079118728638,random_individual,0,11,3072,5
3,12,3263,0.1186120315320537,1.310282826423645,random_individual,0,12,3263,5
2,13,3844,0.13177516975651704,1.311516284942627,random_individual,0,13,3844,5
1,14,3995,0.13876759458160556,1.3101465702056885,random_individual,0,14,3995,5
0,15,4578,0.15091196689393008,1.307922124862671,random_individual,0,15,4578,5
14,1,118,0.014689175583043015,1.3457564115524292,random_individual,1,1,118,5
13,2,291,0.0733001832847342,1.340316891670227,random_individual,1,2,291,5
12,3,493,0.11436011053698716,1.324936032295227,random_individual,1,3,493,5
11,4,842,0.14218771246384582,1.315977692604065,random_individual,1,4,842,5
10,5,1098,0.15925001575228526,1.3093723058700562,random_individual,1,5,1098,5
9,6,1584,0.1715915521796389,1.3031467199325562,random_individual,1,6,1584,5
8,7,1744,0.16032886955671583,1.3074722290039062,random_individual,1,7,1744,5
7,8,2030,0.15281498327475637,1.3049558401107788,random_individual,1,8,2030,5
6,9,2427,0.14811715421294372,1.3041865825653076,random_individual,1,9,2427,5
5,10,2519,0.14974636907424865,1.303874135017395,random_individual,1,10,2519,5
4,11,3072,0.15814015418364416,1.2965127229690552,random_individual,1,11,3072,5
3,12,3263,0.16128587523758434,1.295358657836914,random_individual,1,12,3263,5
2,13,3844,0.14818107152622578,1.307600736618042,random_individual,1,13,3844,5
1,14,3995,0.14619441436631458,1.3092756271362305,random_individual,1,14,3995,5
0,15,4578,0.15091196689393008,1.307922124862671,random_individual,1,15,4578,5
14,1,118,0.07090901225017777,1.338587999343872,random_individual,2,1,118,5
13,2,291,0.11880262956857311,1.3305110931396484,random_individual,2,2,291,5
12,3,493,0.16601309649922982,1.3290956020355225,random_individual,2,3,493,5
11,4,842,0.1769398343556569,1.3192826509475708,random_individual,2,4,842,5
10,5,1098,0.18668592030442896,1.3166587352752686,random_individual,2,5,1098,5
9,6,1584,0.164911543317553,1.3119317293167114,random_individual,2,6,1584,5
8,7,1744,0.16348371365927125,1.3107670545578003,random_individual,2,7,1744,5
7,8,2030,0.16708578638850366,1.3071143627166748,random_individual,2,8,2030,5
6,9,2427,0.16247076426622822,1.3066004514694214,random_individual,2,9,2427,5
5,10,2519,0.16040237780216218,1.307252049446106,random_individual,2,10,2519,5
4,11,3072,0.13925586857043176,1.3217939138412476,random_individual,2,11,3072,5
3,12,3263,0.1413134554125118,1.3201841115951538,random_individual,2,12,3263,5
2,13,3844,0.1518300347557646,1.3111096620559692,random_individual,2,13,3844,5
1,14,3995,0.1502993241333068,1.3109171390533447,random_individual,2,14,3995,5
0,15,4578,0.15091196689393008,1.307922124862671,random_individual,2,15,4578,5
14,1,118,-0.007383451333731355,1.3559187650680542,random_individual,3,1,118,5
13,2,291,0.08501345171351685,1.3352323770523071,random_individual,3,2,291,5
12,3,493,0.08074451815855148,1.3353928327560425,random_individual,3,3,493,5
11,4,842,0.09106465033147361,1.331444501876831,random_individual,3,4,842,5
10,5,1098,0.08965096714626701,1.3279483318328857,random_individual,3,5,1098,5
9,6,1584,0.1067887119572737,1.3196169137954712,random_individual,3,6,1584,5
8,7,1744,0.10639418128333727,1.3185977935791016,random_individual,3,7,1744,5
7,8,2030,0.0995908925221912,1.3226962089538574,random_individual,3,8,2030,5
6,9,2427,0.10279495445759151,1.3264967203140259,random_individual,3,9,2427,5
5,10,2519,0.11156182797400864,1.3246228694915771,random_individual,3,10,2519,5
4,11,3072,0.11772849816429733,1.3230911493301392,random_individual,3,11,3072,5
3,12,3263,0.1250471981917084,1.3214651346206665,random_individual,3,12,3263,5
2,13,3844,0.1380918772933592,1.3149564266204834,random_individual,3,13,3844,5
1,14,3995,0.14402494857532583,1.314570665359497,random_individual,3,14,3995,5
0,15,4578,0.15091196689393008,1.307922124862671,random_individual,3,15,4578,5
14,1,118,-0.015178207911572247,1.3409452438354492,random_individual,4,1,118,5
13,2,291,0.07502864581825704,1.3347463607788086,random_individual,4,2,291,5
12,3,493,0.0705334851955463,1.3328871726989746,random_individual,4,3,493,5
11,4,842,0.03213725385540901,1.3427814245224,random_individual,4,4,842,5
10,5,1098,0.042248932647489086,1.3382099866867065,random_individual,4,5,1098,5
9,6,1584,0.07914805693880053,1.3299858570098877,random_individual,4,6,1584,5
8,7,1744,0.08507975181548746,1.3293694257736206,random_individual,4,7,1744,5
7,8,2030,0.10630444030682855,1.3235352039337158,random_individual,4,8,2030,5
6,9,2427,0.12702969871353226,1.3172024488449097,random_individual,4,9,2427,5
5,10,2519,0.130403587246461,1.3183929920196533,random_individual,4,10,2519,5
4,11,3072,0.1519626296448631,1.309953212738037,random_individual,4,11,3072,5
3,12,3263,0.15930900259816372,1.3050763607025146,random_individual,4,12,3263,5
2,13,3844,0.1666399575129071,1.3004621267318726,random_individual,4,13,3844,5
1,14,3995,0.16183196795023486,1.303912878036499,random_individual,4,14,3995,5
0,15,4578,0.15091196689393008,1.307922124862671,random_individual,4,15,4578,5
