n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,119,0.04850144465853733,1.5656484365463257,shapley_mean,-1,4
2,211,0.05525441127329786,1.5461146831512451,shapley_mean,-1,4
3,369,0.06838725154785896,1.5416797399520874,shapley_mean,-1,4
4,725,0.1096565574136685,1.534762978553772,shapley_mean,-1,4
5,1803,0.12473148733592308,1.5217798948287964,shapley_mean,-1,4
6,2386,0.13690182104568271,1.517154574394226,shapley_mean,-1,4
7,2678,0.13718958175780344,1.5180230140686035,shapley_mean,-1,4
8,3075,0.13471817685407605,1.5174556970596313,shapley_mean,-1,4
9,3561,0.13127860088276005,1.5184446573257446,shapley_mean,-1,4
10,3763,0.12369102470224894,1.5212671756744385,shapley_mean,-1,4
11,4022,0.11604234179223877,1.5214437246322632,shapley_mean,-1,4
12,4195,0.10286315752750183,1.5223557949066162,shapley_mean,-1,4
13,4779,0.08070104713175542,1.5299493074417114,shapley_mean,-1,4
14,4973,0.06948742446515466,1.5352097749710083,shapley_mean,-1,4
15,5139,0.06676857808293682,1.5377506017684937,shapley_mean,-1,4
