n_permutations,cal_fraction,method,n_removed,corr_mean,corr_std,mse_mean,mse_std,n_rows
25,0.1,shapley_mean,6,0.3041510080210771,0.052709295378763586,0.9128031373023987,0.03627270252566538,10
25,0.1,shapley_mean,7,0.29549167880592364,0.050237842234437925,0.9169126033782959,0.03293175599876141,10
25,0.1,shapley_mean,8,0.29133652193908294,0.046388439621357795,0.9213240623474122,0.03254696905088808,10
25,0.1,shapley_mean,9,0.2548561090939071,0.047273591077141276,0.935404372215271,0.030764035783407556,10
25,0.1,shapley_mean,10,0.23624042713609134,0.07462530379464564,0.9426472187042236,0.03221087921244813,10
25,0.1,shapley_mean,11,0.20250409847092152,0.06890845825548102,0.9552337050437927,0.034876080087725456,10
25,0.1,shapley_mean,12,0.1731458558823858,0.06571384904220569,0.964936089515686,0.030369602599382855,10
25,0.1,shapley_mean,13,0.15188478463330074,0.0440179925122817,0.9760177731513977,0.023014127894641502,10
25,0.1,shapley_mean,14,0.1145825947566643,0.07781891559973605,0.9882058560848236,0.020141620346660997,10
25,0.15,random_individual,0,0.3651937345995694,0.02284736436696186,0.8935855746269226,0.044231542617515135,50
25,0.15,random_individual,1,0.35790193746820637,0.026406165240430105,0.8987199211120606,0.04298684171751673,50
25,0.15,random_individual,2,0.3552748181880981,0.026635989361673235,0.9015979254245758,0.04404710829431997,50
25,0.15,random_individual,3,0.3465831085998575,0.03256411875218535,0.9069991016387939,0.04492360411047585,50
25,0.15,random_individual,4,0.3414657265591683,0.03199707796368533,0.9108596277236939,0.04489162358887435,50
25,0.15,random_individual,5,0.33465804626225476,0.03660603707474904,0.9154233133792877,0.04311436368378234,50
25,0.15,random_individual,6,0.31456354913767315,0.037047207214389526,0.9267670261859894,0.03960737623961045,50
25,0.15,random_individual,7,0.2934549519425353,0.04911074524140041,0.9374043345451355,0.039956113177638454,50
25,0.15,random_individual,8,0.2772207958315551,0.051424091745392864,0.946133359670639,0.041387912382529875,50
25,0.15,random_individual,9,0.2542053476009077,0.05652174418206873,0.9579204726219177,0.044647494066938825,50
25,0.15,random_individual,10,0.23478215137705458,0.06414712722750085,0.9684151005744934,0.041357890003950806,50
25,0.15,random_individual,11,0.1972107000476371,0.06573525796229397,0.9826284754276275,0.04310602916289977,50
25,0.15,random_individual,12,0.18312616572444296,0.07108263863883177,0.9884602510929108,0.04465157026610073,50
25,0.15,random_individual,13,0.14479973244497477,0.08628917977065646,0.9980634880065918,0.04475007390780318,50
25,0.15,random_individual,14,0.09226946633653788,0.10089113117185333,1.01123650431633,0.04551646425468975,50
25,0.15,shapley_mean,0,0.3651937345995694,0.023841187921242145,0.8935855746269226,0.04615554348647335,10
25,0.15,shapley_mean,1,0.3488009727324702,0.03133014662112313,0.902966320514679,0.04792067619837508,10
25,0.15,shapley_mean,2,0.3386748820246221,0.02670176164166354,0.9088070452213287,0.04480570015544517,10
25,0.15,shapley_mean,3,0.33025195686786174,0.029046565038493174,0.9137460291385651,0.043537588716853974,10
25,0.15,shapley_mean,4,0.324735901381297,0.03704122946852991,0.9178012549877167,0.046316801051849515,10
25,0.15,shapley_mean,5,0.30110768466523996,0.0471588897006557,0.9294811725616455,0.050619841720098764,10
25,0.15,shapley_mean,6,0.2904363737047238,0.04617737878465277,0.9346871137619018,0.04971372906091062,10
25,0.15,shapley_mean,7,0.2834194322891056,0.050529787674832224,0.9385018706321716,0.05139559522710877,10
25,0.15,shapley_mean,8,0.28143067273131106,0.04756319870190236,0.9405912697315216,0.0532867807370677,10
25,0.15,shapley_mean,9,0.26556288510565845,0.04516248036350553,0.9475564241409302,0.05332567610587002,10
25,0.15,shapley_mean,10,0.2490469127031211,0.05163448615691948,0.9548686921596528,0.051870422129676644,10
25,0.15,shapley_mean,11,0.24124774895470896,0.03632097157314873,0.9608079135417938,0.04828012454002171,10
25,0.15,shapley_mean,12,0.21986100631914945,0.042645510231151464,0.9719257056713104,0.04827997598368769,10
25,0.15,shapley_mean,13,0.1892101524160082,0.06013595288788882,0.9853281140327453,0.05434378430656631,10
25,0.15,shapley_mean,14,0.12322557408321162,0.07612764700170922,1.0022108733654023,0.05068620047090432,10
25,0.2,random_individual,0,0.34954217756330747,0.048549657238650436,0.8934771001338959,0.03962596413761789,50
25,0.2,random_individual,1,0.3457965000085381,0.05050245273280948,0.8959940493106842,0.04009621306010319,50
25,0.2,random_individual,2,0.3447329605725327,0.05430887626130756,0.8976127457618713,0.04037048545709954,50
25,0.2,random_individual,3,0.33764697871211635,0.057588636057922665,0.9015569972991944,0.04106877542377207,50
25,0.2,random_individual,4,0.32644429670705344,0.06199892923844968,0.9083836555480957,0.04228316143803798,50
25,0.2,random_individual,5,0.31239409147790975,0.06678457882609805,0.9157081711292266,0.0421072608041674,50
25,0.2,random_individual,6,0.2986917523896608,0.06936757064191836,0.9231019377708435,0.04370116334048585,50
25,0.2,random_individual,7,0.28395644990408464,0.07051525269294787,0.9314038074016571,0.045130848850046784,50
