n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island,target_island_name,repeat,split_seed,n_permutations,cal_fraction
4,11,4777,0.3867719784675454,0.8579846024513245,random_individual,4,11,4777,8,Lovund,0,8000514,10,0.05
3,12,5036,0.3770141690314643,0.8599503636360168,random_individual,4,12,5036,8,Lovund,0,8000514,10,0.05
2,13,5155,0.3797507959392308,0.8570483922958374,random_individual,4,13,5155,8,Lovund,0,8000514,10,0.05
1,14,5447,0.38983105904683907,0.8504883050918579,random_individual,4,14,5447,8,Lovund,0,8000514,10,0.05
0,15,5539,0.38948237525688817,0.8507266044616699,random_individual,4,15,5539,8,Lovund,0,8000514,10,0.05
14,1,119,0.1707263570524702,1.0137983560562134,shapley_mean,-1,1,119,8,Lovund,1,8001514,10,0.05
13,2,211,0.13616125118432562,0.9827032089233398,shapley_mean,-1,2,211,8,Lovund,1,8001514,10,0.05
12,3,795,0.1305683941928764,0.9816381931304932,shapley_mean,-1,3,795,8,Lovund,1,8001514,10,0.05
11,4,1151,0.18639633670299888,0.9628533124923706,shapley_mean,-1,4,1151,8,Lovund,1,8001514,10,0.05
10,5,1443,0.21008606594059742,0.9506766200065613,shapley_mean,-1,5,1443,8,Lovund,1,8001514,10,0.05
9,6,1616,0.21608209305052475,0.9504185318946838,shapley_mean,-1,6,1616,8,Lovund,1,8001514,10,0.05
8,7,1875,0.21458159962157014,0.9509148001670837,shapley_mean,-1,7,1875,8,Lovund,1,8001514,10,0.05
7,8,2361,0.19584809149186824,0.9561347961425781,shapley_mean,-1,8,2361,8,Lovund,1,8001514,10,0.05
6,9,2944,0.2180410275980915,0.947383463382721,shapley_mean,-1,9,2944,8,Lovund,1,8001514,10,0.05
5,10,4022,0.25748085897273887,0.9313832521438599,shapley_mean,-1,10,4022,8,Lovund,1,8001514,10,0.05
4,11,4419,0.26621175019634036,0.927894651889801,shapley_mean,-1,11,4419,8,Lovund,1,8001514,10,0.05
3,12,4585,0.3136228514038127,0.9043800234794617,shapley_mean,-1,12,4585,8,Lovund,1,8001514,10,0.05
2,13,5143,0.3174598437423204,0.9004266262054443,shapley_mean,-1,13,5143,8,Lovund,1,8001514,10,0.05
1,14,5345,0.32881563574343614,0.8959878087043762,shapley_mean,-1,14,5345,8,Lovund,1,8001514,10,0.05
0,15,5539,0.35583990139984434,0.8810267448425293,shapley_mean,-1,15,5539,8,Lovund,1,8001514,10,0.05
14,1,119,0.22488230794439262,0.9777830243110657,random_individual,0,1,119,8,Lovund,1,8001514,10,0.05
13,2,211,0.2009746091811417,0.9733350872993469,random_individual,0,2,211,8,Lovund,1,8001514,10,0.05
12,3,795,0.20549794717457479,0.957700788974762,random_individual,0,3,795,8,Lovund,1,8001514,10,0.05
11,4,1151,0.2668352867300057,0.9403114318847656,random_individual,0,4,1151,8,Lovund,1,8001514,10,0.05
10,5,1443,0.24541205115094417,0.9425840973854065,random_individual,0,5,1443,8,Lovund,1,8001514,10,0.05
9,6,1616,0.23708610283808274,0.944120466709137,random_individual,0,6,1616,8,Lovund,1,8001514,10,0.05
8,7,1875,0.2652786322007433,0.9346775412559509,random_individual,0,7,1875,8,Lovund,1,8001514,10,0.05
7,8,2361,0.2778523241552976,0.9244580864906311,random_individual,0,8,2361,8,Lovund,1,8001514,10,0.05
6,9,2944,0.29661418528031186,0.9102270007133484,random_individual,0,9,2944,8,Lovund,1,8001514,10,0.05
5,10,4022,0.31877670550109566,0.898787260055542,random_individual,0,10,4022,8,Lovund,1,8001514,10,0.05
4,11,4419,0.3120325749213983,0.8981660604476929,random_individual,0,11,4419,8,Lovund,1,8001514,10,0.05
3,12,4585,0.30635680909279295,0.9001764059066772,random_individual,0,12,4585,8,Lovund,1,8001514,10,0.05
2,13,5143,0.33642630300548965,0.8896414637565613,random_individual,0,13,5143,8,Lovund,1,8001514,10,0.05
1,14,5345,0.3377950864939677,0.8884605765342712,random_individual,0,14,5345,8,Lovund,1,8001514,10,0.05
0,15,5539,0.35583990139984434,0.8810267448425293,random_individual,0,15,5539,8,Lovund,1,8001514,10,0.05
14,1,119,-0.032326769827361414,1.0061415433883667,random_individual,1,1,119,8,Lovund,1,8001514,10,0.05
13,2,211,-0.03180471956567933,1.0084288120269775,random_individual,1,2,211,8,Lovund,1,8001514,10,0.05
12,3,795,0.1701110861308533,0.9804216623306274,random_individual,1,3,795,8,Lovund,1,8001514,10,0.05
11,4,1151,0.2336945871475311,0.9584428668022156,random_individual,1,4,1151,8,Lovund,1,8001514,10,0.05
10,5,1443,0.3037674608856802,0.9332222938537598,random_individual,1,5,1443,8,Lovund,1,8001514,10,0.05
9,6,1616,0.27051761856959283,0.936250627040863,random_individual,1,6,1616,8,Lovund,1,8001514,10,0.05
8,7,1875,0.23529675778476178,0.9403876662254333,random_individual,1,7,1875,8,Lovund,1,8001514,10,0.05
7,8,2361,0.2671903066422594,0.9240450859069824,random_individual,1,8,2361,8,Lovund,1,8001514,10,0.05
6,9,2944,0.2850038803723268,0.915823221206665,random_individual,1,9,2944,8,Lovund,1,8001514,10,0.05
5,10,4022,0.3229029066546742,0.8969837427139282,random_individual,1,10,4022,8,Lovund,1,8001514,10,0.05
4,11,4419,0.3402441026006758,0.8915002346038818,random_individual,1,11,4419,8,Lovund,1,8001514,10,0.05
3,12,4585,0.35738798055160015,0.8856666088104248,random_individual,1,12,4585,8,Lovund,1,8001514,10,0.05
2,13,5143,0.35061973699134297,0.8860082626342773,random_individual,1,13,5143,8,Lovund,1,8001514,10,0.05
1,14,5345,0.3432848837589991,0.8872426152229309,random_individual,1,14,5345,8,Lovund,1,8001514,10,0.05
0,15,5539,0.35583990139984434,0.8810267448425293,random_individual,1,15,5539,8,Lovund,1,8001514,10,0.05
14,1,119,0.12004679010568994,0.9925756454467773,random_individual,2,1,119,8,Lovund,1,8001514,10,0.05
13,2,211,0.11324092920862312,0.9882891178131104,random_individual,2,2,211,8,Lovund,1,8001514,10,0.05
12,3,795,0.21688260850063865,0.9689860343933105,random_individual,2,3,795,8,Lovund,1,8001514,10,0.05
11,4,1151,0.24906997408683207,0.9543042778968811,random_individual,2,4,1151,8,Lovund,1,8001514,10,0.05
10,5,1443,0.29815779338477005,0.9401538372039795,random_individual,2,5,1443,8,Lovund,1,8001514,10,0.05
9,6,1616,0.26826683335227985,0.9471033215522766,random_individual,2,6,1616,8,Lovund,1,8001514,10,0.05
8,7,1875,0.2739997599755078,0.943311870098114,random_individual,2,7,1875,8,Lovund,1,8001514,10,0.05
7,8,2361,0.22652941795837084,0.9503265619277954,random_individual,2,8,2361,8,Lovund,1,8001514,10,0.05
6,9,2944,0.29747974168402297,0.9203687310218811,random_individual,2,9,2944,8,Lovund,1,8001514,10,0.05
5,10,4022,0.32301738360508814,0.9001877307891846,random_individual,2,10,4022,8,Lovund,1,8001514,10,0.05
4,11,4419,0.3456708521839446,0.8877954483032227,random_individual,2,11,4419,8,Lovund,1,8001514,10,0.05
3,12,4585,0.35560022593557733,0.8831763863563538,random_individual,2,12,4585,8,Lovund,1,8001514,10,0.05
2,13,5143,0.3585951096864876,0.8805357813835144,random_individual,2,13,5143,8,Lovund,1,8001514,10,0.05
1,14,5345,0.3560939503308873,0.8831063508987427,random_individual,2,14,5345,8,Lovund,1,8001514,10,0.05
0,15,5539,0.35583990139984434,0.8810267448425293,random_individual,2,15,5539,8,Lovund,1,8001514,10,0.05
14,1,119,0.07579989569438897,0.9947195649147034,random_individual,3,1,119,8,Lovund,1,8001514,10,0.05
13,2,211,0.15312657558639453,0.9872337579727173,random_individual,3,2,211,8,Lovund,1,8001514,10,0.05
12,3,795,0.08898431893952437,0.9876953363418579,random_individual,3,3,795,8,Lovund,1,8001514,10,0.05
11,4,1151,0.06549280424905009,0.9927594661712646,random_individual,3,4,1151,8,Lovund,1,8001514,10,0.05
10,5,1443,0.11567029384883265,0.9845861196517944,random_individual,3,5,1443,8,Lovund,1,8001514,10,0.05
9,6,1616,0.1410252035771704,0.9781356453895569,random_individual,3,6,1616,8,Lovund,1,8001514,10,0.05
8,7,1875,0.19019704870254364,0.9663190841674805,random_individual,3,7,1875,8,Lovund,1,8001514,10,0.05
7,8,2361,0.19185356602423637,0.9580932259559631,random_individual,3,8,2361,8,Lovund,1,8001514,10,0.05
6,9,2944,0.24953134129168547,0.9397848844528198,random_individual,3,9,2944,8,Lovund,1,8001514,10,0.05
5,10,4022,0.2713159949679643,0.92852783203125,random_individual,3,10,4022,8,Lovund,1,8001514,10,0.05
4,11,4419,0.30159724669895677,0.9149374961853027,random_individual,3,11,4419,8,Lovund,1,8001514,10,0.05
3,12,4585,0.3066189266425805,0.9113230109214783,random_individual,3,12,4585,8,Lovund,1,8001514,10,0.05
2,13,5143,0.34268847988140844,0.8924518823623657,random_individual,3,13,5143,8,Lovund,1,8001514,10,0.05
1,14,5345,0.3482033593310658,0.8855748176574707,random_individual,3,14,5345,8,Lovund,1,8001514,10,0.05
0,15,5539,0.35583990139984434,0.8810267448425293,random_individual,3,15,5539,8,Lovund,1,8001514,10,0.05
14,1,119,0.09423490727972633,0.9926959872245789,random_individual,4,1,119,8,Lovund,1,8001514,10,0.05
13,2,211,0.20599601527748854,1.008787989616394,random_individual,4,2,211,8,Lovund,1,8001514,10,0.05
12,3,795,0.1904824348253758,0.9765565395355225,random_individual,4,3,795,8,Lovund,1,8001514,10,0.05
11,4,1151,0.14656551542461715,0.9797911047935486,random_individual,4,4,1151,8,Lovund,1,8001514,10,0.05
10,5,1443,0.14934469032304037,0.9783319234848022,random_individual,4,5,1443,8,Lovund,1,8001514,10,0.05
9,6,1616,0.15692700187479802,0.9794403314590454,random_individual,4,6,1616,8,Lovund,1,8001514,10,0.05
8,7,1875,0.1753713550819503,0.9754613637924194,random_individual,4,7,1875,8,Lovund,1,8001514,10,0.05
7,8,2361,0.19565904124806136,0.9660404324531555,random_individual,4,8,2361,8,Lovund,1,8001514,10,0.05
6,9,2944,0.242721181317435,0.9493826627731323,random_individual,4,9,2944,8,Lovund,1,8001514,10,0.05
5,10,4022,0.30702128495065273,0.9150276184082031,random_individual,4,10,4022,8,Lovund,1,8001514,10,0.05
4,11,4419,0.344921143430596,0.8979405164718628,random_individual,4,11,4419,8,Lovund,1,8001514,10,0.05
3,12,4585,0.33181654945539024,0.8969196081161499,random_individual,4,12,4585,8,Lovund,1,8001514,10,0.05
2,13,5143,0.34473146876706084,0.8858145475387573,random_individual,4,13,5143,8,Lovund,1,8001514,10,0.05
1,14,5345,0.35176563391561244,0.8843989372253418,random_individual,4,14,5345,8,Lovund,1,8001514,10,0.05
0,15,5539,0.35583990139984434,0.8810267448425293,random_individual,4,15,5539,8,Lovund,1,8001514,10,0.05
14,1,166,0.2335889022793925,0.992651104927063,shapley_mean,-1,1,166,8,Lovund,2,8002514,10,0.05
13,2,522,0.2642302800774643,0.9761083722114563,shapley_mean,-1,2,522,8,Lovund,2,8002514,10,0.05
12,3,919,0.2804599406847808,0.9687930345535278,shapley_mean,-1,3,919,8,Lovund,2,8002514,10,0.05
11,4,1178,0.2732590125867057,0.9712996482849121,shapley_mean,-1,4,1178,8,Lovund,2,8002514,10,0.05
10,5,1351,0.2673356105582794,0.9713640213012695,shapley_mean,-1,5,1351,8,Lovund,2,8002514,10,0.05
9,6,2429,0.2687471388765646,0.9630905985832214,shapley_mean,-1,6,2429,8,Lovund,2,8002514,10,0.05
8,7,2631,0.2692556988736586,0.9628956913948059,shapley_mean,-1,7,2631,8,Lovund,2,8002514,10,0.05
7,8,3215,0.26179617139183553,0.963657796382904,shapley_mean,-1,8,3215,8,Lovund,2,8002514,10,0.05
6,9,3307,0.25638751503850077,0.9627376198768616,shapley_mean,-1,9,3307,8,Lovund,2,8002514,10,0.05
5,10,3865,0.2862713850432167,0.9493990540504456,shapley_mean,-1,10,3865,8,Lovund,2,8002514,10,0.05
4,11,4351,0.29169876399501943,0.9475643038749695,shapley_mean,-1,11,4351,8,Lovund,2,8002514,10,0.05
3,12,4470,0.296855021399126,0.9449257850646973,shapley_mean,-1,12,4470,8,Lovund,2,8002514,10,0.05
2,13,5053,0.3231660248598677,0.9330400824546814,shapley_mean,-1,13,5053,8,Lovund,2,8002514,10,0.05
1,14,5247,0.3497478216822078,0.9156872034072876,shapley_mean,-1,14,5247,8,Lovund,2,8002514,10,0.05
0,15,5539,0.36927820177236953,0.8983385562896729,shapley_mean,-1,15,5539,8,Lovund,2,8002514,10,0.05
14,1,166,0.14324408995763788,1.0305911302566528,random_individual,0,1,166,8,Lovund,2,8002514,10,0.05
13,2,522,0.2390894688160403,0.9876866340637207,random_individual,0,2,522,8,Lovund,2,8002514,10,0.05
12,3,919,0.3411666156137741,0.9559425115585327,random_individual,0,3,919,8,Lovund,2,8002514,10,0.05
11,4,1178,0.32562713365052903,0.949462890625,random_individual,0,4,1178,8,Lovund,2,8002514,10,0.05
10,5,1351,0.2995916451120528,0.9517348408699036,random_individual,0,5,1351,8,Lovund,2,8002514,10,0.05
9,6,2429,0.3511971177542956,0.928890585899353,random_individual,0,6,2429,8,Lovund,2,8002514,10,0.05
8,7,2631,0.34384114730068394,0.9342321157455444,random_individual,0,7,2631,8,Lovund,2,8002514,10,0.05
7,8,3215,0.3438963115935433,0.9281007051467896,random_individual,0,8,3215,8,Lovund,2,8002514,10,0.05
6,9,3307,0.3453159638289599,0.9268801808357239,random_individual,0,9,3307,8,Lovund,2,8002514,10,0.05
5,10,3865,0.3375037492943655,0.9254291653633118,random_individual,0,10,3865,8,Lovund,2,8002514,10,0.05
4,11,4351,0.34777936235917806,0.9128111600875854,random_individual,0,11,4351,8,Lovund,2,8002514,10,0.05
3,12,4470,0.3645996269410766,0.9065135717391968,random_individual,0,12,4470,8,Lovund,2,8002514,10,0.05
2,13,5053,0.3468668007322428,0.9093915820121765,random_individual,0,13,5053,8,Lovund,2,8002514,10,0.05
1,14,5247,0.36033886214277483,0.9026634693145752,random_individual,0,14,5247,8,Lovund,2,8002514,10,0.05
0,15,5539,0.36927820177236953,0.8983385562896729,random_individual,0,15,5539,8,Lovund,2,8002514,10,0.05
14,1,166,0.05799209732548049,1.0409315824508667,random_individual,1,1,166,8,Lovund,2,8002514,10,0.05
13,2,522,0.18778035468426874,0.9978428483009338,random_individual,1,2,522,8,Lovund,2,8002514,10,0.05
12,3,919,0.250320654845374,0.9852299094200134,random_individual,1,3,919,8,Lovund,2,8002514,10,0.05
11,4,1178,0.2090472691171273,0.9858570098876953,random_individual,1,4,1178,8,Lovund,2,8002514,10,0.05
10,5,1351,0.18467909703878255,0.9881280660629272,random_individual,1,5,1351,8,Lovund,2,8002514,10,0.05
9,6,2429,0.24901618801338302,0.9687039256095886,random_individual,1,6,2429,8,Lovund,2,8002514,10,0.05
8,7,2631,0.2739678571285732,0.9604227542877197,random_individual,1,7,2631,8,Lovund,2,8002514,10,0.05
7,8,3215,0.3259277172201338,0.9365254640579224,random_individual,1,8,3215,8,Lovund,2,8002514,10,0.05
6,9,3307,0.29883231442270686,0.9446560740470886,random_individual,1,9,3307,8,Lovund,2,8002514,10,0.05
5,10,3865,0.3310164384127032,0.9271660447120667,random_individual,1,10,3865,8,Lovund,2,8002514,10,0.05
4,11,4351,0.3302545817845514,0.9222710132598877,random_individual,1,11,4351,8,Lovund,2,8002514,10,0.05
3,12,4470,0.32839145213148596,0.9210959672927856,random_individual,1,12,4470,8,Lovund,2,8002514,10,0.05
2,13,5053,0.3545121289724894,0.9066116809844971,random_individual,1,13,5053,8,Lovund,2,8002514,10,0.05
1,14,5247,0.3644775668658524,0.9014415740966797,random_individual,1,14,5247,8,Lovund,2,8002514,10,0.05
0,15,5539,0.36927820177236953,0.8983385562896729,random_individual,1,15,5539,8,Lovund,2,8002514,10,0.05
14,1,166,0.19247079474842257,1.0158201456069946,random_individual,2,1,166,8,Lovund,2,8002514,10,0.05
13,2,522,0.27579878696271387,0.98297119140625,random_individual,2,2,522,8,Lovund,2,8002514,10,0.05
12,3,919,0.27787008528569396,0.9687247276306152,random_individual,2,3,919,8,Lovund,2,8002514,10,0.05
11,4,1178,0.26457479282954377,0.9664176106452942,random_individual,2,4,1178,8,Lovund,2,8002514,10,0.05
10,5,1351,0.30461164965425336,0.9550443887710571,random_individual,2,5,1351,8,Lovund,2,8002514,10,0.05
9,6,2429,0.3378012210332618,0.9247737526893616,random_individual,2,6,2429,8,Lovund,2,8002514,10,0.05
8,7,2631,0.3480741690468266,0.9131744503974915,random_individual,2,7,2631,8,Lovund,2,8002514,10,0.05
7,8,3215,0.3442694585456268,0.9074525237083435,random_individual,2,8,3215,8,Lovund,2,8002514,10,0.05
6,9,3307,0.3425077471627928,0.9077312350273132,random_individual,2,9,3307,8,Lovund,2,8002514,10,0.05
5,10,3865,0.3727014499039088,0.8966939449310303,random_individual,2,10,3865,8,Lovund,2,8002514,10,0.05
4,11,4351,0.35989327243218394,0.9023882150650024,random_individual,2,11,4351,8,Lovund,2,8002514,10,0.05
3,12,4470,0.3575869039048469,0.9048435688018799,random_individual,2,12,4470,8,Lovund,2,8002514,10,0.05
2,13,5053,0.3533188714389552,0.90628981590271,random_individual,2,13,5053,8,Lovund,2,8002514,10,0.05
1,14,5247,0.37131644480441517,0.8980914950370789,random_individual,2,14,5247,8,Lovund,2,8002514,10,0.05
0,15,5539,0.36927820177236953,0.8983385562896729,random_individual,2,15,5539,8,Lovund,2,8002514,10,0.05
14,1,166,0.10609951764837504,1.0214122533798218,random_individual,3,1,166,8,Lovund,2,8002514,10,0.05
13,2,522,0.1984669885683389,0.9997231960296631,random_individual,3,2,522,8,Lovund,2,8002514,10,0.05
12,3,919,0.1856315815081082,0.9931861758232117,random_individual,3,3,919,8,Lovund,2,8002514,10,0.05
11,4,1178,0.2146203276320655,0.9845386743545532,random_individual,3,4,1178,8,Lovund,2,8002514,10,0.05
10,5,1351,0.253959488821925,0.9705022573471069,random_individual,3,5,1351,8,Lovund,2,8002514,10,0.05
9,6,2429,0.2885128092541836,0.9427664279937744,random_individual,3,6,2429,8,Lovund,2,8002514,10,0.05
