target_island,target_island_name,repeat,split_seed,n_permutations,cal_fraction,v_full,n_source_islands
8,Lovund,8,8010514,10,0.25,0.43492229710484953,15
8,Lovund,9,8011514,10,0.25,0.21164691773060343,15
8,Lovund,0,8000514,25,0.05,0.1374118268948585,15
8,Lovund,1,8001514,25,0.05,0.2371912277778424,15
8,Lovund,2,8002514,25,0.05,0.5150209550555521,15
8,Lovund,3,8003514,25,0.05,0.10321444420533617,15
8,Lovund,4,8004514,25,0.05,0.6424696750438681,15
8,Lovund,5,8005514,25,0.05,0.38869007905142006,15
8,Lovund,6,8006514,25,0.05,0.7162981271794852,15
8,Lovund,7,8007514,25,0.05,0.3357187527811098,15
8,Lovund,8,8008514,25,0.05,0.149639003724967,15
8,Lovund,9,8009514,25,0.05,0.5764054051607792,15
8,Lovund,0,8001014,25,0.1,0.043812325021059396,15
8,Lovund,1,8002014,25,0.1,-0.06795920913373016,15
8,Lovund,2,8003014,25,0.1,0.5489495566579535,15
8,Lovund,3,8004014,25,0.1,0.40873419350855267,15
8,Lovund,4,8005014,25,0.1,0.2680195658040857,15
8,Lovund,5,8006014,25,0.1,0.386546996837091,15
8,Lovund,6,8007014,25,0.1,0.5395810606769882,15
8,Lovund,7,8008014,25,0.1,0.7233129925210559,15
8,Lovund,8,8009014,25,0.1,0.719535232934485,15
8,Lovund,9,8010014,25,0.1,0.40302902804265184,15
8,Lovund,0,8001514,25,0.15,0.2371912277778424,15
8,Lovund,1,8002514,25,0.15,0.5150209550555521,15
8,Lovund,2,8003514,25,0.15,0.10321444420533617,15
8,Lovund,3,8004514,25,0.15,0.6424696750438681,15
8,Lovund,4,8005514,25,0.15,0.38869007905142006,15
8,Lovund,5,8006514,25,0.15,0.7162981271794852,15
8,Lovund,6,8007514,25,0.15,0.3357187527811098,15
8,Lovund,7,8008514,25,0.15,0.149639003724967,15
8,Lovund,8,8009514,25,0.15,0.5764054051607792,15
8,Lovund,9,8010514,25,0.15,0.43492229710484953,15
8,Lovund,0,8002014,25,0.2,-0.06795920913373016,15
8,Lovund,1,8003014,25,0.2,0.5489495566579535,15
8,Lovund,2,8004014,25,0.2,0.40873419350855267,15
8,Lovund,3,8005014,25,0.2,0.2680195658040857,15
8,Lovund,4,8006014,25,0.2,0.386546996837091,15
8,Lovund,5,8007014,25,0.2,0.5395810606769882,15
8,Lovund,6,8008014,25,0.2,0.7233129925210559,15
8,Lovund,7,8009014,25,0.2,0.719535232934485,15
8,Lovund,8,8010014,25,0.2,0.40302902804265184,15
8,Lovund,9,8011014,25,0.2,0.6394300691774254,15
8,Lovund,0,8002514,25,0.25,0.5150209550555521,15
8,Lovund,1,8003514,25,0.25,0.10321444420533617,15
8,Lovund,2,8004514,25,0.25,0.6424696750438681,15
8,Lovund,3,8005514,25,0.25,0.38869007905142006,15
8,Lovund,4,8006514,25,0.25,0.7162981271794852,15
8,Lovund,5,8007514,25,0.25,0.3357187527811098,15
8,Lovund,6,8008514,25,0.25,0.149639003724967,15
8,Lovund,7,8009514,25,0.25,0.5764054051607792,15
8,Lovund,8,8010514,25,0.25,0.43492229710484953,15
8,Lovund,9,8011514,25,0.25,0.21164691773060343,15
8,Lovund,0,8000514,50,0.05,0.1374118268948585,15
8,Lovund,1,8001514,50,0.05,0.2371912277778424,15
8,Lovund,2,8002514,50,0.05,0.5150209550555521,15
8,Lovund,3,8003514,50,0.05,0.10321444420533617,15
8,Lovund,4,8004514,50,0.05,0.6424696750438681,15
8,Lovund,5,8005514,50,0.05,0.38869007905142006,15
8,Lovund,6,8006514,50,0.05,0.7162981271794852,15
8,Lovund,7,8007514,50,0.05,0.3357187527811098,15
8,Lovund,8,8008514,50,0.05,0.149639003724967,15
8,Lovund,9,8009514,50,0.05,0.5764054051607792,15
8,Lovund,0,8001014,50,0.1,0.043812325021059396,15
8,Lovund,1,8002014,50,0.1,-0.06795920913373016,15
8,Lovund,2,8003014,50,0.1,0.5489495566579535,15
8,Lovund,3,8004014,50,0.1,0.40873419350855267,15
8,Lovund,4,8005014,50,0.1,0.2680195658040857,15
8,Lovund,5,8006014,50,0.1,0.386546996837091,15
8,Lovund,6,8007014,50,0.1,0.5395810606769882,15
8,Lovund,7,8008014,50,0.1,0.7233129925210559,15
8,Lovund,8,8009014,50,0.1,0.719535232934485,15
8,Lovund,9,8010014,50,0.1,0.40302902804265184,15
8,Lovund,0,8001514,50,0.15,0.2371912277778424,15
8,Lovund,1,8002514,50,0.15,0.5150209550555521,15
8,Lovund,2,8003514,50,0.15,0.10321444420533617,15
8,Lovund,3,8004514,50,0.15,0.6424696750438681,15
8,Lovund,4,8005514,50,0.15,0.38869007905142006,15
8,Lovund,5,8006514,50,0.15,0.7162981271794852,15
8,Lovund,6,8007514,50,0.15,0.3357187527811098,15
8,Lovund,7,8008514,50,0.15,0.149639003724967,15
8,Lovund,8,8009514,50,0.15,0.5764054051607792,15
8,Lovund,9,8010514,50,0.15,0.43492229710484953,15
8,Lovund,0,8002014,50,0.2,-0.06795920913373016,15
8,Lovund,1,8003014,50,0.2,0.5489495566579535,15
8,Lovund,2,8004014,50,0.2,0.40873419350855267,15
8,Lovund,3,8005014,50,0.2,0.2680195658040857,15
8,Lovund,4,8006014,50,0.2,0.386546996837091,15
8,Lovund,5,8007014,50,0.2,0.5395810606769882,15
8,Lovund,6,8008014,50,0.2,0.7233129925210559,15
8,Lovund,7,8009014,50,0.2,0.719535232934485,15
8,Lovund,8,8010014,50,0.2,0.40302902804265184,15
8,Lovund,9,8011014,50,0.2,0.6394300691774254,15
8,Lovund,0,8002514,50,0.25,0.5150209550555521,15
8,Lovund,1,8003514,50,0.25,0.10321444420533617,15
8,Lovund,2,8004514,50,0.25,0.6424696750438681,15
8,Lovund,3,8005514,50,0.25,0.38869007905142006,15
8,Lovund,4,8006514,50,0.25,0.7162981271794852,15
8,Lovund,5,8007514,50,0.25,0.3357187527811098,15
8,Lovund,6,8008514,50,0.25,0.149639003724967,15
8,Lovund,7,8009514,50,0.25,0.5764054051607792,15
8,Lovund,8,8010514,50,0.25,0.43492229710484953,15
8,Lovund,9,8011514,50,0.25,0.21164691773060343,15
8,Lovund,0,8000514,75,0.05,0.1374118268948585,15
8,Lovund,1,8001514,75,0.05,0.2371912277778424,15
8,Lovund,2,8002514,75,0.05,0.5150209550555521,15
8,Lovund,3,8003514,75,0.05,0.10321444420533617,15
8,Lovund,4,8004514,75,0.05,0.6424696750438681,15
8,Lovund,5,8005514,75,0.05,0.38869007905142006,15
8,Lovund,6,8006514,75,0.05,0.7162981271794852,15
8,Lovund,7,8007514,75,0.05,0.3357187527811098,15
8,Lovund,8,8008514,75,0.05,0.149639003724967,15
8,Lovund,9,8009514,75,0.05,0.5764054051607792,15
8,Lovund,0,8001014,75,0.1,0.043812325021059396,15
8,Lovund,1,8002014,75,0.1,-0.06795920913373016,15
8,Lovund,2,8003014,75,0.1,0.5489495566579535,15
8,Lovund,3,8004014,75,0.1,0.40873419350855267,15
8,Lovund,4,8005014,75,0.1,0.2680195658040857,15
8,Lovund,5,8006014,75,0.1,0.386546996837091,15
8,Lovund,6,8007014,75,0.1,0.5395810606769882,15
8,Lovund,7,8008014,75,0.1,0.7233129925210559,15
8,Lovund,8,8009014,75,0.1,0.719535232934485,15
8,Lovund,9,8010014,75,0.1,0.40302902804265184,15
8,Lovund,0,8001514,75,0.15,0.2371912277778424,15
8,Lovund,1,8002514,75,0.15,0.5150209550555521,15
8,Lovund,2,8003514,75,0.15,0.10321444420533617,15
8,Lovund,3,8004514,75,0.15,0.6424696750438681,15
8,Lovund,4,8005514,75,0.15,0.38869007905142006,15
8,Lovund,5,8006514,75,0.15,0.7162981271794852,15
8,Lovund,6,8007514,75,0.15,0.3357187527811098,15
8,Lovund,7,8008514,75,0.15,0.149639003724967,15
8,Lovund,8,8009514,75,0.15,0.5764054051607792,15
8,Lovund,9,8010514,75,0.15,0.43492229710484953,15
8,Lovund,0,8002014,75,0.2,-0.06795920913373016,15
8,Lovund,1,8003014,75,0.2,0.5489495566579535,15
8,Lovund,2,8004014,75,0.2,0.40873419350855267,15
8,Lovund,3,8005014,75,0.2,0.2680195658040857,15
8,Lovund,4,8006014,75,0.2,0.386546996837091,15
8,Lovund,5,8007014,75,0.2,0.5395810606769882,15
8,Lovund,6,8008014,75,0.2,0.7233129925210559,15
8,Lovund,7,8009014,75,0.2,0.719535232934485,15
8,Lovund,8,8010014,75,0.2,0.40302902804265184,15
8,Lovund,9,8011014,75,0.2,0.6394300691774254,15
8,Lovund,0,8002514,75,0.25,0.5150209550555521,15
8,Lovund,1,8003514,75,0.25,0.10321444420533617,15
8,Lovund,2,8004514,75,0.25,0.6424696750438681,15
8,Lovund,3,8005514,75,0.25,0.38869007905142006,15
8,Lovund,4,8006514,75,0.25,0.7162981271794852,15
8,Lovund,5,8007514,75,0.25,0.3357187527811098,15
8,Lovund,6,8008514,75,0.25,0.149639003724967,15
8,Lovund,7,8009514,75,0.25,0.5764054051607792,15
8,Lovund,8,8010514,75,0.25,0.43492229710484953,15
8,Lovund,9,8011514,75,0.25,0.21164691773060343,15
8,Lovund,0,8000514,100,0.05,0.1374118268948585,15
8,Lovund,1,8001514,100,0.05,0.2371912277778424,15
8,Lovund,2,8002514,100,0.05,0.5150209550555521,15
8,Lovund,3,8003514,100,0.05,0.10321444420533617,15
8,Lovund,4,8004514,100,0.05,0.6424696750438681,15
8,Lovund,5,8005514,100,0.05,0.38869007905142006,15
8,Lovund,6,8006514,100,0.05,0.7162981271794852,15
8,Lovund,7,8007514,100,0.05,0.3357187527811098,15
8,Lovund,8,8008514,100,0.05,0.149639003724967,15
8,Lovund,9,8009514,100,0.05,0.5764054051607792,15
8,Lovund,0,8001014,100,0.1,0.043812325021059396,15
8,Lovund,1,8002014,100,0.1,-0.06795920913373016,15
8,Lovund,2,8003014,100,0.1,0.5489495566579535,15
8,Lovund,3,8004014,100,0.1,0.40873419350855267,15
8,Lovund,4,8005014,100,0.1,0.2680195658040857,15
8,Lovund,5,8006014,100,0.1,0.386546996837091,15
8,Lovund,6,8007014,100,0.1,0.5395810606769882,15
8,Lovund,7,8008014,100,0.1,0.7233129925210559,15
8,Lovund,8,8009014,100,0.1,0.719535232934485,15
8,Lovund,9,8010014,100,0.1,0.40302902804265184,15
8,Lovund,0,8001514,100,0.15,0.2371912277778424,15
8,Lovund,1,8002514,100,0.15,0.5150209550555521,15
8,Lovund,2,8003514,100,0.15,0.10321444420533617,15
8,Lovund,3,8004514,100,0.15,0.6424696750438681,15
8,Lovund,4,8005514,100,0.15,0.38869007905142006,15
8,Lovund,5,8006514,100,0.15,0.7162981271794852,15
8,Lovund,6,8007514,100,0.15,0.3357187527811098,15
8,Lovund,7,8008514,100,0.15,0.149639003724967,15
8,Lovund,8,8009514,100,0.15,0.5764054051607792,15
8,Lovund,9,8010514,100,0.15,0.43492229710484953,15
8,Lovund,0,8002014,100,0.2,-0.06795920913373016,15
8,Lovund,1,8003014,100,0.2,0.5489495566579535,15
8,Lovund,2,8004014,100,0.2,0.40873419350855267,15
8,Lovund,3,8005014,100,0.2,0.2680195658040857,15
8,Lovund,4,8006014,100,0.2,0.386546996837091,15
8,Lovund,5,8007014,100,0.2,0.5395810606769882,15
8,Lovund,6,8008014,100,0.2,0.7233129925210559,15
8,Lovund,7,8009014,100,0.2,0.719535232934485,15
8,Lovund,8,8010014,100,0.2,0.40302902804265184,15
8,Lovund,9,8011014,100,0.2,0.6394300691774254,15
8,Lovund,0,8002514,100,0.25,0.5150209550555521,15
8,Lovund,1,8003514,100,0.25,0.10321444420533617,15
8,Lovund,2,8004514,100,0.25,0.6424696750438681,15
8,Lovund,3,8005514,100,0.25,0.38869007905142006,15
8,Lovund,4,8006514,100,0.25,0.7162981271794852,15
8,Lovund,5,8007514,100,0.25,0.3357187527811098,15
8,Lovund,6,8008514,100,0.25,0.149639003724967,15
8,Lovund,7,8009514,100,0.25,0.5764054051607792,15
8,Lovund,8,8010514,100,0.25,0.43492229710484953,15
8,Lovund,9,8011514,100,0.25,0.21164691773060343,15
