trait,fold,method,selection_method,repeat,repeat_seed,n_individuals,n_train_available,n_test,n_pcs,n_pcs_selection,n_pcs_fit,alpha,pearson_r,mse_adj,pevmean_obj,ga_generations,ga_cache_size,ga_elapsed_sec,fit_time_seconds
thr_tarsus,3,full_train_pc_ridge,full_train,-1,-1,5085,5085,565,3250,100,3250,107097.74831514445,0.39935166160945423,0.46169596910476685,0.012521534226834774,0,0,0.0,0.7496670039836317
thr_tarsus,3,pevmean_ga_pc_ridge,pevmean_ga,0,3000514,500,5085,565,3250,100,3250,107097.74831514445,0.2988550285819459,0.5067541599273682,0.02711460366845131,300,26622,57.627658034907654,0.020276189083233476
thr_tarsus,3,pevmean_ga_pc_ridge,pevmean_ga,0,3001014,1000,5085,565,3250,100,3250,107097.74831514445,0.29513820011570036,0.5002859830856323,0.022743523120880127,300,26520,69.4511636889074,0.05968254804611206
thr_tarsus,3,pevmean_ga_pc_ridge,pevmean_ga,0,3001514,1500,5085,565,3250,100,3250,107097.74831514445,0.34437918349362406,0.4916897118091583,0.020054886117577553,300,26562,79.56034277193248,0.12294395407661796
thr_tarsus,3,pevmean_ga_pc_ridge,pevmean_ga,0,3002014,2000,5085,565,3250,100,3250,107097.74831514445,0.36981023473551455,0.4801280200481415,0.018175801262259483,300,26707,91.36063647316769,0.22391734481789172
thr_tarsus,3,pevmean_ga_pc_ridge,pevmean_ga,0,3002514,2500,5085,565,3250,100,3250,107097.74831514445,0.3686109643062878,0.4787743389606476,0.016662858426570892,300,26504,101.06078656110913,0.36772233177907765
thr_tarsus,3,pevmean_ga_pc_ridge,pevmean_ga,0,3003014,3000,5085,565,3250,100,3250,107097.74831514445,0.3892053099832519,0.4682523310184479,0.01545030903071165,300,26646,112.25294769089669,0.5145840351469815
thr_tarsus,3,pevmean_ga_pc_ridge,pevmean_ga,0,3003514,3500,5085,565,3250,100,3250,107097.74831514445,0.39178442240672895,0.46979230642318726,0.014399617910385132,300,26564,123.95196748385206,0.5837286869063973
thr_tarsus,3,pevmean_ga_pc_ridge,pevmean_ga,0,3004014,4000,5085,565,3250,100,3250,107097.74831514445,0.3906811579402527,0.46637633442878723,0.013611546717584133,300,26448,135.43578804307617,0.6974691678769886
thr_tarsus,3,pevmean_ga_pc_ridge,pevmean_ga,0,3004514,4500,5085,565,3250,100,3250,107097.74831514445,0.4025437066896511,0.46092501282691956,0.012979256920516491,300,26397,143.86997180595063,0.7325468801427633
