target_island,n_cal_samples,permutation_index,source_island,source_island_name,rank_mean,rank_std,phi_per_ind_mean,n_repeats
5,20.0,1,4,Gjerøy,5.2,3.6147844564602556,0.0002557324226111804,10
5,20.0,1,7,Onøy og Lurøy,6.3,3.529242915351047,0.00029356944142249066,10
5,20.0,1,6,Indre Kvarøy,6.4,4.926120853842978,4.7484993459035903e-05,10
5,20.0,1,9,Sleneset,7.1,5.043147165543886,0.0006006378252817346,10
5,20.0,1,0,Nesøy,7.2,5.072803301265814,0.00025056635596171564,10
5,20.0,1,8,Lovund,7.7,4.922736366426028,0.0001358494091021371,10
5,20.0,1,15,Southern 5,8.1,2.7264140062238043,2.6371354661669782e-05,10
5,20.0,1,2,Træna,8.2,4.589843860815602,6.673354370212554e-05,10
5,20.0,1,13,Southern 3,8.5,2.8771127502720115,-2.58634571906731e-05,10
5,20.0,1,1,Myken,8.6,5.929212051829109,-0.00012406456661387126,10
5,20.0,1,11,Southern 1,8.7,3.2676869155073254,6.099927168898647e-07,10
5,20.0,1,10,Aldra,9.1,5.384133067531754,-6.66835038348621e-05,10
5,20.0,1,3,Selvær,9.2,4.263540521418529,-0.00015892670789516018,10
5,20.0,1,14,Southern 4,9.3,3.529242915351047,-2.0391256394699622e-05,10
5,20.0,1,12,Southern 2,10.4,3.8355066303046734,-0.00016518434335394897,10
5,20.0,2,4,Gjerøy,5.2,3.583914681524163,0.0002499262998322016,10
5,20.0,2,6,Indre Kvarøy,6.8,4.391911757866827,0.00010039958117782598,10
5,20.0,2,2,Træna,7.1,4.1486276177925525,5.554084987360432e-05,10
5,20.0,2,7,Onøy og Lurøy,7.1,4.794672969962486,0.00018112751205669563,10
5,20.0,2,0,Nesøy,7.3,5.034326612809745,0.00014949594550965194,10
5,20.0,2,8,Lovund,7.6,4.376706016578627,0.0001210570864734745,10
5,20.0,2,9,Sleneset,7.6,5.274677451960662,0.00028387878726197403,10
5,20.0,2,1,Myken,8.3,5.518655230720213,2.9273905711245012e-05,10
5,20.0,2,15,Southern 5,8.3,2.8303906287138374,2.781188025642479e-05,10
5,20.0,2,10,Aldra,8.7,5.926400443964466,2.963663683839677e-05,10
5,20.0,2,13,Southern 3,8.8,2.616188916046478,-2.4933693218889694e-05,10
5,20.0,2,14,Southern 4,8.9,3.3813212407775355,-1.5251494801770808e-05,10
5,20.0,2,3,Selvær,9.1,4.863697724525605,4.464211538094363e-06,10
5,20.0,2,11,Southern 1,9.1,3.4464152068167553,-3.7092603844705794e-06,10
5,20.0,2,12,Southern 2,10.1,4.012480529547776,-0.00011636868210234923,10
5,20.0,3,4,Gjerøy,5.3,3.529242915351047,0.00023174125080494164,10
5,20.0,3,6,Indre Kvarøy,6.2,4.2895221179054435,0.00013148992890860218,10
5,20.0,3,7,Onøy og Lurøy,7.4,4.221637386396684,0.00020725396192465719,10
5,20.0,3,8,Lovund,7.4,4.221637386396683,9.969797521219082e-05,10
5,20.0,3,2,Træna,7.6,4.402019738458447,2.7319158146835512e-05,10
5,20.0,3,0,Nesøy,7.7,5.926400443964466,0.00019376451438023307,10
5,20.0,3,9,Sleneset,7.8,5.181162460726786,0.00017474714218681197,10
5,20.0,3,1,Myken,7.9,5.279941077112299,9.126559107717676e-05,10
5,20.0,3,15,Southern 5,8.1,3.5103022978402048,8.429740968283613e-05,10
5,20.0,3,14,Southern 4,8.4,3.5962943891363146,4.966420564419693e-06,10
