n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples
0,15,5442,0.20062570792698278,1.7327971458435059,random_individual,0,15,5442,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
14,1,151,-0.012129719236709647,1.8613837957382202,random_individual,1,1,151,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
13,2,311,0.0474207431286127,1.8448323011398315,random_individual,1,2,311,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
12,3,660,-0.07516355342371595,1.8951506614685059,random_individual,1,3,660,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
11,4,833,-0.11584402201578772,1.9115186929702759,random_individual,1,4,833,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
10,5,925,-0.08955033896860397,1.9095808267593384,random_individual,1,5,925,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
9,6,1181,-0.036349905979762766,1.8933701515197754,random_individual,1,6,1181,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
8,7,2236,-0.0362668302301105,1.881874442100525,random_individual,1,7,2236,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
7,8,2817,0.14911433045563952,1.8087278604507446,random_individual,1,8,2817,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
6,9,3303,0.15850211675051906,1.789833664894104,random_individual,1,9,3303,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
5,10,3886,0.22319215805258535,1.7476030588150024,random_individual,1,10,3886,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
4,11,4439,0.1646846840920601,1.7637524604797363,random_individual,1,11,4439,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
3,12,4836,0.26094555303378053,1.729432463645935,random_individual,1,12,4836,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
2,13,5038,0.23119240119756876,1.730146050453186,random_individual,1,13,5038,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
1,14,5324,0.22040812135289928,1.729697823524475,random_individual,1,14,5324,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
0,15,5442,0.20062570792698278,1.7327971458435059,random_individual,1,15,5442,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
14,1,151,0.39052913114779503,1.8517886400222778,random_individual,2,1,151,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
13,2,311,0.39498088536360343,1.7845537662506104,random_individual,2,2,311,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
12,3,660,0.2967438053277477,1.8159626722335815,random_individual,2,3,660,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
11,4,833,0.32372332443416446,1.8009623289108276,random_individual,2,4,833,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
10,5,925,0.31709539987316776,1.8006420135498047,random_individual,2,5,925,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
9,6,1181,0.18963516067060568,1.816376805305481,random_individual,2,6,1181,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
8,7,2236,0.16875087215298643,1.781238317489624,random_individual,2,7,2236,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
7,8,2817,0.1721997002708588,1.7736183404922485,random_individual,2,8,2817,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
6,9,3303,0.1864111399327565,1.7654120922088623,random_individual,2,9,3303,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
5,10,3886,0.15125628647751152,1.7863835096359253,random_individual,2,10,3886,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
4,11,4439,0.10805127898020098,1.7867016792297363,random_individual,2,11,4439,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
3,12,4836,0.15564381816302983,1.7569706439971924,random_individual,2,12,4836,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
2,13,5038,0.18328680558443503,1.7469830513000488,random_individual,2,13,5038,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
1,14,5324,0.18973882118476013,1.74286949634552,random_individual,2,14,5324,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
0,15,5442,0.20062570792698278,1.7327971458435059,random_individual,2,15,5442,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
14,1,151,-0.027371414442397178,1.8571703433990479,random_individual,3,1,151,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
13,2,311,-0.15925907337565468,1.8789920806884766,random_individual,3,2,311,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
12,3,660,0.02654635327348102,1.8481345176696777,random_individual,3,3,660,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
11,4,833,-0.12855005523622387,1.8754079341888428,random_individual,3,4,833,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
10,5,925,-0.08083331444069111,1.871895432472229,random_individual,3,5,925,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
9,6,1181,-0.018852406588262063,1.8607853651046753,random_individual,3,6,1181,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
8,7,2236,-0.10545458450558291,1.8658326864242554,random_individual,3,7,2236,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
7,8,2817,-0.01257572786466753,1.8500334024429321,random_individual,3,8,2817,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
6,9,3303,0.05731038454729801,1.811051368713379,random_individual,3,9,3303,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
5,10,3886,0.05600298061760581,1.8015363216400146,random_individual,3,10,3886,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
4,11,4439,0.07272284234659696,1.7999019622802734,random_individual,3,11,4439,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
3,12,4836,0.07347206818316357,1.797373652458191,random_individual,3,12,4836,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
2,13,5038,0.15723657657066104,1.766664981842041,random_individual,3,13,5038,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
1,14,5324,0.20457776036348682,1.7304989099502563,random_individual,3,14,5324,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
0,15,5442,0.20062570792698278,1.7327971458435059,random_individual,3,15,5442,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
14,1,151,0.21139426031738134,1.860993504524231,random_individual,4,1,151,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
13,2,311,0.1899649983758798,1.862528681755066,random_individual,4,2,311,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
12,3,660,0.08681315120598367,1.87786066532135,random_individual,4,3,660,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
11,4,833,0.19086702256574678,1.8230881690979004,random_individual,4,4,833,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
10,5,925,0.1699402161111464,1.8187869787216187,random_individual,4,5,925,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
9,6,1181,0.14061310988408843,1.8321586847305298,random_individual,4,6,1181,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
8,7,2236,0.11518515265335397,1.822448492050171,random_individual,4,7,2236,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
7,8,2817,0.07950734512906343,1.83799409866333,random_individual,4,8,2817,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
6,9,3303,0.10847124459288439,1.8198189735412598,random_individual,4,9,3303,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
5,10,3886,0.13219780711813442,1.7822585105895996,random_individual,4,10,3886,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
4,11,4439,0.1570738467275293,1.767067551612854,random_individual,4,11,4439,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
3,12,4836,0.185133119686632,1.7501740455627441,random_individual,4,12,4836,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
2,13,5038,0.19605194887213526,1.741760492324829,random_individual,4,13,5038,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
1,14,5324,0.1874872048070079,1.7429176568984985,random_individual,4,14,5324,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
0,15,5442,0.20062570792698278,1.7327971458435059,random_individual,4,15,5442,3,Selvær,3,1236497313,10,wing,0.05235602094240838,10
14,1,151,0.2061891279787123,1.8558952808380127,shapley_mean,-1,1,151,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
13,2,324,0.1495632955083056,1.8575234413146973,shapley_mean,-1,2,324,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
12,3,484,0.22060907900820984,1.8323748111724854,shapley_mean,-1,3,484,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
11,4,833,0.20017505278519587,1.7702679634094238,shapley_mean,-1,4,833,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
10,5,925,0.11237791356432987,1.7850362062454224,shapley_mean,-1,5,925,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
9,6,1980,0.11089887694172942,1.7732130289077759,shapley_mean,-1,6,1980,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
8,7,2236,0.04009420726674329,1.8154820203781128,shapley_mean,-1,7,2236,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
7,8,2722,0.04346146158746692,1.8082354068756104,shapley_mean,-1,8,2722,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
6,9,3303,0.05605110487823221,1.810800313949585,shapley_mean,-1,9,3303,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
5,10,3886,0.07426436679305631,1.8051292896270752,shapley_mean,-1,10,3886,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
4,11,4439,0.030933583383313007,1.8338085412979126,shapley_mean,-1,11,4439,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
3,12,4836,0.016773373285718502,1.8363686800003052,shapley_mean,-1,12,4836,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
2,13,5038,-0.005646986310103608,1.8496896028518677,shapley_mean,-1,13,5038,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
1,14,5324,0.18521903604445528,1.7453869581222534,shapley_mean,-1,14,5324,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
0,15,5442,0.20062570792698278,1.7327971458435059,shapley_mean,-1,15,5442,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
14,1,151,0.15159507355033408,1.88821280002594,random_individual,0,1,151,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
13,2,324,-0.016244683478621513,1.9765830039978027,random_individual,0,2,324,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
12,3,484,0.13131759478328162,1.9319943189620972,random_individual,0,3,484,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
11,4,833,0.2264335012215283,1.8606239557266235,random_individual,0,4,833,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
10,5,925,0.2083411676697684,1.8497473001480103,random_individual,0,5,925,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
9,6,1980,0.29108543524115793,1.7409390211105347,random_individual,0,6,1980,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
8,7,2236,0.2844922863309374,1.7394548654556274,random_individual,0,7,2236,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
7,8,2722,0.26637880383618046,1.7434536218643188,random_individual,0,8,2722,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
6,9,3303,0.21520897071924522,1.7662405967712402,random_individual,0,9,3303,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
5,10,3886,0.25852211692705995,1.7443432807922363,random_individual,0,10,3886,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
4,11,4439,0.1987094724481202,1.753784418106079,random_individual,0,11,4439,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
3,12,4836,0.21886244799074858,1.723946213722229,random_individual,0,12,4836,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
2,13,5038,0.19431971987896018,1.7328368425369263,random_individual,0,13,5038,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
1,14,5324,0.21509402756579288,1.7275809049606323,random_individual,0,14,5324,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
0,15,5442,0.20062570792698278,1.7327971458435059,random_individual,0,15,5442,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
14,1,151,-0.012129719236709647,1.8613837957382202,random_individual,1,1,151,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
13,2,324,0.04406663298492204,1.8444455862045288,random_individual,1,2,324,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
12,3,484,0.053814076989174314,1.851393222808838,random_individual,1,3,484,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
11,4,833,-0.11584402201578772,1.9115186929702759,random_individual,1,4,833,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
10,5,925,-0.08955033896860397,1.9095808267593384,random_individual,1,5,925,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
9,6,1980,0.008453222609529238,1.875294804573059,random_individual,1,6,1980,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
8,7,2236,-0.0362668302301105,1.881874442100525,random_individual,1,7,2236,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
7,8,2722,0.10910464021778131,1.8229413032531738,random_individual,1,8,2722,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
6,9,3303,0.15850211675051906,1.789833664894104,random_individual,1,9,3303,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
5,10,3886,0.22319215805258535,1.7476030588150024,random_individual,1,10,3886,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
4,11,4439,0.1646846840920601,1.7637524604797363,random_individual,1,11,4439,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
3,12,4836,0.26094555303378053,1.729432463645935,random_individual,1,12,4836,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
2,13,5038,0.23119240119756876,1.730146050453186,random_individual,1,13,5038,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
1,14,5324,0.22040812135289928,1.729697823524475,random_individual,1,14,5324,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
0,15,5442,0.20062570792698278,1.7327971458435059,random_individual,1,15,5442,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
14,1,151,0.39052913114779503,1.8517886400222778,random_individual,2,1,151,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
13,2,324,0.39826346036773197,1.787945032119751,random_individual,2,2,324,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
12,3,484,0.36612420672284873,1.8005139827728271,random_individual,2,3,484,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
11,4,833,0.32372332443416446,1.8009623289108276,random_individual,2,4,833,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
10,5,925,0.31709539987316776,1.8006420135498047,random_individual,2,5,925,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
9,6,1980,0.22780364869972064,1.7729541063308716,random_individual,2,6,1980,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
8,7,2236,0.16875087215298643,1.781238317489624,random_individual,2,7,2236,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
7,8,2722,0.17106570337603963,1.7712525129318237,random_individual,2,8,2722,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
6,9,3303,0.1864111399327565,1.7654120922088623,random_individual,2,9,3303,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
5,10,3886,0.15125628647751152,1.7863835096359253,random_individual,2,10,3886,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
4,11,4439,0.10805127898020098,1.7867016792297363,random_individual,2,11,4439,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
3,12,4836,0.15564381816302983,1.7569706439971924,random_individual,2,12,4836,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
2,13,5038,0.18328680558443503,1.7469830513000488,random_individual,2,13,5038,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
1,14,5324,0.18973882118476013,1.74286949634552,random_individual,2,14,5324,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
0,15,5442,0.20062570792698278,1.7327971458435059,random_individual,2,15,5442,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
14,1,151,-0.027371414442397178,1.8571703433990479,random_individual,3,1,151,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
13,2,324,-0.12884763944439526,1.8753278255462646,random_individual,3,2,324,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
12,3,484,0.007833128766792605,1.854582667350769,random_individual,3,3,484,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
11,4,833,-0.12855005523622387,1.8754079341888428,random_individual,3,4,833,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
10,5,925,-0.08083331444069111,1.871895432472229,random_individual,3,5,925,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
9,6,1980,-0.07116344904054557,1.8637254238128662,random_individual,3,6,1980,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
8,7,2236,-0.10545458450558291,1.8658326864242554,random_individual,3,7,2236,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
7,8,2722,-0.02337261336836251,1.8498332500457764,random_individual,3,8,2722,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
6,9,3303,0.05731038454729801,1.811051368713379,random_individual,3,9,3303,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
5,10,3886,0.05600298061760581,1.8015363216400146,random_individual,3,10,3886,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
4,11,4439,0.07272284234659696,1.7999019622802734,random_individual,3,11,4439,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
3,12,4836,0.07347206818316357,1.797373652458191,random_individual,3,12,4836,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
2,13,5038,0.15723657657066104,1.766664981842041,random_individual,3,13,5038,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
1,14,5324,0.20457776036348682,1.7304989099502563,random_individual,3,14,5324,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
0,15,5442,0.20062570792698278,1.7327971458435059,random_individual,3,15,5442,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
14,1,151,0.21139426031738134,1.860993504524231,random_individual,4,1,151,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
13,2,324,0.20195672758260208,1.8541382551193237,random_individual,4,2,324,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
12,3,484,0.0597543353340593,1.8690886497497559,random_individual,4,3,484,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
11,4,833,0.19086702256574678,1.8230881690979004,random_individual,4,4,833,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
10,5,925,0.1699402161111464,1.8187869787216187,random_individual,4,5,925,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
9,6,1980,0.08474644058803472,1.8321129083633423,random_individual,4,6,1980,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
8,7,2236,0.11518515265335397,1.822448492050171,random_individual,4,7,2236,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
7,8,2722,0.058938971506886054,1.8417627811431885,random_individual,4,8,2722,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
6,9,3303,0.10847124459288439,1.8198189735412598,random_individual,4,9,3303,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
5,10,3886,0.13219780711813442,1.7822585105895996,random_individual,4,10,3886,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
4,11,4439,0.1570738467275293,1.767067551612854,random_individual,4,11,4439,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
3,12,4836,0.185133119686632,1.7501740455627441,random_individual,4,12,4836,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
2,13,5038,0.19605194887213526,1.741760492324829,random_individual,4,13,5038,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
1,14,5324,0.1874872048070079,1.7429176568984985,random_individual,4,14,5324,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
0,15,5442,0.20062570792698278,1.7327971458435059,random_individual,4,15,5442,3,Selvær,3,1236497313,20,wing,0.05235602094240838,10
14,1,151,0.2061891279787123,1.8558952808380127,shapley_mean,-1,1,151,3,Selvær,3,1236497313,40,wing,0.05235602094240838,10
13,2,500,0.18483090287816456,1.7893587350845337,shapley_mean,-1,2,500,3,Selvær,3,1236497313,40,wing,0.05235602094240838,10
12,3,673,0.14963770595641293,1.7960374355316162,shapley_mean,-1,3,673,3,Selvær,3,1236497313,40,wing,0.05235602094240838,10
11,4,833,0.20017505278519587,1.7702679634094238,shapley_mean,-1,4,833,3,Selvær,3,1236497313,40,wing,0.05235602094240838,10
10,5,925,0.11237791356432987,1.7850362062454224,shapley_mean,-1,5,925,3,Selvær,3,1236497313,40,wing,0.05235602094240838,10
9,6,1980,0.11089887694172942,1.7732130289077759,shapley_mean,-1,6,1980,3,Selvær,3,1236497313,40,wing,0.05235602094240838,10
8,7,2236,0.04009420726674329,1.8154820203781128,shapley_mean,-1,7,2236,3,Selvær,3,1236497313,40,wing,0.05235602094240838,10
7,8,2722,0.04346146158746692,1.8082354068756104,shapley_mean,-1,8,2722,3,Selvær,3,1236497313,40,wing,0.05235602094240838,10
6,9,3303,0.05605110487823221,1.810800313949585,shapley_mean,-1,9,3303,3,Selvær,3,1236497313,40,wing,0.05235602094240838,10
5,10,3886,0.07426436679305631,1.8051292896270752,shapley_mean,-1,10,3886,3,Selvær,3,1236497313,40,wing,0.05235602094240838,10
4,11,4439,0.030933583383313007,1.8338085412979126,shapley_mean,-1,11,4439,3,Selvær,3,1236497313,40,wing,0.05235602094240838,10
3,12,4836,0.016773373285718502,1.8363686800003052,shapley_mean,-1,12,4836,3,Selvær,3,1236497313,40,wing,0.05235602094240838,10
2,13,5122,0.20648921394804037,1.7332156896591187,shapley_mean,-1,13,5122,3,Selvær,3,1236497313,40,wing,0.05235602094240838,10
1,14,5324,0.18521903604445528,1.7453869581222534,shapley_mean,-1,14,5324,3,Selvær,3,1236497313,40,wing,0.05235602094240838,10
0,15,5442,0.20062570792698278,1.7327971458435059,shapley_mean,-1,15,5442,3,Selvær,3,1236497313,40,wing,0.05235602094240838,10
14,1,151,0.15159507355033408,1.88821280002594,random_individual,0,1,151,3,Selvær,3,1236497313,40,wing,0.05235602094240838,10
13,2,500,0.14047849720201358,1.9338809251785278,random_individual,0,2,500,3,Selvær,3,1236497313,40,wing,0.05235602094240838,10
12,3,673,0.07845863192449022,1.932071566581726,random_individual,0,3,673,3,Selvær,3,1236497313,40,wing,0.05235602094240838,10
11,4,833,0.2264335012215283,1.8606239557266235,random_individual,0,4,833,3,Selvær,3,1236497313,40,wing,0.05235602094240838,10
10,5,925,0.2083411676697684,1.8497473001480103,random_individual,0,5,925,3,Selvær,3,1236497313,40,wing,0.05235602094240838,10
9,6,1980,0.29108543524115793,1.7409390211105347,random_individual,0,6,1980,3,Selvær,3,1236497313,40,wing,0.05235602094240838,10
8,7,2236,0.2844922863309374,1.7394548654556274,random_individual,0,7,2236,3,Selvær,3,1236497313,40,wing,0.05235602094240838,10
7,8,2722,0.26637880383618046,1.7434536218643188,random_individual,0,8,2722,3,Selvær,3,1236497313,40,wing,0.05235602094240838,10
6,9,3303,0.21520897071924522,1.7662405967712402,random_individual,0,9,3303,3,Selvær,3,1236497313,40,wing,0.05235602094240838,10
5,10,3886,0.25852211692705995,1.7443432807922363,random_individual,0,10,3886,3,Selvær,3,1236497313,40,wing,0.05235602094240838,10
4,11,4439,0.1987094724481202,1.753784418106079,random_individual,0,11,4439,3,Selvær,3,1236497313,40,wing,0.05235602094240838,10
