n_individuals,corr_eval,mse_adj,method,order_seed,pevmean_obj,target_island,target_island_name,repeat,repeat_seed,trait
500,0.225379601726513,1.3103526830673218,pevmean_ga,-1,56645.16796875,0,Nesøy,1,154263954,body_mass
1500,0.2017914193394307,1.370047688484192,pevmean_ga,-1,54552.69921875,0,Nesøy,1,154263954,body_mass
2000,0.21574072713063447,1.2990390062332153,pevmean_ga,-1,53690.6171875,0,Nesøy,1,154263954,body_mass
3000,0.2308762374275987,1.299819827079773,pevmean_ga,-1,52460.609375,0,Nesøy,1,154263954,body_mass
