target_island,method,removal_fraction,cal_fraction,corr_eval,mse_adj,n_train_remaining,seed,epochs_trained
0,tracin_iterative,0.0,0.2,0.13624049723148346,1.3361419439315796,5578,10,100
0,tracin_iterative,0.05,0.2,0.08917903900146484,1.3444814682006836,5299,10,100
0,tracin_iterative,0.1,0.2,0.06352057307958603,1.3497552871704102,5020,10,100
0,tracin_iterative,0.15000000000000002,0.2,0.08632249385118484,1.3498493432998657,4741,10,100
0,tracin_iterative,0.2,0.2,-0.0696263238787651,1.3635096549987793,4462,10,100
0,tracin_iterative,0.0,0.2,0.05230362340807915,1.3811346292495728,5578,11,100
0,tracin_iterative,0.05,0.2,0.07047039270401001,1.3550472259521484,5299,11,100
0,tracin_iterative,0.1,0.2,0.03918417543172836,1.3447661399841309,5020,11,100
0,tracin_iterative,0.15000000000000002,0.2,0.10845470428466797,1.3484843969345093,4741,11,100
0,tracin_iterative,0.2,0.2,0.10773930698633194,1.3501068353652954,4462,11,100
0,tracin_iterative,0.0,0.2,0.2319926768541336,1.3106769323349,5578,12,100
0,tracin_iterative,0.05,0.2,0.09394921362400055,1.3301323652267456,5299,12,100
0,tracin_iterative,0.1,0.2,0.06517401337623596,1.3640464544296265,5020,12,100
0,tracin_iterative,0.15000000000000002,0.2,0.011240574531257153,1.3582128286361694,4741,12,100
0,tracin_iterative,0.2,0.2,-0.007912684231996536,1.3573628664016724,4462,12,100
0,random_iterative,0.0,0.2,0.19259987771511078,1.348467230796814,5578,10,100
0,random_iterative,0.05,0.2,0.16434980928897858,1.3599486351013184,5299,10,100
0,random_iterative,0.1,0.2,0.1823842078447342,1.3081408739089966,5020,10,100
0,random_iterative,0.15000000000000002,0.2,0.10905510187149048,1.3651691675186157,4741,10,100
0,random_iterative,0.2,0.2,0.0405748188495636,1.3831335306167603,4462,10,100
0,random_iterative,0.0,0.2,0.17209526896476746,1.3670161962509155,5578,11,100
0,random_iterative,0.05,0.2,0.059844307601451874,1.395975112915039,5299,11,100
0,random_iterative,0.1,0.2,0.04290807992219925,1.384154200553894,5020,11,100
0,random_iterative,0.15000000000000002,0.2,0.1678444743156433,1.3278249502182007,4741,11,100
0,random_iterative,0.2,0.2,0.054289281368255615,1.3902009725570679,4462,11,100
0,random_iterative,0.0,0.2,0.13151206076145172,1.352372646331787,5578,12,100
0,random_iterative,0.05,0.2,0.14996977150440216,1.3576717376708984,5299,12,100
0,random_iterative,0.1,0.2,0.18792963027954102,1.325768232345581,5020,12,100
0,random_iterative,0.15000000000000002,0.2,0.15464088320732117,1.341525673866272,4741,12,100
0,random_iterative,0.2,0.2,0.035431262105703354,1.3600918054580688,4462,12,100
