n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,92,0.07810673862695694,1.5461623668670654,shapley_mean,-1,5
2,211,0.047126300632953644,1.5651967525482178,shapley_mean,-1,5
3,608,0.07529643923044205,1.5557681322097778,shapley_mean,-1,5
4,964,0.13440918922424316,1.5220372676849365,shapley_mean,-1,5
5,1122,0.15273956954479218,1.5084609985351562,shapley_mean,-1,5
6,1295,0.15985748171806335,1.504389762878418,shapley_mean,-1,5
7,1587,0.18064922094345093,1.490570306777954,shapley_mean,-1,5
8,2073,0.17730529606342316,1.4904502630233765,shapley_mean,-1,5
9,2267,0.1647128462791443,1.5017913579940796,shapley_mean,-1,5
10,2433,0.1538112461566925,1.5173673629760742,shapley_mean,-1,5
11,3016,0.1614219844341278,1.5073919296264648,shapley_mean,-1,5
12,3574,0.18012718856334686,1.4871163368225098,shapley_mean,-1,5
13,4158,0.16941940784454346,1.4950979948043823,shapley_mean,-1,5
14,4360,0.1651233583688736,1.5029864311218262,shapley_mean,-1,5
15,4619,0.14577093720436096,1.5130956172943115,shapley_mean,-1,5
1,92,0.031568098813295364,1.5655033588409424,random_individual,0,5
2,211,-0.059044595807790756,1.5878371000289917,random_individual,0,5
3,608,0.029915571212768555,1.5641436576843262,random_individual,0,5
4,964,-0.05397753790020943,1.5744962692260742,random_individual,0,5
5,1122,0.03302157297730446,1.5607669353485107,random_individual,0,5
6,1295,0.015180790796875954,1.5690919160842896,random_individual,0,5
7,1587,0.0569218210875988,1.5608052015304565,random_individual,0,5
8,2073,0.04390687867999077,1.5549386739730835,random_individual,0,5
9,2267,0.08506986498832703,1.5517243146896362,random_individual,0,5
10,2433,0.041718319058418274,1.5698697566986084,random_individual,0,5
11,3016,0.11713527888059616,1.53846275806427,random_individual,0,5
12,3574,0.09586762636899948,1.5428358316421509,random_individual,0,5
13,4158,0.14210592210292816,1.516365885734558,random_individual,0,5
14,4360,0.15246500074863434,1.5180174112319946,random_individual,0,5
15,4619,0.1436363160610199,1.5345611572265625,random_individual,0,5
1,92,-0.001403970760293305,1.5685126781463623,random_individual,1,5
2,211,0.03031213954091072,1.562418818473816,random_individual,1,5
3,608,0.04315491393208504,1.5654820203781128,random_individual,1,5
4,964,0.05175493285059929,1.5588123798370361,random_individual,1,5
5,1122,0.08985546976327896,1.5480241775512695,random_individual,1,5
6,1295,0.08704444020986557,1.5668275356292725,random_individual,1,5
7,1587,0.04212252050638199,1.5731109380722046,random_individual,1,5
8,2073,0.12061282247304916,1.5313647985458374,random_individual,1,5
9,2267,0.07970919460058212,1.5816712379455566,random_individual,1,5
10,2433,0.10233496874570847,1.5572584867477417,random_individual,1,5
11,3016,0.13812461495399475,1.5181382894515991,random_individual,1,5
12,3574,0.12902657687664032,1.5303599834442139,random_individual,1,5
13,4158,0.16271960735321045,1.5037387609481812,random_individual,1,5
14,4360,0.1401369273662567,1.5167139768600464,random_individual,1,5
15,4619,0.14317092299461365,1.516160488128662,random_individual,1,5
1,92,0.04843546077609062,1.5554269552230835,random_individual,2,5
2,211,-0.07662972807884216,1.586911916732788,random_individual,2,5
3,608,0.0663844421505928,1.57094407081604,random_individual,2,5
4,964,0.09893518686294556,1.5688607692718506,random_individual,2,5
5,1122,0.04411253333091736,1.5709114074707031,random_individual,2,5
6,1295,0.04638179764151573,1.5718084573745728,random_individual,2,5
7,1587,0.06431359797716141,1.5621888637542725,random_individual,2,5
8,2073,0.12093446403741837,1.5338817834854126,random_individual,2,5
9,2267,0.09269122034311295,1.5450596809387207,random_individual,2,5
10,2433,0.11931115388870239,1.5378131866455078,random_individual,2,5
11,3016,0.0936475396156311,1.552148461341858,random_individual,2,5
12,3574,0.09764014929533005,1.5411765575408936,random_individual,2,5
13,4158,0.1437450349330902,1.5185961723327637,random_individual,2,5
14,4360,0.1618977040052414,1.5087891817092896,random_individual,2,5
15,4619,0.16078239679336548,1.514617919921875,random_individual,2,5
1,92,0.025553222745656967,1.5654397010803223,random_individual,3,5
2,211,-0.011030291207134724,1.567476749420166,random_individual,3,5
3,608,-0.01496765948832035,1.5709644556045532,random_individual,3,5
4,964,0.04879137873649597,1.5565258264541626,random_individual,3,5
5,1122,0.05520094931125641,1.5520169734954834,random_individual,3,5
6,1295,0.03008781000971794,1.5698598623275757,random_individual,3,5
7,1587,0.03229385241866112,1.5641323328018188,random_individual,3,5
8,2073,0.07179973274469376,1.552320122718811,random_individual,3,5
9,2267,0.0971304401755333,1.5591416358947754,random_individual,3,5
10,2433,0.10401970148086548,1.542844295501709,random_individual,3,5
11,3016,0.12576384842395782,1.5269103050231934,random_individual,3,5
12,3574,0.12162753194570541,1.5247716903686523,random_individual,3,5
13,4158,0.15949630737304688,1.5170029401779175,random_individual,3,5
14,4360,0.15947753190994263,1.5099698305130005,random_individual,3,5
15,4619,0.15135610103607178,1.528026819229126,random_individual,3,5
1,92,-0.017573440447449684,1.5767114162445068,random_individual,4,5
2,211,0.008715599775314331,1.5728976726531982,random_individual,4,5
3,608,0.015998221933841705,1.5862020254135132,random_individual,4,5
4,964,-0.023027930408716202,1.593621850013733,random_individual,4,5
5,1122,0.06904656440019608,1.5548901557922363,random_individual,4,5
6,1295,-0.026140525937080383,1.5690335035324097,random_individual,4,5
7,1587,0.05464824661612511,1.5477391481399536,random_individual,4,5
8,2073,0.06573028862476349,1.5511568784713745,random_individual,4,5
9,2267,0.11922478675842285,1.5294114351272583,random_individual,4,5
10,2433,0.05127212032675743,1.5713043212890625,random_individual,4,5
11,3016,0.11854017525911331,1.539186716079712,random_individual,4,5
12,3574,0.128134086728096,1.5404874086380005,random_individual,4,5
13,4158,0.16774174571037292,1.505324363708496,random_individual,4,5
14,4360,0.10758085548877716,1.5507961511611938,random_individual,4,5
15,4619,0.13350969552993774,1.5265430212020874,random_individual,4,5
