trait,target_island,target_island_name,analysis,method,selection_method,n_components,selection_n_components,n_individuals,corr_mean,corr_std,mse_mean,n_rows
body_mass,11,Southern 1,full_baseline,full_source_unweighted,none,500,,5114,0.1316400539108876,,3.012960820392203,1
body_mass,11,Southern 1,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,500,0.1760278429617618,,2.9427055379758915,1
body_mass,11,Southern 1,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,1000,0.1676842039586349,,2.9848707734648885,1
body_mass,11,Southern 1,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,1500,0.1801692110163985,,2.927760633494759,1
body_mass,11,Southern 1,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,2000,0.1627912854926215,,2.948299666696545,1
body_mass,11,Southern 1,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,2500,0.1721009077752543,,2.949389646998972,1
body_mass,11,Southern 1,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,3000,0.1421584431056316,,2.989513362660277,1
body_mass,11,Southern 1,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,3500,0.1394667879821697,,2.9905954566750457,1
body_mass,11,Southern 1,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,4000,0.1274155765259886,,3.003098968264472,1
body_mass,11,Southern 1,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,4500,0.1341851155107904,,3.0027022883691283,1
body_mass,11,Southern 1,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,500,0.1836767525591243,,3.009714873023158,1
body_mass,11,Southern 1,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,1000,0.1592955930542787,,2.9500729726612063,1
body_mass,11,Southern 1,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,1500,0.1380446337548121,,2.9883629113026577,1
body_mass,11,Southern 1,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,2000,0.1261531813267661,,3.0002558889432507,1
body_mass,11,Southern 1,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,2500,0.1290826025239678,,3.000493700215433,1
body_mass,11,Southern 1,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,3000,0.1266889181344237,,2.9992505736494457,1
body_mass,11,Southern 1,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,3500,0.1302071317269139,,3.004257796150613,1
body_mass,11,Southern 1,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,4000,0.1277023674166839,,3.0078395688297994,1
body_mass,11,Southern 1,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,4500,0.1215289021616018,,3.02253105957208,1
body_mass,11,Southern 1,ranked_subset,random_individual,random,500,,500,0.05476833871046046,0.11171992520639425,3.097806093719207,5
body_mass,11,Southern 1,ranked_subset,random_individual,random,500,,1000,0.03994541871317768,0.06890742534702905,3.0892954691493477,5
body_mass,11,Southern 1,ranked_subset,random_individual,random,500,,1500,0.06910062927419625,0.05084749477955048,3.0694256679089142,5
body_mass,11,Southern 1,ranked_subset,random_individual,random,500,,2000,0.09187539336656644,0.05073208829505212,3.0378391555210333,5
body_mass,11,Southern 1,ranked_subset,random_individual,random,500,,2500,0.10617331653932491,0.033067729064074396,3.0271084776447106,5
body_mass,11,Southern 1,ranked_subset,random_individual,random,500,,3000,0.11752663698778058,0.02734135743869995,3.0242827708189295,5
body_mass,11,Southern 1,ranked_subset,random_individual,random,500,,3500,0.1270699741802604,0.02140625140498776,3.0094039493483415,5
body_mass,11,Southern 1,ranked_subset,random_individual,random,500,,4000,0.13031079270238582,0.014688694016611572,3.008967747620334,5
body_mass,11,Southern 1,ranked_subset,random_individual,random,500,,4500,0.1329422220265306,0.01184205881952675,3.006043137896734,5
