n_individuals,corr_eval,mse_adj,method,order_seed,pevmean_obj,target_island,target_island_name,repeat,repeat_seed,trait
1500,0.2812331512086288,1.5229164361953735,pevmean_ga,-1,17595.063157634508,6,Indre Kvarøy,0,2036077539,body_mass
2500,0.3000980549787076,1.510804295539856,pevmean_ga,-1,17152.335432963228,6,Indre Kvarøy,0,2036077539,body_mass
3000,0.27059728884637035,1.5080878734588623,pevmean_ga,-1,17001.648471665936,6,Indre Kvarøy,0,2036077539,body_mass
1500,0.13875362778716738,1.5736310482025146,random_individual,0,,6,Indre Kvarøy,0,2036077539,body_mass
2500,0.24626807256944472,1.525707483291626,random_individual,0,,6,Indre Kvarøy,0,2036077539,body_mass
3000,0.22313844296691923,1.5286126136779785,random_individual,0,,6,Indre Kvarøy,0,2036077539,body_mass
1500,0.1632304558393614,1.5576214790344238,random_individual,1,,6,Indre Kvarøy,0,2036077539,body_mass
2500,0.278184890983971,1.5213905572891235,random_individual,1,,6,Indre Kvarøy,0,2036077539,body_mass
3000,0.29925601968547516,1.5065596103668213,random_individual,1,,6,Indre Kvarøy,0,2036077539,body_mass
1500,0.23273857311245635,1.533646821975708,random_individual,2,,6,Indre Kvarøy,0,2036077539,body_mass
2500,0.2706318124604447,1.5105172395706177,random_individual,2,,6,Indre Kvarøy,0,2036077539,body_mass
3000,0.30190923226213234,1.5002546310424805,random_individual,2,,6,Indre Kvarøy,0,2036077539,body_mass
1500,0.23707127785180293,1.5360862016677856,random_individual,3,,6,Indre Kvarøy,0,2036077539,body_mass
2500,0.2862190686324289,1.5163812637329102,random_individual,3,,6,Indre Kvarøy,0,2036077539,body_mass
3000,0.2647618141379052,1.5181266069412231,random_individual,3,,6,Indre Kvarøy,0,2036077539,body_mass
1500,0.1502278319637646,1.5663551092147827,random_individual,4,,6,Indre Kvarøy,0,2036077539,body_mass
2500,0.26873820924289504,1.5221413373947144,random_individual,4,,6,Indre Kvarøy,0,2036077539,body_mass
3000,0.3088536091645386,1.5081673860549927,random_individual,4,,6,Indre Kvarøy,0,2036077539,body_mass
