n_individuals,corr_eval,mse_adj,method,order_seed,pevmean_obj,target_island,target_island_name,repeat,repeat_seed,trait
1000,0.2503513816012706,0.8891054391860962,pevmean_ga,-1,18056.83407648191,3,Selvær,2,1562338001,body_mass
4000,0.20562874245542279,0.9014228582382202,pevmean_ga,-1,16902.947168153984,3,Selvær,2,1562338001,body_mass
1000,0.014888540137020418,0.9346225261688232,random_individual,0,,3,Selvær,2,1562338001,body_mass
4000,0.16031680395099024,0.9112367630004883,random_individual,0,,3,Selvær,2,1562338001,body_mass
1000,0.065183216276929,0.9331760406494141,random_individual,1,,3,Selvær,2,1562338001,body_mass
4000,0.1350485767270346,0.9200798273086548,random_individual,1,,3,Selvær,2,1562338001,body_mass
1000,0.1102445050173184,0.9160210490226746,random_individual,2,,3,Selvær,2,1562338001,body_mass
4000,0.20229890338792098,0.8976993560791016,random_individual,2,,3,Selvær,2,1562338001,body_mass
1000,0.1505374700490964,0.907772421836853,random_individual,3,,3,Selvær,2,1562338001,body_mass
4000,0.216505448036869,0.8918535709381104,random_individual,3,,3,Selvær,2,1562338001,body_mass
1000,0.1937683756706536,0.9000088572502136,random_individual,4,,3,Selvær,2,1562338001,body_mass
4000,0.2411264853396316,0.879096508026123,random_individual,4,,3,Selvær,2,1562338001,body_mass
