n_individuals,corr_eval,mse_adj,method,order_seed,pevmean_obj,target_island,target_island_name,repeat,repeat_seed,trait
1500,0.11655421388102133,1.4701194763183594,pevmean_ga,-1,18062.462987638064,4,Gjerøy,1,1639125088,body_mass
2500,0.034606795607555925,1.4909346103668213,pevmean_ga,-1,17683.835084831837,4,Gjerøy,1,1639125088,body_mass
3000,0.1266099572934996,1.468138575553894,pevmean_ga,-1,17545.760079997053,4,Gjerøy,1,1639125088,body_mass
1500,0.11154536736175014,1.4753198623657227,random_individual,0,,4,Gjerøy,1,1639125088,body_mass
2500,0.13596418140835975,1.4646199941635132,random_individual,0,,4,Gjerøy,1,1639125088,body_mass
3000,0.14974478161434715,1.4602105617523193,random_individual,0,,4,Gjerøy,1,1639125088,body_mass
1500,0.09569574236153672,1.4760959148406982,random_individual,1,,4,Gjerøy,1,1639125088,body_mass
2500,0.08110576777353855,1.4802677631378174,random_individual,1,,4,Gjerøy,1,1639125088,body_mass
3000,0.09000062492929026,1.476321816444397,random_individual,1,,4,Gjerøy,1,1639125088,body_mass
1500,0.023657733830904092,1.4915688037872314,random_individual,2,,4,Gjerøy,1,1639125088,body_mass
2500,0.0461873152173206,1.4884068965911865,random_individual,2,,4,Gjerøy,1,1639125088,body_mass
3000,0.07958205488881251,1.477702260017395,random_individual,2,,4,Gjerøy,1,1639125088,body_mass
1500,0.05045697377311209,1.488402247428894,random_individual,3,,4,Gjerøy,1,1639125088,body_mass
2500,0.0521584134706966,1.4879528284072876,random_individual,3,,4,Gjerøy,1,1639125088,body_mass
3000,0.04562751682227925,1.4908878803253174,random_individual,3,,4,Gjerøy,1,1639125088,body_mass
1500,0.08235193108586165,1.4827349185943604,random_individual,4,,4,Gjerøy,1,1639125088,body_mass
2500,0.08395993307508595,1.4785863161087036,random_individual,4,,4,Gjerøy,1,1639125088,body_mass
3000,0.07662127698964585,1.4803756475448608,random_individual,4,,4,Gjerøy,1,1639125088,body_mass
