n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples
14,1,92,0.18595671672072397,0.7345228791236877,shapley_mean,-1,1,92,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
13,2,384,0.24594033329670523,0.7283594012260437,shapley_mean,-1,2,384,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
12,3,643,0.22604681977328805,0.7359036803245544,shapley_mean,-1,3,643,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
11,4,762,0.23352099841271384,0.7330038547515869,shapley_mean,-1,4,762,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
10,5,1118,0.2709547677725516,0.7254400253295898,shapley_mean,-1,5,1118,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
9,6,2196,0.19161258381876992,0.7565221190452576,shapley_mean,-1,6,2196,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
8,7,2362,0.22700568658482095,0.7389297485351562,shapley_mean,-1,7,2362,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
7,8,2535,0.24007078057438214,0.7347121834754944,shapley_mean,-1,8,2535,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
6,9,2737,0.25786772010132397,0.7277895212173462,shapley_mean,-1,9,2737,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
5,10,3320,0.2580652693962234,0.7260380387306213,shapley_mean,-1,10,3320,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
4,11,3904,0.2661210504202295,0.7226023077964783,shapley_mean,-1,11,3904,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
3,12,4301,0.2451873441127755,0.7289360165596008,shapley_mean,-1,12,4301,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
2,13,4459,0.28022798143018524,0.7150244116783142,shapley_mean,-1,13,4459,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
1,14,4945,0.2794886533536793,0.7151138782501221,shapley_mean,-1,14,4945,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
0,15,5503,0.22548294656482398,0.7326064705848694,shapley_mean,-1,15,5503,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
14,1,92,0.34621174640333346,0.7317545413970947,random_individual,0,1,92,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
13,2,384,0.2610526681805811,0.7280212640762329,random_individual,0,2,384,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
12,3,643,0.18846531795778787,0.731075644493103,random_individual,0,3,643,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
11,4,762,0.15970629936374048,0.7335672378540039,random_individual,0,4,762,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
10,5,1118,0.09687637656032853,0.7428178191184998,random_individual,0,5,1118,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
9,6,2196,0.08524261148298538,0.7521575689315796,random_individual,0,6,2196,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
8,7,2362,0.11484497472668938,0.7437343001365662,random_individual,0,7,2362,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
7,8,2535,0.10306206936446158,0.7464439868927002,random_individual,0,8,2535,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
6,9,2737,0.1302560049114828,0.7412661910057068,random_individual,0,9,2737,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
5,10,3320,0.08135430198600435,0.7600618004798889,random_individual,0,10,3320,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
4,11,3904,0.11677018733847593,0.7671012282371521,random_individual,0,11,3904,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
3,12,4301,0.16949171934697194,0.7518932819366455,random_individual,0,12,4301,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
2,13,4459,0.15186952815010119,0.7545446753501892,random_individual,0,13,4459,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
1,14,4945,0.1660017316401194,0.7521995902061462,random_individual,0,14,4945,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
0,15,5503,0.22548294656482398,0.7326064705848694,random_individual,0,15,5503,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
14,1,92,-0.16040324712849646,0.7828174233436584,random_individual,1,1,92,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
13,2,384,-0.13808644397172035,0.771369218826294,random_individual,1,2,384,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
12,3,643,-0.17915752961795844,0.7749639749526978,random_individual,1,3,643,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
11,4,762,-0.020689948753513997,0.75765061378479,random_individual,1,4,762,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
10,5,1118,0.06488993882223912,0.7462599277496338,random_individual,1,5,1118,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
9,6,2196,0.12061614775950165,0.7517225742340088,random_individual,1,6,2196,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
8,7,2362,0.12389467149896226,0.7511282563209534,random_individual,1,7,2362,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
7,8,2535,0.11153000329196756,0.7537471652030945,random_individual,1,8,2535,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
6,9,2737,0.13600936200691108,0.7482608556747437,random_individual,1,9,2737,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
5,10,3320,0.17631933636072905,0.7364609241485596,random_individual,1,10,3320,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
4,11,3904,0.17854511719589838,0.7359790802001953,random_individual,1,11,3904,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
3,12,4301,0.19182056310088882,0.7348471283912659,random_individual,1,12,4301,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
2,13,4459,0.22420162118324266,0.7275014519691467,random_individual,1,13,4459,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
1,14,4945,0.22996638644971903,0.7282745838165283,random_individual,1,14,4945,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
0,15,5503,0.22548294656482398,0.7326064705848694,random_individual,1,15,5503,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
14,1,92,-0.16040947785500037,0.7610666751861572,random_individual,2,1,92,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
13,2,384,0.0839771866160205,0.7446315288543701,random_individual,2,2,384,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
12,3,643,0.21309868695093973,0.7300912737846375,random_individual,2,3,643,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
11,4,762,0.05798554442251549,0.7598583698272705,random_individual,2,4,762,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
10,5,1118,0.15124920137282064,0.7444890737533569,random_individual,2,5,1118,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
9,6,2196,0.17554452077348104,0.7394073009490967,random_individual,2,6,2196,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
8,7,2362,0.15454899143206355,0.7477313876152039,random_individual,2,7,2362,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
7,8,2535,0.14487768356837188,0.7483949661254883,random_individual,2,8,2535,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
6,9,2737,0.18432784571516003,0.7387403249740601,random_individual,2,9,2737,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
5,10,3320,0.21677727028738425,0.7293554544448853,random_individual,2,10,3320,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
4,11,3904,0.27443176603062047,0.7109059691429138,random_individual,2,11,3904,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
3,12,4301,0.2778073560842359,0.7114609479904175,random_individual,2,12,4301,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
2,13,4459,0.2759441768076434,0.7139560580253601,random_individual,2,13,4459,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
1,14,4945,0.2677877143386214,0.719291627407074,random_individual,2,14,4945,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
0,15,5503,0.22548294656482398,0.7326064705848694,random_individual,2,15,5503,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
14,1,92,0.03271488899657516,0.749422013759613,random_individual,3,1,92,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
13,2,384,-0.015867984479948184,0.7566372156143188,random_individual,3,2,384,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
12,3,643,-0.07314703745699569,0.7703569531440735,random_individual,3,3,643,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
11,4,762,-0.05278616202018552,0.7614024877548218,random_individual,3,4,762,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
10,5,1118,-0.1085024557902892,0.7693902850151062,random_individual,3,5,1118,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
9,6,2196,0.09648324597048864,0.7447675466537476,random_individual,3,6,2196,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
8,7,2362,0.15643320628557955,0.7315817475318909,random_individual,3,7,2362,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
7,8,2535,0.14966901259792106,0.7332023978233337,random_individual,3,8,2535,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
6,9,2737,0.14264420608713843,0.7375703454017639,random_individual,3,9,2737,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
5,10,3320,0.18605357574529824,0.727129340171814,random_individual,3,10,3320,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
4,11,3904,0.2614545301313285,0.7132052183151245,random_individual,3,11,3904,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
3,12,4301,0.22981751274644055,0.7279614806175232,random_individual,3,12,4301,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
2,13,4459,0.23775011206679433,0.7261722087860107,random_individual,3,13,4459,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
1,14,4945,0.19824200793001562,0.7405300140380859,random_individual,3,14,4945,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
0,15,5503,0.22548294656482398,0.7326064705848694,random_individual,3,15,5503,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
14,1,92,0.12694626535652423,0.7498883605003357,random_individual,4,1,92,3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10
