n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island,target_island_name,repeat,split_seed,n_permutations,cal_fraction
14,1,558,0.2481261624213377,1.3075042963027954,shapley_mean,-1,1,558,0,Nesøy,4,171974825,10,0.05
13,2,760,0.24829256406276248,1.3128927946090698,shapley_mean,-1,2,760,0,Nesøy,4,171974825,10,0.05
12,3,918,0.25163083487037136,1.3118205070495605,shapley_mean,-1,3,918,0,Nesøy,4,171974825,10,0.05
11,4,1112,0.2634960862537752,1.3049408197402954,shapley_mean,-1,4,1112,0,Nesøy,4,171974825,10,0.05
10,5,1598,0.2501151843259688,1.3012266159057617,shapley_mean,-1,5,1598,0,Nesøy,4,171974825,10,0.05
9,6,1954,0.27584987044866094,1.2831854820251465,shapley_mean,-1,6,1954,0,Nesøy,4,171974825,10,0.05
8,7,2537,0.26986508651811003,1.279968023300171,shapley_mean,-1,7,2537,0,Nesøy,4,171974825,10,0.05
7,8,3121,0.2405760333301606,1.2807624340057373,shapley_mean,-1,8,3121,0,Nesøy,4,171974825,10,0.05
6,9,4199,0.20580877122645885,1.2996855974197388,shapley_mean,-1,9,4199,0,Nesøy,4,171974825,10,0.05
5,10,4365,0.22598868431210875,1.2892762422561646,shapley_mean,-1,10,4365,0,Nesøy,4,171974825,10,0.05
4,11,4624,0.19285872882399058,1.3049232959747314,shapley_mean,-1,11,4624,0,Nesøy,4,171974825,10,0.05
3,12,5021,0.20102244308399655,1.30632746219635,shapley_mean,-1,12,5021,0,Nesøy,4,171974825,10,0.05
2,13,5313,0.19374118910562432,1.3101450204849243,shapley_mean,-1,13,5313,0,Nesøy,4,171974825,10,0.05
1,14,5486,0.20077390580370727,1.3047106266021729,shapley_mean,-1,14,5486,0,Nesøy,4,171974825,10,0.05
0,15,5578,0.2047901750634469,1.3036000728607178,shapley_mean,-1,15,5578,0,Nesøy,4,171974825,10,0.05
14,1,558,0.06491568421811725,1.3337117433547974,random_individual,0,1,558,0,Nesøy,4,171974825,10,0.05
13,2,760,0.23510555770008965,1.2991669178009033,random_individual,0,2,760,0,Nesøy,4,171974825,10,0.05
12,3,918,0.16949574980796223,1.31279718875885,random_individual,0,3,918,0,Nesøy,4,171974825,10,0.05
11,4,1112,0.09561676966824473,1.3318874835968018,random_individual,0,4,1112,0,Nesøy,4,171974825,10,0.05
10,5,1598,0.1610287148569697,1.3162864446640015,random_individual,0,5,1598,0,Nesøy,4,171974825,10,0.05
9,6,1954,0.2023592233538611,1.3064098358154297,random_individual,0,6,1954,0,Nesøy,4,171974825,10,0.05
8,7,2537,0.1688383510192946,1.314931869506836,random_individual,0,7,2537,0,Nesøy,4,171974825,10,0.05
7,8,3121,0.15579347509983058,1.3188047409057617,random_individual,0,8,3121,0,Nesøy,4,171974825,10,0.05
6,9,4199,0.1514332228839667,1.3166295289993286,random_individual,0,9,4199,0,Nesøy,4,171974825,10,0.05
5,10,4365,0.144392295525157,1.3193597793579102,random_individual,0,10,4365,0,Nesøy,4,171974825,10,0.05
4,11,4624,0.16468563138980205,1.3135117292404175,random_individual,0,11,4624,0,Nesøy,4,171974825,10,0.05
3,12,5021,0.17458031292143128,1.307922601699829,random_individual,0,12,5021,0,Nesøy,4,171974825,10,0.05
2,13,5313,0.18346994003337863,1.3099370002746582,random_individual,0,13,5313,0,Nesøy,4,171974825,10,0.05
1,14,5486,0.1951732492415226,1.3104166984558105,random_individual,0,14,5486,0,Nesøy,4,171974825,10,0.05
0,15,5578,0.2047901750634469,1.3036000728607178,random_individual,0,15,5578,0,Nesøy,4,171974825,10,0.05
14,1,558,-0.002937563542361259,1.3386129140853882,random_individual,1,1,558,0,Nesøy,4,171974825,10,0.05
13,2,760,-0.02675637550714148,1.3415956497192383,random_individual,1,2,760,0,Nesøy,4,171974825,10,0.05
12,3,918,-0.06262855944003884,1.351739525794983,random_individual,1,3,918,0,Nesøy,4,171974825,10,0.05
11,4,1112,-0.00011700132751825919,1.3417813777923584,random_individual,1,4,1112,0,Nesøy,4,171974825,10,0.05
10,5,1598,0.09162208219317396,1.3304179906845093,random_individual,1,5,1598,0,Nesøy,4,171974825,10,0.05
9,6,1954,0.10308356454425543,1.3232630491256714,random_individual,1,6,1954,0,Nesøy,4,171974825,10,0.05
8,7,2537,0.19194768391635728,1.2998827695846558,random_individual,1,7,2537,0,Nesøy,4,171974825,10,0.05
7,8,3121,0.2239071851228131,1.2864478826522827,random_individual,1,8,3121,0,Nesøy,4,171974825,10,0.05
6,9,4199,0.25904713280057295,1.2919867038726807,random_individual,1,9,4199,0,Nesøy,4,171974825,10,0.05
5,10,4365,0.24386015378214806,1.2979717254638672,random_individual,1,10,4365,0,Nesøy,4,171974825,10,0.05
4,11,4624,0.2533203006244708,1.2917661666870117,random_individual,1,11,4624,0,Nesøy,4,171974825,10,0.05
3,12,5021,0.23060483048440664,1.2998194694519043,random_individual,1,12,5021,0,Nesøy,4,171974825,10,0.05
2,13,5313,0.20575984864594246,1.3100665807724,random_individual,1,13,5313,0,Nesøy,4,171974825,10,0.05
1,14,5486,0.20386178613386147,1.310093879699707,random_individual,1,14,5486,0,Nesøy,4,171974825,10,0.05
0,15,5578,0.2047901750634469,1.3036000728607178,random_individual,1,15,5578,0,Nesøy,4,171974825,10,0.05
14,1,558,0.15509401188444508,1.3461285829544067,random_individual,2,1,558,0,Nesøy,4,171974825,10,0.05
13,2,760,0.2248802618095626,1.3147448301315308,random_individual,2,2,760,0,Nesøy,4,171974825,10,0.05
12,3,918,0.23445112878695573,1.3150523900985718,random_individual,2,3,918,0,Nesøy,4,171974825,10,0.05
11,4,1112,0.22071428946792374,1.3140257596969604,random_individual,2,4,1112,0,Nesøy,4,171974825,10,0.05
10,5,1598,0.18214294943270304,1.3243333101272583,random_individual,2,5,1598,0,Nesøy,4,171974825,10,0.05
9,6,1954,0.19817054224505076,1.3150995969772339,random_individual,2,6,1954,0,Nesøy,4,171974825,10,0.05
8,7,2537,0.17642458902988664,1.3280792236328125,random_individual,2,7,2537,0,Nesøy,4,171974825,10,0.05
