trait,target_island,target_island_name,analysis,method,selection_method,n_components,selection_n_components,n_individuals,corr_mean,corr_std,mse_mean,n_rows
body_mass,8,Lovund,full_baseline,full_source_unweighted,none,500,,5539,0.4004748280340579,,3.466530423327816,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,500,0.3670318103591326,,3.604216249046707,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,1000,0.3188052159895086,,3.67691455293416,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,1500,0.3577532256913522,,3.576119950134132,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,2000,0.3726616318992649,,3.521912637160346,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,2500,0.3690990954360781,,3.5239369967918024,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,3000,0.3650260289936806,,3.54240164380108,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,3500,0.3602207960157454,,3.5555670619706103,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,4000,0.3835568160197618,,3.513789647206266,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,4500,0.4029542729703012,,3.470764896339441,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,500,0.2870502150060848,,3.78131408130676,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,1000,0.2681164384650009,,3.762978362836335,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,1500,0.2860300856523526,,3.715909233263949,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,2000,0.3207055442429564,,3.6668710366404422,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,2500,0.3349670299526227,,3.634765965380085,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,3000,0.3633655401100355,,3.577713070009525,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,3500,0.3841449485029972,,3.525237274454581,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,4000,0.3880291477558635,,3.507581140597126,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,4500,0.3920356921724542,,3.508338485166254,1
body_mass,8,Lovund,ranked_subset,random_individual,random,500,,500,0.2470792469368504,0.054217130474154246,3.8250330282176406,5
body_mass,8,Lovund,ranked_subset,random_individual,random,500,,1000,0.30423368946500523,0.01779006838585437,3.7012150939986883,5
body_mass,8,Lovund,ranked_subset,random_individual,random,500,,1500,0.29845070207842544,0.04187488872730662,3.705359506924265,5
body_mass,8,Lovund,ranked_subset,random_individual,random,500,,2000,0.31443726896824803,0.04314722477822548,3.6825195155479875,5
body_mass,8,Lovund,ranked_subset,random_individual,random,500,,2500,0.3310363659614153,0.04969481889198543,3.6481417045214153,5
body_mass,8,Lovund,ranked_subset,random_individual,random,500,,3000,0.3650056319775138,0.03370665152399271,3.563326853777428,5
body_mass,8,Lovund,ranked_subset,random_individual,random,500,,3500,0.37962504708193984,0.028146631751571383,3.5287479744690606,5
body_mass,8,Lovund,ranked_subset,random_individual,random,500,,4000,0.39355139857409627,0.0194245652702779,3.4961141491280214,5
body_mass,8,Lovund,ranked_subset,random_individual,random,500,,4500,0.3861109542352431,0.013335322537213186,3.5014359299505258,5
