target_island,n_cal_samples,permutation_index,source_island,source_island_name,rank_mean,rank_std,phi_per_ind_mean,n_repeats
14,20.0,1,12,Southern 2,5.5,5.66176258382101,0.0004397138457821425,10
14,20.0,1,0,Nesøy,6.0,4.346134936801766,-4.0406585360463584e-05,10
14,20.0,1,2,Træna,6.3,2.94580681270476,0.00012977075260719328,10
14,20.0,1,8,Lovund,6.3,3.8887301554906353,9.114374435995398e-05,10
14,20.0,1,11,Southern 1,6.5,3.7785946829182113,7.969299830780407e-05,10
14,20.0,1,9,Sleneset,7.0,4.189935029992179,0.00012139396043907577,10
14,20.0,1,10,Aldra,7.1,4.863697724525606,0.00030462706887605495,10
14,20.0,1,5,Hestmannøy,8.4,2.6749870196985173,-2.477098981624005e-05,10
14,20.0,1,15,Southern 5,8.7,5.716448003592596,-4.4252099124599854e-06,10
14,20.0,1,13,Southern 3,9.1,4.532597979574677,-6.16134840027843e-06,10
14,20.0,1,7,Onøy og Lurøy,9.3,3.743141876967945,-0.0001485786500093306,10
14,20.0,1,4,Gjerøy,9.6,4.141926551202418,-0.00012379556168130764,10
14,20.0,1,6,Indre Kvarøy,9.6,3.835506630304673,-0.00012312482159268037,10
14,20.0,1,3,Selvær,10.1,2.923088169119167,-9.172871296797494e-05,10
14,20.0,1,1,Myken,10.5,4.719934086168766,-0.00016513512738309467,10
14,20.0,2,12,Southern 2,4.6,5.420127099780759,0.0005081085903728199,10
14,20.0,2,2,Træna,6.2,3.32665998663324,0.00013302563530207808,10
14,20.0,2,0,Nesøy,6.3,4.620004810002307,-3.182482080323131e-05,10
14,20.0,2,11,Southern 1,6.5,3.24037034920393,8.35609243376714e-05,10
14,20.0,2,8,Lovund,6.6,4.168666186896929,8.428126232936823e-05,10
14,20.0,2,10,Aldra,7.2,4.825856285561029,0.00028221521658773646,10
14,20.0,2,9,Sleneset,7.5,3.8369548110737797,0.00023676008888160138,10
14,20.0,2,15,Southern 5,8.7,5.478239782184704,-0.00011828353378393088,10
14,20.0,2,5,Hestmannøy,8.9,3.142893217686178,-2.4745124163533856e-05,10
14,20.0,2,6,Indre Kvarøy,9.1,3.8427420765212266,-8.242896471209773e-05,10
14,20.0,2,13,Southern 3,9.2,4.211096452627668,-6.934131894569505e-05,10
14,20.0,2,7,Onøy og Lurøy,9.4,3.8355066303046734,-7.714077633704697e-05,10
14,20.0,2,1,Myken,9.6,5.815687596683837,-0.00043738974139673735,10
14,20.0,2,4,Gjerøy,9.7,3.529242915351047,-0.00010256034751197791,10
14,20.0,2,3,Selvær,10.5,2.273030282830976,-0.00011550508358968572,10
14,20.0,3,12,Southern 2,4.5,5.082650227325636,0.0004886795664791157,10
14,20.0,3,8,Lovund,5.8,4.157990967870047,0.00015775243881692877,10
14,20.0,3,2,Træna,6.2,3.457680661303984,0.00010716278692236226,10
14,20.0,3,11,Southern 1,6.4,3.134042472944842,9.59760769631169e-05,10
14,20.0,3,9,Sleneset,6.8,4.157990967870047,0.00021072651927996462,10
14,20.0,3,10,Aldra,7.2,4.661902329879224,0.00018106769773227542,10
14,20.0,3,0,Nesøy,7.3,5.056349144063003,-2.9762532859128387e-05,10
14,20.0,3,5,Hestmannøy,8.6,3.062315754094894,-2.0054208441533783e-05,10
14,20.0,3,13,Southern 3,8.9,4.201851443775179,-7.783050839308327e-05,10
14,20.0,3,15,Southern 5,9.0,4.853406592853679,-3.1577256677303204e-05,10
14,20.0,3,6,Indre Kvarøy,9.2,3.645392830531285,-7.485661612673747e-05,10
14,20.0,3,4,Gjerøy,9.6,3.3399933466334266,-8.59410174813622e-05,10
14,20.0,3,7,Onøy og Lurøy,9.6,4.005551702879947,-7.712362434447243e-05,10
14,20.0,3,1,Myken,9.7,5.696977756280567,-0.000461986321489225,10
14,20.0,3,3,Selvær,11.2,2.3475755815545343,-0.0001617247841005839,10
14,20.0,4,12,Southern 2,4.4,4.671426144361293,0.0004779335735893321,10
14,20.0,4,8,Lovund,5.4,3.687817782917155,0.00015674603061450234,10
14,20.0,4,2,Træna,6.0,3.464101615137755,0.00012003424619605162,10
14,20.0,4,11,Southern 1,6.7,3.1287200080686173,9.148465040358317e-05,10
14,20.0,4,0,Nesøy,7.1,5.6460408940936455,-1.2732172909434578e-05,10
14,20.0,4,9,Sleneset,7.3,3.8887301554906357,0.00015413258244968312,10
14,20.0,4,10,Aldra,7.5,5.060742150229659,0.0001285018086126483,10
14,20.0,4,5,Hestmannøy,8.4,2.6331223544175333,-1.7634743167096538e-05,10
14,20.0,4,15,Southern 5,9.1,4.863697724525606,-1.0921415086581158e-05,10
14,20.0,4,13,Southern 3,9.2,3.9384147967311813,-8.538994824629165e-05,10
14,20.0,4,6,Indre Kvarøy,9.3,3.6224607965059086,-7.608277184061309e-05,10
14,20.0,4,1,Myken,9.5,5.835713800003866,-0.0003388039409429785,10
14,20.0,4,7,Onøy og Lurøy,9.5,4.222953153106642,-4.377952726453315e-05,10
14,20.0,4,4,Gjerøy,9.7,3.0203016773531455,-9.317134842370038e-05,10
14,20.0,4,3,Selvær,10.9,2.923088169119167,-0.00015207573400796286,10
14,20.0,5,12,Southern 2,4.6,4.599516882842757,0.00047073194205690325,10
14,20.0,5,8,Lovund,5.6,3.7475918193480524,0.00014751481500549287,10
14,20.0,5,2,Træna,6.2,3.190262963734773,0.00011490006995983392,10
14,20.0,5,11,Southern 1,6.3,3.1640339933558095,0.00010023491682362657,10
14,20.0,5,0,Nesøy,6.7,5.578729445153459,9.323988376919695e-05,10
14,20.0,5,9,Sleneset,7.0,4.08248290463863,0.00017280575411285546,10
14,20.0,5,10,Aldra,7.2,4.779586221049312,0.00014381338957059325,10
14,20.0,5,5,Hestmannøy,8.5,2.5055493963954847,-2.1088606764888623e-05,10
14,20.0,5,15,Southern 5,9.0,4.546060565661952,5.655605082411814e-06,10
14,20.0,5,13,Southern 3,9.1,4.121757985239902,-8.129100450056395e-05,10
14,20.0,5,7,Onøy og Lurøy,9.2,4.289522117905444,-4.1532814887241054e-05,10
