target_island,n_cal_samples,permutation_index,source_island,source_island_name,rank_mean,rank_std,phi_per_ind_mean,n_repeats
14,80.0,1,9,Sleneset,4.5,2.4608038433722337,0.0001721009049913926,10
14,80.0,1,8,Lovund,4.7,3.973523485382827,0.00025060808613207243,10
14,80.0,1,0,Nesøy,4.9,4.532597979574677,0.00019576838506886536,10
14,80.0,1,12,Southern 2,5.3,3.7133393177689658,0.00016497574617074275,10
14,80.0,1,7,Onøy og Lurøy,6.1,4.433458644845529,0.00010976150556921211,10
14,80.0,1,11,Southern 1,7.3,3.5916569992135945,7.07041221405041e-05,10
14,80.0,1,15,Southern 5,8.1,5.743595467030115,-3.063225602919546e-05,10
14,80.0,1,5,Hestmannøy,8.2,1.9321835661585915,1.3380696921829519e-05,10
14,80.0,1,10,Aldra,9.1,3.984692933938295,-3.749227370727229e-05,10
14,80.0,1,2,Træna,9.3,4.3728963196286985,-9.779443441919014e-06,10
14,80.0,1,13,Southern 3,9.9,4.201851443775179,-3.0872360925649595e-05,10
14,80.0,1,4,Gjerøy,10.0,2.054804667656325,-3.697208791082929e-05,10
14,80.0,1,1,Myken,10.3,3.8600518131237562,-6.193814191151898e-05,10
14,80.0,1,6,Indre Kvarøy,11.1,3.6347092196090607,-6.781234039122701e-05,10
14,80.0,1,3,Selvær,11.2,3.457680661303984,-0.00010496422870760074,10
14,80.0,2,0,Nesøy,4.9,4.629614814791111,0.00017362425964710773,10
14,80.0,2,8,Lovund,4.9,3.928528138289623,0.0001998704410451765,10
14,80.0,2,12,Southern 2,5.1,4.653553003411002,0.0001403700208187785,10
14,80.0,2,9,Sleneset,5.2,2.6583202716502514,0.00014607118830112453,10
14,80.0,2,7,Onøy og Lurøy,6.1,4.175324338699131,0.00010908546650875643,10
14,80.0,2,11,Southern 1,6.9,3.414023367751831,7.585740371090233e-05,10
14,80.0,2,15,Southern 5,7.8,5.533734925185902,1.361613908665732e-05,10
14,80.0,2,5,Hestmannøy,8.1,2.8460498941515415,3.085757765921306e-05,10
14,80.0,2,10,Aldra,9.2,4.391911757866827,-2.537578952036114e-05,10
14,80.0,2,2,Træna,9.6,3.9496835316263,-6.227358844193407e-06,10
14,80.0,2,13,Southern 3,9.6,3.565264521898917,-2.363389012229898e-05,10
14,80.0,2,4,Gjerøy,10.2,2.6161889160464775,-3.621373514438372e-05,10
14,80.0,2,1,Myken,10.3,3.6224607965059086,-0.00017255307753203923,10
14,80.0,2,3,Selvær,10.9,3.8427420765212266,-7.623366811772468e-05,10
14,80.0,2,6,Indre Kvarøy,11.2,3.3598941782277736,-9.426964575664252e-05,10
14,80.0,3,0,Nesøy,4.4,4.623610902506587,0.0002283867379240947,10
14,80.0,3,9,Sleneset,5.0,2.494438257849294,0.00012936253789443686,10
14,80.0,3,8,Lovund,5.2,3.966526608171604,0.00013991436665523917,10
14,80.0,3,12,Southern 2,5.3,4.571651780264984,0.00014857817096208323,10
14,80.0,3,7,Onøy og Lurøy,5.9,4.433458644845529,0.00014591729342463883,10
14,80.0,3,11,Southern 1,7.1,3.8715486421958967,6.368006822471806e-05,10
14,80.0,3,5,Hestmannøy,8.0,3.018461712712472,3.1006716143360204e-05,10
14,80.0,3,15,Southern 5,8.3,5.4984846397287805,-2.750869715481347e-05,10
14,80.0,3,10,Aldra,8.7,4.398231968012197,-5.267698841086519e-06,10
14,80.0,3,2,Træna,9.4,3.7475918193480524,-4.805310773460615e-06,10
14,80.0,3,13,Southern 3,9.9,3.0713731999438516,-2.642097364961173e-05,10
14,80.0,3,4,Gjerøy,10.3,2.6687491868330793,-3.09891084107715e-05,10
14,80.0,3,3,Selvær,10.6,3.7178249316263163,-7.478568221966498e-05,10
14,80.0,3,1,Myken,10.9,3.5418137224371984,-0.0001784331449532825,10
14,80.0,3,6,Indre Kvarøy,11.0,3.1622776601683795,-8.547269445304475e-05,10
14,80.0,4,0,Nesøy,4.4,4.765617600176404,0.00023916163605364375,10
14,80.0,4,8,Lovund,5.0,3.7712361663282534,0.000126106353011442,10
14,80.0,4,9,Sleneset,5.1,2.3309511649396115,0.00012642612177995557,10
14,80.0,4,12,Southern 2,5.3,4.321779468896785,0.00016012163124080203,10
14,80.0,4,7,Onøy og Lurøy,5.9,4.332051092342595,0.00014497239572781637,10
14,80.0,4,11,Southern 1,7.2,3.675746333890726,6.091246428935643e-05,10
14,80.0,4,10,Aldra,8.4,4.993328882953068,6.127183949241653e-05,10
14,80.0,4,5,Hestmannøy,8.5,3.2744804507314167,2.1407274584689106e-05,10
14,80.0,4,15,Southern 5,8.5,5.720334100576838,-5.511333351570237e-05,10
14,80.0,4,2,Træna,9.2,3.4253953543107016,-6.9029951792186186e-06,10
14,80.0,4,4,Gjerøy,10.1,2.5144029554194813,-3.260407667154032e-05,10
14,80.0,4,13,Southern 3,10.1,2.923088169119167,-2.847850201323738e-05,10
14,80.0,4,1,Myken,10.3,4.191260749066641,-0.0001441276288492354,10
14,80.0,4,6,Indre Kvarøy,10.9,3.1073389830457114,-7.52305511224231e-05,10
14,80.0,4,3,Selvær,11.1,3.178049716414141,-8.073235262380721e-05,10
14,80.0,5,0,Nesøy,4.4,4.765617600176404,0.0002187411057345136,10
14,80.0,5,8,Lovund,5.1,3.6953424138441564,0.00011661718155477122,10
14,80.0,5,12,Southern 2,5.2,4.077035960378841,0.0001674618902435071,10
14,80.0,5,9,Sleneset,5.4,2.6749870196985173,0.0001272409695338937,10
14,80.0,5,7,Onøy og Lurøy,5.9,4.629614814791111,0.0001376258009862166,10
14,80.0,5,11,Southern 1,7.3,3.6224607965059095,5.9382130744989076e-05,10
14,80.0,5,5,Hestmannøy,8.3,2.907843798341919,1.6344147326153553e-05,10
14,80.0,5,15,Southern 5,8.3,5.437523946307425,-3.6055046874058853e-05,10
14,80.0,5,10,Aldra,8.4,4.903513479582211,7.70992905533529e-05,10
14,80.0,5,2,Træna,9.2,3.489667287547307,-1.072564685333995e-06,10
14,80.0,5,1,Myken,9.8,4.211096452627668,-0.00012212642189838004,10
14,80.0,5,13,Southern 3,9.8,3.190262963734773,-2.199864853258002e-05,10
14,80.0,5,4,Gjerøy,10.0,2.4037008503093262,-3.438528798817989e-05,10
14,80.0,5,6,Indre Kvarøy,11.0,3.366501646120693,-7.750575615498103e-05,10
14,80.0,5,3,Selvær,11.9,3.3482997343593826,-9.785911088397285e-05,10
14,80.0,6,0,Nesøy,4.5,4.719934086168766,0.00021624408921073847,10
14,80.0,6,9,Sleneset,4.8,2.973961069759395,0.00015796627578132155,10
14,80.0,6,8,Lovund,5.2,3.675746333890726,0.00012607046047404514,10
14,80.0,6,12,Southern 2,5.4,3.9496835316262997,0.00017364374925394333,10
14,80.0,6,7,Onøy og Lurøy,5.9,4.458450154232722,0.00012133522317147307,10
14,80.0,6,11,Southern 1,7.5,3.865804501581067,5.610386918737704e-05,10
14,80.0,6,10,Aldra,8.0,4.988876515698588,8.839580311358315e-05,10
