target_island,n_cal_samples,permutation_index,source_island,source_island_name,rank_mean,rank_std,phi_per_ind_mean,n_repeats
14,40.0,1,0,Nesøy,4.9,3.3482997343593826,0.00021241595618131688,10
14,40.0,1,8,Lovund,4.9,5.363456596884761,0.00022466321373647147,10
14,40.0,1,12,Southern 2,5.0,3.018461712712472,0.0002029010835321511,10
14,40.0,1,15,Southern 5,7.6,4.812021982031624,-2.6895441365937836e-05,10
14,40.0,1,7,Onøy og Lurøy,7.8,4.4671641514002545,0.00010078495861345691,10
14,40.0,1,2,Træna,7.9,3.0349812373573433,3.786532792277718e-05,10
14,40.0,1,5,Hestmannøy,7.9,3.446415206816755,2.1550470817073617e-05,10
14,40.0,1,10,Aldra,8.0,5.185449728701348,5.953096041751613e-05,10
14,40.0,1,11,Southern 1,8.3,5.207899981971834,1.6325491665879583e-05,10
14,40.0,1,9,Sleneset,8.7,5.417051268397268,-8.278102991109531e-05,10
14,40.0,1,6,Indre Kvarøy,8.9,3.178049716414141,-4.132727832287573e-05,10
14,40.0,1,3,Selvær,9.0,4.594682917363407,5.7166638255778065e-05,10
14,40.0,1,13,Southern 3,10.2,2.616188916046478,-7.312813343377688e-05,10
14,40.0,1,1,Myken,10.3,3.6224607965059086,-7.931540133332181e-05,10
14,40.0,1,4,Gjerøy,10.6,3.204163957519444,-9.700757135516771e-05,10
14,40.0,2,0,Nesøy,4.2,3.6453928305312844,0.0002652850248205835,10
14,40.0,2,12,Southern 2,4.8,2.616188916046478,0.00022308638499639446,10
14,40.0,2,8,Lovund,5.4,5.059644256269407,0.00019056352493544644,10
14,40.0,2,7,Onøy og Lurøy,7.1,4.677368680976279,9.92577748173455e-05,10
14,40.0,2,10,Aldra,7.8,5.553777493242275,7.584486647535663e-05,10
14,40.0,2,11,Southern 1,7.8,5.287301349039561,3.277560620120715e-05,10
14,40.0,2,2,Træna,7.9,2.64365067451978,4.0124302199950134e-05,10
14,40.0,2,9,Sleneset,7.9,4.557045826702499,4.888120739693139e-05,10
14,40.0,2,5,Hestmannøy,8.1,3.4785054261852175,8.700560373494452e-06,10
14,40.0,2,15,Southern 5,8.6,4.1952353926806065,-9.662077834294906e-05,10
14,40.0,2,6,Indre Kvarøy,8.9,3.665151201974256,-9.034758008216245e-05,10
14,40.0,2,3,Selvær,9.3,4.83160888777687,8.620883099369668e-05,10
14,40.0,2,13,Southern 3,10.4,2.5473297566057074,-6.980071565367281e-05,10
14,40.0,2,4,Gjerøy,10.8,2.6161889160464775,-8.17993762119291e-05,10
14,40.0,2,1,Myken,11.0,3.5901098714230026,-0.000235127745922473,10
14,40.0,3,0,Nesøy,4.1,3.8137179293236207,0.00034169430773959696,10
14,40.0,3,12,Southern 2,5.4,3.921450978627398,0.00018333549273797154,10
14,40.0,3,8,Lovund,5.7,5.012207320355197,0.00014654026522769136,10
14,40.0,3,7,Onøy og Lurøy,6.8,4.9170903772228725,7.802773707042184e-05,10
14,40.0,3,11,Southern 1,7.4,4.9035134795822115,4.365288014164337e-05,10
14,40.0,3,9,Sleneset,7.8,4.417138339593985,8.06992503349087e-05,10
14,40.0,3,5,Hestmannøy,8.0,2.8284271247461903,3.4944611587175674e-06,10
14,40.0,3,2,Træna,8.1,2.7264140062238043,3.236654042691514e-05,10
14,40.0,3,10,Aldra,8.1,5.173651192984184,3.252476938866681e-05,10
14,40.0,3,6,Indre Kvarøy,8.9,3.6040101122068027,-6.387801332936534e-05,10
14,40.0,3,3,Selvær,9.0,4.666666666666667,8.604708487782704e-05,10
14,40.0,3,15,Southern 5,9.0,4.216370213557839,-7.836297555979463e-05,10
14,40.0,3,13,Southern 3,10.0,3.2317865716108853,-6.159277345688537e-05,10
14,40.0,3,4,Gjerøy,10.1,2.514402955419481,-7.400485661376579e-05,10
14,40.0,3,1,Myken,11.6,4.1952353926806065,-0.00022763627300749484,10
14,40.0,4,0,Nesøy,4.4,3.921450978627398,0.0003273538693733892,10
14,40.0,4,8,Lovund,5.5,5.1478150704935,0.00012820409870035971,10
14,40.0,4,12,Southern 2,5.5,3.5978388574871505,0.00019626896182745615,10
14,40.0,4,7,Onøy og Lurøy,7.0,4.853406592853679,7.846852843833489e-05,10
14,40.0,4,9,Sleneset,7.3,4.643992535164831,7.959335479203693e-05,10
14,40.0,4,11,Southern 1,7.6,4.880801391392834,4.5462893790403844e-05,10
14,40.0,4,10,Aldra,8.0,5.354126134736337,2.8527712737284427e-05,10
14,40.0,4,5,Hestmannøy,8.1,2.998147576235848,2.788195191359938e-06,10
14,40.0,4,2,Træna,8.4,2.875181153713044,3.934378413420282e-05,10
14,40.0,4,15,Southern 5,8.5,4.1163630117428225,-6.380153901449837e-05,10
14,40.0,4,3,Selvær,8.8,4.491968140779471,7.33376362999148e-05,10
14,40.0,4,6,Indre Kvarøy,9.2,4.1041983924323695,-5.616760401436854e-05,10
14,40.0,4,4,Gjerøy,10.3,2.9458068127047605,-7.581953800768166e-05,10
14,40.0,4,13,Southern 3,10.3,3.020301677353146,-7.093250549364648e-05,10
14,40.0,4,1,Myken,11.1,3.784471194529326,-0.0002157342441881552,10
14,40.0,5,0,Nesøy,4.3,3.973523485382827,0.0003202627671916865,10
14,40.0,5,12,Southern 2,5.5,3.9791121287711078,0.00018433483420343544,10
14,40.0,5,8,Lovund,6.0,4.898979485566356,0.00012097117655838701,10
14,40.0,5,7,Onøy og Lurøy,7.0,4.69041575982343,8.32056955614428e-05,10
