target_island,n_cal_samples,permutation_index,source_island,source_island_name,rank_mean,rank_std,phi_per_ind_mean,n_repeats
14,10.0,1,11,Southern 1,5.3,2.94580681270476,0.00020115145483786916,10
14,10.0,1,12,Southern 2,6.3,3.8311588035185618,0.00021919035524768714,10
14,10.0,1,13,Southern 3,6.7,4.083843505544474,4.8909292517682706e-05,10
14,10.0,1,1,Myken,6.9,4.863697724525606,0.0002725394714700099,10
14,10.0,1,8,Lovund,7.2,3.2930904093942583,0.00010500020703717674,10
14,10.0,1,7,Onøy og Lurøy,7.3,5.207899981971833,0.00013546261902796388,10
14,10.0,1,5,Hestmannøy,7.4,3.9214509786273974,2.896231692970996e-06,10
14,10.0,1,6,Indre Kvarøy,7.8,4.211096452627668,-0.00011558562495048348,10
14,10.0,1,15,Southern 5,8.0,5.715476066494082,1.9215994565989276e-05,10
14,10.0,1,0,Nesøy,8.2,4.984420171338332,0.0006091342915638217,10
14,10.0,1,10,Aldra,9.3,5.250396810400778,-0.00042266191999204664,10
14,10.0,1,9,Sleneset,9.5,4.552166761249221,-0.00014852252767781916,10
14,10.0,1,2,Træna,9.8,4.131182235954578,-9.679282494473064e-05,10
14,10.0,1,4,Gjerøy,9.8,3.73571352696584,-3.246156682194902e-05,10
14,10.0,1,3,Selvær,10.5,2.173067468400883,-0.00011019228068981036,10
14,10.0,2,11,Southern 1,5.0,2.7080128015453204,0.0002376154633393854,10
14,10.0,2,0,Nesøy,5.9,5.195083145522205,0.0005524037569759324,10
14,10.0,2,12,Southern 2,5.9,3.478505426185217,0.0002077348792005232,10
14,10.0,2,1,Myken,6.8,4.638007234913623,0.0002500918189153952,10
14,10.0,2,13,Southern 3,6.9,4.121757985239902,4.7681856309860835e-05,10
14,10.0,2,5,Hestmannøy,7.4,3.438345855527367,1.8681727777843306e-05,10
14,10.0,2,7,Onøy og Lurøy,7.4,5.146735750831676,0.000239850223941473,10
14,10.0,2,15,Southern 5,8.5,5.7397251192408545,-3.9986757648823704e-05,10
14,10.0,2,6,Indre Kvarøy,8.6,3.777124126457412,-0.0001282296741492643,10
14,10.0,2,8,Lovund,8.8,3.7058512292499457,-1.4630573098184844e-05,10
14,10.0,2,10,Aldra,8.9,5.1305187088853135,-0.00025653232523611605,10
14,10.0,2,9,Sleneset,9.4,4.526465385804788,-0.00011079653041786144,10
14,10.0,2,2,Træna,9.7,4.137900702315393,-0.00012487791240629265,10
14,10.0,2,4,Gjerøy,9.9,3.5103022978402048,-8.733359035057412e-05,10
14,10.0,2,3,Selvær,10.9,2.469817807045694,-0.00017602722438229992,10
14,10.0,3,11,Southern 1,5.1,2.766867462592951,0.0002475980355599006,10
14,10.0,3,1,Myken,6.4,5.378971401051816,0.0001550058242578391,10
14,10.0,3,0,Nesøy,6.5,5.1478150704935,0.00042277897361839794,10
14,10.0,3,12,Southern 2,6.6,4.060651288757616,0.00018167878874981666,10
14,10.0,3,7,Onøy og Lurøy,6.9,5.152130088074683,0.00023257654503870467,10
14,10.0,3,13,Southern 3,7.1,4.012480529547776,2.844739893873335e-05,10
14,10.0,3,5,Hestmannøy,7.5,3.4721111093332766,1.0254740781574171e-05,10
14,10.0,3,15,Southern 5,7.8,5.473166867139678,3.72903096348434e-05,10
14,10.0,3,8,Lovund,8.3,3.5605867181937563,7.194207207867034e-06,10
14,10.0,3,6,Indre Kvarøy,8.8,3.73571352696584,-9.760270593564737e-05,10
14,10.0,3,10,Aldra,8.9,5.043147165543886,-0.00018514224590628032,10
14,10.0,3,9,Sleneset,9.3,4.24394994210713,-8.178658848970238e-05,10
14,10.0,3,2,Træna,9.8,3.823901439919997,-0.00010148276457214832,10
14,10.0,3,4,Gjerøy,9.8,3.259175083088084,-8.92727854623583e-05,10
14,10.0,3,3,Selvær,11.2,3.155242550986462,-0.00018544004763166525,10
14,10.0,4,11,Southern 1,5.1,3.3482997343593826,0.0002563700452022694,10
14,10.0,4,0,Nesøy,6.4,5.037636129950016,0.00031379031440615626,10
14,10.0,4,12,Southern 2,6.7,4.164666186436128,0.00014633819540919754,10
