target_island,n_cal_samples,permutation_index,source_island,source_island_name,rank_mean,rank_std,phi_per_ind_mean,n_repeats
14,150.0,1,12,Southern 2,3.6,3.438345855527367,0.00020507151655066439,10
14,150.0,1,11,Southern 1,4.2,3.0110906108363245,0.000126233440065856,10
14,150.0,1,9,Sleneset,4.6,2.3664319132398464,0.0001032319882949767,10
14,150.0,1,7,Onøy og Lurøy,5.5,3.1001792062897127,7.369723954418959e-05,10
14,150.0,1,8,Lovund,5.5,2.5055493963954847,7.159022659733243e-05,10
14,150.0,1,0,Nesøy,7.1,3.3482997343593826,0.00011432783155806612,10
14,150.0,1,15,Southern 5,7.3,5.869885480616769,7.707251519864545e-05,10
14,150.0,1,10,Aldra,7.7,3.560586718193756,-6.5946742638187e-06,10
14,150.0,1,5,Hestmannøy,8.0,2.943920288775949,1.8794698441778266e-05,10
14,150.0,1,2,Træna,8.7,3.683295625749672,-1.5315092897621817e-05,10
14,150.0,1,13,Southern 3,9.9,3.2128215360057304,-3.4799909562256815e-05,10
14,150.0,1,4,Gjerøy,11.5,1.4337208778404376,-4.759144706934352e-05,10
14,150.0,1,1,Myken,11.6,3.6575644598253874,-5.52302127057174e-05,10
14,150.0,1,3,Selvær,12.1,3.928528138289623,-0.0001514577901438137,10
14,150.0,1,6,Indre Kvarøy,12.7,2.3118054512532935,-0.00011544380907550698,10
14,150.0,2,12,Southern 2,3.4,3.717824931626316,0.00022011301560689801,10
14,150.0,2,9,Sleneset,4.5,2.3687784005919825,0.00010518997193077894,10
14,150.0,2,11,Southern 1,4.7,3.3015148038438356,0.00010702719542877114,10
14,150.0,2,0,Nesøy,5.4,3.062315754094894,0.00016443370673773045,10
14,150.0,2,7,Onøy og Lurøy,5.6,2.2705848487901865,8.068938561636948e-05,10
14,150.0,2,8,Lovund,6.6,2.1705094128132942,5.6474947003622495e-05,10
14,150.0,2,10,Aldra,6.9,4.408325456829762,2.2073400338093897e-05,10
14,150.0,2,5,Hestmannøy,7.5,2.6770630673681683,2.4430678252449926e-05,10
14,150.0,2,15,Southern 5,8.6,5.621387729022079,-1.8131522229330082e-05,10
14,150.0,2,2,Træna,9.1,3.8427420765212266,-5.70911073204546e-06,10
14,150.0,2,13,Southern 3,9.8,3.359894178227774,-2.778274102448178e-05,10
14,150.0,2,4,Gjerøy,10.9,1.5238839267549948,-4.1893670523908614e-05,10
14,150.0,2,1,Myken,11.9,3.2812599206199233,-0.0001002354721904184,10
14,150.0,2,3,Selvær,12.3,3.9735234853828265,-0.00012763670409712146,10
14,150.0,2,6,Indre Kvarøy,12.8,1.9321835661585915,-0.00012303286544991656,10
14,150.0,3,12,Southern 2,3.9,3.7549966711037173,0.00019562052193908985,10
14,150.0,3,0,Nesøy,4.6,2.796823595120404,0.00015258320821540073,10
14,150.0,3,11,Southern 1,4.9,3.1073389830457114,0.00011282256384807371,10
14,150.0,3,9,Sleneset,5.0,3.197221015541813,0.0001296555976786465,10
14,150.0,3,8,Lovund,5.5,2.4152294576982394,7.202266766095523e-05,10
14,150.0,3,7,Onøy og Lurøy,5.8,2.6583202716502514,7.330507099373691e-05,10
14,150.0,3,10,Aldra,6.9,4.2282121254470875,2.5590802815231364e-05,10
14,150.0,3,5,Hestmannøy,7.8,2.6583202716502514,2.154571721874862e-05,10
14,150.0,3,2,Træna,8.8,3.552776691859794,2.7524830781698184e-06,10
14,150.0,3,15,Southern 5,9.0,5.497474167490214,-2.3221381653933974e-05,10
14,150.0,3,13,Southern 3,9.8,2.6997942308422114,-2.5058357644647604e-05,10
14,150.0,3,4,Gjerøy,11.1,1.4491376746189437,-4.9785353311513765e-05,10
