n_individuals,corr_eval,mse_adj,method,order_seed,pevmean_obj,target_island,target_island_name,repeat,repeat_seed,trait
5341,0.31876863159301533,1.4793694019317627,pevmean_ga,-2,16405.82136049806,6,Indre Kvarøy,3,1125825237,body_mass
5341,0.31876863159301533,1.4793694019317627,random_individual,-2,16405.82136049806,6,Indre Kvarøy,3,1125825237,body_mass
50,-0.050888102071204394,1.610588788986206,pevmean_ga,-1,18938.276892609414,6,Indre Kvarøy,3,1125825237,body_mass
100,0.07149439177627702,1.5973877906799316,pevmean_ga,-1,18631.52276618305,6,Indre Kvarøy,3,1125825237,body_mass
250,0.15932153556400014,1.565994143486023,pevmean_ga,-1,18399.708853319895,6,Indre Kvarøy,3,1125825237,body_mass
500,0.15580126516913628,1.5719728469848633,pevmean_ga,-1,18226.776408268404,6,Indre Kvarøy,3,1125825237,body_mass
2000,0.2820375396138459,1.5187586545944214,pevmean_ga,-1,17373.52582061029,6,Indre Kvarøy,3,1125825237,body_mass
3500,0.29791717090171926,1.5068352222442627,pevmean_ga,-1,16841.534592733024,6,Indre Kvarøy,3,1125825237,body_mass
50,0.011365489180970176,1.634143590927124,random_individual,0,,6,Indre Kvarøy,3,1125825237,body_mass
100,0.061398769115618784,1.6239759922027588,random_individual,0,,6,Indre Kvarøy,3,1125825237,body_mass
250,0.01493365877919894,1.597748875617981,random_individual,0,,6,Indre Kvarøy,3,1125825237,body_mass
500,0.08365099635410936,1.5892375707626343,random_individual,0,,6,Indre Kvarøy,3,1125825237,body_mass
2000,0.19581480586148484,1.5502580404281616,random_individual,0,,6,Indre Kvarøy,3,1125825237,body_mass
3500,0.2623293859808337,1.5132238864898682,random_individual,0,,6,Indre Kvarøy,3,1125825237,body_mass
50,0.030467058843962988,1.5989588499069214,random_individual,1,,6,Indre Kvarøy,3,1125825237,body_mass
100,-0.017341003434817908,1.6001864671707153,random_individual,1,,6,Indre Kvarøy,3,1125825237,body_mass
250,-0.012792807751651734,1.6017754077911377,random_individual,1,,6,Indre Kvarøy,3,1125825237,body_mass
500,0.024328827709302246,1.5996789932250977,random_individual,1,,6,Indre Kvarøy,3,1125825237,body_mass
2000,0.2715522631053246,1.533583402633667,random_individual,1,,6,Indre Kvarøy,3,1125825237,body_mass
3500,0.3217995835302766,1.4917887449264526,random_individual,1,,6,Indre Kvarøy,3,1125825237,body_mass
50,-0.11684950136619744,1.6362121105194092,random_individual,2,,6,Indre Kvarøy,3,1125825237,body_mass
100,-0.15234422854877272,1.614005446434021,random_individual,2,,6,Indre Kvarøy,3,1125825237,body_mass
250,-0.08546697305789368,1.610551118850708,random_individual,2,,6,Indre Kvarøy,3,1125825237,body_mass
500,0.06748060562006823,1.6066683530807495,random_individual,2,,6,Indre Kvarøy,3,1125825237,body_mass
2000,0.2774559601604897,1.5328892469406128,random_individual,2,,6,Indre Kvarøy,3,1125825237,body_mass
3500,0.3362124532841432,1.4973820447921753,random_individual,2,,6,Indre Kvarøy,3,1125825237,body_mass
50,0.035348194150293825,1.609230637550354,random_individual,3,,6,Indre Kvarøy,3,1125825237,body_mass
100,0.046035387260656334,1.5951659679412842,random_individual,3,,6,Indre Kvarøy,3,1125825237,body_mass
250,0.09797980350805371,1.5960016250610352,random_individual,3,,6,Indre Kvarøy,3,1125825237,body_mass
500,0.11527049275811947,1.5838587284088135,random_individual,3,,6,Indre Kvarøy,3,1125825237,body_mass
2000,0.25494631402186135,1.5265252590179443,random_individual,3,,6,Indre Kvarøy,3,1125825237,body_mass
3500,0.3122235695624282,1.4897147417068481,random_individual,3,,6,Indre Kvarøy,3,1125825237,body_mass
50,0.05279620685916124,1.5948044061660767,random_individual,4,,6,Indre Kvarøy,3,1125825237,body_mass
100,0.06622453760108536,1.6134040355682373,random_individual,4,,6,Indre Kvarøy,3,1125825237,body_mass
250,0.009574367816542013,1.598503828048706,random_individual,4,,6,Indre Kvarøy,3,1125825237,body_mass
500,0.15364580908164152,1.5752110481262207,random_individual,4,,6,Indre Kvarøy,3,1125825237,body_mass
2000,0.24500761950939648,1.5399974584579468,random_individual,4,,6,Indre Kvarøy,3,1125825237,body_mass
3500,0.31990480346606326,1.4984416961669922,random_individual,4,,6,Indre Kvarøy,3,1125825237,body_mass
