ringnr,island,score,rank
8747741,6,-0.001451459316740511,0
8681409,5,-0.001374320243485272,1
8M72909,5,-0.0012755473762808833,2
8N14959,5,-0.001222423328727018,3
8N28695,5,-0.0011454570067144232,4
8730451,1,-0.0010253540131088812,5
8981026,5,-0.0008879186179910903,6
8747636,4,-0.0008340696986124385,7
8L19995,0,-0.0008176436786015984,8
8N14591,11,-0.000806828717031749,9
8N42642,7,-0.0007997609427548014,10
8N14220,5,-0.0007901181452325545,11
8N42771,10,-0.000776522789237788,12
8800375,4,-0.0007596520081278868,13
8N42289,5,-0.0007523638396378374,14
8P14622,2,-0.0007313875503314193,15
8309251,5,-0.0007209470713860355,16
8L64795,13,-0.0007153294864110649,17
8934064,5,-0.0007152776161092333,18
8N14981,6,-0.0007152415819291491,19
8939150,4,-0.0007028513427940197,20
8P14278,4,-0.0006981996921240352,21
8N14980,6,-0.0006913831894053146,22
8309285,5,-0.0006828474870417267,23
8M31356,5,-0.0006826313692727126,24
8N72348,6,-0.0006825766467954963,25
8N14017,7,-0.0006657300764345564,26
8816921,6,-0.0006635423378611449,27
8M31435,4,-0.0006572549464181066,28
8N42952,4,-0.0006093476536079834,29
8573603,5,-0.0006004427450534422,30
8943470,2,-0.0005967757542748586,31
8N05220,12,-0.0005758467050327454,32
8681009,0,-0.0005711458288715221,33
8L64142,8,-0.0005685214855475351,34
8M71811,0,-0.0005631570966215804,35
8N73636,13,-0.00056058534028125,36
8M72406,13,-0.0005557168879022356,37
8L48609,6,-0.000541660741873784,38
8N73626,11,-0.0005375401087803766,39
8L30599,5,-0.0005271442005323479,40
8730584,5,-0.0005216516583459452,41
8651952,5,-0.0005214155025896616,42
8M31713,5,-0.0005207105559748015,43
8N05203,12,-0.0005187271708564367,44
8N73624,13,-0.000512228853040142,45
8N14937,4,-0.0005122142338223057,46
8N73604,14,-0.0005093564814160345,47
8939376,7,-0.0005084322765469551,48
8816929,4,-0.0005079931725049391,49
8N14588,11,-0.0005012040237488691,50
8M72916,6,-0.0004993668353563407,51
8N28432,2,-0.0004979114828529418,52
8N73093,5,-0.0004949226067765267,53
8939762,5,-0.0004942075393046252,54
8L26595,6,-0.0004935993310937192,55
8L89326,10,-0.000489657588332193,56
8P11530,15,-0.0004887893254590381,57
8N28832,5,-0.00048235239137284225,58
8N27307,5,-0.000482105094306462,59
8939379,7,-0.0004811947983398568,60
8794305,4,-0.0004810880091099534,61
8N73681,13,-0.00047642736171837896,62
8N27835,6,-0.0004760074443765916,63
8N42143,2,-0.00047532520693494007,64
8857401,4,-0.0004719998669315828,65
8M71823,5,-0.0004709885670308722,66
8L30591,5,-0.0004642688072635792,67
8939375,7,-0.00046076038779574446,68
8L48479,4,-0.00045917662646388635,69
8981857,5,-0.00045863033847126644,70
8N05686,15,-0.00045721833885181695,71
8M71321,5,-0.00045449149001797196,72
8L30468,12,-0.0004528047556959791,73
8N73949,12,-0.00045096970643498935,74
8887370,5,-0.00045082582528266357,75
8N73623,13,-0.00044936373342352454,76
8934893,5,-0.0004491657637117896,77
8N14187,5,-0.00044570919635589235,78
8309287,5,-0.00044504210745799355,79
8730497,4,-0.00043974595064355526,80
8L89682,6,-0.00043541626655496657,81
8747875,1,-0.0004322358545323368,82
8N72394,6,-0.00043107148303533904,83
