ringnr,island,score,rank
8L48609,6,-0.007422334150760435,0
8747741,6,-0.0058046232152264565,1
8730451,1,-0.005035028065321967,2
8N42952,4,-0.004135399329243228,3
8747636,4,-0.003758990962523967,4
8800375,4,-0.003325324425532017,5
8816921,6,-0.002990476816194132,6
8P14622,2,-0.0029100223873683717,7
8L19505,3,-0.0026488535149837844,8
8N14937,4,-0.002574466552687227,9
8M71811,0,-0.0025501278269075556,10
8N14981,6,-0.0025192986358888447,11
8N14591,11,-0.002515136860893108,12
8N14980,6,-0.002346033459616592,13
8M31435,4,-0.0022745500100427307,14
8N42771,10,-0.0022019238967914134,15
8N14017,7,-0.002200438104409841,16
8N42642,7,-0.002155869482521666,17
8794305,4,-0.00211945953014947,18
8L64795,13,-0.0020698968928627437,19
8N28432,2,-0.0020270173481549136,20
8N87574,11,-0.002013768127653748,21
8N73681,13,-0.0019523905164078315,22
8N05220,12,-0.0019402287070988677,23
8L26595,6,-0.001901703464682214,24
8L64142,8,-0.0018870054209401133,25
8800059,4,-0.0018724625879258383,26
8N05203,12,-0.0018408145697321743,27
8681009,0,-0.0018228423832624685,28
8L19995,0,-0.0018120459480996942,29
8N72348,6,-0.0018112498401023913,30
8N73626,11,-0.0017944213286682498,31
8P11530,15,-0.0017715400863380637,32
8N73636,13,-0.0017621816359678633,33
8M71158,13,-0.0017238442414964084,34
8N05127,14,-0.0017228583119504037,35
8L57927,3,-0.0016831878037919523,36
8M72406,13,-0.0016730236839066492,37
8N14588,11,-0.0016686867211319623,38
8943470,2,-0.0016507250002177898,39
8573989,3,-0.0016443067124782829,40
8N27835,6,-0.001640997737467842,41
8816929,4,-0.0016397836475618988,42
8939377,7,-0.0016373551716242218,43
8L89487,11,-0.001609419472515583,44
8L52223,8,-0.0015881324284237053,45
8747757,7,-0.001545225255540572,46
8N73233,12,-0.0015187607200459752,47
8857401,4,-0.0015171306822594488,48
8L89739,10,-0.0014941877552701044,49
8N05263,13,-0.001491150487709092,50
8800104,10,-0.001480369443015661,51
8939150,4,-0.0014758983998035546,52
8N42143,2,-0.001469019323849352,53
8L52932,4,-0.0014443065831528656,54
8939376,7,-0.0014284251501521794,55
8N14758,2,-0.0013929602789630735,56
8N73604,14,-0.0013805478029098595,57
8730497,4,-0.001379839609398914,58
8N05190,13,-0.0013769434908681433,59
8N14587,11,-0.0013622165688502719,60
8L30468,12,-0.0013323807561391732,61
8N05167,12,-0.0013118752976879478,62
8P11833,15,-0.00130621981134027,63
8887462,1,-0.0012991634866921231,64
8981704,0,-0.0012991631429031258,65
8L89326,10,-0.0012951351800438715,66
8N14592,11,-0.0012894521923954017,67
8681017,4,-0.0012884065386060684,68
8800146,9,-0.0012868744515799335,69
8N05686,15,-0.001286776614279006,70
8N05253,13,-0.001275867025469779,71
8904640,7,-0.001273446759341823,72
8939375,7,-0.001272589962127313,73
8L19656,3,-0.0012687684757111128,74
8N06999,6,-0.00126446301658234,75
8P26527,9,-0.0012428054210431583,76
8N42734,4,-0.0012373946278785297,77
8N87547,11,-0.0012318865166207615,78
8N05297,13,-0.00122549747584344,79
8651799,2,-0.0012129069764341693,80
8L30059,13,-0.0012081365944140998,81
8N73623,13,-0.0012047458965014357,82
8N72908,13,-0.0011992554959761037,83
8N73230,12,-0.0011931521462429373,84
8747875,1,-0.0011824204839285812,85
8981354,11,-0.0011824008488474647,86
8N05199,13,-0.0011795353002526099,87
8N72394,6,-0.0011721413734449015,88
8N14668,13,-0.001171633497961011,89
8N14582,11,-0.0011689091688822373,90
8N05264,13,-0.0011684254268402583,91
8M31944,6,-0.001160669315282803,92
8747879,1,-0.0011482964854394595,93
8816427,1,-0.0011461859776318306,94
8N05445,6,-0.001144374011630589,95
8943014,10,-0.0011395466253816267,96
8L48764,11,-0.0011375439848961832,97
8M71502,4,-0.0011224092322663637,98
8N73624,13,-0.0011167414106694196,99
8M31838,1,-0.0011099990440399665,100
8P14852,14,-0.0011085576693972143,101
8N14599,11,-0.0011076717369178368,102
8N28429,2,-0.0011042944515793351,103
8981657,2,-0.0011024207924492657,104
8681361,4,-0.0010843731474778906,105
8N72672,11,-0.001083583519914555,106
8N87339,4,-0.0010710966125770938,107
8N05444,6,-0.001070192278803006,108
8P26525,9,-0.001063577899003576,109
8917801,2,-0.001063367527219583,110
8N27031,14,-0.0010500134633275593,111
8N06889,11,-0.0010474456845486202,112
8M71231,6,-0.0010444428014579898,113
8M72009,6,-0.0010405978828202933,114
8L30762,12,-0.0010401680070799557,115
8800436,6,-0.0010357925796142808,116
8N73950,12,-0.0010357246442254109,117
8816947,4,-0.001034316722446249,118
8800027,4,-0.0010313154812138237,119
8N14803,9,-0.0010219281439276529,120
8N05567,3,-0.0010174135577472043,121
8N73185,15,-0.0010128893427463481,122
8939379,7,-0.001012684268062003,123
8P14976,14,-0.0010109680206369376,124
8N28499,2,-0.001010198271956142,125
8M31207,7,-0.0010054647307242703,126
8730932,3,-0.0010046338747997652,127
8800497,4,-0.0010040491870313417,128
8681240,3,-0.0010024036455433816,129
8L89335,6,-0.0009950871362889302,130
8M72737,4,-0.0009937326549334102,131
8794306,4,-0.000993352809928183,132
8730547,3,-0.000984703324320435,133
8L30355,7,-0.0009830691706156358,134
8L19610,9,-0.0009827010171647999,135
8732525,9,-0.0009816105084610172,136
8N14590,11,-0.0009813221677177353,137
8N87243,2,-0.0009789104051378672,138
8L48479,4,-0.0009709527848826838,139
8887314,7,-0.0009701946983113885,140
8N73951,12,-0.000969259188423166,141
8P11385,14,-0.0009584305107637192,142
8887305,7,-0.000956715709889977,143
8730981,6,-0.0009545698908368649,144
8981029,0,-0.0009484855418122606,145
8N06851,11,-0.0009483929152338533,146
8N05168,12,-0.0009442809034680977,147
8N27095,2,-0.0009416264820174547,148
8P14652,2,-0.0009385715420648921,149
8N87806,14,-0.0009364534610085684,150
8857269,1,-0.0009299878100819114,151
8M31716,6,-0.0009297886190324789,152
8N14605,13,-0.0009215236846102925,153
8P14278,4,-0.0009176848579954822,154
8732678,4,-0.0009171056722152571,155
8747713,7,-0.0009167559326215269,156
8N28250,7,-0.000915744452868239,157
8M31285,10,-0.0009032046509673819,158
8L19930,10,-0.0009025946510519134,159
8L30761,10,-0.0008991691793198697,160
8857276,10,-0.0008964465450844727,161
8857104,7,-0.0008800036403044942,162
8917946,8,-0.0008793453107500682,163
8651884,0,-0.0008776160811976297,164
8L19928,10,-0.0008751971217861865,165
8M31197,8,-0.0008626919143353007,166
8P14811,15,-0.0008608126464793031,167
8N28005,2,-0.0008599161293432189,168
8794353,1,-0.0008556547782063717,169
8N87962,13,-0.0008554797716442408,170
8N05170,12,-0.0008509090826009924,171
8N73992,12,-0.0008479894008814881,172
8939460,3,-0.0008367269747395767,173
8N72670,4,-0.0008313941752930987,174
8981156,12,-0.0008309740624099504,175
8L89724,4,-0.0008277779522813944,176
8887272,7,-0.0008243705901804788,177
8943345,11,-0.0008238635618909029,178
8747590,2,-0.0008216315691242926,179
8N05242,13,-0.0008178729478913738,180
8L19926,10,-0.0008127938846698157,181
8P26743,7,-0.0008109541505518791,182
8N06394,4,-0.0008065307633273733,183
8N87564,11,-0.0008053224246395985,184
8747114,6,-0.0008012902499103802,185
8M31420,10,-0.0007971599529810192,186
8N14002,6,-0.0007971169379743515,187
8M31255,8,-0.000796156582509866,188
8P11051,9,-0.0007954658221933641,189
8M31605,4,-0.0007893153806435294,190
8N73657,13,-0.0007850325487197551,191
8N72957,13,-0.0007818122126082017,192
8N13663,13,-0.000781677981649409,193
8M72916,6,-0.0007814235332261887,194
8747936,4,-0.0007802069212630158,195
8N73628,13,-0.0007773947263558512,196
8N13671,13,-0.0007683225012442563,197
8887495,7,-0.0007678213814870105,198
8N42989,14,-0.000754367670197098,199
8N72496,2,-0.0007538584004578297,200
8N06895,14,-0.0007510325649491278,201
8N73946,12,-0.0007508611070079496,202
8N05881,11,-0.0007455263166775694,203
8732621,2,-0.000744636050939107,204
8N05797,10,-0.0007440072104145656,205
8732256,1,-0.0007425954563586856,206
8730938,3,-0.0007337090091823484,207
8732505,8,-0.0007330229448143655,208
8651576,0,-0.0007312231084597443,209
8L64144,8,-0.0007289267086889595,210
8N05895,11,-0.0007228198101074668,211
8681200,4,-0.0007225141862363671,212
8N42735,4,-0.0007205489273474086,213
8P11750,7,-0.0007176769213401712,214
8800091,6,-0.0007172700916271424,215
8L52603,9,-0.0007167396988734254,216
8N87594,11,-0.0007135781152101117,217
8P11538,15,-0.0007135511364140257,218
8N42033,8,-0.0007065820227580843,219
8N06864,11,-0.0007052100681903539,220
8L64327,2,-0.0007040873997539165,221
8N14905,6,-0.0007035467842797516,222
8N73241,12,-0.0007011204997979803,223
8N05878,11,-0.0007004758881521411,224
8939093,10,-0.0006983426669648907,225
8N72353,4,-0.0006977410012041219,226
8N73987,12,-0.000695504859322682,227
8N28644,8,-0.0006945501736481674,228
8N73949,12,-0.0006884751946927281,229
8N73930,12,-0.0006832023861491621,230
8981031,4,-0.0006753666384611279,231
8M31282,10,-0.0006737524181517074,232
8L19862,6,-0.000671520312607754,233
8M71372,12,-0.0006704701263515744,234
8732531,9,-0.0006692370880045928,235
8L52210,4,-0.0006674468862968297,236
8N87918,13,-0.0006662176783720497,237
