ringnr,island,score,rank
8981026,5,-0.003247966873459518,0
8934064,5,-0.0023435229195456486,1
8L48609,6,-0.00206646065635141,2
8730451,1,-0.0019080113488598727,3
8M72909,5,-0.00181114899169188,4
8681409,5,-0.0017647371569182724,5
8N28695,5,-0.0017268950659854454,6
8747636,4,-0.0015625486048520543,7
8747741,6,-0.0015099058364285156,8
8N14959,5,-0.0013930584354966413,9
8309251,5,-0.0013711815918213688,10
8800375,4,-0.0012941596287419088,11
8N42952,4,-0.0012592544371727854,12
8M71811,0,-0.0012152642957516946,13
8P14278,4,-0.0012067723364452831,14
8N42771,10,-0.0011765887757064775,15
8N14591,11,-0.0011395341716706753,16
8943470,2,-0.001132527548179496,17
8L64795,13,-0.0011289662579656579,18
8L19995,0,-0.0010476534807821736,19
8N72348,6,-0.0010402108018752187,20
8816921,6,-0.0010149583758902736,21
8N14220,5,-0.0009850634924077895,22
8P14622,2,-0.0009778791791177355,23
8N73636,13,-0.0009769048447196838,24
8N14981,6,-0.000966691666690167,25
8N14017,7,-0.0009593936483724974,26
8N42642,7,-0.0009403044314240105,27
8N14980,6,-0.0009371272535645403,28
8939150,4,-0.0009354784888273571,29
8M31435,4,-0.0009333054404123686,30
8794305,4,-0.0009155083134828601,31
8N42289,5,-0.0009105024957989372,32
8N27835,6,-0.0009057218630914576,33
8M31356,5,-0.0008730767913220916,34
8M31713,5,-0.0008724527942831628,35
8L64142,8,-0.0008301398956973571,36
8N05220,12,-0.0008145519543631963,37
8573603,5,-0.0008099750878045597,38
8N87574,11,-0.000807461130534648,39
8309285,5,-0.0008045972208492458,40
8L30599,5,-0.0007999943081813399,41
8M71158,13,-0.0007996616841410287,42
8P11530,15,-0.000770806646642086,43
8816929,4,-0.000757482379412977,44
8P11833,15,-0.0007574370138172526,45
8730584,5,-0.0007501973850594368,46
8730497,4,-0.0007428564967995044,47
8N42143,2,-0.0007427216041833162,48
8M72406,13,-0.0007399936221190728,49
8N28432,2,-0.000739902443910978,50
8M72916,6,-0.00073396656443947,51
8N05167,12,-0.000720190946594812,52
8L48479,4,-0.0007195293255790602,53
8N73626,11,-0.0007178136802394874,54
8N27307,5,-0.0007143661132431589,55
8651952,5,-0.0007139881163311657,56
8N14582,11,-0.0006998067947279196,57
8800519,5,-0.0006972291648708051,58
8N73233,12,-0.0006961302751733456,59
8N87547,11,-0.000692837396854884,60
8681009,0,-0.0006908202958584297,61
8N73093,5,-0.0006883444384584436,62
8N73624,13,-0.0006797890164307319,63
8939377,7,-0.0006766751084796852,64
8981857,5,-0.0006757999180990737,65
8L48592,5,-0.0006754068708687555,66
8L89326,10,-0.000675198332828586,67
8887462,1,-0.0006739367127011064,68
8794353,1,-0.0006734163234796142,69
8L30059,13,-0.0006667641118838219,70
8N72394,6,-0.0006651661460637115,71
8939376,7,-0.0006590161756321322,72
8M71823,5,-0.0006571552494278876,73
8L52223,8,-0.0006562144844792783,74
8934893,5,-0.0006514803417303483,75
8N05444,6,-0.0006498624497908168,76
8L89487,11,-0.0006419851051759906,77
8939762,5,-0.0006393078147084452,78
8857401,4,-0.0006335848784146947,79
8M71231,6,-0.0006311024844762869,80
8N73951,12,-0.0006289929124250193,81
8N05203,12,-0.0006239757349248976,82
8L89514,5,-0.000622560615738621,83
8N14187,5,-0.0006183367659104988,84
8N05686,15,-0.0006128507047833409,85
8N14587,11,-0.0006112232877057977,86
8N73604,14,-0.0006092053672546172,87
8M31605,4,-0.0006037087405275088,88
8N72672,11,-0.0006010525394231081,89
8N42734,4,-0.000599364546360448,90
8N14588,11,-0.0005926098474446917,91
8934374,5,-0.0005900424830542761,92
8N73623,13,-0.00058995413746743,93
8681017,4,-0.0005842900391144212,94
8N05190,13,-0.0005827311506436672,95
8939360,5,-0.000580326173803769,96
8904640,7,-0.0005802670984849101,97
8800146,9,-0.0005798425627290271,98
8N14590,11,-0.00057629288858152,99
8N14599,11,-0.000575842092075618,100
8N14668,13,-0.0005745833404944278,101
8N42520,5,-0.0005739432453992777,102
8N87057,5,-0.0005729212161895703,103
8800027,4,-0.0005705115381715586,104
8747875,1,-0.0005620043320959667,105
8747757,7,-0.0005595356324192835,106
8N05263,13,-0.0005578500640694983,107
8M31869,5,-0.0005575477971433429,108
8800104,10,-0.0005567982407228556,109
8N73949,12,-0.0005543271931855998,110
8939375,7,-0.0005464825917442795,111
8N27095,2,-0.0005454722377180588,112
8681200,4,-0.0005453937337733805,113
8N06889,11,-0.0005453428966575302,114
8N73950,12,-0.000544694656127831,115
8N28499,2,-0.0005434912054624874,116
8N05127,14,-0.000543240554179647,117
8651799,2,-0.0005424068258435,118
8M71502,4,-0.0005413784968339996,119
8651884,0,-0.0005408143588283565,120
8L30468,12,-0.0005400885183917126,121
8N28832,5,-0.0005369709469960071,122
8N87962,13,-0.000531117061200348,123
8732678,4,-0.000530195839019143,124
8681403,5,-0.0005292991936585167,125
8L26595,6,-0.0005262416088953614,126
8N28250,7,-0.0005258480341581162,127
8L48764,11,-0.0005238796202320373,128
8N73681,13,-0.0005214618022364448,129
8800059,4,-0.0005201193198445253,130
8N13671,13,-0.0005129440542077646,131
8M31285,10,-0.0005078930626041256,132
8P11947,5,-0.000506606975250179,133
8N87339,4,-0.0005027790775784524,134
8N28005,2,-0.0005023248086217791,135
8732685,5,-0.0005022387340432033,136
8N87325,6,-0.0005022214681957848,137
8M31944,6,-0.0005011133289372083,138
8N72673,11,-0.0005009445467294427,139
8N73230,12,-0.0004996645711798919,140
8N14605,13,-0.0004991377245460171,141
8N05264,13,-0.0004964241343259346,142
8L89724,4,-0.0004954805390298134,143
8N14002,6,-0.0004940231647196924,144
8M71321,5,-0.0004925359826302156,145
8N28429,2,-0.0004918353806715459,146
8N87243,2,-0.00048600961235933937,147
8N05199,13,-0.000480732546748186,148
8L30355,7,-0.000473566851724172,149
8M71269,5,-0.00046969718277978245,150
8M31197,8,-0.0004689405413955683,151
8651870,5,-0.00046174121234798804,152
8939344,5,-0.00046085072426649276,153
8L30761,10,-0.0004606231377692893,154
8P11385,14,-0.0004593280355038587,155
8N05445,6,-0.0004592805744323414,156
8N14937,4,-0.00045884025166742504,157
8L89335,6,-0.00045780852269672323,158
8L89682,6,-0.00045515688179875724,159
8M72009,6,-0.00045249071263242513,160
8N14592,11,-0.0004504759162955452,161
8857780,6,-0.0004489464008656796,162
8P14652,2,-0.0004485187155296444,163
8P11577,5,-0.00044741282908944413,164
8939379,7,-0.0004467806131742691,165
8887272,7,-0.00044410159352992196,166
8L64560,12,-0.00044401550803740975,167
8816427,1,-0.00044392553536454216,168
8943704,11,-0.0004433398244145792,169
8N73657,13,-0.0004418551370690693,170
8414806,5,-0.0004414550976434839,171
8N14758,2,-0.00044142630576970987,172
8N72496,2,-0.0004394863444758812,173
8N13064,14,-0.0004377029308670899,174
8943014,10,-0.0004355402597866487,175
8L52950,5,-0.00043498160084709525,176
8M31420,10,-0.00043348966937628575,177
8730981,6,-0.000433009991866129,178
8M31216,11,-0.00043296550575178117,179
8747555,5,-0.0004329396615503356,180
8981029,0,-0.00043286470099701546,181
8L89739,10,-0.0004315960995882051,182
8L89202,5,-0.0004267241272373212,183
8732621,2,-0.00042646201654861216,184
8857276,10,-0.0004260983805579599,185
8N87774,5,-0.0004250286310707452,186
8N13951,4,-0.0004249954017723212,187
8N06999,6,-0.0004249680059729144,188
8M31374,5,-0.0004239530699123861,189
8P14976,14,-0.00042147764906985685,190
8800436,6,-0.0004206238918413874,191
8681025,5,-0.00042052000571857207,192
8800091,6,-0.0004185154193692142,193
8309287,5,-0.00041815527424660104,194
