ringnr,island,score,rank
8934064,5,-0.0011924920690944418,0
8L48609,6,-0.0009787230469555652,1
8747636,4,-0.0008922582569539372,2
8M72909,5,-0.0008884546332410537,3
8N28695,5,-0.0008520321243850049,4
8887370,5,-0.0008122926865326008,5
8981026,5,-0.0006300737327364914,6
8N14959,5,-0.0005997947414471128,7
8309251,5,-0.0005391057118231402,8
8681409,5,-0.0005037831488152733,9
8N42952,4,-0.0005004524807645794,10
8N42642,7,-0.0004926028047975706,11
8N42289,5,-0.000470176275484846,12
8N28432,2,-0.00046931719236908975,13
8800375,4,-0.0004638437451376376,14
8N72348,6,-0.0004423214513735729,15
8L64795,13,-0.0004409641260494368,16
8P14622,2,-0.00043442881479904827,17
8309285,5,-0.00042822239447559696,18
8P14278,4,-0.0004262230277163326,19
8N14981,6,-0.0004179615343673504,20
8816921,6,-0.0004179348350135115,21
8M31356,5,-0.0004050652355545026,22
8N14220,5,-0.000399828719253037,23
8N73636,13,-0.00039211047578646685,24
8N87574,11,-0.00037723889829521795,25
8943470,2,-0.00036947205012438644,26
8N42771,10,-0.00036324608117865864,27
8M31435,4,-0.00036141444235227027,28
8L30599,5,-0.0003610585123965393,29
8573989,3,-0.0003605642486377292,30
8747741,6,-0.00035789170362932055,31
8L19995,0,-0.00035615940294064785,32
8N27307,5,-0.00033877553653383075,33
8794305,4,-0.000338329562225681,34
8N14937,4,-0.00033824653144165495,35
8N14017,7,-0.00033779118598431523,36
8N14591,11,-0.00033394426236554864,37
8L64142,8,-0.0003228776852779447,38
8M31713,5,-0.0003166555040934327,39
8M72406,13,-0.0003101483890759482,40
8L26595,6,-0.0003082395097067092,41
8939150,4,-0.0003060303411075438,42
8981657,2,-0.00029864163150250533,43
8730451,1,-0.0002942855562650948,44
8N87057,5,-0.00029126853650041085,45
8L57927,3,-0.00028859573851036657,46
8N27835,6,-0.0002874059271391616,47
8N05203,12,-0.0002842152143784915,48
8N73093,5,-0.00028217188901180634,49
8M71823,5,-0.00028076483354766424,50
8N73949,12,-0.0002786679493169686,51
8L48592,5,-0.0002757942336519825,52
8747757,7,-0.0002722309470613027,53
8N73626,11,-0.00026954726942562957,54
8573603,5,-0.00026700526223066845,55
8939376,7,-0.0002648640233360311,56
8P11833,15,-0.0002615578631406379,57
8730584,5,-0.000258278043872906,58
8L52223,8,-0.00025775072770528595,59
8N72672,11,-0.000256969903261961,60
8N28832,5,-0.0002550078232843589,61
8L89739,10,-0.00025253049898310564,62
8N05127,14,-0.0002521977672813591,63
8N14582,11,-0.00025013041383203927,64
8N05220,12,-0.00024810756252691135,65
8N05199,13,-0.00024809479526766154,66
8N73624,13,-0.0002458956331565787,67
8N73233,12,-0.00024196194989656306,68
8N42734,4,-0.0002382486520104976,69
8L19656,3,-0.00023717500425846083,70
8L89487,11,-0.0002355837938807781,71
8L89399,6,-0.00023382974336527695,72
8N73951,12,-0.00023162617114280692,73
8N73623,13,-0.00022790052936727534,74
8800027,4,-0.00022518899830004102,75
8P11947,5,-0.0002239534924228792,76
8L89326,10,-0.00022145206060031342,77
8934893,5,-0.0002209128421384321,78
8730497,4,-0.00022043122072545884,79
8M71811,0,-0.00021889523804929922,80
8N42143,2,-0.00021794204869252098,81
8887462,1,-0.00021766344798379578,82
8816954,4,-0.0002171465778246784,83
8N05190,13,-0.00021599322974452662,84
8M71321,5,-0.0002151431682477778,85
8N72496,2,-0.00021442423872031213,86
8N87547,11,-0.00021427738161605703,87
8L48479,4,-0.00021420553182882607,88
8943014,10,-0.00021363343762459408,89
8M72916,6,-0.00021227219082575743,90
8939762,5,-0.00021182291042265433,91
8L30355,7,-0.00021135935423899355,92
8651884,0,-0.00021074615794702822,93
8681009,0,-0.00021047569769905294,94
8934374,5,-0.0002098931074669963,95
8981857,5,-0.00020844814162046532,96
8681017,4,-0.00020586080998885592,97
8747555,5,-0.00020485174986162313,98
8N14980,6,-0.00020380465366542921,99
8917801,2,-0.00020267624368841552,100
8P11530,15,-0.000202487003036822,101
8800519,5,-0.0002021161464256238,102
8M71231,6,-0.0002012160499447191,103
8L30059,13,-0.000199771633258905,104
8939750,5,-0.0001978936111584062,105
8N73681,13,-0.0001973637992023214,106
8N05686,15,-0.00019671017685141123,107
8681403,5,-0.00019579233350519587,108
8N72670,4,-0.0001949031677952462,109
8N14590,11,-0.0001948948025756181,110
8M31838,1,-0.00019474734262203697,111
8N05263,13,-0.00019208472602549875,112
8N42716,4,-0.0001918868292705156,113
8N87962,13,-0.00019092389203312354,114
8N27095,2,-0.00019078302117137014,115
8681240,3,-0.00018982952855139956,116
8N14587,11,-0.0001893823307312914,117
8N13663,13,-0.00018859489443912025,118
8N73950,12,-0.0001884451218643335,119
8L89503,5,-0.00018764921535563417,120
8L89335,6,-0.0001867015482730494,121
8N14187,5,-0.0001863404974074001,122
8M71502,4,-0.00018609709856320933,123
8N14668,13,-0.000184711300107665,124
8730547,3,-0.00018421487473574416,125
