ringnr,island,score,rank
8887370,5,-0.0021489397513505537,0
8L89399,6,-0.0012647019520954927,1
8747224,5,-0.001183715030492749,2
8887342,5,-0.0009865131141850725,3
8N42716,4,-0.000981902365310816,4
8981657,2,-0.0009362733205762197,5
8816949,4,-0.0008994411655294243,6
8981156,12,-0.0008933489425544394,7
8M72707,6,-0.0008444096438324777,8
8816954,4,-0.0008389005988647114,9
8L89654,5,-0.0008114415613817982,10
8N42715,4,-0.0007697841465414967,11
8681038,5,-0.0007516507494074176,12
8794352,1,-0.000740584501727426,13
8P11750,7,-0.0007322644287341973,14
8M71867,5,-0.0006961941915051284,15
8P11894,14,-0.0006871350415167399,16
8N13927,5,-0.0006812194324083976,17
8934077,5,-0.0006809778569731861,18
8934059,5,-0.0006806799192418111,19
8N05682,15,-0.0006702999189656111,20
8N73409,4,-0.0006548717747136834,21
8L48651,5,-0.0006516264561469143,22
8P14856,14,-0.0006443653205678856,23
8N14902,6,-0.0006348086935759056,24
8N05299,13,-0.0006329749994620215,25
8N42988,14,-0.0006327160081127658,26
8573608,7,-0.0006225589522728114,27
8N42989,14,-0.0006215372909537109,28
8681028,5,-0.0006171778477437329,29
8943897,5,-0.0006135785733931698,30
8681396,7,-0.0006094805839893525,31
8681371,5,-0.0006024910858286603,32
8981031,4,-0.0006023711830493994,33
8N73460,11,-0.0006008478194416966,34
8N42729,5,-0.000596242048231943,35
8730417,4,-0.0005915981405451021,36
8N87978,13,-0.0005902170150875463,37
8668476,5,-0.0005879641494175303,38
8747735,7,-0.000579434685846536,39
8981214,12,-0.0005778322465630481,40
8N05709,5,-0.0005709211218345445,41
8N05640,14,-0.0005705001326532511,42
8730486,5,-0.0005692652357538464,43
8M72580,11,-0.0005689391477972094,44
8M72666,5,-0.0005629766051242768,45
8939184,1,-0.0005626322526950389,46
8800663,12,-0.0005604582547675818,47
8N06367,0,-0.0005520490567505476,48
8P11538,15,-0.0005518436819329509,49
8N73533,5,-0.0005516945548151853,50
8M71492,13,-0.0005464263185785967,51
8747732,7,-0.0005448321389849298,52
8N72678,11,-0.0005398018774940283,53
8L19729,4,-0.0005382416488828312,54
8N73406,4,-0.0005367001767808688,55
8N05726,5,-0.0005231843470028252,56
8L48314,5,-0.000522663930496492,57
8800171,10,-0.0005190641131775919,58
8800102,10,-0.0005186744365346385,59
8N27902,1,-0.0005177942543923564,60
8M31824,12,-0.000516510285365257,61
8943805,1,-0.0005135913174854068,62
8981604,10,-0.0005131056673235435,63
8N05534,5,-0.000511942505454499,64
8N42706,4,-0.0005112144153827103,65
8N28784,14,-0.0005102429909129569,66
8N27194,14,-0.0005046254719331955,67
8P14992,14,-0.0005038121512370708,68
8N42679,5,-0.0005033534735048306,69
8934899,0,-0.0005014990870222391,70
8M71865,5,-0.0004990845536667621,71
8981399,12,-0.0004971426601514395,72
8N06944,4,-0.0004953512309384678,73
8800066,4,-0.0004944435754623555,74
8939180,5,-0.0004884785339527298,75
8M31109,12,-0.0004872754943789914,76
8M72996,10,-0.00048699192848289385,77
8934888,7,-0.0004862885407419526,78
8M72659,0,-0.00048191499763561296,79
8L89547,12,-0.00048164558484131703,80
8L48609,6,-0.00047225248636095785,81
8N14968,7,-0.00046864960495440755,82
8N72664,5,-0.00046591762838943396,83
8L26597,6,-0.00046329086217156146,84
8N73954,12,-0.00045989542377355974,85
8L89371,5,-0.00045312215661397204,86
8M31164,2,-0.00045194520316726994,87
8800077,5,-0.0004475386122066993,88
8732273,1,-0.00044639391353484825,89
8651998,5,-0.00044603410015042755,90
8800489,10,-0.00043916240110775107,91
8800427,5,-0.0004379198530841677,92
8N72616,5,-0.00043760864014075196,93
8934058,5,-0.0004348086386016803,94
8N14808,5,-0.00043440833542263135,95
8N06481,12,-0.0004342913268828852,96
8P14063,5,-0.00043419782696219045,97
8N87608,15,-0.0004329112348386843,98
8816496,1,-0.00043206284135521855,99
8L89655,5,-0.0004278437909306376,100
8N73573,6,-0.0004275475794202066,101
8M72420,13,-0.0004270296731192502,102
8732656,5,-0.0004269471933184832,103
8730454,5,-0.00042401434279781824,104
8N28864,4,-0.0004238726955918537,105
8P14861,14,-0.0004234985622133536,106
8939897,5,-0.0004226069795549847,107
8L89384,5,-0.000421187098027076,108
8981007,5,-0.0004207788248322686,109
8N05695,15,-0.0004187665747394931,110
8N05846,5,-0.00041812870404100977,111
8P11559,14,-0.00041543553243172937,112
8943009,5,-0.0004142648376728175,113
8M72708,6,-0.00041416785461478867,114
8P14126,7,-0.0004134608493586711,115
8816418,4,-0.0004110079739803041,116
8N14181,6,-0.0004105884818272898,117
8L19960,10,-0.0004091246155439876,118
8943459,0,-0.00040717353294894565,119
8N87592,11,-0.00040570580858911853,120
8L57758,2,-0.0004049949977797951,121
8747529,6,-0.0004046774361086136,122
8N27119,7,-0.0004042857362946961,123
8N73220,12,-0.000403950679810805,124
8N73052,5,-0.0004021805902993947,125
8681454,5,-0.00040156887871489744,126
8M31789,11,-0.00040023514405618243,127
8732235,2,-0.0004000450537660072,128
8M31908,12,-0.00039857142792243394,129
8M31764,11,-0.00039792262941773515,130
8816959,4,-0.00039634486529394053,131
8943880,5,-0.00039574841775902314,132
8L89276,5,-0.0003948325056626345,133
8N14531,11,-0.00039442144907297916,134
8800482,0,-0.0003937131559723639,135
8N06293,2,-0.0003937038104595558,136
8L48415,7,-0.0003913526363703568,137
8M31781,11,-0.00039121070381042955,138
8L30396,2,-0.00038911895103410643,139
8N05223,12,-0.00038837338365738105,140
8N13697,13,-0.0003881352595271892,141
8N27908,4,-0.00038762219924137753,142
8309175,4,-0.00038494565501423494,143
8N05655,14,-0.00038490929523504747,144
8N05114,14,-0.00038435147143900394,145
8L64754,13,-0.0003839379019154876,146
8N05644,14,-0.0003836930811758066,147
8P14847,14,-0.00038353217678377405,148
8747758,5,-0.00038342330395835234,149
8L64587,12,-0.00038308442890411243,150
8L64598,12,-0.0003782870012400963,151
8981962,2,-0.00037780320690217195,152
8N27412,5,-0.0003775141499318124,153
8N73526,4,-0.00037687525639285013,154
8L64060,14,-0.00037648385296051856,155
8N06532,4,-0.0003760078909635922,156
8N05175,13,-0.0003754493172891671,157
8P26701,7,-0.000375091643718406,158
8N28041,6,-0.0003750152282009367,159
8L64915,4,-0.00037290708587534027,160
8N87960,13,-0.00037285110533957777,161
8P11532,15,-0.00037253767300171603,162
8M31297,6,-0.0003707901719280926,163
8N14176,6,-0.00037064242587803164,164
8732595,7,-0.0003683379144376886,165
8N42858,5,-0.00036818757507717237,166
8981920,6,-0.0003678215399531837,167
8981026,5,-0.00036774766795133473,168
8816486,5,-0.0003672046191240952,169
8L89614,4,-0.0003669540787996084,170
8N28218,2,-0.00036691037621494615,171
8857252,4,-0.0003666354118649906,172
8N06853,11,-0.00036627125746235834,173
8L30695,12,-0.00036598683072952554,174
8943129,4,-0.000365464767355661,175
8P14333,14,-0.00036526639723888366,176
8681041,5,-0.0003637807892573619,177
8N27091,14,-0.00036232089564691705,178
8681175,4,-0.00036229738566362357,179
8P26746,7,-0.0003613837923239771,180
8N73306,15,-0.00036090919854814274,181
8N73444,11,-0.00035971727754713356,182
8M31634,4,-0.0003592492264488101,183
8N87952,13,-0.00035883068085240666,184
8P11526,15,-0.00035872909666068153,185
8N06474,12,-0.0003579032040761376,186
8981220,11,-0.0003567962758097565,187
8N13149,14,-0.00035647415882067435,188
8N27142,7,-0.00035644644509602585,189
8N73568,6,-0.00035610103418548533,190
8168642,5,-0.00035585640489443904,191
8N87553,11,-0.00035472452464091475,192
8N05840,10,-0.0003541185019457771,193
8M31543,6,-0.00035148477718394133,194
8N28898,14,-0.00035114179399897694,195
8118433,4,-0.000350827479792315,196
8L19921,5,-0.00035078712494396314,197
8N06359,5,-0.00035007587302970933,198
8N14004,6,-0.0003499546943430687,199
8681076,5,-0.00034983811747224536,200
8L57990,13,-0.00034971186141774524,201
8M31445,5,-0.0003491246982321172,202
8M31653,11,-0.000348742714720629,203
8N14539,11,-0.00034736782845357084,204
8N05256,13,-0.00034621991426320164,205
8N87999,13,-0.0003455364054616439,206
8L30164,12,-0.00034524653710832354,207
8939095,10,-0.0003443745342792681,208
8M31304,4,-0.00034428695380483987,209
8N87515,11,-0.0003438869453020743,210
8N87546,11,-0.0003413614563214651,211
8934883,3,-0.00034036340503007523,212
8800352,5,-0.00033993647866736865,213
8N13132,14,-0.0003398491933239711,214
8L52978,5,-0.00033976287863879406,215
8732286,8,-0.0003378023102413863,216
8N72578,4,-0.0003365140250934928,217
8816942,4,-0.00033531717414092554,218
8681385,3,-0.000335283059143876,219
8N72986,2,-0.00033478504064987646,220
8M72565,11,-0.0003342922254603309,221
8N87836,14,-0.000334147399826179,222
8N42273,5,-0.0003333049214688799,223
8800090,6,-0.00033298462804509654,224
8P26688,7,-0.00033284995947724383,225
8N73493,12,-0.0003312808073587803,226
8747373,5,-0.00033051652803806064,227
8L52335,12,-0.000329688180499943,228
8800967,12,-0.00032813476127557806,229
8800339,7,-0.0003274287660133268,230
8800469,5,-0.00032732356203268864,231
8M31504,4,-0.00032696699645384797,232
8N73651,13,-0.00032692607123863127,233
8N06554,4,-0.0003266094095124572,234
8N73923,11,-0.00032644840712237055,235
8N72354,6,-0.00032570032249168435,236
8981199,11,-0.0003253061954637815,237
8L48318,5,-0.00032483750737810624,238
8M71162,13,-0.0003243602045586158,239
8N42276,5,-0.0003241716135562456,240
8L52375,11,-0.00032356928443277866,241
8M71344,12,-0.0003232554036003421,242
8N06478,12,-0.00032320993932444253,243
8800022,5,-0.00032284576673191623,244
8887243,1,-0.00032271279030737787,245
8N05063,4,-0.00032152294238585455,246
8P14196,5,-0.0003213905069969769,247
8N87957,13,-0.00032113380677856185,248
8N28402,2,-0.00032101245642479626,249
8N87526,11,-0.0003208409348189889,250
8800330,7,-0.00032053149243438384,251
8N13642,14,-0.00031979790173863876,252
8N28091,2,-0.000319263647270418,253
8N73989,12,-0.0003190119221017085,254
8N05101,14,-0.0003174369242060493,255
8M71106,13,-0.0003173020118083514,256
8981050,12,-0.00031700088743491506,257
8M31507,4,-0.00031668173369325814,258
8L52419,4,-0.0003138719941944146,259
8L48661,5,-0.0003131021792341926,260
8N28767,4,-0.0003130084223812446,261
8L26578,6,-0.00031288819445762783,262
8M72013,3,-0.0003128728562842298,263
8P14859,14,-0.00031253936595021514,264
8N05649,11,-0.00031220851769830915,265
8N06311,5,-0.0003121423046650307,266
8981047,12,-0.0003112974509349442,267
8M71489,13,-0.0003110945681328303,268
8N73442,11,-0.00031105451978419296,269
8L52905,7,-0.00031093871416487673,270
8N14527,11,-0.0003091338971898949,271
8934884,2,-0.0003084147529079928,272
