ringnr,island,score,rank
8981026,5,-0.00310651765903458,0
8M72909,5,-0.002905249217292294,1
8934064,5,-0.002425794245027646,2
8L48609,6,-0.0023580646779919334,3
8747636,4,-0.002280555469042156,4
8681409,5,-0.0020471257557801437,5
8N28695,5,-0.0019263542562839575,6
8N14959,5,-0.0018210499802080449,7
8N42952,4,-0.0016545727085031103,8
8747741,6,-0.001581275118951453,9
8N42289,5,-0.0015676920738769695,10
8N42642,7,-0.0014617067317885812,11
8309251,5,-0.0014187370434228797,12
8816921,6,-0.0014012033680046443,13
8309285,5,-0.001387853113556048,14
8800375,4,-0.0013861485531379003,15
8N14220,5,-0.0013141266754246317,16
8943470,2,-0.0012794355643563904,17
8P14278,4,-0.0012556539404613432,18
8N14591,11,-0.0012501330547820544,19
8M71811,0,-0.001246897891178378,20
8M31435,4,-0.001245987670699833,21
8N14981,6,-0.001240301899088081,22
8N42771,10,-0.0012178844517620746,23
8P14622,2,-0.0012128340858907904,24
8794305,4,-0.0012006567594653461,25
8N28432,2,-0.0011725952176675492,26
8N14937,4,-0.0011673190256260568,27
8L64795,13,-0.0011485809918667655,28
8M31356,5,-0.0011399451577744912,29
8L19995,0,-0.0011276644945610315,30
8N14017,7,-0.0011121887364424765,31
8651952,5,-0.001111874164053006,32
8L26595,6,-0.001084104673282127,33
8939150,4,-0.0010631737022777088,34
8730451,1,-0.0010543896169110667,35
8N87574,11,-0.0010501972101337742,36
8N73093,5,-0.00101958489176468,37
8N72348,6,-0.0010149625122721773,38
8N05220,12,-0.0010000447364291176,39
8M31713,5,-0.0009914965121424757,40
8L64142,8,-0.0009760507309692912,41
8887462,1,-0.0009623313053452875,42
8P11530,15,-0.0009479806285526138,43
8N05203,12,-0.0009309587348980131,44
8N73636,13,-0.0009271930794056971,45
8N27307,5,-0.0009178426917060278,46
8M71158,13,-0.0009020225388667313,47
8N27835,6,-0.0008878025546437129,48
8M71321,5,-0.0008855440037223161,49
8730584,5,-0.0008713046572665917,50
8N73604,14,-0.0008697569428477436,51
8N14187,5,-0.0008642535049148137,52
8800104,10,-0.000854513120430056,53
8N73949,12,-0.0008493139830534346,54
8L48592,5,-0.0008461393572360976,55
8939376,7,-0.0008391844094148837,56
8M71823,5,-0.0008381297157029621,57
8P11051,9,-0.0008370843643206172,58
8N28832,5,-0.0008337188410223462,59
8651799,2,-0.0008199533422157401,60
8939377,7,-0.0008185333736037137,61
8730497,4,-0.0008165690287569305,62
8M72406,13,-0.0008048935087572318,63
8M71502,4,-0.0008027995354495943,64
8816929,4,-0.0008021232188184513,65
8573603,5,-0.0008013300375750987,66
8747757,7,-0.0007995526611921377,67
8934893,5,-0.0007992877890501404,68
8939379,7,-0.0007943846903799567,69
8N42143,2,-0.0007882475201768102,70
8N05167,12,-0.0007822163133823778,71
8M71231,6,-0.0007761556480545551,72
8L52223,8,-0.0007751826069579693,73
8732678,4,-0.0007719843324593967,74
