ringnr,island,score,rank
8887370,5,-0.0017220664194610436,0
8L89399,6,-0.0012529011291917413,1
8N42716,4,-0.000934652824071236,2
8747224,5,-0.0008824827164062299,3
8981657,2,-0.0007904312697064597,4
8P11894,14,-0.000774940628616605,5
8816949,4,-0.0007365916972048581,6
8887342,5,-0.0007269262096087914,7
8N27902,1,-0.0007051908323774114,8
8681371,5,-0.0006654322933172807,9
8N42989,14,-0.0006644168061029632,10
8N42715,4,-0.0006569022152689286,11
8816954,4,-0.0006552784579980653,12
8P11750,7,-0.0006374192271323409,13
8M72707,6,-0.0006303829522948945,14
8N05299,13,-0.0006144301578387967,15
8934077,5,-0.000608582551649306,16
8934899,0,-0.0006004216302244458,17
8730417,4,-0.0005866018873348366,18
8M71867,5,-0.0005773722014055238,19
8L30396,2,-0.0005762739747297019,20
8573608,7,-0.0005750402633566409,21
8L48314,5,-0.000565635971724987,22
8N14968,7,-0.0005587368796113878,23
8N05726,5,-0.0005421688620117493,24
8800077,5,-0.0005416057574620936,25
8M71865,5,-0.0005393511864895117,26
8N73406,4,-0.000535258861418697,27
8681028,5,-0.0005339512233604182,28
8N05846,5,-0.0005295941409713123,29
8L89654,5,-0.0005285584415304356,30
8800663,12,-0.0005283891150611453,31
8939184,1,-0.0005252254368315334,32
8N05534,5,-0.0005247337721812073,33
8N73409,4,-0.0005231803879723884,34
8800427,5,-0.0005215069104451686,35
8M31164,2,-0.000509851161041297,36
8800102,10,-0.0005086572891741525,37
8N73460,11,-0.0005054671273683198,38
8L48651,5,-0.0004987230058759451,39
8N13927,5,-0.0004957338987878757,40
8L19960,10,-0.000491000526380958,41
8651998,5,-0.0004862503192271106,42
8981031,4,-0.0004845395114898565,43
8730486,5,-0.00048057955973490607,44
8681038,5,-0.00046783226571278647,45
8N87978,13,-0.00046469203402921266,46
8981214,12,-0.00046417345947702415,47
8L19729,4,-0.0004628420665540034,48
8668476,5,-0.00045505032903747633,49
8N42706,4,-0.00045381203744909726,50
8N05682,15,-0.000450330020612455,51
8N72664,5,-0.000447316124336794,52
8934888,7,-0.0004398519013193436,53
8943897,5,-0.00043539572652662173,54
8732656,5,-0.00043131561687914655,55
8N73954,12,-0.0004297704563214211,56
8L64587,12,-0.0004295441467547789,57
8P14856,14,-0.0004262717593519483,58
8M72996,10,-0.0004257710297679296,59
8934059,5,-0.0004241703154548304,60
8N73526,4,-0.00041890248576237354,61
8P14992,14,-0.0004180795532988668,62
8816496,1,-0.0004180700379947666,63
8M72420,13,-0.00041243219311581925,64
8N06367,0,-0.0004123219805478584,65
8N06293,2,-0.0004113550348847639,66
8N42988,14,-0.0004101099639228778,67
8L19921,5,-0.00040963029641716275,68
8M31109,12,-0.00040866474773793016,69
8981399,12,-0.00040780173003440723,70
8934058,5,-0.0004070235117978882,71
8N73696,13,-0.00040628148963151034,72
8747758,5,-0.00040613527391997195,73
8M72580,11,-0.0004056175439473009,74
8747735,7,-0.0004034590601804666,75
8681396,7,-0.0004016603470518021,76
8N27908,4,-0.00039895080772112124,77
8981026,5,-0.0003978528848165297,78
8M72666,5,-0.00039684473176748725,79
8800066,4,-0.0003939037469535833,80
8P14847,14,-0.0003932202853320632,81
8M31789,11,-0.0003921677280231961,82
8N27119,7,-0.00039101378570194356,83
8N06532,4,-0.00039055690831446555,84
8N73052,5,-0.00038963496081123594,85
8N14902,6,-0.00038934609983698465,86
8N72616,5,-0.00038871393917361274,87
8943805,1,-0.0003867039567921893,88
8794352,1,-0.0003859628413920291,89
8M31824,12,-0.00038513090839842334,90
8N05644,14,-0.00038420757664425764,91
8816486,5,-0.0003816397966147633,92
8747529,6,-0.0003812330045063206,93
8N14181,6,-0.00037778426667500753,94
8L89655,5,-0.00037645630527549656,95
8N06853,11,-0.00037524662548094057,96
8N73220,12,-0.0003748977960640332,97
8M72659,0,-0.0003746741385839414,98
8P11538,15,-0.00037345222517615184,99
8P11532,15,-0.000373100716387853,100
8M71344,12,-0.000369751091056969,101
8981156,12,-0.00036874261240882333,102
8P26688,7,-0.0003665749027277343,103
8N27412,5,-0.00036379704033606686,104
8981050,12,-0.0003625533754529897,105
8N87960,13,-0.0003623065222200239,106
8800489,10,-0.000361317415809026,107
8N27194,14,-0.0003602328760052842,108
8N42679,5,-0.0003600011793878366,109
8N87553,11,-0.00035982669760414865,110
8N72678,11,-0.0003578542728064349,111
8N06474,12,-0.0003570097323972732,112
8651511,3,-0.0003566900904843351,113
8N87608,15,-0.0003559703109203838,114
8943459,0,-0.0003540095276548527,115
8M31504,4,-0.00035232190748502035,116
8943880,5,-0.0003507526089379098,117
8M71489,13,-0.00035039567774219904,118
8L64060,14,-0.0003499053527775686,119
8L30164,12,-0.0003494148731988389,120
8N42276,5,-0.00034881249666796066,121
8M31297,6,-0.0003483416367089376,122
8M31874,5,-0.00034667588806769345,123
8N28767,4,-0.0003456339218246285,124
8747234,10,-0.00034509205624999595,125
8M31543,6,-0.00034421610325807706,126
8N73454,11,-0.0003427973163070419,127
8N05640,14,-0.00034241256298628286,128
8N28784,14,-0.000341154647685471,129
8800482,0,-0.00034115406560886186,130
8N14293,15,-0.0003411356228752993,131
8800171,10,-0.00033991308100667084,132
8M31634,4,-0.0003392144747067505,133
8934227,10,-0.00033854791945486795,134
8N73432,11,-0.00033786466337915044,135
8681454,5,-0.0003368276356923161,136
8L89371,5,-0.0003367510453244904,137
