ringnr,island,score,rank
8887370,5,-0.001884418525150977,0
8L89399,6,-0.0010527489575906657,1
8N42716,4,-0.0010328539210604504,2
8747224,5,-0.000949958513956517,3
8M72707,6,-0.0009342011107946746,4
8816949,4,-0.0009228165945387445,5
8981657,2,-0.0008958966100180987,6
8L64587,12,-0.0008500529147568159,7
8L89654,5,-0.000838674561236985,8
8794352,1,-0.0008159646167769097,9
8887342,5,-0.0008005896015674807,10
8816954,4,-0.0007956434856168926,11
8981214,12,-0.000780515547376126,12
8N05299,13,-0.0007622234770678915,13
8P11894,14,-0.0007480625645257533,14
8668476,5,-0.0007361665302596521,15
8N13927,5,-0.000731989861378679,16
8981156,12,-0.0007256578246597201,17
8981031,4,-0.0007184922942542471,18
8N42715,4,-0.000714244059054181,19
8N42729,5,-0.0007079244242049754,20
8L48651,5,-0.0006827316319686361,21
8681028,5,-0.0006782009331800509,22
8N42989,14,-0.0006720421697536949,23
8N14902,6,-0.0006686813867418095,24
8P11750,7,-0.0006682539424218703,25
8939184,1,-0.0006654051758232526,26
8M71867,5,-0.0006607390605495311,27
8943897,5,-0.0006573032005690038,28
8N05846,5,-0.0006546161021105945,29
8730417,4,-0.0006372670068230946,30
8681038,5,-0.0006220784416655079,31
8934059,5,-0.0006214905988599639,32
8P14856,14,-0.0006101507606217638,33
8M71865,5,-0.0006095956650824519,34
8N27119,7,-0.0006066564019420184,35
8N05682,15,-0.0006037021666998044,36
8M72666,5,-0.0006002256741339806,37
8N42988,14,-0.0005971829923510086,38
8681371,5,-0.0005930780753260478,39
8M72580,11,-0.0005924486431467813,40
8573608,7,-0.0005924077850067988,41
8P11538,15,-0.0005923951939621475,42
8N05726,5,-0.0005843480175826699,43
8934077,5,-0.0005803183048556093,44
8N73406,4,-0.0005720399822166655,45
8N27902,1,-0.0005692030317732133,46
8681396,7,-0.0005612153236143058,47
8N87978,13,-0.0005538216264540097,48
8747732,7,-0.0005526740105779027,49
8747735,7,-0.0005507372552528977,50
8M31824,12,-0.0005489538816618733,51
8730454,5,-0.0005472754455695394,52
8800077,5,-0.0005460292741190642,53
8N05709,5,-0.0005440365821414161,54
8N05534,5,-0.0005419474728114437,55
8P14992,14,-0.0005388150821090676,56
8N73460,11,-0.0005379659305617679,57
8N73573,6,-0.0005373301319195889,58
8981962,2,-0.0005371869883674663,59
8P14847,14,-0.0005355913635867182,60
8800102,10,-0.0005325037564034574,61
8N73409,4,-0.0005266086009214632,62
8N06367,0,-0.0005242967781668995,63
8934899,0,-0.000523375430930173,64
8N28784,14,-0.000523240178154083,65
8N05640,14,-0.000521603778906865,66
8981604,10,-0.000520603010954801,67
8N72678,11,-0.0005184873698453885,68
8800663,12,-0.0005141235888004303,69
8N14968,7,-0.0005095367450849153,70
8L89371,5,-0.0005094826010463294,71
8L89547,12,-0.0005094489351904485,72
8N87526,11,-0.0005070492807135452,73
8N27194,14,-0.0005070251208962873,74
8M31109,12,-0.0005055229521531146,75
8N73533,5,-0.0004980006706318818,76
8816418,4,-0.0004972817987436429,77
8N73954,12,-0.0004933654636261053,78
8L26597,6,-0.0004916729049000423,79
8730486,5,-0.00048759575656731613,80
8N73678,13,-0.0004867505958827678,81
8747758,5,-0.0004843981587328017,82
8800171,10,-0.00048393738688901067,83
8M31504,4,-0.00048318944755010307,84
8N06359,5,-0.0004789388403878547,85
8P11559,14,-0.0004788728547282517,86
8N05644,14,-0.00047838662794674747,87
8M31634,4,-0.000476854394946713,88
8M31789,11,-0.00047623678074160125,89
