ringnr,island,score,rank
8M72909,5,-0.0015451542421942577,0
8L48609,6,-0.0014414955949177966,1
8747636,4,-0.0013749841236858629,2
8934064,5,-0.001286769791477127,3
8N28695,5,-0.0012305583513807505,4
8681409,5,-0.0011176725020050071,5
8N14591,11,-0.0009440367102797609,6
8N14959,5,-0.0009204393390973564,7
8N42952,4,-0.0008954167915362632,8
8P14278,4,-0.0008792239805188728,9
8800375,4,-0.0008777047387411585,10
8816921,6,-0.0008174454669642728,11
8N42642,7,-0.0008142732876876835,12
8309251,5,-0.0008000658508535707,13
8943470,2,-0.0007622593875566963,14
8N14981,6,-0.0007506701767852064,15
8L64795,13,-0.0007379306662187446,16
8N14017,7,-0.0007358713537541917,17
8L19995,0,-0.0007305828494281741,18
8M31435,4,-0.000717103041097289,19
8981026,5,-0.0007083820173647837,20
8N87574,11,-0.0006647693207924021,21
8N14220,5,-0.0006645731427852297,22
8747741,6,-0.0006604005811823299,23
8M31356,5,-0.0006317909519566456,24
8P14622,2,-0.0006290280143730342,25
8939762,5,-0.0006288338336162269,26
8N42771,10,-0.0006248564350244123,27
8N05220,12,-0.0006098408166508307,28
8N72348,6,-0.0006093906013120431,29
8L26595,6,-0.0006013570496179454,30
8730584,5,-0.000594307275605388,31
8N27307,5,-0.0005923711687501054,32
8816929,4,-0.0005876864761376055,33
8N73604,14,-0.0005826703200000338,34
8L48592,5,-0.0005738880990975304,35
8N87547,11,-0.0005737432602472836,36
8309285,5,-0.000570349395275116,37
8939379,7,-0.0005650441471516388,38
8794305,4,-0.0005624134784056878,39
8N14937,4,-0.0005611985434370581,40
8N14980,6,-0.0005555012348850141,41
8M72406,13,-0.0005520895410882076,42
8M71158,13,-0.0005397034328780137,43
8800519,5,-0.0005349019511413644,44
8L64142,8,-0.0005140328757988755,45
8681009,0,-0.0005123857381477137,46
8L89326,10,-0.0005101033602841198,47
8N73681,13,-0.000505642065036227,48
8M72916,6,-0.0005038899707869859,49
8P11947,5,-0.0005034701225667959,50
8N73636,13,-0.0004988968630641466,51
8N42520,5,-0.0004981100628356216,52
