ringnr,island,score,rank
8887370,5,-0.0018947318312712014,0
8747224,5,-0.0008748360778554343,1
8L89399,6,-0.0008070374233284383,2
8816949,4,-0.0008058003477344755,3
8N42716,4,-0.0007816767210897524,4
8L89654,5,-0.0007695870262978133,5
8981156,12,-0.0007439435685228091,6
8816954,4,-0.0007368400511040818,7
8981657,2,-0.000718335148121696,8
8887342,5,-0.000664838487864472,9
8M72707,6,-0.0006466408631240483,10
8M71867,5,-0.0006372547759383451,11
8981031,4,-0.0006107044719101395,12
8681028,5,-0.000599467208076021,13
8N14902,6,-0.0005833068280480802,14
8N73954,12,-0.0005816269895149162,15
8681038,5,-0.0005680424255842809,16
8M71865,5,-0.0005670660139003303,17
8N42729,5,-0.0005350319297576789,18
8M72580,11,-0.0005312891989888158,19
8681396,7,-0.0005283384125505108,20
8P14856,14,-0.0005170841468498111,21
8N42715,4,-0.0005000549572287127,22
8668476,5,-0.0004993966613255907,23
8L48651,5,-0.0004900389103568159,24
8L48609,6,-0.0004851280195907748,25
8M31789,11,-0.0004816736291104462,26
8P11894,14,-0.00047778478619875386,27
8N42989,14,-0.0004642513595172204,28
8730417,4,-0.00046407680383708794,29
8730486,5,-0.0004604781042871764,30
8943880,5,-0.0004503795516939135,31
8L26597,6,-0.0004501909697864903,32
8N13927,5,-0.00044975924902246334,33
8N05846,5,-0.0004481575124373194,34
8934077,5,-0.00044815529690822586,35
8N73533,5,-0.00044768173938791733,36
8P11538,15,-0.00044646257629210595,37
8N06367,0,-0.0004449382986422279,38
8N05726,5,-0.0004432458335941192,39
8M71344,12,-0.00044267869998293463,40
8M31504,4,-0.0004410210967762396,41
8N14181,6,-0.00044080526004108833,42
8L89655,5,-0.0004396709127831855,43
8L19729,4,-0.00043934072891715914,44
8800077,5,-0.0004361576502560638,45
8N05682,15,-0.00043318787538737524,46
8934059,5,-0.000431660380854737,47
8943009,5,-0.00042879791362793185,48
8N06311,5,-0.00042815667438844685,49
8981214,12,-0.00042664135617087595,50
8N73406,4,-0.00042285968811484054,51
8N73409,4,-0.0004217409277771367,52
8943897,5,-0.00042066840251209214,53
8P14196,5,-0.00042000069879577495,54
8981604,10,-0.0004191293064650381,55
8N87978,13,-0.000416115941334283,56
8M31109,12,-0.000414072404964827,57
8N73573,6,-0.000412645176766091,58
8N73678,13,-0.00040707092648517573,59
8P11559,14,-0.0004063748419866897,60
8M31634,4,-0.0004060942901560338,61
8800066,4,-0.000405109858547803,62
8573608,7,-0.0004048450364280143,63
8651998,5,-0.0004035860602016328,64
8M72909,5,-0.0004031258067698218,65
8L64598,12,-0.00040303190326085314,66
8747732,7,-0.00040118232027452905,67
8800102,10,-0.00039776402081770357,68
8P11750,7,-0.0003965368759963894,69
8N72678,11,-0.00039429172647942323,70
8681454,5,-0.00039322892007476185,71
8N28864,4,-0.00038336054240062367,72
8800171,10,-0.00038327521366454675,73
8M72666,5,-0.0003801056918746326,74
8M72996,10,-0.00037954537219775375,75
8816418,4,-0.00037855484424653696,76
8939184,1,-0.0003777529018407222,77
8N27119,7,-0.00036865546644548886,78
8730454,5,-0.0003682085161926807,79
8L64587,12,-0.0003670490568765672,80
8N14109,6,-0.0003665355980047025,81
8732656,5,-0.00036619417733163573,82
8N05709,5,-0.0003657791112345876,83
8800427,5,-0.00036333822754386347,84
8N72664,5,-0.00035895896689908113,85
8747735,7,-0.0003572466339392122,86
8N42706,4,-0.0003548797449184349,87
8M31164,2,-0.0003548123404470971,88
8N27902,1,-0.00035437090355117107,89
8794352,1,-0.0003532214686856605,90
8N14531,11,-0.00035105938150081784,91
8747758,5,-0.0003507062347125611,92
8939034,5,-0.000350129819707945,93
8816496,1,-0.00034960644006787334,94
8L89276,5,-0.00034488780511310324,95
8P14333,14,-0.00034486868025851436,96
8681041,5,-0.00034304642758797854,97
8N27194,14,-0.00034278392740816344,98
8N05534,5,-0.00034242991023347713,99
8939180,5,-0.00034182685340056196,100
8981399,12,-0.0003417876341700321,101
8943805,1,-0.00034130836866097525,102
8L48314,5,-0.00034007308568106964,103
8M31543,6,-0.0003400598197913496,104
8P26701,7,-0.0003388289023860125,105
8N87592,11,-0.0003386758189662942,106
8N42679,5,-0.0003386622311154497,107
8L89371,5,-0.00033858553251775447,108
8N06359,5,-0.0003382548129593488,109
8P14847,14,-0.00033787635311455233,110
8N87836,14,-0.00033662025089142844,111
8N14808,5,-0.0003351235782247386,112
8M72708,6,-0.00033455757966294186,113
8800663,12,-0.0003340329003549414,114
8N14968,7,-0.00033135773514914035,115
8N05299,13,-0.0003312531603114621,116
8N27412,5,-0.0003310589509055717,117
8N14143,6,-0.00033037501270882785,118
