ringnr,island,score,rank
8747636,4,-0.004234858039126266,0
8981657,2,-0.0037238316303387364,1
8M72707,6,-0.0036569570449387356,2
8L89399,6,-0.0035406019014772028,3
8943470,2,-0.0034972032117366325,4
8N42716,4,-0.003378455960046267,5
8747741,6,-0.003374920841451967,6
8N42952,4,-0.0030618014893661893,7
8981156,12,-0.0030318030912894756,8
8N14591,11,-0.0029942361907160375,9
8816949,4,-0.0027770812739618123,10
8981214,12,-0.002573778595433396,11
8816954,4,-0.0025595700935809873,12
8794352,1,-0.0025366414920426905,13
8L48609,6,-0.0025134728202829137,14
8N14981,6,-0.002513037914468441,15
8816921,6,-0.002469164024660131,16
8P14856,14,-0.0023921539686853066,17
8981031,4,-0.0023653813841519877,18
8N14017,7,-0.0023227923702506814,19
8800375,4,-0.0023055852216202766,20
8N42715,4,-0.0022487209062092006,21
8N73460,11,-0.002248625438369345,22
8P11894,14,-0.0022335286212182837,23
8681069,9,-0.0022301526532828575,24
8M31435,4,-0.0022262427160057996,25
8L64587,12,-0.0021872527549930965,26
8934899,0,-0.002179378800065024,27
8N42771,10,-0.0021750466257799417,28
8L64142,8,-0.0021615811874653446,29
8L26595,6,-0.0021557953041337896,30
8N87574,11,-0.002046388801318244,31
8794305,4,-0.0020411835879485807,32
8N72348,6,-0.002016712965996703,33
8887462,1,-0.001999376765525085,34
8939184,1,-0.0019820882662315853,35
8N05299,13,-0.001958984496013727,36
8730451,1,-0.0019492030414767214,37
8N87978,13,-0.0019482458410493564,38
8N14902,6,-0.001936610371558345,39
8N42989,14,-0.0018946525942737935,40
8P14278,4,-0.0018852123630495043,41
8N73623,13,-0.001874767268418509,42
8M72580,11,-0.0018584656791063026,43
8N73624,13,-0.0018510472250454768,44
8681009,0,-0.0018072413122354192,45
8N42642,7,-0.0017903484185808338,46
8573608,7,-0.0017710226638882887,47
8M31764,11,-0.0017319683647656348,48
8N14968,7,-0.0017245855888177175,49
8730417,4,-0.0017167050409625517,50
8L64795,13,-0.0016850405789341494,51
8N27902,1,-0.0016723867188375152,52
8P11750,7,-0.0016582588978053536,53
8N14588,11,-0.0016193467354241875,54
8N28432,2,-0.0016006650748749962,55
8800059,4,-0.0015892397559582605,56
8747875,1,-0.0015766520609759027,57
8981604,10,-0.0015580829604004975,58
8N05682,15,-0.0015563155466224998,59
8N73406,4,-0.0015480015717912465,60
8P11538,15,-0.0015467635630557197,61
8M31824,12,-0.001545795445508702,62
8N73954,12,-0.0015432016807608306,63
8N27119,7,-0.0015385729591343988,64
8M72708,6,-0.0015374287067970727,65
8747735,7,-0.0015281641772162402,66
8N73626,11,-0.0015262547040038044,67
8N73409,4,-0.0015243776706483914,68
8N72678,11,-0.0015226249524857849,69
8N73949,12,-0.0015008125237727654,70
8681396,7,-0.001494060008553788,71
8N05640,14,-0.0014938156837160932,72
8939150,4,-0.0014937533687771065,73
8M72406,13,-0.001491219520175946,74
8N28784,14,-0.0014726302651979495,75
8800146,9,-0.0014673645391667378,76
8P14992,14,-0.001460969571780879,77
8P14847,14,-0.00146056277299067,78
8M31109,12,-0.0014568522747140378,79
8L26597,6,-0.0014553671408066293,80
8N06293,2,-0.0014410553412744775,81
8800102,10,-0.0014397226950677577,82
8N73636,13,-0.0014378300002135802,83
8816929,4,-0.0014223714406398358,84
8N87962,13,-0.0014065710251998098,85
8800663,12,-0.0013965954312880058,86
8800066,4,-0.0013908612418163102,87
8M71158,13,-0.001372673350488185,88
8N14599,11,-0.0013717801721213618,89
8747732,7,-0.0013557624970417237,90
8730497,4,-0.0013472015244246904,91
8N42988,14,-0.001346924190329446,92
8N27194,14,-0.0013431288689389476,93
8M31789,11,-0.001338450152616133,94
8M31304,4,-0.0013346140913199633,95
8N42706,4,-0.0013344388535188045,96
8N73678,13,-0.0013317103293957189,97
8M71106,13,-0.0013292266812641174,98
8816427,1,-0.0012841042389482027,99
8N28864,4,-0.0012823163051507436,100
8573989,3,-0.0012814266092391335,101
8M72659,0,-0.0012578619443956995,102
8N14181,6,-0.0012565840543175,103
8N87547,11,-0.001251948775461642,104
8M71492,13,-0.0012449821770132985,105
8N06889,11,-0.0012357760017280839,106
8651799,2,-0.001235679657838773,107
8M31634,4,-0.0012352771573205246,108
8N13423,9,-0.001231131484018988,109
8P11559,14,-0.0012256477511982666,110
8N06367,0,-0.0012193284146633232,111
8N05167,12,-0.0012177765643173188,112
8816496,1,-0.001216984673646948,113
8L89487,11,-0.0012113327867382395,114
8N14531,11,-0.0012054858216288267,115
8N06532,4,-0.0012054842336510774,116
8N73950,12,-0.0012027644620502542,117
8N87836,14,-0.0012004964255538653,118
8N05203,12,-0.0011999606340395985,119
8943805,1,-0.0011937539784412365,120
8M72420,13,-0.0011872048853547312,121
8N14980,6,-0.001184975926662446,122
8N73604,14,-0.0011769938828365412,123
8N06853,11,-0.0011732004077202873,124
8N13697,13,-0.0011677912125378498,125
8M31504,4,-0.00116021334179095,126
8934888,7,-0.0011497613340907265,127
8N87515,11,-0.0011434653588366928,128
8P14861,14,-0.001132226310801343,129
8N72917,13,-0.0011297076398477657,130
8816418,4,-0.0011197223702765768,131
8N73681,13,-0.0011186404753971146,132
8N05264,13,-0.0011127524605143435,133
8P14333,14,-0.0011074032681790413,134
8L19988,4,-0.0011051671526729479,135
8681240,3,-0.0011009290938090999,136
8N28218,2,-0.0010987212626787368,137
8816959,4,-0.0010976363573718118,138
8N73696,13,-0.0010948308995466505,139
8M71489,13,-0.0010939005242107669,140
8P14852,14,-0.00109300524320588,141
8M31164,2,-0.0010923655991064152,142
8981399,12,-0.001087918650227948,143
8747529,6,-0.0010833532805918367,144
8N28402,2,-0.0010800243808262167,145
8800489,10,-0.0010692257620803503,146
8P26746,7,-0.0010688047100302356,147
8943459,0,-0.001067276638423209,148
