ringnr,island,score,rank
8887370,5,-0.0037624798860633746,0
8N42716,4,-0.0017528702592244372,1
8747224,5,-0.0016503429651493207,2
8L89399,6,-0.0016184833802981302,3
8981657,2,-0.0016092132282210514,4
8M72707,6,-0.0013698727416340262,5
8816949,4,-0.0013644580321852118,6
8816954,4,-0.0013409462189883925,7
8L64587,12,-0.0013245038790046237,8
8M71867,5,-0.0012508961444837041,9
8M71865,5,-0.0012298646834096871,10
8N42715,4,-0.0012273001775611192,11
8887342,5,-0.0012083097790309694,12
8L89654,5,-0.0011908237720490433,13
8981214,12,-0.0011622386518865824,14
8981031,4,-0.0011520242842379957,15
8681038,5,-0.001143213205068605,16
8981156,12,-0.0011245537461945787,17
8668476,5,-0.0011103178367193323,18
8943897,5,-0.0010863333191082347,19
8681028,5,-0.0010854192805709317,20
8N13927,5,-0.0010691219576983713,21
8P14856,14,-0.00104435438697692,22
8P11750,7,-0.0010314352293789852,23
8P11538,15,-0.0010260286326229107,24
8N05682,15,-0.001017252419842407,25
8P11894,14,-0.0010046636634797323,26
8794352,1,-0.0009867002390819835,27
8981604,10,-0.0009808976465137675,28
8730486,5,-0.0009710240483400412,29
8934059,5,-0.00096999829474953,30
8939184,1,-0.0009692859475762816,31
8M72666,5,-0.0009671597290434875,32
8N73409,4,-0.000944168925343547,33
8730417,4,-0.0009342073899460956,34
8N05299,13,-0.0009315278621215839,35
8N73460,11,-0.0009272622628486715,36
8N14968,7,-0.0009253860916942358,37
8L48651,5,-0.0009251641058654059,38
8573608,7,-0.0009237456251867115,39
8M72580,11,-0.0009197562249028124,40
8N42988,14,-0.0009067423343367409,41
8N72678,11,-0.0009065016129170544,42
8P14992,14,-0.0009054110414581373,43
8N27902,1,-0.0009040646655193996,44
8681371,5,-0.0008993561204988509,45
8M31789,11,-0.0008959012666309718,46
8M31764,11,-0.0008955307603173424,47
8L19729,4,-0.0008943548273236956,48
8681069,9,-0.0008743054422666319,49
8800077,5,-0.0008714001305634156,50
8934077,5,-0.0008652468859509099,51
8N27119,7,-0.000862265502291848,52
8N06311,5,-0.0008542120012862142,53
8N06293,2,-0.000853449590067612,54
8N05726,5,-0.0008479077041556593,55
8681396,7,-0.0008466708895866759,56
8M31824,12,-0.0008442251273663715,57
8747732,7,-0.0008423183571721893,58
8N42989,14,-0.0008401530794799328,59
8N14902,6,-0.0008359804678548244,60
8800171,10,-0.000832799298223108,61
8747735,7,-0.0008327176110469736,62
8N87515,11,-0.0008323904112330638,63
8N87978,13,-0.0008286761039926205,64
8981962,2,-0.0008269762765849009,65
8N73954,12,-0.0008268499077530578,66
8M31109,12,-0.0008260401518782601,67
8N05534,5,-0.0008132636030495632,68
8N73406,4,-0.0008110974695227924,69
8N05709,5,-0.0008091928320936859,70
8800102,10,-0.0008074279612628743,71
8M72996,10,-0.000804567458544625,72
8N42729,5,-0.0007896294446254615,73
8N87526,11,-0.000785500553320162,74
8L48314,5,-0.0007852297858335078,75
8816486,5,-0.0007752727324259467,76
8N05640,14,-0.0007615076101501472,77
8N06359,5,-0.0007611742912558839,78
8943805,1,-0.0007574186420242768,79
8L89371,5,-0.0007444268576364266,80
8L89547,12,-0.0007440558656526264,81
8L30396,2,-0.0007401179791486356,82
8943009,5,-0.0007381559207715327,83
8L26597,6,-0.0007362706382991746,84
8800066,4,-0.0007356927999353502,85
8M31164,2,-0.0007324536600208376,86
8N73573,6,-0.0007273791579791578,87
8747758,5,-0.000726733011106262,88
8N06481,12,-0.00071944878436625,89
8N73533,5,-0.000717602397344308,90
8934888,7,-0.0007167047879192978,91
8M31634,4,-0.0007164824746723752,92
8N87836,14,-0.0007153386504796799,93
8N28784,14,-0.0007116096785466652,94
8M31504,4,-0.0007093599997460842,95
8651998,5,-0.0007081085641402751,96
8P14063,5,-0.0006973154340812471,97
8N28864,4,-0.0006971169314056169,98
8N73526,4,-0.0006962928782741074,99
8732656,5,-0.0006958114718145225,100
8N05223,12,-0.0006913413017173298,101
8N28792,15,-0.0006910830998094752,102
8N42706,4,-0.0006904207075422164,103
8N72664,5,-0.0006897830426169094,104
8L19960,10,-0.0006891558441566303,105
8M72708,6,-0.0006866222684038803,106
8N05644,14,-0.0006863235685159452,107
8N05846,5,-0.000683169153489871,108
8L19921,5,-0.0006754225032636896,109
8P14196,5,-0.0006735214410582557,110
8M71492,13,-0.0006712470203638077,111
8P14847,14,-0.0006711325420383218,112
8P14861,14,-0.0006683192768832669,113
8P11559,14,-0.0006672767995041795,114
8681041,5,-0.0006670901748293545,115
8800663,12,-0.0006656400473730173,116
8800427,5,-0.0006595833001483697,117
8N73696,13,-0.0006592052668565884,118
8N06853,11,-0.0006590660850633867,119
8N73234,12,-0.0006583754038729239,120
8N42679,5,-0.0006559554385603406,121
8N73678,13,-0.0006545066535181832,122
8N06532,4,-0.0006520023052871693,123
8L89655,5,-0.0006504529155790806,124
8N27194,14,-0.0006497407230199315,125
8N05840,10,-0.0006485477115347749,126
8981399,12,-0.0006429647473851219,127
8N14808,5,-0.0006427577263821149,128
8N05695,15,-0.0006425249666790478,129
8N87592,11,-0.0006414364379452309,130
8N73052,5,-0.0006412847396859434,131
8L89614,4,-0.0006400341480912175,132
8L89276,5,-0.0006383352520060726,133
8816418,4,-0.00063808768754825,134
8309175,4,-0.0006378164762281813,135
8681454,5,-0.000635703865555115,136
8N28898,14,-0.0006346097179630306,137
8N06944,4,-0.0006340565450955182,138
8N73220,12,-0.0006334191657515476,139
8L30164,12,-0.0006330457927106181,140
8800489,10,-0.0006300029926933348,141
8L89384,5,-0.0006272075625020079,142
8939180,5,-0.0006261606977204792,143
8N87553,11,-0.0006249273251341947,144
8M31781,11,-0.0006205543977557682,145
8L48415,7,-0.0006192100699990988,146
8P26701,7,-0.0006173156780278077,147
8N72986,2,-0.0006129195171524771,148
8N27091,14,-0.0006127924534666818,149
8P14333,14,-0.0006124252595327562,150
8N05114,14,-0.0006122090435383143,151
8N72917,13,-0.000610986671745195,152
8M71489,13,-0.0006100087812228594,153
8L57758,2,-0.0006054787863831734,154
8N27412,5,-0.0006037185194145422,155
8M31543,6,-0.0006030546246620361,156
8L64915,4,-0.0005985878178762505,157
8N72616,5,-0.0005976997199468315,158
8981199,11,-0.000597371250478318,159
8730454,5,-0.0005968847654003184,160
8934884,2,-0.0005965063010080485,161
8N14531,11,-0.0005957147550361697,162
8N42273,5,-0.0005948030920990277,163
8857252,4,-0.0005946578239672817,164
8N14176,6,-0.000588865383178927,165
