ringnr,island,score,rank
8887370,5,-0.0025035457729245536,0
8L89399,6,-0.0014491183537757024,1
8747224,5,-0.0012747646615025587,2
8M72707,6,-0.0011934090543945786,3
8981657,2,-0.0011305842199362814,4
8816949,4,-0.0010612584919726942,5
8816954,4,-0.0010265966957376804,6
8887342,5,-0.0010012000166170765,7
8L89654,5,-0.000993537854810711,8
8981214,12,-0.0009695252956589684,9
8N42716,4,-0.0009277185890823603,10
8P11894,14,-0.0009187997675326187,11
8668476,5,-0.0008868783916113898,12
8943897,5,-0.0008499162904627156,13
8N13927,5,-0.0008373177770408802,14
8N42715,4,-0.0008321713867189828,15
8P14856,14,-0.0008288632125186268,16
8681038,5,-0.0008110693233902566,17
8681371,5,-0.0007880738667154219,18
8L64587,12,-0.0007813974880264141,19
8681028,5,-0.0007738736564988358,20
8P11750,7,-0.0007641940246685408,21
8934077,5,-0.0007615406284458004,22
8N42989,14,-0.0007567647589894477,23
8N05682,15,-0.0007540115075244103,24
8981031,4,-0.0007516137568472914,25
8N14902,6,-0.0007265198364621028,26
8573608,7,-0.0007177529914770275,27
8N73406,4,-0.000713661404006416,28
8981156,12,-0.0007092079067660961,29
8L19729,4,-0.0007040047385089565,30
8N73409,4,-0.0007008339380263351,31
8730486,5,-0.0006993450442678295,32
8M71867,5,-0.0006982638442423195,33
8M31789,11,-0.0006924701010575518,34
8M71865,5,-0.0006919903498783242,35
8N72678,11,-0.0006919804473000113,36
8730417,4,-0.000691711094987113,37
8N42988,14,-0.0006841004687885288,38
8800077,5,-0.0006840862151875626,39
8N42729,5,-0.0006757141018169932,40
8M72580,11,-0.0006718535337313369,41
8N05726,5,-0.000668357406539144,42
8N73954,12,-0.0006611600911128335,43
8800102,10,-0.000655480042041745,44
8P14847,14,-0.0006481538803200237,45
8681069,9,-0.000643955905616167,46
8L26597,6,-0.0006419540623028297,47
8681396,7,-0.0006414436975319404,48
8800066,4,-0.0006402954531949945,49
8981604,10,-0.0006400716702046338,50
8N05299,13,-0.000638400298612396,51
8N27902,1,-0.0006379200076480629,52
8747732,7,-0.0006322705630736891,53
8794352,1,-0.0006267958378884941,54
8N27119,7,-0.0006207632650330197,55
8L48651,5,-0.0006107467997935601,56
8N05534,5,-0.0006063483342586551,57
8939184,1,-0.0005997055959596764,58
8M72666,5,-0.0005946132077951916,59
8934059,5,-0.0005922201817156747,60
8800171,10,-0.0005911407206440344,61
8N87978,13,-0.0005897226692468394,62
8N73533,5,-0.0005868900152563583,63
8747735,7,-0.0005865965867997147,64
8N05640,14,-0.0005831891139678191,65
8934888,7,-0.0005800449107482564,66
8N05709,5,-0.0005769322197011206,67
8N05846,5,-0.000573885863104806,68
8N73460,11,-0.00057230687957599,69
8800427,5,-0.0005707185009669047,70
8N06311,5,-0.0005642195828841068,71
8816486,5,-0.0005631590174743906,72
8N06293,2,-0.0005628402504953556,73
8N14531,11,-0.0005616508151433663,74
8681454,5,-0.0005600534659606637,75
8943009,5,-0.0005592928118858254,76
8N14968,7,-0.0005581358873314457,77
8N87526,11,-0.0005579845783358905,78
8732656,5,-0.0005555208881560247,79
8943805,1,-0.0005528430083359126,80
8M31824,12,-0.0005517733479791787,81
8M31504,4,-0.0005409437108028214,82
8N42706,4,-0.0005396482795276825,83
8M72708,6,-0.0005387465389503632,84
8M72996,10,-0.0005347288933990058,85
8L19960,10,-0.0005345286044757813,86
8N73696,13,-0.0005318210096447729,87
8P14333,14,-0.0005270830042718444,88
8P14992,14,-0.0005260472353256773,89
8N87836,14,-0.0005255813048279379,90
8981962,2,-0.0005234168575043441,91
8747758,5,-0.000521316002959793,92
8L19988,4,-0.000520360244991025,93
8N28784,14,-0.000519127232109895,94
8P11538,15,-0.0005187754286453128,95
8816418,4,-0.0005181161577638704,96
8N73678,13,-0.0005137576408742461,97
8L19921,5,-0.0005084987624286441,98
8N73573,6,-0.0005027926854381803,99
8747529,6,-0.0004989519038645085,100
8M31164,2,-0.0004981285528629087,101
8651998,5,-0.0004963599399161467,102
8L48314,5,-0.0004960245723850676,103
8M31109,12,-0.0004948961304762634,104
8N27194,14,-0.0004916217221762054,105
8N42679,5,-0.0004905559871986043,106
8N05840,10,-0.0004898145016341005,107
8N72664,5,-0.000489549489429919,108
8L89614,4,-0.0004889070514764171,109
8P14063,5,-0.0004885704329353757,110
