ringnr,island,score,rank
8L48609,6,-0.007369272412688588,0
8747636,4,-0.006567495958734071,1
8747741,6,-0.005855537883689976,2
8N42952,4,-0.0053616246914316434,3
8730451,1,-0.005057535647210898,4
8800375,4,-0.004889317166089313,5
8M71811,0,-0.004645028563800224,6
8N14981,6,-0.004559560854431766,7
8816921,6,-0.0045177667125244625,8
8N14017,7,-0.003975118517701048,9
8P14278,4,-0.003862083794956561,10
8N42642,7,-0.0038386042997444747,11
8794305,4,-0.00373990662592405,12
8939150,4,-0.0036605280911317095,13
8P11530,15,-0.003491489379939594,14
8N73636,13,-0.0034412551394780166,15
8N14937,4,-0.0033975514634221327,16
8N14591,11,-0.003387531149201095,17
8L64795,13,-0.003359146081493236,18
8N28432,2,-0.0033318568821414374,19
8943470,2,-0.0032656168223184068,20
8L19995,0,-0.0031562493641104084,21
8M31435,4,-0.0031421071471413597,22
8N42771,10,-0.0031003486656118184,23
8L64142,8,-0.003048465707252035,24
8573989,3,-0.0030178954621078447,25
8N72348,6,-0.003009328707776149,26
8N14980,6,-0.0029600721559290832,27
8L52223,8,-0.002951866335934028,28
8N73604,14,-0.0028193648049636977,29
8L26595,6,-0.00280785167706199,30
8N05220,12,-0.002775099765131017,31
8887462,1,-0.00275287420913628,32
8N73623,13,-0.0027028809709008783,33
8N73681,13,-0.0026951845102303196,34
8816929,4,-0.002667639884748496,35
8N73949,12,-0.002662935368334729,36
8M72406,13,-0.002658439083461417,37
8N87574,11,-0.0026444581690157065,38
8N42734,4,-0.002602125437988434,39
8N27835,6,-0.002566302864579484,40
8939376,7,-0.002529207747045348,41
8939377,7,-0.002454570490954211,42
8N42143,2,-0.002437469498545397,43
8P14622,2,-0.002328287398086104,44
8857401,4,-0.002309534227606491,45
8N14588,11,-0.0022927957384126785,46
8N05167,12,-0.002284191769604149,47
8800027,4,-0.0022726959141436964,48
8N72672,11,-0.0022718966283719055,49
8N05686,15,-0.0022660291397187393,50
8N05190,13,-0.002244731278551626,51
8M31605,4,-0.002239044930320233,52
8L89487,11,-0.0022266670675890055,53
8800104,10,-0.00221410502854269,54
8N05199,13,-0.002204462249210337,55
8N14587,11,-0.002183926113502821,56
8N05203,12,-0.002157182470909902,57
8L57927,3,-0.0021320431515050586,58
8N73951,12,-0.0021296836603141855,59
8681009,0,-0.002125026604062441,60
8730497,4,-0.0021142536556908453,61
8P11833,15,-0.0021121823888279323,62
8L30468,12,-0.0020896636433462845,63
8651799,2,-0.002085430785882636,64
8L19656,3,-0.0020709964373963885,65
8L89326,10,-0.002068118301394861,66
8M71158,13,-0.0020493423271545907,67
8N14582,11,-0.00204529369239026,68
8N05127,14,-0.0020166032991255634,69
8732678,4,-0.0020104498962609796,70
8N73233,12,-0.0020042005271534435,71
8N72394,6,-0.0019677305572258774,72
8N14758,2,-0.0019658651799545623,73
8M31716,6,-0.0019311090982228052,74
8N06889,11,-0.0019153516441292595,75
8800059,4,-0.0019081615782852168,76
8L30355,7,-0.0018955635823658668,77
8N05263,13,-0.0018937593704322353,78
8939375,7,-0.001892017538921209,79
8L89724,4,-0.0018805975523719098,80
8800436,6,-0.0018505353364162147,81
8N73624,13,-0.0018493946472517564,82
8M71231,6,-0.0018394803282717476,83
8N28250,7,-0.0018370855468674563,84
8L64560,12,-0.0018342335206398275,85
8N05878,11,-0.0018310394643776817,86
8N13671,13,-0.0018148881281376816,87
8681200,4,-0.0018044378448394127,88
8P26743,7,-0.0017856982831290225,89
8L19505,3,-0.0017831901359386393,90
8P14652,2,-0.0017801821004468366,91
8M31285,10,-0.0017712245171424001,92
8L48479,4,-0.0017540033841214608,93
8816427,1,-0.00174225775845116,94
8N05444,6,-0.0017413888690498425,95
8M72009,6,-0.00174081541626947,96
8N73626,11,-0.0017377536987623898,97
8L52932,4,-0.0017315867407887708,98
8P11051,9,-0.0017200662332470529,99
8N28429,2,-0.0017182182946271496,100
8N05264,13,-0.0017149343957498786,101
8N14668,13,-0.0017022246574924793,102
8M72916,6,-0.0016886130570128444,103
8P14852,14,-0.0016821686203911668,104
8981704,0,-0.0016774768664618023,105
8N28005,2,-0.0016624549298285274,106
8N87547,11,-0.0016593409145571059,107
8747879,1,-0.001635741080463049,108
8M31838,1,-0.0016292188374791294,109
8P26525,9,-0.0015997205864550779,110
8P26527,9,-0.0015844416302570608,111
8981029,0,-0.0015752426752442261,112
8747757,7,-0.001574640691615059,113
8N14592,11,-0.001556834231450921,114
8943345,11,-0.0015490557270823047,115
8M71502,4,-0.0015354124443547335,116
8981354,11,-0.0015319677877414506,117
8P14811,15,-0.0015273454373527784,118
8N87962,13,-0.001526124782685656,119
8N14599,11,-0.0015217704331007553,120
8L30761,10,-0.001516999536761432,121
8M31420,10,-0.0015162053114181617,122
8M72737,4,-0.0014962864806875587,123
8N42735,4,-0.0014956614618313324,124
8N05253,13,-0.001490322916652076,125
8681361,4,-0.0014839373966424318,126
8L89739,10,-0.0014692090389871737,127
8732505,8,-0.0014649975346401334,128
8N05445,6,-0.0014645742971879372,129
8800146,9,-0.0014571207684639376,130
8N28358,2,-0.0014558293405571021,131
8747940,4,-0.0014537343013216741,132
8N14002,6,-0.0014506161915051052,133
8794306,4,-0.0014431197469093604,134
8N14803,9,-0.0014424619266719674,135
8939916,11,-0.0014253430272219703,136
8N28499,2,-0.0014230634915293194,137
8N87339,4,-0.0014147603233141126,138
8N87806,14,-0.0014016862769494765,139
8L89682,6,-0.001397341458414303,140
8N72908,13,-0.0013956610711147732,141
8934887,7,-0.0013910758898418862,142
8N42733,4,-0.0013801841232634615,143
8747875,1,-0.0013801498544125934,144
8747260,6,-0.0013748921046499163,145
8M71810,7,-0.00136849594036903,146
8730932,3,-0.0013586317436420359,147
8M71372,12,-0.001347176072158618,148
8L52229,9,-0.001346416613614565,149
8P11834,15,-0.0013457828463288024,150
8681017,4,-0.0013368790459935553,151
8732256,1,-0.001333421603703755,152
8N06851,11,-0.0013313538584043272,153
8L52619,3,-0.0013249656913103536,154
8M31282,10,-0.001322328043897869,155
8N06864,11,-0.0013177504370105453,156
8L52210,4,-0.0013026625883867382,157
8L30696,12,-0.001300585860008141,158
8L19926,10,-0.0012998568381590303,159
8P11531,15,-0.0012986800720682368,160
8857269,1,-0.0012928465016557311,161
8857276,10,-0.0012920690192004258,162
8730448,1,-0.0012907876953249797,163
8887314,7,-0.001288188257603906,164
8N06999,6,-0.0012880765889349277,165
8L89335,6,-0.0012836835066991625,166
8651548,4,-0.001281517061215709,167
8887210,4,-0.0012803512436221354,168
8N73657,13,-0.0012767374246323016,169
8939379,7,-0.0012719709302473348,170
8681240,3,-0.0012703783395409118,171
8N14590,11,-0.0012668313593167113,172
8P11385,14,-0.001264903375385984,173
8N14605,13,-0.0012646650875467458,174
8943515,11,-0.0012613337421498727,175
8N05170,12,-0.0012609800933205406,176
8800091,6,-0.0012494696188696253,177
8N42033,8,-0.0012484198105084943,178
8N72965,2,-0.0012369380219752202,179
8887272,7,-0.0012258714777999558,180
8N73446,11,-0.0012254338649881902,181
8N13663,13,-0.001223789571895395,182
8L30851,2,-0.0012214112643960107,183
8887495,7,-0.0012090298996554338,184
8681287,7,-0.0012066309209330939,185
8L19928,10,-0.001204949978273362,186
8N73992,12,-0.0012047119889757596,187
8N87325,6,-0.0012017503158858744,188
8939374,7,-0.0012008370540570468,189
8N72353,4,-0.0011923312740691472,190
8N27951,4,-0.001187961790492409,191
8N05881,11,-0.0011861617349495646,192
8N06673,14,-0.0011789915949975693,193
8M31637,10,-0.0011742224692170566,194
8L89230,6,-0.0011730685218935832,195
8N05194,13,-0.0011725359090632992,196
8800051,7,-0.0011606312582443934,197
8N05895,11,-0.0011602970371313859,198
8N42657,0,-0.0011589084006118355,199
