ringnr,island,score,rank
8887370,5,-0.0030178051529219374,0
8M72707,6,-0.0014347455435199663,1
8L89399,6,-0.001405547998729162,2
8N42716,4,-0.0013717025794903748,3
8981156,12,-0.0012313606202951632,4
8816954,4,-0.0012172961287433282,5
8P11894,14,-0.001165496309113223,6
8747224,5,-0.0011016914395440836,7
8L89654,5,-0.0010690019444155041,8
8816949,4,-0.0010101643783855252,9
8981214,12,-0.0010098823568114312,10
8M71867,5,-0.0009797660604817793,11
8981031,4,-0.0009744881062943023,12
8L64587,12,-0.000974203036093968,13
8887342,5,-0.0009579428005963564,14
8668476,5,-0.0009053349422174506,15
8681028,5,-0.0008944076289481018,16
8681038,5,-0.0008833549509290606,17
8N73409,4,-0.0008698403617017902,18
8N42715,4,-0.0008669162743899506,19
8P11538,15,-0.0008659218456159579,20
8M71865,5,-0.0008512716449331492,21
8N05846,5,-0.0008452906586171594,22
8934059,5,-0.0008413985706283711,23
8N13927,5,-0.0008335776728927158,24
8N42989,14,-0.0008283126035166788,25
8N27902,1,-0.0008272189916169737,26
8M72580,11,-0.0008231955416704295,27
8L48651,5,-0.000822076548502082,28
8981604,10,-0.0008136433971230872,29
8N27119,7,-0.0007968366262502968,30
8P14847,14,-0.0007925358986540232,31
8730417,4,-0.0007846202315704431,32
8P11750,7,-0.000779232956119813,33
8747732,7,-0.0007746963965473697,34
8681396,7,-0.0007587164764117915,35
8934077,5,-0.0007470601212844485,36
8981657,2,-0.0007263776560648694,37
8747735,7,-0.0007229297862068051,38
8N05299,13,-0.000716409798769746,39
8P14856,14,-0.0007143517614167649,40
8N05726,5,-0.0007143190741771832,41
8N05709,5,-0.0007096099470800254,42
8N73406,4,-0.0007091682364261942,43
8816486,5,-0.0007011212001089007,44
8N14181,6,-0.0006924692497705109,45
8L89371,5,-0.0006905738155182917,46
8N87978,13,-0.0006903315934323473,47
8N73460,11,-0.0006897850526002003,48
8681371,5,-0.000679277454764815,49
8573608,7,-0.0006758912604709622,50
8N73573,6,-0.0006737558178429026,51
8681069,9,-0.000671462030368275,52
8N05682,15,-0.0006698922989016864,53
8N14968,7,-0.0006631492724409327,54
8800077,5,-0.0006594433907594066,55
8M31504,4,-0.0006554491665156092,56
8N13423,9,-0.0006529465754283592,57
8N14109,6,-0.0006497634713014122,58
8939184,1,-0.0006445759440794063,59
8M31109,12,-0.000638717356196139,60
8943897,5,-0.000636320439298288,61
8N28784,14,-0.0006351309020828921,62
8981962,2,-0.000632490682619391,63
8730486,5,-0.000631907672413945,64
8P14992,14,-0.0006295626353676198,65
8L89547,12,-0.0006294505401456263,66
8N72678,11,-0.000629445999948075,67
8P11559,14,-0.0006269579571380746,68
8L19729,4,-0.0006184970552567393,69
8L48314,5,-0.0006172883840918075,70
8730454,5,-0.0006064827684895135,71
8N06944,4,-0.0006050040828995407,72
8800066,4,-0.0006045658228686079,73
8M31304,4,-0.0006041486849426292,74
8N14143,6,-0.0006039821018930525,75
8M72420,13,-0.0006020603432261851,76
8794352,1,-0.0006014725731802173,77
8N42729,5,-0.0006013336060277652,78
8M31764,11,-0.0005995132996758912,79
8N42273,5,-0.0005993159065837972,80
8800102,10,-0.0005983467890473548,81
8N73954,12,-0.0005973793631710578,82
8N73526,4,-0.0005973232837277465,83
8M72666,5,-0.0005919242848904105,84
8L26597,6,-0.0005835278134327382,85
8681454,5,-0.0005833607330032464,86
8N27194,14,-0.0005818515473947627,87
8N27412,5,-0.0005761878746852744,88
8934058,5,-0.0005752584984293208,89
8L19988,4,-0.0005747128780058119,90
8M31824,12,-0.0005709727920475416,91
8943009,5,-0.0005703189744963311,92
8816959,4,-0.0005697725027857814,93
8N42706,4,-0.0005690579146175878,94
8M71492,13,-0.0005660974020429421,95
8939180,5,-0.0005652688996633515,96
8800171,10,-0.0005650398143188795,97
8800663,12,-0.0005640213166770991,98
8L89655,5,-0.000561425518753822,99
8N05534,5,-0.0005593271162069868,100
8N05223,12,-0.0005591338413069025,101
8N42988,14,-0.0005586086390394485,102
8L19960,10,-0.0005581571422226261,103
8934888,7,-0.0005567720327235293,104
8N06853,11,-0.0005551615104195662,105
8N14531,11,-0.0005532738978217822,106
8M72996,10,-0.0005529218760784715,107
8N06359,5,-0.0005469191528391093,108
8N87836,14,-0.0005429067641671281,109
8732656,5,-0.0005409961540863151,110
8651998,5,-0.000540933044248959,111
8816496,1,-0.000539240354555659,112
8P14859,14,-0.000536378505785251,113
8N27091,14,-0.0005347907572286204,114
8800427,5,-0.0005346767429728061,115
8N05644,14,-0.0005327243561623618,116
8M71106,13,-0.0005316173882903286,117
8816418,4,-0.0005268681761663174,118
8M31543,6,-0.0005263672155706445,119
8P14063,5,-0.0005220998791628517,120
8981220,11,-0.0005217574362177402,121
8L89276,5,-0.0005195076300879009,122
8N28864,4,-0.0005194039003981743,123
8M71344,12,-0.0005182315144338645,124
8N28218,2,-0.0005157015457371017,125
8887315,6,-0.000515690007887315,126
8N05175,13,-0.0005143556154507678,127
8N72664,5,-0.000509170068653475,128
8934883,3,-0.0005085170178062981,129
8N05618,14,-0.0005082008319732267,130
