ringnr,island,score,rank
8981026,5,-0.0019687285177880653,0
8M72909,5,-0.001750885490764631,1
8747636,4,-0.0016469834081362933,2
8747741,6,-0.0015654662311135326,3
8N14959,5,-0.0013731283543165773,4
8681409,5,-0.0012716501909153521,5
8N28695,5,-0.0012570007420436013,6
8L48609,6,-0.0012210350695340821,7
8N14220,5,-0.0011308409193588886,8
8934064,5,-0.0010914695935753116,9
8M71811,0,-0.0009827750800468493,10
8816921,6,-0.0009560692669765558,11
8N42952,4,-0.0009443332710361574,12
8309251,5,-0.0009318999946117401,13
8800375,4,-0.0008943234424805269,14
8P14278,4,-0.0008769652413320728,15
8N05220,12,-0.0008616935829195427,16
8M31356,5,-0.0008412680344918044,17
8943470,2,-0.0008315081686305348,18
8N42771,10,-0.0008304031507577747,19
8N14017,7,-0.0008290039259009063,20
8N14591,11,-0.0008256361234089127,21
8P14622,2,-0.0008090917172012269,22
8N42289,5,-0.0007935157445899677,23
8L64795,13,-0.0007888921718404163,24
8L19995,0,-0.0007884280366852181,25
8N87574,11,-0.0007619162097398657,26
8N05127,14,-0.000742428132070927,27
8N14937,4,-0.0007370790735876653,28
8M31713,5,-0.0007369415143330116,29
8887462,1,-0.0007337162296607858,30
8730584,5,-0.000719474594006897,31
8794305,4,-0.0007192265693447553,32
8N73604,14,-0.0007129079558580997,33
8L26595,6,-0.0007059703129925765,34
8N73636,13,-0.000701307366398396,35
8N14980,6,-0.0006989801331656054,36
8N73623,13,-0.0006973319341341266,37
8N14981,6,-0.0006853946929368249,38
8M72406,13,-0.0006845362304375158,39
8M31435,4,-0.0006630989455516101,40
8M71321,5,-0.0006571208614332136,41
8N42642,7,-0.0006415167040358938,42
8N27307,5,-0.0006316635144685279,43
8939377,7,-0.0006232164887478575,44
8730451,1,-0.0006143893260741606,45
8N28432,2,-0.0006104768472141586,46
8L64142,8,-0.0006074370548958541,47
8N87547,11,-0.000604959937845706,48
8939150,4,-0.0005997247244522441,49
8N72348,6,-0.0005927954389335355,50
8939376,7,-0.0005904976478632307,51
8L89487,11,-0.0005884258389414754,52
8N05167,12,-0.0005872851213553076,53
8309287,5,-0.0005838621091243112,54
8800104,10,-0.0005824909821967594,55
8P11530,15,-0.0005801415172754787,56
8M71823,5,-0.0005765246078226482,57
8816929,4,-0.0005760025028394011,58
8730497,4,-0.0005754879057349171,59
8934374,5,-0.0005725648661609739,60
8N28832,5,-0.0005725244504901639,61
8N73681,13,-0.0005703970618924359,62
8800059,4,-0.000567945320653962,63
8L52223,8,-0.0005679205496562645,64
8800519,5,-0.0005672274055541493,65
8N05203,12,-0.0005623194410873111,66
8939762,5,-0.0005604180387308588,67
8P26525,9,-0.0005496680387295783,68
8939375,7,-0.0005467297705763485,69
8N42520,5,-0.0005409221430454636,70
8L30468,12,-0.0005396257147367578,71
8N14599,11,-0.0005352563784981612,72
8681009,0,-0.0005263334705887246,73
8N05190,13,-0.0005234752570686396,74
8L30599,5,-0.0005226555640547303,75
8939379,7,-0.0005220407256274484,76
8981857,5,-0.0005206940768403001,77
8M71158,13,-0.000519672867085319,78
8N27835,6,-0.0005187432279853965,79
8N87057,5,-0.0005172358542040456,80
8N14587,11,-0.0005145384020579513,81
8N73093,5,-0.0005104050815134542,82
8P11947,5,-0.0005060208259237697,83
8857401,4,-0.0005053357399447123,84
8939360,5,-0.0005020944645366399,85
8N14187,5,-0.0004983769795217086,86
8L89739,10,-0.0004950592013983623,87
8N28499,2,-0.0004940221460856264,88
8L48592,5,-0.0004938626734656282,89
8N73950,12,-0.0004911740179522894,90
8651952,5,-0.0004908012606392731,91
8M72916,6,-0.0004907231632387266,92
8N73951,12,-0.0004902591153950198,93
8N73233,12,-0.0004896843183814781,94
8M31374,5,-0.00048477246491529513,95
8N05199,13,-0.00048352608200730174,96
8P11833,15,-0.000482911024846544,97
8N73626,11,-0.00048091520966409007,98
8M31605,4,-0.0004804707373295969,99
8L89326,10,-0.0004745828136947239,100
8N73624,13,-0.0004736195751320338,101
8L89514,5,-0.0004733597506856313,102
8N14588,11,-0.0004703574377344921,103
8934893,5,-0.00046979287571957684,104
8573603,5,-0.00045864289631936117,105
8N05686,15,-0.00045520875210058875,106
8N73949,12,-0.00044765405618818477,107
8N05263,13,-0.0004411444824654609,108
8N06889,11,-0.00043634549183479976,109
8681200,4,-0.0004353247677499894,110
8N72394,6,-0.0004351380339358002,111
8M71231,6,-0.00043463185102154966,112
8800146,9,-0.0004345619618106866,113
8L19610,9,-0.00043296654621372,114
8681361,4,-0.00043155488128832076,115
8N73230,12,-0.00043103399366373196,116
8N28005,2,-0.0004304348422010662,117
8P14852,14,-0.0004290133456379408,118
8P11051,9,-0.000427836831931927,119
8N05444,6,-0.0004264413546479773,120
8N14582,11,-0.00042466199192858767,121
8732678,4,-0.0004241402457410004,122
8N72672,11,-0.00042068549737450667,123
8P26527,9,-0.00042011106461359304,124
8904640,7,-0.00041923552998923697,125
8L30591,5,-0.0004135134076932445,126
8L48479,4,-0.00041230568240280263,127
8L30059,13,-0.00041200312080036383,128
8747555,5,-0.0004099367197341053,129
8747729,5,-0.0004091759146831464,130
8N87339,4,-0.00040866935523808934,131
8747757,7,-0.00040292167523148237,132
8L30355,7,-0.00040216444904217497,133
8943014,10,-0.00039635097436985234,134
8681403,5,-0.00039486047899117693,135
8N14605,13,-0.0003946499728044728,136
8N06786,5,-0.0003942871571780415,137
8857269,1,-0.00039287398340093205,138
8939750,5,-0.00039238777389982715,139
8651799,2,-0.0003900989968315116,140
8800027,4,-0.0003897459619111032,141
8N87243,2,-0.0003859720873151673,142
8816427,1,-0.00038097888318588957,143
8N05264,13,-0.0003794461299548857,144
8747875,1,-0.0003782678359129932,145
8N05878,11,-0.0003777161728066858,146
8L89202,5,-0.0003756852474907646,147
8N27031,14,-0.00037295252423064085,148
8M31285,10,-0.00037277570299920626,149
8887370,5,-0.00037216686433794166,150
8N87806,14,-0.0003702256408359972,151
8N87325,6,-0.0003680434911075281,152
8L64283,5,-0.0003675095267681172,153
8N28429,2,-0.0003669594843813684,154
8N72673,11,-0.000366166610547225,155
8N05242,13,-0.00036511786265691626,156
8P11385,14,-0.0003646031727839727,157
8857276,10,-0.0003621195846790215,158
8L48764,11,-0.00036158322836854495,159
8N05445,6,-0.0003603135119192302,160
8681017,4,-0.00035527278851077426,161
8M31370,5,-0.00035405724702286534,162
8M72737,4,-0.0003538004934853234,163
8M31420,10,-0.00035146321897627786,164
8P14652,2,-0.00035144420621691097,165
8981354,11,-0.0003507488981995266,166
8N14590,11,-0.0003505746772134444,167
8P26523,9,-0.0003490423003711385,168
8681025,5,-0.00034765066629915964,169
8L89503,5,-0.0003464456449364661,170
8N42734,4,-0.00034632659480848815,171
8747879,1,-0.00034588927883305587,172
8887310,5,-0.00034587470145197585,173
8N42143,2,-0.0003458162750575866,174
8857104,7,-0.00034267390947206877,175
8943704,11,-0.00034184557989647146,176
8L19930,10,-0.00034088266042431314,177
8747520,5,-0.0003404416161174595,178
8N73313,15,-0.00033992048247455386,179
8816947,4,-0.0003398369826754788,180
8L19926,10,-0.00033876147608680185,181
8M71502,4,-0.00033785461528168526,182
8N06394,4,-0.00033698089464451186,183
8N14002,6,-0.0003362660359016445,184
8L52229,9,-0.0003352529465701082,185
8N14592,11,-0.00033488137160020415,186
8N06851,11,-0.0003348124118929263,187
8N05797,10,-0.0003344767083035549,188
8N05297,13,-0.00033366116417710145,189
8N72908,13,-0.00033144254393846495,190
8L89335,6,-0.00033108386196545325,191
8L64433,13,-0.00033018345766322454,192
8N06895,14,-0.0003298683113825973,193
8939368,7,-0.00032986064616125077,194
8N72965,2,-0.0003295679625807679,195
8L89724,4,-0.0003295183857972006,196
8P11577,5,-0.0003290725944680162,197
8887272,7,-0.00032887748693610774,198
8800574,5,-0.0003277985015301965,199
8M71269,5,-0.00032686148551874794,200
8N13671,13,-0.00032675945385562954,201
8N27558,5,-0.0003265512532379944,202
8N05895,11,-0.0003253508020861773,203
8L30667,13,-0.00032514682607143186,204
8M31197,8,-0.0003247300519433338,205
8L26579,5,-0.000323995129292598,206
8N28250,7,-0.00032338536402676255,207
8N05194,13,-0.0003227134910730456,208
8M72292,2,-0.00032167848803510424,209
8168649,4,-0.00032166603705263697,210
8800436,6,-0.0003214702373952605,211
8M72009,6,-0.000321414472637116,212
8N42733,4,-0.00032008391281124204,213
8N72670,4,-0.0003199761122232303,214
8N87594,11,-0.00031966316237230785,215
8N73930,12,-0.0003191658702235145,216
8N13663,13,-0.00031856758278081543,217
8M71442,12,-0.0003183532098773867,218
